rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,key_scale,dynamic_complexity,happy,non_happy,arousal,valence,danceability,aggressive,non_aggressive,sad,non_sad,relaxed,non_relaxed,party,non_party
12,spotify:track:2B4GHvToeLTOBB4QLzW3Ni,Farruko,Pepas,Sony Music Latin,7,13,35,105714,Farruko,"['reggaeton', 'trap latino', 'urbano latino']",La 167,major,3.294902563,0.009907947,0.99009198,5.168691635,6.044807434,1.217938066,0.712237298,0.287762702,0.925648212,0.074351855,0.41146788,0.58853209,0.565504909,0.434495062
13,spotify:track:70Vsir4Wan3TrEzGCIZy0l,Eden Hason,ככה כל יום,Mobile1 Music,9,11,10,96866,Eden Hason,['israeli mediterranean'],ככה כל יום,major,4.371749401,0.127337798,0.872662127,4.189071655,4.407419205,1.065854073,0.304840684,0.695159256,0.709415376,0.290584564,0.390233636,0.609766364,0.285353512,0.714646459
14,spotify:track:79h6P8bV0ENtq6Vmhkpewr,Odeya,אם הייתי צריכה,A.M Music Productions LTD,7,15,21,93403,אודיה,['israeli pop'],אם הייתי צריכה,major,5.863355637,0.007756138,0.992243826,3.821069479,4.850969315,1.061436653,0.032624234,0.967375815,0.312055141,0.687944829,0.016869349,0.983130693,0.863400698,0.136599228
15,spotify:track:26ffnwQVV4votOweWSwpeN,Narkis,הולכת איתך,session42,2,14,43,90269,Narkis,['israeli pop'],הולכת איתך,minor,3.609241009,0.154768333,0.845231652,4.785598755,4.661478043,1.257127643,0.611608028,0.388391912,0.874232173,0.125767842,0.710894883,0.289105088,0.195335925,0.804664075
16,spotify:track:4aqlgwaZNzb94QuHP6y58X,"Omer Adam, Static & Ben El",לכאורה,P.A.I LTD / Gaga Booking,12,18,7,90200,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לכאורה,minor,3.804358721,0.10745459,0.892545462,4.521965027,4.639965057,1.239277482,0.271745712,0.728254259,0.697493732,0.302506208,0.350322396,0.649677634,0.413260013,0.586739957
17,spotify:track:5PjdY0CKGZdEuoNab3yDmX,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),Columbia,2,16,41,89271,The Kid LAROI,['australian hip hop'],F*CK LOVE 3: OVER YOU,major,5.343758106,0.079311222,0.920688748,3.979289532,4.325668335,1.23449564,0.239715278,0.760284781,0.509670138,0.490329891,0.235030159,0.764969826,0.502395868,0.497604162
18,spotify:track:2liUMhNvpAxRNVAGnz8jNJ,"Static & Ben El, Netta",אפס מאמץ,Mobile1 Music,1,23,42,87647,Static & Ben El,"['israeli pop', 'jewish pop']",שבעה ירחים,minor,4.052886963,0.26164788,0.73835218,4.828404903,4.854645729,1.170697093,0.483014733,0.516985238,0.910796523,0.089203469,0.540754437,0.459245592,0.183549762,0.816450238
19,spotify:track:4fouWK6XVHhzl78KzQ1UjL,GAYLE,abcdefu,Atlantic/Arthouse Records,7,17,22,86971,GAYLE,"['alt z', 'modern alternative pop']",abcdefu,minor,3.98681283,0.107494526,0.892505467,5.158141136,5.565302372,1.153566718,0.482787967,0.517212033,0.709315181,0.290684819,0.495785147,0.504214883,0.336756408,0.663243592
20,spotify:track:58HvfVOeJY7lUuCqF0m3ly,Elley Duhé,MIDDLE OF THE NIGHT,Not Fit For Society/RCA Records,19,19,12,86755,Elley Duhé,['alt z'],MIDDLE OF THE NIGHT,minor,3.295067549,0.076513156,0.923486829,4.403563976,4.55774641,1.077157259,0.504121184,0.495878786,0.781428397,0.218571588,0.560177803,0.439822227,0.616876662,0.383123398
21,spotify:track:7rNA5Jwu23g7PaXcMwfLdq,Eden Hason,מדליקה לי הכל,Mobile1 Music,7,21,25,85999,Eden Hason,['israeli mediterranean'],אלבום 2,minor,4.583694935,0.170147389,0.829852581,4.831208229,4.795700073,1.180605769,0.10492485,0.895075202,0.662897229,0.337102801,0.28271085,0.71728915,0.514743268,0.485256732
22,spotify:track:3uUuGVFu1V7jTQL60S1r8z,"Lost Frequencies, Calum Scott",Where Are You Now,Epic Amsterdam,18,22,28,85749,Lost Frequencies,"['belgian edm', 'edm', 'pop dance', 'tropical house']",Where Are You Now,minor,5.782729626,0.04425386,0.955746174,4.293297768,5.022206306,1.182482958,0.220231637,0.779768407,0.510230362,0.489769578,0.139066279,0.860933781,0.59721446,0.40278554
23,spotify:track:1ZEsqzNBQqyC7VLRTUDopj,"Mor, Avi Aburomi",חצי שלי,2022 Avi Aburomi & Sarit Productions BY PIL LTD,23,30,4,83135,Mor,['israeli pop'],חצי שלי,major,7.250547409,0.102632359,0.897367656,3.81439352,3.903163671,1.081082702,0.319940627,0.680059373,0.610390723,0.389609337,0.332997799,0.667002201,0.466616571,0.533383429
24,spotify:track:4N8FwcfRTju02qsgn9Mcl8,Eden Hason,בואי נישן על זה,Mobile1 Music,24,-1,1,82750,Eden Hason,['israeli mediterranean'],בואי נישן על זה,major,5.30604887,0.009956375,0.99004364,4.062847614,4.962136269,1.060719609,0.079011425,0.92098856,0.39696303,0.60303694,0.045224536,0.954775512,0.733552217,0.266447783
25,spotify:track:5Z9KJZvQzH6PFmb8SNkxuk,"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),Columbia,1,24,39,82446,Lil Nas X,['lgbtq+ hip hop'],MONTERO,major,2.892658233642578,0.1301593482494354,0.8698406219482422,4.490049839019775,4.622943878173828,1.0654044151306152,0.4978238940238952,0.5021761059761047,0.820527970790863,0.1794720143079757,0.4613199234008789,0.5386800765991211,0.3715085983276367,0.6284914016723633
26,spotify:track:6qi83Ret9Yok9PfZWzmdZk,"בנאל בן ציון, שירז אברהם",חסר/ה לי ברמות,Mobile1 Music,13,20,9,80350,בנאל בן ציון,['israeli pop'],חסר/ה לי ברמות,major,3.985419512,0.276958376,0.723041654,4.621076584,4.481508255,1.069639683,0.579159021,0.420840979,0.922222853,0.077777125,0.649354458,0.350645572,0.382517397,0.617482543
27,spotify:track:66iaD8MCoVnBtqUhuzdglT,Ran Danker,בית משוגעים,NMC United Entertainment Ltd.,1,33,59,78358,Ran Danker,"['festigal', 'israeli pop']",בית משוגעים,minor,3.777141571,0.332325608,0.667674363,4.773498535,4.607159138,1.177503109,0.368362457,0.631637573,0.828982711,0.171017274,0.520962059,0.47903797,0.399316341,0.600683689
28,spotify:track:7xluxbbxxQ8ovB6xrJUlim,"Elai Botner, Avraham Aviv Alush",הכי קרוב אלייך,NMC United Entertainment Ltd.,20,25,89,77213,Elai Botner,['israeli pop'],הכי קרוב אלייך,minor,3.071459532,0.100338027,0.899661958,4.178850651,3.943558455,1.233611941,0.365608513,0.634391487,0.662260652,0.337739378,0.297451407,0.702548563,0.479512632,0.520487428
29,spotify:track:2DB4DdfCFMw1iaR6JaR03a,"Camila Cabello, Ed Sheeran",Bam Bam (feat. Ed Sheeran),Epic,26,26,7,75577,Camila Cabello,"['dance pop', 'pop']",Familia,major,6.156383038,0.163187161,0.836812794,4.328454971,4.842178822,1.130443931,0.447837085,0.552162886,0.762792051,0.237207934,0.423265219,0.576734722,0.205362946,0.794637024
30,spotify:track:1rDQ4oMwGJI7B4tovsBOxc,Jack Harlow,First Class,Generation Now/Atlantic,30,47,2,74252,Jack Harlow,"['deep underground hip hop', 'hip hop', 'kentucky hip hop', 'pop rap', 'rap']",First Class,major,4.007388115,0.190104425,0.809895515,3.727621555,3.938831806,1.108407021,0.216519475,0.783480465,0.595559418,0.404440582,0.347130507,0.652869523,0.543924689,0.456075341
31,spotify:track:3ZT2YK7nfPXq3xCrlWkgt7,Maya Dadon,חוץ ממך,Icon Artist Management under exclusive license to D-Music,2,27,13,72925,Maya Dadon,['israeli pop'],חוץ ממך,major,4.252817154,0.228239954,0.771760046,4.509036064,4.742593765,1.148278594,0.527580023,0.472420007,0.858140469,0.141859517,0.559625447,0.440374553,0.207198635,0.79280144
32,spotify:track:3RBpmZJ0YG9abVBXI2U1UO,Eden Hason,את חסרה לי,Mobile1 Music,1,29,95,72817,Eden Hason,['israeli mediterranean'],אלבום 2,major,4.42616415,0.064117722,0.93588233,4.378650665,4.800902843,1.030659318,0.218592227,0.781407773,0.539811015,0.460189015,0.268341541,0.731658399,0.502630591,0.497369379
33,spotify:track:3rmo8F54jFF8OgYsqTxm5d,Ed Sheeran,Bad Habits,Atlantic Records UK,6,28,43,72566,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",=,minor,3.303850412,0.09304934,0.906950653,4.499547005,4.519573689,1.269835949,0.677365184,0.322634816,0.865675986,0.134323984,0.732391119,0.267608911,0.252979726,0.747020245
34,spotify:track:18asYwWugKjjsihZ0YvRxO,"Tiësto, Ava Max",The Motto,Atlantic Records,25,34,18,71437,Tiësto,"['big room', 'brostep', 'dutch edm', 'edm', 'house', 'pop dance', 'progressive electro house', 'slap house', 'trance']",The Motto,minor,4.300196171,0.080946974,0.919053078,4.909101963,5.132413864,1.252224922,0.492315918,0.507684052,0.751126409,0.248873591,0.425786614,0.574213326,0.413137108,0.586862862
35,spotify:track:50nfwKoDiSYg8zOCREWAm5,Ed Sheeran,Shivers,Atlantic Records UK,14,31,32,69922,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",=,major,3.551146507,0.005968451,0.994031489,3.616343498,4.599684715,1.16521585,0.042205974,0.957794011,0.361118585,0.638881445,0.024102194,0.975897849,0.83382684,0.166173205
36,spotify:track:2Xr1dTzJee307rmrkt8c0g,CKay,love nwantiti (ah ah ah),Chocolate City Music,4,37,31,69426,CKay,"['afro r&b', 'afrobeats']",CKay The First,minor,3.6649014949798575,0.0059684505686163,0.9940314888954164,3.616343498229981,4.599684715270996,1.338120698928833,0.0422059744596481,0.9577940106391908,0.3611185848712921,0.6388814449310303,0.0241021942347288,0.9758978486061096,0.8338268399238586,0.1661732047796249
37,spotify:track:3yyHRwblo5kk0fH9pfMP6M,"Marina Maximilian, Guy Mentesh",ביחד,Marina Maximilian under exclusive license to D-Music,14,35,84,69112,Marina Maximilian,['israeli pop'],ביחד,major,7.227883339,0.028921813,0.971078157,4.848984718,5.560963631,1.101805925,0.225497901,0.774502158,0.483888745,0.516111255,0.14242056,0.85757947,0.629055321,0.370944679
38,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,40,78,67008,Eden Hason,['israeli mediterranean'],אלבום 2,major,6.923481941,0.187489092,0.812510908,6.292859077,5.642412186,0.956824303,0.430882126,0.569117904,0.971042275,0.028957769,0.757929862,0.242070138,0.120232344,0.879767716
39,spotify:track:3AVXwaOGCEL8cmBecfcsFJ,Charlie Puth,Light Switch,Atlantic Records,33,38,13,67001,Charlie Puth,"['pop', 'viral pop']",Light Switch (Instrumental),major,5.359752178,0.053450573,0.946549475,4.141826153,4.064156532,1.255171299,0.199202806,0.800797224,0.565467119,0.434532881,0.298995584,0.701004386,0.530554771,0.469445229
40,spotify:track:6sADtPKtORAMZP3GQhOsHv,Ishay Ribo,סיבת הסיבות,2021 Ishay Ribo BY PIL LTD,8,45,60,66635,Ishay Ribo,['israeli pop'],סיבת הסיבות,major,4.479908943,0.076086812,0.923913181,4.293476582,4.428977966,1.185822725,0.221626908,0.778373122,0.54788208,0.45211795,0.334431797,0.665568233,0.522257864,0.477742106
41,spotify:track:1SOClUWhOi8vHZYMz3GluK,Jaymes Young,Infinity,Atlantic Records,17,36,20,66094,Jaymes Young,['indie poptimism'],Feel Something,minor,2.891300917,0.23351346,0.766486526,5.156370163,4.637778282,1.125662565,0.385634601,0.614365399,0.932257831,0.067742169,0.637997806,0.362002254,0.498969615,0.501030385
42,spotify:track:6JIC3hbC28JZKZ8AlAqX8h,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,EMI,13,43,33,65866,Elton John,"['glam rock', 'mellow gold', 'piano rock', 'rock']",The Lockdown Sessions,major,4.871096134,0.051984984,0.948015094,4.057683468,4.571156502,1.239037037,0.327532858,0.672467172,0.635747194,0.364252776,0.254097492,0.745902479,0.421991348,0.578008652
43,spotify:track:5e4PVtYVBu9BpJVhmQhIvS,Hanan Ben Ari,שמש,Hanan Ben Ari / Mor Dahan under exclusive license to D-Music,26,49,137,65297,Hanan Ben Ari,['israeli pop'],שמש,major,4.069552898,0.100941807,0.899058223,4.724555969,4.712664604,0.959786177,0.194400668,0.805599272,0.70679903,0.293200999,0.426676154,0.573323786,0.314888567,0.685111463
44,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,Jasmin Moallem,יחפים,Helicon Music,15,41,20,65067,Jasmin Moallem,['israeli pop'],יחפים,major,5.801971436,0.007914848,0.992085159,3.78188324,4.68830204,1.021230698,0.050327238,0.949672818,0.363684922,0.636315107,0.028077628,0.971922398,0.785275698,0.214724317
45,spotify:track:71h6sV5KytTmPARarI28wI,Raviv Kaner,רסיסים,Helicon Aroma Music Ltd.,1,46,91,63882,Raviv Kaner,['israeli pop'],רסיסים,major,5.685647011,0.005968451,0.994031489,3.616343498,4.599684715,1.044946551,0.042205974,0.957794011,0.361118585,0.638881445,0.024102194,0.975897849,0.83382684,0.166173205
46,spotify:track:4Ow0gCGxYfOcyiCuZOt9mp,Avraham Tal,שבוע טוב,Digistage,17,44,97,62917,Avraham Tal,['israeli pop'],שבוע טוב,minor,3.898169518,0.229303688,0.770696282,5.2663908,5.174072266,1.126849532,0.204899743,0.795100212,0.852350771,0.147649199,0.50439781,0.49560219,0.321135104,0.678864896
47,spotify:track:4F5i9rkN4DBMysvhzzEHoh,"Eden Ben Zaken, Eden Hason",פילטרים יפים,Sarit Productions LTD / A.M Music Productions LTD under exclusive license to D-Music,15,32,20,62695,Eden Ben Zaken,"['israeli mediterranean', 'israeli pop']",פילטרים יפים,major,4.470267773,0.005968451,0.994031489,3.616343498,4.599684715,1.096340299,0.042205974,0.957794011,0.361118585,0.638881445,0.024102194,0.975897849,0.83382684,0.166173205
48,spotify:track:5ezFz6Jwn7l40kIGAP4zmL,Eyal Golan,בזמן האחרון,Liam Productions under exclusive license to D-Music,25,39,3,60354,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",קצת שמח קצת עצוב,minor,4.217202187,0.188288674,0.811711311,4.561999798,4.524381161,1.028746009,0.34933418,0.650665879,0.849623978,0.150375962,0.612838447,0.387161553,0.204855502,0.795144498
49,spotify:track:3Ng0zyr8FgKhr93QySZrwn,"Omer Adam, Gal Adam",אחים בדם,P.A.I LTD,49,-1,1,59447,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",אחים בדם,major,3.687419891,0.005968451,0.994031489,3.616343498,4.599684715,1.049433827,0.042205974,0.957794011,0.361118585,0.638881445,0.024102194,0.975897849,0.83382684,0.166173205
50,spotify:track:6jMCb4UpIBjmiKf6EwVK8u,Omer Adam,חצי דפוק,P.A.I LTD,3,51,38,59122,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",3,major,3.786165237,0.142709568,0.857290387,5.136463165,5.035916328,1.261147976,0.184140801,0.815859199,0.838442504,0.161557525,0.448529899,0.551470101,0.442828387,0.557171583
