rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,key_scale,dynamic_complexity,happy,non_happy,arousal,valence,danceability,aggressive,non_aggressive,sad,non_sad,relaxed,non_relaxed,party,non_party
1,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,1,1,8,225573,Harry Styles,['pop'],Harry's House,major,3.310305357,0.160915598,0.839084387,5.326809883,4.961022854,1.089622855,0.459332168,0.540667892,0.926098764,0.073901244,0.746894538,0.253105432,0.247354746,0.752645254
2,spotify:track:67PF7VLcYEKKF82ziNf9Ur,"Shahar Saul, Agam Buhbut, NOROZ",דובשנייה,Mobile1 Music,2,3,18,148232,שחר סאול,['israeli hip hop'],דובשנייה,minor,3.964644909,0.163175389,0.836824656,4.589770317,4.657296181,1.06415987,0.334880561,0.665119469,0.762775898,0.237224072,0.350500375,0.649499655,0.43742457,0.562575459
3,spotify:track:2SxcL0eba2ILQpJPuBBHsG,Eden Hason,מה פספסתי,Mobile1 Music,2,4,24,138718,Eden Hason,['israeli mediterranean'],מה פספסתי,minor,4.293644428,0.139168993,0.860831022,4.630846977,4.597428322,1.363166094,0.310677171,0.689322829,0.820390224,0.179609776,0.51271081,0.48728919,0.641640127,0.358359843
4,spotify:track:3fCS3m3uWUgAFm3purs15C,Anna Zak,לך לישון,ITModels under exclusive license to D-Music,1,6,20,122265,Anna Zak,['israeli pop'],לך לישון,minor,4.072952747,0.054815773,0.945184171,4.506355286,4.50252533,1.422402859,0.174100265,0.82589978,0.719410956,0.280589074,0.393747896,0.606252074,0.275351375,0.724648654
5,spotify:track:2FeBslNBMdR9V58uv6hd2t,Kendrick Lamar,N95,pgLang/Top Dawg Entertainment/Aftermath/Interscope Records,2,2,2,122186,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Mr. Morale & The Big Steppers,minor,4.800161362,0.109460734,0.890539229,4.156175613,3.996409893,1.304486156,0.244570225,0.755429804,0.617567003,0.382433027,0.445841283,0.554158688,0.589327455,0.410672575
6,spotify:track:1PckUlxKqWQs3RlWXVBLw3,Lizzo,About Damn Time,Nice Life/Atlantic,6,9,4,119025,Lizzo,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']",About Damn Time,minor,7.391877651,0.005968451,0.994031489,3.616343498,4.599684715,1.332345366,0.042205974,0.957794011,0.361118585,0.638881445,0.024102194,0.975897849,0.83382684,0.166173205
7,spotify:track:1qEmFfgcLObUfQm0j1W2CK,Harry Styles,Late Night Talking,Columbia,7,-1,1,116245,Harry Styles,['pop'],Harry's House,major,5.206095219,0.204754069,0.795245945,4.265841484,4.373762131,1.082518935,0.593820453,0.406179518,0.867257595,0.132742435,0.64031899,0.35968098,0.25442028,0.745579779
8,spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,Polydor Records,3,8,69,111063,Glass Animals,"['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']",Dreamland (+ Bonus Levels),major,5.493142605,0.138685629,0.861314416,5.488412857,5.350234985,1.042759538,0.264210075,0.735789895,0.924473524,0.075526506,0.578078628,0.421921313,0.140628174,0.859371841
9,spotify:track:4N8FwcfRTju02qsgn9Mcl8,Eden Hason,בואי נישן על זה,Mobile1 Music,9,14,6,110100,Eden Hason,['israeli mediterranean'],בואי נישן על זה,major,5.30604887,0.009956375,0.99004364,4.062847614,4.962136269,1.060719609,0.079011425,0.92098856,0.39696303,0.60303694,0.045224536,0.954775512,0.733552217,0.266447783
10,spotify:track:05KQMm1vL6MnJkgobUtwft,Omer Adam,לבד על המיטה,P.A.I LTD,2,12,16,103643,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לבד על המיטה,minor,4.11300993,0.217655987,0.782343984,5.753742695,5.249101639,0.974477708,0.393967986,0.606032014,0.920706928,0.079293087,0.79062897,0.20937109,0.215580672,0.784419358
11,spotify:track:6so2IwKQyYFkNv1G0FrZ95,Nunu,ליבינג דה דרים,Neomi Aharoni Gal under exclusive license to D-Music,9,15,13,102275,Nunu,['israeli hip hop'],ליבינג דה דרים,minor,5.134684086,0.052343968,0.947656095,3.873627186,4.563082695,1.046015978,0.188002884,0.811997116,0.505071342,0.494928598,0.1477952,0.8522048,0.622283697,0.377716362
12,spotify:track:4DgyTAwiSJsT5u5EljsImB,"Noa Kirel, Itay Galo",פעמון,Noa Kirel / Itay Galo under exclusive license to NMC United Entertainment Ltd.,4,11,10,101493,Noa Kirel,['israeli pop'],פעמון,minor,3.649940729,0.065301985,0.934697986,3.632748604,4.537823677,1.264102459,0.153481379,0.846518576,0.607162416,0.392837644,0.117114834,0.882885158,0.845528305,0.154471755
13,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,10,23,99558,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,minor,4.27933073,0.08757139,0.912428617,4.415838242,4.427283287,1.369568229,0.608197689,0.391802281,0.795448422,0.204551563,0.621115446,0.378884554,0.414392889,0.585607052
14,spotify:track:4OuoS8NAur7tj6rMDpTVjJ,Maya Dadon,כמו שאני,Icon Artist Management under exclusive license to D-Music,8,16,9,97358,Maya Dadon,['israeli pop'],כמו שאני,major,4.784235001,0.005196805,0.994803131,3.791214943,4.807648659,1.046351552,0.084787861,0.915212095,0.331367463,0.668632567,0.02072362,0.979276419,0.719648719,0.280351311
15,spotify:track:1ZEsqzNBQqyC7VLRTUDopj,"Mor, Avi Aburomi",חצי שלי,2022 Avi Aburomi & Sarit Productions BY PIL LTD,10,18,9,96794,Mor,['israeli pop'],חצי שלי,major,7.250547409,0.102632359,0.897367656,3.81439352,3.903163671,1.081082702,0.319940627,0.680059373,0.610390723,0.389609337,0.332997799,0.667002201,0.466616571,0.533383429
16,spotify:track:7rNA5Jwu23g7PaXcMwfLdq,Eden Hason,מדליקה לי הכל,Mobile1 Music,7,26,30,91181,Eden Hason,['israeli mediterranean'],אלבום 2,minor,4.583694935,0.170147389,0.829852581,4.831208229,4.795700073,1.180605769,0.10492485,0.895075202,0.662897229,0.337102801,0.28271085,0.71728915,0.514743268,0.485256732
17,spotify:track:79h6P8bV0ENtq6Vmhkpewr,Odeya,אם הייתי צריכה,A.M Music Productions LTD,7,30,26,89119,אודיה,['israeli pop'],אם הייתי צריכה,major,5.863355637,0.007756138,0.992243826,3.821069479,4.850969315,1.061436653,0.032624234,0.967375815,0.312055141,0.687944829,0.016869349,0.983130693,0.863400698,0.136599228
18,spotify:track:26ffnwQVV4votOweWSwpeN,Narkis,הולכת איתך,session42,2,28,48,88691,Narkis,['israeli pop'],הולכת איתך,minor,3.609241009,0.154768333,0.845231652,4.785598755,4.661478043,1.257127643,0.611608028,0.388391912,0.874232173,0.125767842,0.710894883,0.289105088,0.195335925,0.804664075
19,spotify:track:6gI9b2VsoWhjhIuIeToDVs,"Kendrick Lamar, Blxst, Amanda Reifer",Die Hard,pgLang/Top Dawg Entertainment/Aftermath/Interscope Records,5,5,2,88382,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Mr. Morale & The Big Steppers,major,3.247145176,0.287919611,0.712080359,4.325419426,4.292808533,1.593003392,0.496414363,0.503585637,0.796334267,0.203665778,0.577489614,0.422510415,0.16300869,0.83699131
20,spotify:track:58HvfVOeJY7lUuCqF0m3ly,Elley Duhé,MIDDLE OF THE NIGHT,Not Fit For Society/RCA Records,14,23,17,87008,Elley Duhé,['alt z'],MIDDLE OF THE NIGHT,minor,3.295067549,0.076513156,0.923486829,4.403563976,4.55774641,1.077157259,0.504121184,0.495878786,0.781428397,0.218571588,0.560177803,0.439822227,0.616876662,0.383123398
21,spotify:track:0wHFktze2PHC5jDt3B17DC,Jack Harlow,First Class,Generation Now/Atlantic,15,19,7,86055,Jack Harlow,"['deep underground hip hop', 'hip hop', 'kentucky hip hop', 'pop rap', 'rap']",Come Home The Kids Miss You,major,4.007388115,0.190104425,0.809895515,3.727621555,3.938831806,1.108407021,0.216519475,0.783480465,0.595559418,0.404440582,0.347130507,0.652869523,0.543924689,0.456075341
22,spotify:track:5LYMamLv12UPbemOaTPyeV,Harry Styles,Music For a Sushi Restaurant,Columbia,22,-1,1,85166,Harry Styles,['pop'],Harry's House,major,5.224712372,0.248121023,0.751878917,4.809562206,4.709304333,0.99918741,0.200387433,0.799612641,0.787026644,0.212973326,0.433994979,0.566005051,0.453026295,0.546973646
23,spotify:track:2DB4DdfCFMw1iaR6JaR03a,"Camila Cabello, Ed Sheeran",Bam Bam (feat. Ed Sheeran),Epic,23,36,12,79492,Camila Cabello,"['dance pop', 'pop']",Familia,major,6.156383038,0.163187161,0.836812794,4.328454971,4.842178822,1.130443931,0.447837085,0.552162886,0.762792051,0.237207934,0.423265219,0.576734722,0.205362946,0.794637024
24,spotify:track:2liUMhNvpAxRNVAGnz8jNJ,"Static & Ben El, Netta",אפס מאמץ,Mobile1 Music,1,33,47,78196,Static & Ben El,"['israeli pop', 'jewish pop']",שבעה ירחים,minor,4.052886963,0.26164788,0.73835218,4.828404903,4.854645729,1.170697093,0.483014733,0.516985238,0.910796523,0.089203469,0.540754437,0.459245592,0.183549762,0.816450238
25,spotify:track:3uUuGVFu1V7jTQL60S1r8z,"Lost Frequencies, Calum Scott",Where Are You Now,Epic Amsterdam,18,31,33,77139,Lost Frequencies,"['belgian edm', 'edm', 'pop dance', 'tropical house']",Where Are You Now,minor,5.782729626,0.04425386,0.955746174,4.293297768,5.022206306,1.182482958,0.220231637,0.779768407,0.510230362,0.489769578,0.139066279,0.860933781,0.59721446,0.40278554
26,spotify:track:5PjdY0CKGZdEuoNab3yDmX,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),Columbia,2,32,46,77034,The Kid LAROI,['australian hip hop'],F*CK LOVE 3: OVER YOU,major,5.343758106,0.079311222,0.920688748,3.979289532,4.325668335,1.23449564,0.239715278,0.760284781,0.509670138,0.490329891,0.235030159,0.764969826,0.502395868,0.497604162
27,spotify:track:2iRLLOWJO1aIo376joSWrj,Eden Ben Zaken,WTF,Sarit Productions LTD / Helicon Aroma Music Ltd. under exclusive license to D-Music,27,37,2,76495,Eden Ben Zaken,"['israeli mediterranean', 'israeli pop']",WTF,minor,4.990121841,0.185369954,0.814630032,4.42664814,4.712405682,1.078616023,0.725130975,0.274869055,0.899703503,0.10029646,0.649673641,0.350326359,0.192023277,0.807976723
28,spotify:track:2B4GHvToeLTOBB4QLzW3Ni,Farruko,Pepas,Sony Music Latin,7,24,40,73741,Farruko,"['reggaeton', 'trap latino', 'urbano latino']",La 167,major,3.294902563,0.009907947,0.99009198,5.168691635,6.044807434,1.217938066,0.712237298,0.287762702,0.925648212,0.074351855,0.41146788,0.58853209,0.565504909,0.434495062
29,spotify:track:6uvh0In7u1Xn4HgxOfAn8O,Harry Styles,Matilda,Columbia,29,-1,1,73732,Harry Styles,['pop'],Harry's House,major,4.662621498,0.285330057,0.714669943,4.919569969,4.808866978,0.99862361,0.235390946,0.764609098,0.8236956,0.17630443,0.494532287,0.505467653,0.335381925,0.664618015
