rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,key_scale,dynamic_complexity,happy,non_happy,arousal,valence,danceability,aggressive,non_aggressive,sad,non_sad,relaxed,non_relaxed,party,non_party
1,spotify:track:3FihyZ7YA7vrNiSUfWww10,"STILLA, Ness",באמפרים,2024 Va’ad Ha Bait records & Maman Productions by PIL ltd,1,2,5,477414,סטילה,['israeli hip hop'],באמפרים,minor,3.338151693,0.119996428,0.880003631,5.352609158,5.511073112,1.073107004,0.805015326,0.194984719,0.969828129,0.030171804,0.85806185,0.141938135,0.06815663,0.9318434
2,spotify:track:0Wr6wZgEP1npYg0vrsWPIZ,Peer Tasi,רוז,Peer Tasi LTD under exclusive license to D-Music,2,3,5,429505,Peer Tasi,['israeli mediterranean'],רדיו שטח 2,major,3.233769655,0.147917658,0.852082372,5.320399284,5.019547939,1.110040188,0.212909952,0.787090003,0.844170809,0.155829176,0.522992015,0.477008015,0.337802947,0.662197053
3,spotify:track:17Gbwxyhsj0dznw9DSruNC,"Omer Adam, ShrekDiMC",ראיתי עולם,P.A.I LTD,1,1,5,394328,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",ראיתי עולם,minor,3.054879189,0.191248789,0.808751166,4.191026688,4.253612041,1.203769565,0.117640078,0.882359922,0.552031875,0.447968155,0.296752572,0.703247428,0.44298631,0.55701369
4,spotify:track:6qB33ch9RK0aoMfxfnlXa1,Osher Cohen,פלסטרים,Helicon Aroma Music Ltd. / P.A.I Ltd.,1,4,10,386344,Osher Cohen,['israeli mediterranean'],פלסטרים,major,5.508905888,0.046320058,0.953679979,4.355154037,5.078290462,1.047525287,0.269920886,0.730079114,0.677911997,0.322087973,0.249316111,0.750683904,0.460837841,0.539162219
5,spotify:track:1Jx6aZyJR985kw8CWUZ15O,"Omer Adam, Odeya, ShrekDiMC",צמוד צמוד,P.A.I LTD / Helicon Aroma Music LTD,1,5,11,367526,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",צמוד צמוד,minor,3.302117348,0.102002874,0.897997141,4.666917801,5.077278137,1.254024148,0.40726766,0.59273237,0.767216384,0.232783601,0.502724588,0.497275412,0.380663186,0.619336784
6,spotify:track:0h8eZd7eqwZISaz9bkj1zV,Itay Levi,מערב ראשון,Mobile1 Music,6,9,4,319552,Itay Levi,"['israeli mediterranean', 'mizrahi']",מערב ראשון,minor,3.014274359,0.169087723,0.830912292,3.934749126,4.171473503,1.238028288,0.30970794,0.690292001,0.683476031,0.316523999,0.32490027,0.67509973,0.410993189,0.589006841
7,spotify:track:4zXfQYhcSboWEOAwIQST9N,Omer Adam,רק שלך,P.A.I LTD,1,7,14,306243,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות,major,5.261781216,0.005492819,0.994507134,3.374183655,4.399245262,1.176395774,0.069740988,0.930259049,0.40233779,0.597662151,0.02548095,0.974519014,0.823960483,0.176039487
8,spotify:track:0hdDyhwaJpNW5nsJC3qYPe,Peer Tasi,מלודי,Peer Tasi LTD under exclusive license to D-Music,6,6,5,298794,Peer Tasi,['israeli mediterranean'],רדיו שטח 2,minor,3.781737566,0.190731078,0.809268892,4.378436089,4.69385767,0.990946412,0.453602254,0.546397686,0.886027575,0.113972433,0.454555333,0.545444667,0.430135161,0.56986481
9,spotify:track:6JnLTSjPA96Dgg9VCDRf1r,ילד.,למה את?,Universal Music Israel Distributed Labels,6,8,10,297227,ילד.,[],ילד.,major,3.870917797,0.191090867,0.808909178,4.920649529,4.719040871,1.148617983,0.464455843,0.535544157,0.89104259,0.108957455,0.660185933,0.339814007,0.295114607,0.704885364
10,spotify:track:2yPnlfwQ1AmhHauqQWDlWZ,Osher Cohen,מנגן ושר,Helicon Aroma Music Ltd./ P.A.I Ltd.,1,10,20,231870,Osher Cohen,['israeli mediterranean'],THE LAST EPISODE,major,5.385091305,0.01744836,0.982551575,3.913222551,4.754518509,1.01704812,0.100310795,0.899689257,0.42699936,0.573000669,0.08263851,0.917361438,0.623763502,0.376236498
11,spotify:track:2qSkIjg1o9h3YT9RAgYN75,Sabrina Carpenter,Espresso,Island Records,11,11,11,214517,Sabrina Carpenter,['pop'],Espresso,major,3.227688074,0.215833187,0.784166813,4.415706158,4.513061523,1.210982919,0.581914485,0.418085515,0.86552316,0.134476885,0.682282746,0.317717195,0.239655003,0.760344982
12,spotify:track:4dELL8S6XVMibwBkjJACF1,Omer Adam,לילות וקללות,P.A.I LTD,2,12,14,200875,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות,major,4.292721272,0.105472393,0.894527614,5.124929428,4.738688469,1.045960307,0.336558491,0.663441539,0.885976672,0.114023313,0.542694569,0.457305431,0.666462541,0.333537489
13,spotify:track:5lNB8HWmxpICQXi5Pgatz1,"Shahar Tavoch, Agam Buhbut",נאדי באדי,NMC United Entertainment Ltd.,5,14,15,200328,שחר טבוך,[],"היי, זה שחר",minor,5.524550915,0.218278125,0.78172183,4.075875282,4.593933105,1.103690624,0.40120393,0.59879607,0.742008567,0.257991433,0.447847217,0.552152753,0.271976978,0.728022993
