rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,key_scale,dynamic_complexity,happy,non_happy,arousal,valence,danceability,aggressive,non_aggressive,sad,non_sad,relaxed,non_relaxed,party,non_party
1,spotify:track:3zhFqDzJZfnc8L5QkGWWG6,Benaia Barabi,קרן שמש,B.B Productions Ltd. under exclusive license to D-Music,1,2,25,208804,Benaia Barabi,['israeli mediterranean'],קרן שמש,major,4.025483608,0.108615294,0.891384661,4.647580624,4.424315453,1.062970996,0.227821261,0.77217871,0.801631033,0.198368907,0.516448617,0.483551353,0.375409096,0.624590874
2,spotify:track:7BcRDWY4VTCvRRHoobFWWo,"Tuna, Jasmin Moallem",סהרה - Live,NaNa Disc,1,3,29,205863,Tuna,"['israeli hip hop', 'israeli pop']",סהרה (Live),minor,3.570543051,0.145337299,0.854662657,4.463871002,4.476933479,1.075309873,0.308823943,0.691176116,0.670183837,0.329816133,0.482502222,0.517497778,0.317916542,0.682083428
3,spotify:track:4hTFq8sHEVSDXIxTVe4qHJ,Omer Adam,אני,P.A.I LTD,1,1,3,179954,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",אני,major,4.115952969,0.005927916,0.994072139,3.619040728,4.612224579,1.213734508,0.041985113,0.958014846,0.362102211,0.637897789,0.023865223,0.976134717,0.834347546,0.165652439
4,spotify:track:1bd0D0cXcpGeJXsn2Xt8lc,"Odeya, רואי אדם",האמת,Helicon Aroma Music Ltd.,3,4,13,160290,אודיה,['israeli pop'],האמת,major,3.527139902,0.099910364,0.900089681,3.728182316,4.036346436,1.013607979,0.242622107,0.757377863,0.556582928,0.443417072,0.27841565,0.72158432,0.466869056,0.533130944
5,spotify:track:4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",I'm Good (Blue),Parlophone UK,5,9,19,155244,David Guetta,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",I'm Good (Blue),major,2.295919657,0.005968451,0.994031489,3.616343498,4.599684715,1.058815956,0.042205974,0.957794011,0.361118585,0.638881445,0.024102194,0.975897849,0.83382684,0.166173205
6,spotify:track:3nqQXoyQOWXiESFLlDF1hG,"Sam Smith, Kim Petras",Unholy (feat. Kim Petras),Capitol Records UK / EMI,4,7,15,148299,Sam Smith,"['pop', 'uk pop']",Unholy (feat. Kim Petras),minor,9.312671661,0.080199212,0.919800758,4.391658783,5.161706924,1.054276466,0.214432761,0.785567224,0.618340015,0.381659955,0.207755402,0.792244673,0.550995111,0.449004889
7,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,8,55,146839,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,minor,4.27933073,0.08757139,0.912428617,4.415838242,4.427283287,1.369568229,0.608197689,0.391802281,0.795448422,0.204551563,0.621115446,0.378884554,0.414392889,0.585607052
8,spotify:track:3idINUuyRidKbQiMFt6EkU,"Gal Adam, NOROZ",משוגעת,P.A.I LTD / NOROZ under exclusive license to D-Music,4,6,11,144429,Gal Adam,['israeli mediterranean'],משוגעת,minor,3.25270915,0.237458289,0.762541711,4.275084496,4.433021545,1.110053778,0.206421927,0.793578029,0.730395854,0.269604117,0.408386409,0.59161365,0.398399949,0.601600051
9,spotify:track:0iTSkLz9biPGVXqTSrkkNd,"Odeya, Noa Kirel",מאמי,Helicon Aroma Music Ltd./ Noa Kirel under exclusive license to NMC United Entertainment Ltd,5,5,3,141585,אודיה,['israeli pop'],מאמי,minor,2.912735701,0.120543368,0.87945658,5.328181267,4.970306396,1.17867887,0.2924501,0.70754987,0.912220895,0.087779142,0.518794239,0.481205791,0.415525556,0.584474504
10,spotify:track:5A3bEckI7AjWTguGqZOzUm,Noa Kirel,פנתרה,Noa Kirel under exclusive license to NMC United Entertainment Ltd.,1,10,21,138478,Noa Kirel,['israeli pop'],פנתרה,minor,4.435790062,0.006952274,0.993047774,3.688439369,4.745341301,1.236531138,0.043505277,0.956494749,0.395310163,0.604689837,0.025410404,0.974589527,0.814229548,0.185770422
11,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,12,33,135944,Eden Hason,['israeli mediterranean'],עושה לי צרות,major,5.490624428,0.226814151,0.773185849,5.148456573,4.988007545,1.048452139,0.181394696,0.818605304,0.855814815,0.144185141,0.410364002,0.589635968,0.406559527,0.593440473
12,spotify:track:0urIdTVIjmPX5i9dsIusQj,Odeya,החיים שלי אחריך,Helicon Aroma Music Ltd.,4,11,6,135109,אודיה,['israeli pop'],החיים שלי אחריך,major,6.499011993,0.168959886,0.831040144,3.977929354,4.167587757,0.992895186,0.229281127,0.770718932,0.613263905,0.386736065,0.332689255,0.667310774,0.485179931,0.514820099
13,spotify:track:1Rh5r9vUOumJ1sbPuv3dkO,Eden Hason,עד שתבואי עד אליי,Mobile1 Music,11,13,6,120076,Eden Hason,['israeli mediterranean'],עד שתבואי עד אליי,minor,4.10935688,0.109326959,0.890673041,4.171309948,4.526154518,1.21835947,0.356713772,0.643286228,0.533809125,0.466190815,0.315676481,0.684323549,0.423260808,0.576739192
14,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,1,23,40,119384,Harry Styles,['pop'],Harry's House,major,3.310305357,0.160915598,0.839084387,5.326809883,4.961022854,1.089622855,0.459332168,0.540667892,0.926098764,0.073901244,0.746894538,0.253105432,0.247354746,0.752645254
15,spotify:track:6clAq1cGO4PYimAmzelTmL,Shira Margalit,אחותי כבר לא סובלת אותך,Anana Ltd,12,14,6,118466,Shira Margalit,['israeli pop'],אחותי כבר לא סובלת אותך,minor,4.676695347,0.125729233,0.874270797,4.590973854,4.684597969,1.101579785,0.422492862,0.577507138,0.876002133,0.123997889,0.644474328,0.355525643,0.303989053,0.696010947
16,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,SZA,Kill Bill,Top Dawg Entertainment/RCA Records,16,19,4,118083,SZA,"['pop', 'r&b', 'rap']",SOS,major,6.201850414,0.207040429,0.792959571,4.619408131,4.402771473,1.134953976,0.453362644,0.546637356,0.82570827,0.174291715,0.642781258,0.357218713,0.327159911,0.672840059
