rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,key_scale,dynamic_complexity,happy,non_happy,arousal,valence,danceability,aggressive,non_aggressive,sad,non_sad,relaxed,non_relaxed,party,non_party
1,spotify:track:2QkVXq7dLpefWAiETsvIOs,Omer Adam,אהובתי כבר לא רואה אותי,P.A.I LTD,1,1,4,543067,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לחנים שבורים,major,4.058221817,0.245521918,0.754478097,4.463493824,4.510781288,1.023692846,0.28153649,0.71846354,0.778372526,0.221627444,0.483316571,0.5166834,0.344473034,0.655526936
2,spotify:track:3CZdlwKHGTvfveatbfKD3q,ששון איפרם שאולוב,תמיד אוהב אותי,Mobile1 Music,1,3,11,511443,ששון איפרם שאולוב,['israeli pop'],תמיד אוהב אותי,minor,4.011022091,0.069203958,0.930796087,3.94852829,4.024029255,1.164440632,0.161162496,0.838837504,0.532633185,0.467366844,0.246637687,0.753362298,0.592933655,0.407066405
3,spotify:track:5ppuL7dOIhd7td0YCJJuwf,Omer Adam,טקילה,P.A.I LTD,2,2,4,453127,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לחנים שבורים,major,5.324062824,0.22058022,0.77941978,4.17878294,4.314831257,0.970610857,0.089753576,0.910246432,0.521618426,0.478381544,0.271442413,0.728557527,0.499336839,0.500663221
4,spotify:track:4L5Uj4Dt6rjFL0H7hl2qHF,Omer Adam,עברנו הכל,P.A.I LTD,4,5,12,321751,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",עברנו הכל,major,4.550816059,0.155258045,0.844742,5.371396542,5.148579121,1.015236616,0.096954077,0.903045893,0.755218685,0.2447813,0.375043958,0.624956071,0.484393746,0.515606225
5,spotify:track:37ZPaitKESRLXRkjrvJVTb,Omer Adam,נרקומן של בדידות,P.A.I LTD,5,8,4,318492,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לחנים שבורים,minor,3.673121214,0.055380188,0.944619775,4.341179848,4.836349487,1.097769856,0.213022605,0.78697741,0.547252774,0.452747256,0.191531077,0.808468938,0.501946867,0.498053163
6,spotify:track:1ChZJDdEU5tR4ZrLeuDh5u,Osher Cohen,לופ,Helicon Aroma Music Ltd. / P.A.I Ltd.,1,6,12,318335,Osher Cohen,['israeli mediterranean'],לופ,major,3.905012608,0.158817083,0.841182947,5.064147949,5.207120895,1.255351782,0.130846903,0.869153023,0.819004834,0.180995166,0.433084667,0.566915333,0.359092206,0.640907824
7,spotify:track:3pTsE064ZTJ1n8bP3VAm2c,Omer Adam,תהום,P.A.I LTD,7,9,4,316699,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לחנים שבורים,major,3.987947226,0.384199679,0.615800321,4.529395103,4.489061832,1.008920074,0.749777019,0.250223011,0.94782269,0.052177299,0.751906335,0.24809362,0.281499267,0.718500733
8,spotify:track:78FrkrO3KgizjXDObyFvzW,Static,צ'יק צ'ק,Mobile1 Music,1,4,13,315787,Static,[],צ'יק צ'ק,major,3.005863905,0.070837945,0.929162085,4.094849586,4.358860016,1.21802032,0.192151383,0.807848632,0.581138909,0.418861061,0.297238886,0.702761114,0.483478159,0.516521811
9,spotify:track:5nYFRLTLrqiETyy6LUPfhQ,"STILLA, Ness",מגדלים,2024 Va’ad Ha Bait records & Maman Productions by PIL ltd,1,7,21,298365,סטילה,['israeli hip hop'],מגדלים,major,4.133025169,0.043286722,0.956713259,4.367144108,4.955213547,1.247455597,0.233111531,0.766888499,0.534671366,0.465328634,0.16721864,0.832781315,0.557285666,0.442714393
10,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,7,11,16,269394,Lady Gaga,"['art pop', 'dance pop', 'pop']",Die With A Smile,major,5.330235481,0.098493747,0.901506305,5.30715847,5.306312561,1.029355526,0.540940523,0.459059447,0.88337487,0.116625108,0.769602597,0.230397448,0.133177489,0.866822481
11,spotify:track:5vNRhkKd0yEAg8suGBpjeY,"ROSÉ, Bruno Mars",APT.,Atlantic Records,11,14,7,261111,ROSÉ,['k-pop'],APT.,minor,2.230742931,0.005968451,0.994031489,3.616343498,4.599684715,1.260153651,0.042205974,0.957794011,0.361118585,0.638881445,0.024102194,0.975897849,0.83382684,0.166173205
12,spotify:track:0auLq7aePfiNwd1YZNlC4S,Omer Adam,גברת אגו,P.A.I LTD,10,10,4,258305,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לחנים שבורים,minor,5.049632549,0.187796429,0.812203526,4.861911774,4.643165588,1.021346569,0.296409816,0.703590214,0.824590683,0.175409347,0.52332896,0.4766711,0.381745845,0.618254125
13,spotify:track:7hBNxod1lDW2HKu9wlBUp5,Odeya,עובד בכפר,Helicon Aroma Music Ltd.,13,15,15,255962,אודיה,['israeli pop'],ילדה של אמונה,minor,3.86717701,0.031470101,0.96852988,4.911466122,5.247789383,1.065390348,0.411341071,0.588658988,0.757231474,0.242768496,0.479197174,0.520802855,0.398444831,0.601555228
14,spotify:track:3FihyZ7YA7vrNiSUfWww10,"STILLA, Ness",באמפרים,2024 Va’ad Ha Bait records & Maman Productions by PIL ltd,1,12,28,246963,סטילה,['israeli hip hop'],באמפרים,minor,3.338151693,0.119996428,0.880003631,5.352609158,5.511073112,1.073107004,0.805015326,0.194984719,0.969828129,0.030171804,0.85806185,0.141938135,0.06815663,0.9318434
15,spotify:track:40i7ilG9ltStXi09E5m32E,Odeya,בן אדם,Helicon Aroma Music Ltd.,3,13,15,245713,אודיה,['israeli pop'],ילדה של אמונה,minor,1.9469769,0.060165472,0.939834535,4.138265133,4.592183113,1.33623755,0.061170768,0.938829184,0.47312218,0.52687782,0.102237329,0.897762656,0.714545012,0.285454929
16,spotify:track:34KzX8fwFPLchmOvYBDap0,"Osher Cohen, Noa Kirel",אין אותי,Helicon Aroma Music Ltd. / P.A.I Ltd.,1,16,20,219140,Osher Cohen,['israeli mediterranean'],NEXT EPISODE,major,3.899732828,0.008478293,0.991521716,3.546986341,4.31944561,1.377094507,0.041054077,0.95894593,0.280978054,0.719021916,0.022322096,0.977677882,0.883094311,0.116905689
17,spotify:track:1hLd6flq2cPLvH2Xraimbu,שירז אברהם,תסביכים קשים,Mobile1 Music,14,17,18,206824,שירז אברהם,['israeli pop'],תסביכים קשים,major,4.70796299,0.005423017,0.994576931,3.620492458,4.67834568,1.505825877,0.037614435,0.962385595,0.341262251,0.658737779,0.021535516,0.978464484,0.849010706,0.150989309
18,spotify:track:7AlqKFiOM5X7nJdtbwvsi6,Jasmin Moallem,דאמ,Helicon Music,3,18,17,189263,Jasmin Moallem,['israeli pop'],דאמ,major,3.961952448,0.005968451,0.994031489,3.616343498,4.599684715,1.232053638,0.042205974,0.957794011,0.361118585,0.638881445,0.024102194,0.975897849,0.83382684,0.166173205
19,spotify:track:51XDPGyuq8EgHSXwKCn8CQ,Omer Adam,שווארמה ודמעה,P.A.I LTD,17,19,4,184504,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לחנים שבורים,minor,3.347637892,0.314033449,0.685966551,4.704476357,4.661950588,1.410994411,0.080717474,0.919282496,0.561457872,0.438542128,0.26528585,0.734714091,0.573722064,0.426277965
20,spotify:track:6qB33ch9RK0aoMfxfnlXa1,Osher Cohen,פלסטרים,Helicon Aroma Music Ltd. / P.A.I Ltd.,1,21,33,181836,Osher Cohen,['israeli mediterranean'],פלסטרים,major,5.508905888,0.046320058,0.953679979,4.355154037,5.078290462,1.047525287,0.269920886,0.730079114,0.677911997,0.322087973,0.249316111,0.750683904,0.460837841,0.539162219
21,spotify:track:4zXfQYhcSboWEOAwIQST9N,Omer Adam,רק שלך,P.A.I LTD,1,24,37,171038,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות,major,5.261781216,0.005492819,0.994507134,3.374183655,4.399245262,1.176395774,0.069740988,0.930259049,0.40233779,0.597662151,0.02548095,0.974519014,0.823960483,0.176039487
22,spotify:track:6JnLTSjPA96Dgg9VCDRf1r,ילד.,למה את?,Universal Music Israel Distributed Labels,6,30,33,166181,ילד.,[],ילד.,major,3.870917797,0.191090867,0.808909178,4.920649529,4.719040871,1.148617983,0.464455843,0.535544157,0.89104259,0.108957455,0.660185933,0.339814007,0.295114607,0.704885364
23,spotify:track:0D9A15ZzO3VzLIYqOfm6QB,מ',אני חוזר,Ilay Eliyahu Mataraso under exclusive license to D-Music,9,20,25,164456,מ',[],לחזור הביתה,minor,3.767598629,0.099638902,0.900361061,4.106637478,4.134300232,1.073670387,0.317072153,0.682927907,0.681808949,0.318191051,0.436468691,0.563531339,0.429031581,0.57096839
24,spotify:track:77oczEZHFyfbx5GFlIrfNk,"Odeya, E-Z, LIAD MEIR",הטוב הרע ועודיה,Helicon Aroma Music Ltd.,12,25,13,162397,אודיה,['israeli pop'],ילדה של אמונה,minor,3.474755764,0.100431889,0.899568141,4.318464756,5.011548996,0.976568222,0.597416759,0.402583241,0.815967262,0.184032694,0.488375902,0.511624098,0.214812592,0.785187423
25,spotify:track:2fewVF6oOGKux69rHGbPMq,Eden Hason,צוחקת ובוכה,Mobile1 Music,4,31,44,157371,Eden Hason,['israeli mediterranean'],צוחקת ובוכה,major,5.990991116,0.055922538,0.944077492,3.540777683,4.175826073,0.999192774,0.134972185,0.865027785,0.434330255,0.565669775,0.121226527,0.878773451,0.683898866,0.316101104
26,spotify:track:0aB0v4027ukVziUGwVGYpG,"Kendrick Lamar, Lefty Gunplay",tv off (feat. lefty gunplay),"pgLang, under exclusive license to Interscope Records",23,23,2,152325,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",GNX,minor,3.243847847,0.26422828,0.7357718,4.151256,4.3732915,1.109275699,0.06918677,0.93081325,0.46904674,0.5309532,0.24588087,0.7541191,0.4947375,0.5052625
27,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,13,34,46,151986,Teddy Swims,[],I've Tried Everything But Therapy (Part 1),minor,4.338950634,0.135981366,0.864018619,4.614892483,5.238645554,0.990797877,0.407252699,0.592747331,0.903402567,0.096597448,0.591216326,0.408783674,0.363924891,0.636075079
28,spotify:track:1Jx6aZyJR985kw8CWUZ15O,"Omer Adam, Odeya, ShrekDiMC",צמוד צמוד,P.A.I LTD / Helicon Aroma Music LTD,1,29,34,150488,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",צמוד צמוד,minor,3.302117348,0.102002874,0.897997141,4.666917801,5.077278137,1.254024148,0.40726766,0.59273237,0.767216384,0.232783601,0.502724588,0.497275412,0.380663186,0.619336784
29,spotify:track:4DKH1iLhp007TVLURYtmeC,Peer Tasi,מה יהיה מחר,Peer Tasi LTD under exclusive license to D-Music,7,27,28,149587,Peer Tasi,['israeli mediterranean'],רדיו שטח 2,minor,3.663878202,0.406342,0.59365803,4.348293304,4.583046913,1.222939014,0.255735695,0.744264364,0.588262856,0.411737114,0.394572407,0.605427623,0.475068331,0.524931669
30,spotify:track:2LdUmQdymO99riYOVCrUPK,Omer Adam,שתי טיפות,P.A.I LTD,22,22,4,148322,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לחנים שבורים,minor,4.423082829,0.202008098,0.797991872,5.528478146,4.984026909,1.136807084,0.769606292,0.230393693,0.971002162,0.028997866,0.854444087,0.145555928,0.213963941,0.786036015
31,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,15,32,29,147694,Billie Eilish,"['art pop', 'pop']",HIT ME HARD AND SOFT,major,3.762774944,0.214697957,0.785302043,5.12573719,4.960433006,1.427711248,0.244270727,0.755729198,0.767667055,0.232332975,0.409840584,0.590159416,0.491331309,0.508668721
