rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,key_scale,dynamic_complexity,happy,non_happy,arousal,valence,danceability,aggressive,non_aggressive,sad,non_sad,relaxed,non_relaxed,party,non_party
11,spotify:track:6Eds9y8ZiQHcIegsEIVcYP,"Avraham Tal, Eden Hason",את חסרה לי & אורות,Mobile1 Music,11,17,2,119197,Avraham Tal,['israeli pop'],את חסרה לי & אורות,major,4.007905006,0.290885419,0.709114611,5.315529823,5.306599617,1.082241893,0.443354726,0.556645274,0.941975772,0.058024175,0.72653991,0.27346012,0.229020312,0.770979762
12,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,1,10,29,115962,Harry Styles,['pop'],Harry's House,major,3.310305357,0.160915598,0.839084387,5.326809883,4.961022854,1.089622855,0.459332168,0.540667892,0.926098764,0.073901244,0.746894538,0.253105432,0.247354746,0.752645254
13,spotify:track:3uidHx3If1PWAOCMcCdkNH,Tuna,סהרה,NaNa Disc,10,14,44,108987,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,minor,3.570543051,0.145337299,0.854662657,4.463871002,4.476933479,1.075309873,0.308823943,0.691176116,0.670183837,0.329816133,0.482502222,0.517497778,0.317916542,0.682083428
14,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,I Ain't Worried,Interscope Records,14,16,17,106416,OneRepublic,"['piano rock', 'pop']","I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",major,2.939245462,0.166255862,0.833744109,4.475974083,4.535234928,1.08935082,0.45784536,0.54215461,0.8005445,0.199455515,0.41132009,0.58867985,0.270220727,0.729779303
15,spotify:track:7DS5SpsWS7rtKeAfe9rbfn,"Nunu, Sagi Kariv, Forever Tel Aviv",Cute Boy,Neomi Aharoni Gal / Forever Tel Aviv under exclusive license to D-Music,1,12,19,104858,Nunu,['israeli hip hop'],Cute Boy,major,6.200787067,0.08428888,0.915711105,4.474160194,4.884374619,1.224835038,0.429857165,0.570142865,0.69315964,0.30684036,0.397895455,0.602104485,0.30394119,0.69605881
16,spotify:track:3iJQ54fGO6CyP374UzvDJu,Anna Zak,מי זאת,ITModels under exclusive license to D-Music,1,11,22,103382,Anna Zak,['israeli pop'],מי זאת,minor,7.50543499,0.115556456,0.884443521,3.823739529,4.022089481,1.185512781,0.191610187,0.808389843,0.464228928,0.535771072,0.258226871,0.741773069,0.505967855,0.494032115
17,spotify:track:4W1G1xlxcirdtXosgsR0m0,Agam Buhbut,קופידון (Prod. By Triangle),2022 Z.I. Productions BY PIL LTD,17,36,5,98782,Agam Buhbut,['israeli mediterranean'],קופידון (Prod. By Triangle),major,3.831416607,0.050401907,0.949598074,5.205576897,5.35049057,1.045914888,0.705605984,0.294394046,0.946910501,0.053089567,0.86542803,0.134571955,0.059453186,0.940546811
18,spotify:track:3hpaRxH73ciJCuH6QcNWXO,Eden Hason,מטפסים על הקירות,Mobile1 Music,6,15,11,97657,Eden Hason,['israeli mediterranean'],מטפסים על הקירות,major,3.007103205,0.203659892,0.796340168,4.54002285,4.711380959,1.215065002,0.064567007,0.93543303,0.491212279,0.508787692,0.209074706,0.790925264,0.682614028,0.317386001
19,spotify:track:73vIOb4Q7YN6HeJTbscRx5,"Oliver Tree, Robin Schulz",Miss You - Bonus Track,Atlantic Records,19,118,2,94117,Oliver Tree,['alternative hip hop'],Miss You,major,2.634692669,0.083245113,0.916754901,4.188201904,4.597597599,1.009685159,0.25335148,0.74664849,0.617112517,0.382887512,0.291244119,0.70875591,0.502711415,0.497288525
20,spotify:track:0UXXAYRUrknaz6FuaPKtFW,אליאב זוהר,מיכל,2022 Eliav Zoharo BY PIL LTD,7,13,12,93323,אליאב זוהר,[],מיכל,minor,4.843055248,0.176677719,0.823322237,4.468525887,4.509309769,0.956030369,0.188429922,0.811570108,0.731326044,0.268674016,0.381204247,0.618795753,0.40983364,0.59016633
21,spotify:track:0SmY5bTuls1ccput6QhHSA,Adir Getz,"אני אוהב, אני מכור, אני שרוף",Unicell,20,21,17,93008,Adir Getz,['israeli mediterranean'],"אני אוהב, אני מכור, אני שרוף",major,6.411989212,0.112559706,0.887440324,4.70306015,5.344189644,1.048218012,0.314875394,0.685124576,0.870764375,0.12923561,0.358929902,0.641070127,0.640121281,0.359878749
22,spotify:track:2EpdcPssADDCCMeOQ9GVtv,"Omer Adam, Amir Dadon",לבחור נכון & פוליטיקה וסקס,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,18,18,3,92269,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לבחור נכון & פוליטיקה וסקס,minor,5.221693993,0.107738696,0.892261326,4.340983868,5.069779873,0.974412024,0.273408055,0.726591945,0.818076193,0.181923836,0.488272518,0.511727512,0.290845603,0.709154427
23,spotify:track:5tNrVA1ySsk7HkV5yg2iXN,"Marina Maximilian, Itay Galo",עולה על שולחנות,Marina Maximilian / Itay Galo under exclusive license to D-Music,17,19,14,83887,Marina Maximilian,['israeli pop'],עולה על שולחנות,minor,6.611048222,0.125618264,0.874381781,4.201710701,4.757687569,1.09317553,0.286766171,0.713233769,0.689564347,0.310435623,0.223887056,0.776112974,0.500338137,0.499661833
24,spotify:track:2O1af1DbXF7paOr7O5CRst,Avi Aburomi,ספרי להם הכל,2022 Avi Aburomi BY PIL LTD,12,22,21,83315,Avi Aburomi,['israeli pop'],ספרי להם הכל,major,3.670801163,0.071756437,0.928243577,3.965631962,4.110648155,1.100120425,0.545883119,0.454116851,0.703348219,0.296651751,0.449134231,0.550865769,0.530822635,0.469177336
25,spotify:track:67PF7VLcYEKKF82ziNf9Ur,"Shahar Saul, Agam Buhbut, NOROZ",דובשנייה,Mobile1 Music,2,20,39,82847,שחר סאול,['israeli hip hop'],דובשנייה,minor,3.964644909,0.163175389,0.836824656,4.589770317,4.657296181,1.06415987,0.334880561,0.665119469,0.762775898,0.237224072,0.350500375,0.649499655,0.43742457,0.562575459
26,spotify:track:6d8ZHsSyTg6ABLkWNCZdSy,Avi Aburomi,מה עובר לך בראש,2022 Avi Aburomi BY PIL LTD,23,23,9,82589,Avi Aburomi,['israeli pop'],מה עובר לך בראש,major,5.996391296,0.081317939,0.918682039,4.343266964,4.448828697,1.012695432,0.255521208,0.744478762,0.526433289,0.473566681,0.239656612,0.760343432,0.582795203,0.417204797
27,spotify:track:1F3gQQmAhzZOR4iOAikHb9,Omer Adam,פילהרמונית של טירוף,P.A.I LTD,27,-1,1,82485,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",פילהרמונית של טירוף,major,4.405786991,0.055107061,0.944892883,3.722011328,4.415475845,1.089693666,0.107657984,0.892341971,0.425812721,0.574187219,0.111800037,0.888199925,0.709343076,0.290656954
28,spotify:track:3ez2Vwn4Dd8UmPxviNalrn,"Tuna, Noga Erez, ROUSSO",עומס לב & Views,NaNa Disc,28,38,2,81028,Tuna,"['israeli hip hop', 'israeli pop']",עומס לב & Views,minor,5.002216816,0.300773799,0.699226201,5.252070427,5.174617767,1.161771297,0.624655187,0.375344872,0.956276655,0.043723371,0.831749737,0.168250218,0.137596324,0.862403631
29,spotify:track:3yyHRwblo5kk0fH9pfMP6M,"Marina Maximilian, Guy Mentesh",ביחד,Marina Maximilian under exclusive license to D-Music,14,34,110,77845,Marina Maximilian,['israeli pop'],ביחד,major,7.227883339,0.028921813,0.971078157,4.848984718,5.560963631,1.101805925,0.225497901,0.774502158,0.483888745,0.516111255,0.14242056,0.85757947,0.629055321,0.370944679
30,spotify:track:6zJejIfVYLgjud3lTk4DLB,Rosa Linn,SNAP,Nvak Collective,20,26,13,75430,Rosa Linn,['alt z'],SNAP PACK,major,5.607120514,0.29051891,0.70948112,4.960191727,4.915884495,1.085466623,0.782022119,0.217977926,0.938362718,0.061637241,0.77379185,0.22620818,0.309684575,0.690315425
31,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,31,31,49,74137,Tom Odell,['chill pop'],Long Way Down,minor,7.149653912,0.205990896,0.794009149,3.9798944,4.045118809,1.12776792,0.261186093,0.738813937,0.648897588,0.351102382,0.365430802,0.634569228,0.380411983,0.619588017
32,spotify:track:5IgjP7X4th6nMNDh4akUHb,Chris Brown,Under The Influence,Chris Brown Entertainment/RCA Records,20,29,13,73701,Chris Brown,"['r&b', 'rap']",Indigo (Extended),major,4.253582001,0.287823766,0.712176204,5.208171368,5.166913033,1.306396365,0.262081593,0.737918437,0.830904961,0.169095039,0.558810711,0.441189259,0.212863266,0.787136734
33,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,Jasmin Moallem,יחפים,Helicon Music,15,25,46,72912,Jasmin Moallem,['israeli pop'],יחפים,major,5.801971436,0.007914848,0.992085159,3.78188324,4.68830204,1.021230698,0.050327238,0.949672818,0.363684922,0.636315107,0.028077628,0.971922398,0.785275698,0.214724317
34,spotify:track:4k6Uh1HXdhtusDW5y8Gbvy,Steve Lacy,Bad Habit,L-M Records/RCA Records,27,28,14,72575,Steve Lacy,['afrofuturism'],Gemini Rights,minor,4.081700802,0.170098975,0.82990104,5.281796455,4.925459862,1.17942667,0.481063038,0.518936932,0.94169426,0.058305759,0.742262125,0.257737875,0.317922622,0.682077408
35,spotify:track:1quBoxh2fvPsy4f0ZBLf46,"Osher Cohen, Shahar Saul",בסוף נרקוד,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,26,27,10,72022,Osher Cohen,['israeli mediterranean'],בסוף נרקוד,minor,3.455579042,0.235460103,0.764539897,4.314264774,4.482422352,0.998731911,0.474278301,0.525721729,0.883381248,0.11661873,0.547022223,0.452977747,0.297649682,0.702350318
36,spotify:track:2SxcL0eba2ILQpJPuBBHsG,Eden Hason,מה פספסתי,Mobile1 Music,2,30,45,71872,Eden Hason,['israeli mediterranean'],מה פספסתי,minor,4.293644428,0.139168993,0.860831022,4.630846977,4.597428322,1.363166094,0.310677171,0.689322829,0.820390224,0.179609776,0.51271081,0.48728919,0.641640127,0.358359843
37,spotify:track:57BFhpG4Iq4Zgnoz2X6zbT,"Osher Cohen, Nadav Navi Aharoni",חמישי שישי,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,17,35,24,71361,Osher Cohen,['israeli mediterranean'],חמישי שישי,minor,2.828021049,0.189671084,0.81032896,4.912098885,4.75912714,1.279616475,0.847907126,0.152092874,0.937269926,0.062730052,0.824904084,0.175095901,0.173551098,0.826448858
38,spotify:track:4CLQRHj24bq6QVR0Fkmg1u,"נופיה ידידיה, הכוכב הבא",זאת שמעל לכל המצופה,Keshet Broadcasting Ltd. under exclusive license to D-Music,28,41,5,70505,נופיה ידידיה,[],הכוכב הבא 2022,major,2.764953375,0.079874918,0.920125067,3.952930927,4.504028797,0.993831158,0.471154988,0.528845012,0.803722978,0.196276993,0.469807088,0.530192912,0.270681709,0.729318261
39,spotify:track:05KQMm1vL6MnJkgobUtwft,Omer Adam,לבד על המיטה,P.A.I LTD,2,42,37,70156,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לבד על המיטה,minor,4.11300993,0.217655987,0.782343984,5.753742695,5.249101639,0.974477708,0.393967986,0.606032014,0.920706928,0.079293087,0.79062897,0.20937109,0.215580672,0.784419358
40,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,Columbia,33,33,101,68507,The Neighbourhood,"['modern alternative rock', 'modern rock', 'pop']",I Love You.,major,4.795104027,0.005968451,0.994031489,3.616343498,4.599684715,0.99302119,0.042205974,0.957794011,0.361118585,0.638881445,0.024102194,0.975897849,0.83382684,0.166173205
41,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,49,104,66365,Eden Hason,['israeli mediterranean'],אלבום 2,major,6.923481941,0.187489092,0.812510908,6.292859077,5.642412186,0.956824303,0.430882126,0.569117904,0.971042275,0.028957769,0.757929862,0.242070138,0.120232344,0.879767716
42,spotify:track:3LtpKP5abr2qqjunvjlX5i,Central Cee,Doja,Central Cee,18,37,13,66029,Central Cee,"['melodic drill', 'r&drill']",Doja,minor,5.968987942,0.288138121,0.711861908,6.739246845,6.695221901,1.236656904,0.287729889,0.712270081,0.974433422,0.025566518,0.714599371,0.285400569,0.097503796,0.902496159
43,spotify:track:2PpTUW96jjJYr8ib8RUnUu,Tuna,י'א 2,Anana Ltd.,43,48,111,65968,Tuna,"['israeli hip hop', 'israeli pop']",טונהפארק,minor,3.770866156,0.103984676,0.896015286,3.775401592,3.986925125,1.148566484,0.311239451,0.688760579,0.748932838,0.251067191,0.331803828,0.668196201,0.498511344,0.501488626
44,spotify:track:7i9RYwubAMleOVdSEGfJxi,"Danny Sanderson, Kfir Ben Laish",זאת שמעל למצופה,NMC United Entertainment Ltd.,44,88,4,65667,Danny Sanderson,"['classic israeli pop', 'israeli rock', 'israeli singer-songwriter']",לא יפריד דבר,major,3.647204399,0.10739515,0.892604887,5.4469347,5.503842354,1.088389158,0.72113204,0.27886796,0.903056741,0.096943274,0.822895706,0.177104264,0.095827855,0.904172122
45,spotify:track:1DAJswyIul47SQNBkYPiCx,Mergui,Sucks to Know You (FU),Mobile1 Music,1,24,14,65383,Mergui,['israeli pop'],Sucks To Know You (FU),minor,5.399147511,0.065337978,0.934662044,4.334499359,4.687902451,1.042777181,0.520929754,0.479070276,0.744059801,0.255940259,0.415034115,0.584965825,0.315793335,0.684206605
46,spotify:track:6i2SQujw0VIv4LPkF5oFqB,Omer Adam,תמיד שלך,P.A.I LTD,18,44,17,64467,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",תמיד שלך,major,3.167073011,0.063612357,0.936387658,4.63232708,4.641346931,1.078624725,0.626319826,0.373680174,0.862621069,0.137378931,0.630742013,0.369257957,0.299321979,0.700677991
47,spotify:track:5CCxCzPB3HMh595Y1MNIm5,Tuna,סחרחורת,Anana Ltd.,47,54,63,63015,Tuna,"['israeli hip hop', 'israeli pop']",טונהפארק,minor,3.746571064,0.270509601,0.729490399,4.699098587,4.727369308,1.273486614,0.209672973,0.790327072,0.645273566,0.354726404,0.509252369,0.490747631,0.255514443,0.744485557
48,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,48,53,15,61453,Arctic Monkeys,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",AM,minor,5.072583199,0.147098869,0.852901101,4.852560997,5.292113304,1.31460011,0.511134028,0.488865972,0.738085449,0.261914611,0.389331609,0.610668361,0.309466898,0.690533042
49,spotify:track:4JmmjsGmOED0sn0Le3r84u,"Tuna, Ravid Plotnik",עולם משוגע,Anana,33,46,231,61425,Tuna,"['israeli hip hop', 'israeli pop']",גם זה יעבור,minor,3.005087852,0.189404115,0.81059587,3.801808596,4.306910992,1.190005183,0.167922899,0.832077146,0.575312674,0.424687326,0.260484427,0.739515603,0.378750265,0.621249735
50,spotify:track:7rNA5Jwu23g7PaXcMwfLdq,Eden Hason,מדליקה לי הכל,Mobile1 Music,7,39,51,60884,Eden Hason,['israeli mediterranean'],אלבום 2,minor,4.583694935,0.170147389,0.829852581,4.831208229,4.795700073,1.180605769,0.10492485,0.895075202,0.662897229,0.337102801,0.28271085,0.71728915,0.514743268,0.485256732
