rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,key_scale,dynamic_complexity,happy,non_happy,arousal,valence,danceability,aggressive,non_aggressive,sad,non_sad,relaxed,non_relaxed,party,non_party
1,spotify:track:6IVIMUcrykPBQqWVA0g7zw,"STILLA, Ness",חרבו דרבו,2023 Maman Productions & Va’ad Ha Bait Records by PIL ltd,1,1,3,463965,סטילה,['israeli hip hop'],חרבו דרבו,minor,3.865283012,0.177437931,0.822562039,4.204724312,4.133505821,1.134674788,0.228822142,0.771177828,0.562465966,0.437534034,0.30933401,0.69066596,0.517228663,0.482771337
2,spotify:track:0E9S1H3TktlpHmGyuKEfkL,יגל אושרי,לצאת מדיכאון,Liam Productions under exclusive license to D-Music,1,2,15,324492,יגל אושרי,['israeli pop'],לצאת מדיכאון,major,4.152713776,0.20044902,0.79955101,4.165287971,4.145778179,1.056485653,0.125759974,0.8742401,0.54205358,0.45794639,0.255222261,0.744777739,0.535035551,0.464964449
3,spotify:track:6nSQvSGrFykSmDIOetK94r,Jasmin Moallem,יהיה טוב,Helicon Music,1,3,26,266789,Jasmin Moallem,['israeli pop'],אין עולם,major,3.353116035,0.24323763,0.756762385,3.978811026,4.299074173,1.273949385,0.656574786,0.343425274,0.824304402,0.175695598,0.529162467,0.470837563,0.264850587,0.735149384
4,spotify:track:44GSjYhBxuuKx0ikN5Dmag,"Omer Adam, Jasmin Moallem",יהיה טוב & מים שקופים,P.A.I LTD / Jasmin Moallem,2,4,13,261884,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",יהיה טוב & מים שקופים,major,4.603096008,0.005968451,0.994031489,3.616343498,4.599684715,1.096559525,0.042205974,0.957794011,0.361118585,0.638881445,0.024102194,0.975897849,0.83382684,0.166173205
5,spotify:track:74kYHwU43s49Y5AukKArWQ,ששון איפרם שאולוב,משהו אמיתי בעיניים,ללא,5,5,13,244542,ששון איפרם שאולוב,['israeli pop'],משהו אמיתי בעיניים,minor,4.557133675,0.162008941,0.837991059,4.240459442,4.593020439,1.015580654,0.65135628,0.34864375,0.810891032,0.189108923,0.531207263,0.468792766,0.395699471,0.604300499
6,spotify:track:34aKXUhVdHGTzWOt85RjGq,Osher Cohen,אהבה,Helicon Aroma Music Ltd./ P.A.I Ltd.,1,7,25,201053,Osher Cohen,['israeli mediterranean'],Part II,minor,4.865843296,0.206105769,0.793894231,5.771708488,5.496965408,1.11597383,0.42550683,0.57449317,0.946914315,0.05308567,0.731961787,0.268038183,0.357001007,0.642998934
7,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,Jasmin Moallem,יחפים,Helicon Music,4,6,104,195897,Jasmin Moallem,['israeli pop'],יחפים,major,5.801971436,0.007914848,0.992085159,3.78188324,4.68830204,1.021230698,0.050327238,0.949672818,0.363684922,0.636315107,0.028077628,0.971922398,0.785275698,0.214724317
8,spotify:track:5oi46p5BbFdvgI0bAeu1rX,Eyal Golan,עם ישראל חי,Liam Productions under exclusive license to D-Music,7,9,6,176826,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",עם ישראל חי,major,3.143705606,0.084428467,0.915571511,4.324753761,4.463048458,1.238137007,0.349829376,0.650170624,0.677280664,0.322719306,0.406638652,0.593361318,0.414376497,0.585623503
9,spotify:track:2pvlbipBAnMXwFkuRwLJpo,"Odeya, E-Z",חורף 23,Helicon Aroma Music Ltd / E-Z Booking Plus,6,8,6,167462,אודיה,['israeli pop'],חורף 23,major,4.484176159,0.114288904,0.885711133,4.171075821,4.267326355,1.142748475,0.128051013,0.871949017,0.598338664,0.401661336,0.2302147,0.769785285,0.528394222,0.471605748
10,spotify:track:1jCAwxwhHIrtWzGeF6WfJ7,Kfir Tsafrir,פחד אלוהים,Tedy Productions / Kfir Tsafrir under exclusive license to D-Music,10,67,2,160616,Kfir Tsafrir,['israeli trap'],פחד אלוהים,minor,3.932566404,0.005968451,0.994031489,3.616343498,4.599684715,1.22116363,0.042205974,0.957794011,0.361118585,0.638881445,0.024102194,0.975897849,0.83382684,0.166173205
11,spotify:track:0CBpvL8Z0NRdazbJ4HDm9M,Osher Cohen,תרקדי (7.10.23),Helicon Aroma Music Ltd./ P.A.I Ltd.,10,10,4,152213,Osher Cohen,['israeli mediterranean'],תרקדי (7.10.23),major,6.608694553,0.12739715,0.87260288,4.606660843,5.313664913,0.893764496,0.246308506,0.753691554,0.610342801,0.389657229,0.175306246,0.824693799,0.639772534,0.360227406
12,spotify:track:3QCWA9RzAPb4Xw4BagADFq,Osher Cohen,ככה וככה,Helicon Aroma Music Ltd./ P.A.I Ltd.,2,11,25,149644,Osher Cohen,['israeli mediterranean'],Part II,minor,5.731076241,0.010373692,0.989626288,3.877267361,4.901348114,1.119709969,0.070163563,0.929836452,0.38501054,0.61498946,0.035166871,0.9648332,0.788924456,0.211075544
