rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,key_scale,dynamic_complexity,happy,non_happy,arousal,valence,danceability,aggressive,non_aggressive,sad,non_sad,relaxed,non_relaxed,party,non_party
1,spotify:track:6nSQvSGrFykSmDIOetK94r,Jasmin Moallem,יהיה טוב,Helicon Music,1,4,20,209820,Jasmin Moallem,['israeli pop'],אין עולם,major,3.353116035,0.24323763,0.756762385,3.978811026,4.299074173,1.273949385,0.656574786,0.343425274,0.824304402,0.175695598,0.529162467,0.470837563,0.264850587,0.735149384
2,spotify:track:34aKXUhVdHGTzWOt85RjGq,Osher Cohen,אהבה,Helicon Aroma Music Ltd./ P.A.I Ltd.,1,1,19,161229,Osher Cohen,['israeli mediterranean'],Part II,minor,4.865843296,0.206105769,0.793894231,5.771708488,5.496965408,1.11597383,0.42550683,0.57449317,0.946914315,0.05308567,0.731961787,0.268038183,0.357001007,0.642998934
3,spotify:track:44GSjYhBxuuKx0ikN5Dmag,"Omer Adam, Jasmin Moallem",יהיה טוב & מים שקופים,P.A.I LTD / Jasmin Moallem,3,3,7,159928,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",יהיה טוב & מים שקופים,major,4.603096008,0.005968451,0.994031489,3.616343498,4.599684715,1.096559525,0.042205974,0.957794011,0.361118585,0.638881445,0.024102194,0.975897849,0.83382684,0.166173205
4,spotify:track:0E9S1H3TktlpHmGyuKEfkL,יגל אושרי,לצאת מדיכאון,Liam Productions under exclusive license to D-Music,4,16,9,153387,יגל אושרי,['israeli pop'],לצאת מדיכאון,major,4.152713776,0.20044902,0.79955101,4.165287971,4.145778179,1.056485653,0.125759974,0.8742401,0.54205358,0.45794639,0.255222261,0.744777739,0.535035551,0.464964449
5,spotify:track:2HafqoJbgXdtjwCOvNEF14,iñigo quintero,Si No Estás,Acqustic,5,32,2,139292,iñigo quintero,[],Si No Estás,major,3.624278307,0.116638392,0.883361578,5.457338333,5.274839401,1.08278811,0.548105001,0.451894969,0.924681485,0.075318485,0.796904147,0.203095913,0.177590981,0.822408974
6,spotify:track:3QCWA9RzAPb4Xw4BagADFq,Osher Cohen,ככה וככה,Helicon Aroma Music Ltd./ P.A.I Ltd.,2,2,19,122482,Osher Cohen,['israeli mediterranean'],Part II,minor,5.731076241,0.010373692,0.989626288,3.877267361,4.901348114,1.119709969,0.070163563,0.929836452,0.38501054,0.61498946,0.035166871,0.9648332,0.788924456,0.211075544
7,spotify:track:0QDGzInNYjTlYI28Xq7slK,"Doli & Penn, Eden Hason",לאהוב אותך כל יום,Dolev Ram / Penn Hazut / Sarit Productions under exclusive license to D-Music,1,9,22,109358,Doli & Penn,['israeli pop'],לאהוב אותך כל יום,major,6.051380634,0.106304966,0.893695056,4.901453495,4.715986729,1.047658563,0.482645035,0.517354906,0.877202988,0.122797005,0.700847089,0.299152881,0.304499328,0.695500672
8,spotify:track:5mjYQaktjmjcMKcUIcqz4s,Kenya Grace,Strangers,Warner Records/Major Recordings,7,7,7,103513,Kenya Grace,['singer-songwriter pop'],Strangers,major,2.68047452,0.09259288,0.907407165,4.680862904,4.557954788,1.205033898,0.711347342,0.288652658,0.887912095,0.112087958,0.80163902,0.19836095,0.300211221,0.699788809
9,spotify:track:4wEFTT1fmFfsLY1K7Y40Cy,"Peled, Nastia Rod",עזבת ת'בית,Mobile1 Music,5,8,10,100524,Peled,"['israeli hip hop', 'israeli trap']",TATE WE MADE IT,minor,2.880321503,0.154641971,0.845358074,4.876653194,4.766395092,1.180190086,0.483121932,0.516878068,0.849091649,0.150908321,0.607307017,0.392692953,0.400292695,0.599707246
10,spotify:track:3rUGC1vUpkDG9CZFHMur1t,Tate McRae,greedy,RCA Records Label,6,6,5,96234,Tate McRae,['pop'],greedy,major,4.776213169,0.313642323,0.686357617,4.96721983,4.68616581,1.128448367,0.320734292,0.679265678,0.870317996,0.129682004,0.579901218,0.420098782,0.313261449,0.686738551
