rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
33,spotify:track:4F5i9rkN4DBMysvhzzEHoh,"Eden Ben Zaken, Eden Hason",פילטרים יפים,Sarit Productions LTD / A.M Music Productions LTD under exclusive license to D-Music,15,37,15,66265,Eden Ben Zaken,"['israeli mediterranean', 'israeli pop']",פילטרים יפים,Israeli
34,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,Jasmin Moallem,יחפים,Helicon Music,15,29,15,66168,Jasmin Moallem,['israeli pop'],יחפים,Israeli
35,spotify:track:7rglLriMNBPAyuJOMGwi39,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,EMI,13,38,28,66149,Elton John,"['glam rock', 'mellow gold', 'piano rock', 'rock']",The Lockdown Sessions,International
36,spotify:track:4Ow0gCGxYfOcyiCuZOt9mp,Avraham Tal,שבוע טוב,Digistage,17,35,92,66052,Avraham Tal,['israeli pop'],שבוע טוב,Israeli
37,spotify:track:16tcNezkJ5VETVDVC4m7gj,Mergui,לא להיות לבד,Mobile1 Music,17,19,21,65866,Mergui,['israeli pop'],לא להיות לבד,Israeli
38,spotify:track:1KszHjECoMXM3d5y31ZRVl,"Osher Cohen, Noa Kirel",רעשים,A.M Music Productions LTD / P.A.I LTD / Noa Kirel under exclusive license to D-Music,10,25,14,63851,Osher Cohen,['israeli mediterranean'],רעשים,Israeli
39,spotify:track:66iaD8MCoVnBtqUhuzdglT,Ran Danker,בית משוגעים,NMC United Entertainment Ltd.,1,40,54,63391,Ran Danker,"['festigal', 'israeli pop']",בית משוגעים,Israeli
40,spotify:track:0QBzMgT7NIeoCYy3sJCof1,"Camila Cabello, Ed Sheeran",Bam Bam (feat. Ed Sheeran),Epic,40,73,2,62488,Camila Cabello,"['dance pop', 'pop']",Bam Bam (feat. Ed Sheeran),International
41,spotify:track:5j36y0eeE3I7kCBYIsKqBF,Eden Ben Zaken,מה קרה,Sarit Productions LTD / Helicon Aroma Music Ltd. under exclusive license to D-Music,18,43,11,62449,Eden Ben Zaken,"['israeli mediterranean', 'israeli pop']",מה קרה,Israeli
42,spotify:track:3AVXwaOGCEL8cmBecfcsFJ,Charlie Puth,Light Switch,Atlantic Records,42,46,8,62440,Charlie Puth,"['pop', 'viral pop']",Light Switch (Instrumental),International
43,spotify:track:7rNA5Jwu23g7PaXcMwfLdq,Eden Hason,מדליקה לי הכל,Mobile1 Music,7,45,20,61674,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
44,spotify:track:6jMCb4UpIBjmiKf6EwVK8u,Omer Adam,חצי דפוק,P.A.I LTD,3,39,33,61673,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",3,Israeli
45,spotify:track:0e8nrvls4Qqv5Rfa2UhqmO,Lil Nas X,THATS WHAT I WANT,Columbia,18,27,26,61524,Lil Nas X,['lgbtq+ hip hop'],MONTERO,International
46,spotify:track:6sADtPKtORAMZP3GQhOsHv,Ishay Ribo,סיבת הסיבות,2021 Ishay Ribo BY PIL LTD,8,44,55,60606,Ishay Ribo,['israeli pop'],סיבת הסיבות,Israeli
47,spotify:track:3A9gSVar0MgHpO86WXeSW9,Itay Levi,הטעות הכי יפה,Mobile1 Music,16,42,42,59389,Itay Levi,"['israeli mediterranean', 'mizrahi']",הטעות הכי יפה,Israeli
48,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,Doja Cat,Woman,Kemosabe Records/RCA Records,9,32,32,59186,Doja Cat,"['dance pop', 'pop']",Planet Her,International
49,spotify:track:59CfNbkERJ3NoTXDvoURjj,Dove Cameron,Boyfriend,Disruptor Records/Columbia,49,50,5,57465,Dove Cameron,['pop'],Boyfriend,International
50,spotify:track:0KqQk985HTWIkQgEABSwPP,Noa Kirel,Thought About That,Atlantic Records,12,48,9,55281,Noa Kirel,['israeli pop'],Thought About That,Israeli
