rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
16,spotify:track:6HMtHNpW6YPi1hrw9tgF8P,Lizzo,About Damn Time,Nice Life/Atlantic,6,17,12,95403,Lizzo,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']",Special,International
17,spotify:track:4N8FwcfRTju02qsgn9Mcl8,Eden Hason,בואי נישן על זה,Mobile1 Music,7,16,14,94023,Eden Hason,['israeli mediterranean'],בואי נישן על זה,Israeli
18,spotify:track:5dUG9RrLElsi2sxJAhVUZJ,"Agam Buhbut, הפשוטע",בשורות טובות,2022 Z.I. Productions BY PIL LTD,7,15,7,92703,Agam Buhbut,['israeli mediterranean'],בשורות טובות,Israeli
19,spotify:track:57BFhpG4Iq4Zgnoz2X6zbT,"Osher Cohen, Nadav Navi Aharoni",חמישי שישי,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,17,18,11,88732,Osher Cohen,['israeli mediterranean'],חמישי שישי,Israeli
20,spotify:track:4DgyTAwiSJsT5u5EljsImB,"Noa Kirel, Itay Galo",פעמון,Noa Kirel / Itay Galo under exclusive license to NMC United Entertainment Ltd.,4,19,18,88117,Noa Kirel,['israeli pop'],פעמון,Israeli
21,spotify:track:7rNA5Jwu23g7PaXcMwfLdq,Eden Hason,מדליקה לי הכל,Mobile1 Music,7,21,38,83848,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
22,spotify:track:6xGruZOHLs39ZbVccQTuPZ,Joji,Glimpse of Us,88rising Music,22,27,6,82234,Joji,['viral pop'],Glimpse of Us,International
23,spotify:track:26ffnwQVV4votOweWSwpeN,Narkis,הולכת איתך,session42,2,25,56,80807,Narkis,['israeli pop'],הולכת איתך,Israeli
24,spotify:track:1XO1AePYpXpLxtRWpcaJiJ,Maya Dadon,יאללה ביי,Icon Artist Management under exclusive license to D-Music,24,24,3,80743,Maya Dadon,['israeli pop'],יאללה ביי,Israeli
25,spotify:track:6i2SQujw0VIv4LPkF5oFqB,Omer Adam,תמיד שלך,P.A.I LTD,18,20,4,80521,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",תמיד שלך,Israeli
26,spotify:track:1ZEsqzNBQqyC7VLRTUDopj,"Mor, Avi Aburomi",חצי שלי,2022 Avi Aburomi & Sarit Productions BY PIL LTD,10,22,17,79229,Mor,['israeli pop'],חצי שלי,Israeli
27,spotify:track:3R07e1YzlIJATTjA3aT0Et,Mergui,לא להיות לבד,Mobile1 Music,17,33,39,78697,Mergui,['israeli pop'],לא להיות לבד,Israeli
28,spotify:track:3uidHx3If1PWAOCMcCdkNH,Tuna,סהרה,NaNa Disc,22,43,31,75656,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,Israeli
29,spotify:track:5n8TyE1OHfdAKVa2fRwAwz,"Doli & Penn, Noa Kirel, Peled",שחרר אותי,Dolev Ram / Penn Hazut / Noa Kirel under exclusive license to D-Music,29,30,3,75146,Doli & Penn,['israeli pop'],שחרר אותי,Israeli
30,spotify:track:2DB4DdfCFMw1iaR6JaR03a,"Camila Cabello, Ed Sheeran",Bam Bam (feat. Ed Sheeran),Epic,23,28,20,71762,Camila Cabello,"['dance pop', 'pop']",Familia,International
31,spotify:track:79h6P8bV0ENtq6Vmhkpewr,Odeya,אם הייתי צריכה,A.M Music Productions LTD,7,32,34,71334,אודיה,['israeli pop'],אם הייתי צריכה,Israeli
32,spotify:track:4OuoS8NAur7tj6rMDpTVjJ,Maya Dadon,כמו שאני,Icon Artist Management under exclusive license to D-Music,8,29,17,70491,Maya Dadon,['israeli pop'],כמו שאני,Israeli
33,spotify:track:1qEmFfgcLObUfQm0j1W2CK,Harry Styles,Late Night Talking,Columbia,7,34,9,70100,Harry Styles,['pop'],Harry's House,International
34,spotify:track:2liUMhNvpAxRNVAGnz8jNJ,"Static & Ben El, Netta",אפס מאמץ,Mobile1 Music,1,35,55,68447,Static & Ben El,"['israeli pop', 'jewish pop']",שבעה ירחים,Israeli
35,spotify:track:1vWHfVDGAx5QqtK6lVsiP1,"Dana International, Static & Ben El, Static",אחלה גבר,Mobile1 Music,13,23,6,68416,Static & Ben El,"['israeli pop', 'jewish pop']",אחלה גבר,Israeli
36,spotify:track:4XCGTV9uchQOFffzH1eqDo,Alin Golan,אין לי כח,Mobile1 Music,26,26,3,68111,Alin Golan,['israeli pop'],אין לי כח,Israeli
37,spotify:track:0SmY5bTuls1ccput6QhHSA,Adir Getz,"אני אוהב, אני מכור, אני שרוף",Unicell,37,61,4,67993,Adir Getz,['israeli mediterranean'],"אני אוהב, אני מכור, אני שרוף",Israeli
38,spotify:track:05KQMm1vL6MnJkgobUtwft,Omer Adam,לבד על המיטה,P.A.I LTD,2,41,24,65555,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לבד על המיטה,Israeli
39,spotify:track:2KukL7UlQ8TdvpaA7bY3ZJ,Beyoncé,BREAK MY SOUL,Parkwood Entertainment/Columbia,25,36,5,65553,Beyoncé,"['pop', 'r&b']",BREAK MY SOUL,International
40,spotify:track:3uUuGVFu1V7jTQL60S1r8z,"Lost Frequencies, Calum Scott",Where Are You Now,Epic Amsterdam,18,38,41,65538,Lost Frequencies,"['belgian edm', 'edm', 'pop dance', 'tropical house']",Where Are You Now,International
41,spotify:track:1st1G4ms39bWno8xaL4wrA,"Doli & Penn, Lior Narkis",עזוב אותי מטכנו,Dolev Ram / Penn Hazut / Lior Narkis under exclusive license to D-Music,41,60,4,65101,Doli & Penn,['israeli pop'],עזוב אותי מטכנו,Israeli
42,spotify:track:58HvfVOeJY7lUuCqF0m3ly,Elley Duhé,MIDDLE OF THE NIGHT,Not Fit For Society/RCA Records,14,31,25,64412,Elley Duhé,['alt z'],MIDDLE OF THE NIGHT,International
43,spotify:track:2ICsg0MAobTLg4VVjW2iE5,Osher Cohen,אהובי לב אדום,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,35,37,11,62876,Osher Cohen,['israeli mediterranean'],אהובי לב אדום,Israeli
44,spotify:track:5PjdY0CKGZdEuoNab3yDmX,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),Columbia,2,42,54,61397,The Kid LAROI,['australian hip hop'],F*CK LOVE 3: OVER YOU,International
45,spotify:track:66iaD8MCoVnBtqUhuzdglT,Ran Danker,בית משוגעים,NMC United Entertainment Ltd.,1,47,72,60444,Ran Danker,"['festigal', 'israeli pop']",בית משוגעים,Israeli
46,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,40,91,60132,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
47,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,Jasmin Moallem,יחפים,Helicon Music,15,45,33,59998,Jasmin Moallem,['israeli pop'],יחפים,Israeli
48,spotify:track:6n0Rajp2KbX5X7HeJrAyrH,Odeya,בימים ההם,Helicon Aroma Music Ltd.,48,-1,1,58556,אודיה,['israeli pop'],בימים ההם,Israeli
49,spotify:track:4Ow0gCGxYfOcyiCuZOt9mp,Avraham Tal,שבוע טוב,Digistage,17,50,110,58252,Avraham Tal,['israeli pop'],שבוע טוב,Israeli
50,spotify:track:3yyHRwblo5kk0fH9pfMP6M,"Marina Maximilian, Guy Mentesh",ביחד,Marina Maximilian under exclusive license to D-Music,14,44,97,58166,Marina Maximilian,['israeli pop'],ביחד,Israeli
