rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
27,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,Doja Cat,Woman,Kemosabe Records/RCA Records,9,27,27,75019,Doja Cat,"['dance pop', 'pop']",Planet Her,International
28,spotify:track:0KqQk985HTWIkQgEABSwPP,Noa Kirel,Thought About That,Atlantic Records,12,20,4,74488,Noa Kirel,['israeli pop'],Thought About That,Israeli
29,spotify:track:5j36y0eeE3I7kCBYIsKqBF,Eden Ben Zaken,מה קרה,Sarit Productions LTD / Helicon Aroma Music Ltd. under exclusive license to D-Music,18,28,6,71286,Eden Ben Zaken,"['israeli mediterranean', 'israeli pop']",מה קרה,Israeli
30,spotify:track:2mGGqzRrPOYhgv4MSG6Fhq,"Ravid Plotnik, Sima Noon",‏קורבן,NaNa Disc,5,30,20,70140,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",תוך כדי תנועה,Israeli
31,spotify:track:2SxcL0eba2ILQpJPuBBHsG,Eden Hason,מה פספסתי,Mobile1 Music,31,31,9,67590,Eden Hason,['israeli mediterranean'],מה פספסתי,Israeli
32,spotify:track:2gQPv5jvVPqU2a9HhMNO1v,BoyWithUke,Toxic,Republic Records,28,29,17,66999,BoyWithUke,['sad rap'],Toxic,International
33,spotify:track:4F5i9rkN4DBMysvhzzEHoh,"Eden Ben Zaken, Eden Hason",פילטרים יפים,Sarit Productions LTD / A.M Music Productions LTD under exclusive license to D-Music,15,37,10,66158,Eden Ben Zaken,"['israeli mediterranean', 'israeli pop']",פילטרים יפים,Israeli
34,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,36,68,65876,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
35,spotify:track:6sADtPKtORAMZP3GQhOsHv,Ishay Ribo,סיבת הסיבות,2021 Ishay Ribo BY PIL LTD,8,32,50,64322,Ishay Ribo,['israeli pop'],סיבת הסיבות,Israeli
36,spotify:track:66iaD8MCoVnBtqUhuzdglT,Ran Danker,בית משוגעים,NMC United Entertainment Ltd.,1,35,49,64252,Ran Danker,"['festigal', 'israeli pop']",בית משוגעים,Israeli
37,spotify:track:2EHfaOBfI8SCUntirG9ygB,Raviv Kaner,מים עמוקים,Helicon Aroma Music Ltd.,37,50,3,63929,Raviv Kaner,['israeli pop'],מים עמוקים,Israeli
38,spotify:track:4qAHhdpiGcbzqwjqmwuXwj,Raviv Kaner,רסיסים,Tedy Productions under exclusive license to D-Music,1,38,81,63049,Raviv Kaner,['israeli pop'],רסיסים,Israeli
39,spotify:track:7rNA5Jwu23g7PaXcMwfLdq,Eden Hason,מדליקה לי הכל,Mobile1 Music,7,44,15,61164,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
40,spotify:track:0odehEKB3SeuY8NIm9kBT4,"Full Trunk, Sivan Talmor",As a Stone,NaNa Disc,35,66,166,61066,Full Trunk,['israeli rock'],Show Us What You Got,Israeli
41,spotify:track:4Ow0gCGxYfOcyiCuZOt9mp,Avraham Tal,שבוע טוב,Digistage,17,42,87,60610,Avraham Tal,['israeli pop'],שבוע טוב,Israeli
42,spotify:track:16tcNezkJ5VETVDVC4m7gj,Mergui,לא להיות לבד,Mobile1 Music,17,46,16,60257,Mergui,['israeli pop'],לא להיות לבד,Israeli
43,spotify:track:0w4e9A0KryKlPySPdyZQDC,"NOROZ, Ido B & Zooki",מגבת באוויר,NOROZ under exclusive license to D-Music,9,45,23,60180,NOROZ,"['israeli hip hop', 'israeli trap']",מרגיש מוגזם,Israeli
44,spotify:track:52IzyboDKO3vFCWebuDd7e,Eyal Golan,סוף של כל סיפור,Liam Productions under exclusive license to D-Music,27,33,3,59043,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",סוף של כל סיפור,Israeli
45,spotify:track:20on25jryn53hWghthWWW3,"ACRAZE, Cherish",Do It To It,"Thrive Music, LLC",30,40,13,58804,ACRAZE,"['pop dance', 'tech house']",Do It To It,International
46,spotify:track:3A9gSVar0MgHpO86WXeSW9,Itay Levi,הטעות הכי יפה,Mobile1 Music,16,39,37,58593,Itay Levi,"['israeli mediterranean', 'mizrahi']",הטעות הכי יפה,Israeli
47,spotify:track:3AVXwaOGCEL8cmBecfcsFJ,Charlie Puth,Light Switch,Atlantic Records,47,47,3,58281,Charlie Puth,"['pop', 'viral pop']",Light Switch (Instrumental),International
48,spotify:track:1nH2PkJL1XoUq8oE6tBZoU,The Weeknd,Sacrifice,XO / Republic Records,25,41,5,57748,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",Dawn FM,International
49,spotify:track:686FdlEzrYCttdUAFByYhI,Eden Hason,לא מרגיש טוב,Mobile1 Music,29,49,11,56356,Eden Hason,['israeli mediterranean'],לא מרגיש טוב,Israeli
50,spotify:track:5e4PVtYVBu9BpJVhmQhIvS,Hanan Ben Ari,שמש,Hanan Ben Ari / Mor Dahan under exclusive license to D-Music,26,48,127,55637,Hanan Ben Ari,['israeli pop'],שמש,Israeli
