rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
12,spotify:track:2qSkIjg1o9h3YT9RAgYN75,Sabrina Carpenter,Espresso,Island Records,11,11,13,205259,Sabrina Carpenter,['pop'],Espresso,International
13,spotify:track:4dELL8S6XVMibwBkjJACF1,Omer Adam,לילות וקללות,P.A.I LTD,2,12,16,195501,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות,Israeli
14,spotify:track:5lNB8HWmxpICQXi5Pgatz1,"Shahar Tavoch, Agam Buhbut",נאדי באדי,NMC United Entertainment Ltd.,5,13,17,190930,שחר טבוך,[],"היי, זה שחר",Israeli
15,spotify:track:2CUwpTA4gOSouCTyRN1vnE,Itay Levi,אין לי מקום אחר,Mobile1 Music,5,15,30,187988,Itay Levi,"['israeli mediterranean', 'mizrahi']",אין לי מקום אחר,Israeli
16,spotify:track:34aKXUhVdHGTzWOt85RjGq,Osher Cohen,אהבה,Helicon Aroma Music Ltd./ P.A.I Ltd.,1,16,57,182484,Osher Cohen,['israeli mediterranean'],Part II,Israeli
17,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",4,14,24,178078,Benson Boone,['singer-songwriter pop'],Fireworks & Rollerblades,International
18,spotify:track:3IiaTxdKgDe9NvmosLM8bM,ששון איפרם שאולוב,בואי נדבר,Mobile1 Music,4,19,38,173726,ששון איפרם שאולוב,['israeli pop'],בואי נדבר,Israeli
19,spotify:track:4EN9nGt9TWutt0iDTRnXjY,Shilo Ben Saadon,כוכבים,Or Mermelstein under exclusive license to D-Music,16,18,14,166769,שילה בן סעדון,['israeli pop'],כוכבים,Israeli
20,spotify:track:74kYHwU43s49Y5AukKArWQ,ששון איפרם שאולוב,משהו אמיתי בעיניים,ללא,2,29,45,164902,ששון איפרם שאולוב,['israeli pop'],משהו אמיתי בעיניים,Israeli
21,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,Kendrick Lamar,Not Like Us,"Kendrick Lamar, under exclusive license to Interscope Records",9,26,10,164266,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Not Like Us,International
22,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,35,112,160572,Eden Hason,['israeli mediterranean'],עושה לי צרות,Israeli
23,spotify:track:6Xg2Ir8Go9giAzRxW4Jaze,Hatikva 6,גיבורי על,Hatikva 6 under exclusive license to D-Music,23,31,19,148778,Hatikva 6,"['israeli hip hop', 'israeli pop']",גיבורי על,Israeli
24,spotify:track:5Z0UnEtpLDQyYlWwgi8m9C,Hozier,Too Sweet,Rubyworks / Universal-Island Records Ltd,18,28,15,148115,Hozier,"['irish singer-songwriter', 'modern rock', 'pop', 'pov: indie']",Unreal Unearth: Unheard,International
25,spotify:track:0SMDtYt5HghaTMFc61nCnP,Omer Adam,ואיך שלא,P.A.I LTD,2,24,31,147392,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",ואיך שלא,Israeli
26,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,24,27,8,146738,Billie Eilish,"['art pop', 'pop']",HIT ME HARD AND SOFT,International
27,spotify:track:2Ozw7k5CLtM5W9SomrOyjw,Eden Golan,Hurricane,Session42,1,20,18,143582,Eden Golan,[],Hurricane,International
28,spotify:track:5N3hjp1WNayUPZrA8kJmJP,Sabrina Carpenter,Please Please Please,Island Records,16,22,5,141923,Sabrina Carpenter,['pop'],Please Please Please,International
29,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,13,25,25,141445,Teddy Swims,[],I've Tried Everything But Therapy (Part 1),International
30,spotify:track:5OQrgklT1x9uOr2ee5hlHB,"Noa Kirel, Itay Galo",משקפיים,Noa Kirel / Itay Galo / Tal Castiel Music & Ent under exclusive license to D-Music,23,23,4,139892,Noa Kirel,['israeli pop'],משקפיים,Israeli
31,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,21,134,138182,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,Israeli
32,spotify:track:5zdau2dtmOUHF3CJ3odKfb,ששון איפרם שאולוב,נתראה בגלגול הבא,Mobile1 Music,17,53,35,133144,ששון איפרם שאולוב,['israeli pop'],נתראה בגלגול הבא,Israeli
33,spotify:track:1BJJbSX6muJVF2AK7uH1x4,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",Move,Keinemusik,32,36,5,132497,Adam Port,['melodic house'],Move,International
34,spotify:track:7fcFn0EdQleBdarD7yLp95,Omer Adam,מבת ים ועד הנצח,P.A.I LTD,4,32,16,128107,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות,Israeli
35,spotify:track:4wEFTT1fmFfsLY1K7Y40Cy,"Peled, Nastia Rod",עזבת ת'בית,Mobile1 Music,5,30,48,125792,Peled,"['israeli hip hop', 'israeli trap']",TATE WE MADE IT,Israeli
36,spotify:track:2fewVF6oOGKux69rHGbPMq,Eden Hason,צוחקת ובוכה,Mobile1 Music,4,40,23,125150,Eden Hason,['israeli mediterranean'],צוחקת ובוכה,Israeli
37,spotify:track:2WDgnb44mEO7gWUtECuNLJ,"Static, Adi Bity",מכשפה,Mobile1 Music,33,33,11,124484,Static,[],להרים,Israeli
38,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,49,194,121012,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
39,spotify:track:6YQpTZk61Ku0hyutsVLpPe,Eden Ben Zaken,חיפשתי אותו בנרות,Sarit Productions LTD / Helicon Aroma Music Ltd. under exclusive license to D-Music,31,39,11,117741,Eden Ben Zaken,"['israeli mediterranean', 'israeli pop']",דם שלי,Israeli
40,spotify:track:2KBtuxA73fMKyj37wr1XKM,Omer Adam,סטלות,P.A.I LTD,13,44,46,117684,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סטלות,Israeli
41,spotify:track:1jCAwxwhHIrtWzGeF6WfJ7,Kfir Tsafrir,פחד אלוהים,Tedy Productions / Kfir Tsafrir under exclusive license to D-Music,1,43,34,117480,Kfir Tsafrir,['israeli trap'],פחד אלוהים,Israeli
42,spotify:track:3piVfvEpcO5TXO1qn55NtX,Peer Tasi,סלינה,Peer Tasi LTD under exclusive license to D-Music,42,50,7,117187,Peer Tasi,['israeli mediterranean'],רדיו שטח 2,Israeli
43,spotify:track:6OfuBrC66OMwMJSyTQDVkw,ניר כנען,שיר לנטע,Helicon Music,17,38,14,115045,ניר כנען,[],שיר לנטע,Israeli
44,spotify:track:2vR9gmLutur2qzskoEcYna,Ben Chen,חומר ממכר,Helicon Music,30,37,9,114886,Ben Chen,[],חומר ממכר,Israeli
45,spotify:track:7BcRDWY4VTCvRRHoobFWWo,"Tuna, Jasmin Moallem",סהרה - Live,NaNa Disc,1,54,108,112372,Tuna,"['israeli hip hop', 'israeli pop']",סהרה (Live),Israeli
46,spotify:track:2eauhZzDelRWx1f3PmdaxU,Itay Levi,חולה ירח,Mobile1 Music,46,75,6,110853,Itay Levi,"['israeli mediterranean', 'mizrahi']",חולה ירח,Israeli
47,spotify:track:0PfvEnfj3hHl7zlc0WcfGY,Ravid Plotnik,‏שלווה בארמונותייך,NaNa Disc,23,60,116,109606,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",תוך כדי תנועה,Israeli
48,spotify:track:6xtqda5h0wlcFn3WdI4pb6,Tuna,כל הכוכבים,NaNa Disc,19,34,125,109023,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,Israeli
49,spotify:track:3RBpmZJ0YG9abVBXI2U1UO,Eden Hason,את חסרה לי,Mobile1 Music,1,52,211,108610,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
50,spotify:track:4Ow0gCGxYfOcyiCuZOt9mp,Avraham Tal,שבוע טוב,Digistage,17,45,207,108403,Avraham Tal,['israeli pop'],שבוע טוב,Israeli
