rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
18,spotify:track:4zXfQYhcSboWEOAwIQST9N,Omer Adam,רק שלך,P.A.I LTD,1,21,38,193836,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות,Israeli
19,spotify:track:1hLd6flq2cPLvH2Xraimbu,שירז אברהם,תסביכים קשים,Mobile1 Music,14,17,19,192050,שירז אברהם,['israeli pop'],תסביכים קשים,Israeli
20,spotify:track:4DKH1iLhp007TVLURYtmeC,Peer Tasi,מה יהיה מחר,Peer Tasi LTD under exclusive license to D-Music,7,29,29,186176,Peer Tasi,['israeli mediterranean'],רדיו שטח 2,Israeli
21,spotify:track:7AlqKFiOM5X7nJdtbwvsi6,Jasmin Moallem,דאמ,Helicon Music,3,18,18,184455,Jasmin Moallem,['israeli pop'],דאמ,Israeli
22,spotify:track:2fewVF6oOGKux69rHGbPMq,Eden Hason,צוחקת ובוכה,Mobile1 Music,4,25,45,171336,Eden Hason,['israeli mediterranean'],צוחקת ובוכה,Israeli
23,spotify:track:0Wr6wZgEP1npYg0vrsWPIZ,Peer Tasi,רוז,Peer Tasi LTD under exclusive license to D-Music,1,33,29,170898,Peer Tasi,['israeli mediterranean'],רדיו שטח 2,Israeli
24,spotify:track:6JnLTSjPA96Dgg9VCDRf1r,ילד.,למה את?,Universal Music Israel Distributed Labels,6,22,34,170273,ילד.,[],ילד.,Israeli
25,spotify:track:1Jx6aZyJR985kw8CWUZ15O,"Omer Adam, Odeya, ShrekDiMC",צמוד צמוד,P.A.I LTD / Helicon Aroma Music LTD,1,28,35,164884,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",צמוד צמוד,Israeli
26,spotify:track:51XDPGyuq8EgHSXwKCn8CQ,Omer Adam,שווארמה ודמעה,P.A.I LTD,17,19,5,159939,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לחנים שבורים,Israeli
27,spotify:track:0D9A15ZzO3VzLIYqOfm6QB,מ',אני חוזר,Ilay Eliyahu Mataraso under exclusive license to D-Music,9,23,26,159550,מ',[],לחזור הביתה,Israeli
28,spotify:track:6svDE1ySQelKOFfW7kCn2B,"Itay Levi, ששון איפרם שאולוב",התקדמתי ממך,Mobile1 Music,28,34,2,155276,Itay Levi,"['israeli mediterranean', 'mizrahi']",התקדמתי ממך,Israeli
29,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,13,27,47,154724,Teddy Swims,[],I've Tried Everything But Therapy (Part 1),International
30,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,15,31,30,153999,Billie Eilish,"['art pop', 'pop']",HIT ME HARD AND SOFT,International
31,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",31,32,7,152540,Gracie Abrams,['alt z'],The Secret of Us (Deluxe),International
32,spotify:track:77oczEZHFyfbx5GFlIrfNk,"Odeya, E-Z, LIAD MEIR",הטוב הרע ועודיה,Helicon Aroma Music Ltd.,12,24,14,151140,אודיה,['israeli pop'],ילדה של אמונה,Israeli
33,spotify:track:2LdUmQdymO99riYOVCrUPK,Omer Adam,שתי טיפות,P.A.I LTD,22,30,5,149916,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לחנים שבורים,Israeli
34,spotify:track:2yPnlfwQ1AmhHauqQWDlWZ,Osher Cohen,מנגן ושר,Helicon Aroma Music Ltd./ P.A.I Ltd.,1,46,44,146520,Osher Cohen,['israeli mediterranean'],THE LAST EPISODE,Israeli
35,spotify:track:0h8eZd7eqwZISaz9bkj1zV,Itay Levi,מערב ראשון,Mobile1 Music,3,40,28,143862,Itay Levi,"['israeli mediterranean', 'mizrahi']",מערב ראשון,Israeli
36,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,Billie Eilish,WILDFLOWER,Darkroom/Interscope Records,29,37,25,137691,Billie Eilish,"['art pop', 'pop']",HIT ME HARD AND SOFT,International
37,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",4,38,46,137646,Benson Boone,['singer-songwriter pop'],Fireworks & Rollerblades,International
38,spotify:track:3pvBB4oPXTaHV403msHYF0,ששון איפרם שאולוב,גן עדן של משוגעים,Mobile1 Music,6,63,51,137536,ששון איפרם שאולוב,['israeli pop'],גן עדן של משוגעים,Israeli
39,spotify:track:0sMyBmtyp4riKYNpDVNSH4,Odeya,את לא יודעת כמה שאני אוהב אותך,Helicon Aroma Music Ltd.,39,79,4,128961,אודיה,['israeli pop'],את לא יודעת כמה שאני אוהב אותך,Israeli
40,spotify:track:3DTHsQnfuQVESYAYv0fybQ,Ben Zur,אבא,A List Music LTD under exclusive list to D-Music,36,36,28,126906,Ben Zur,['israeli pop'],אבא,Israeli
41,spotify:track:2Nn5rAJpUi1AhPIubW6HU7,מ',בני ברק או ערק,Ilay Eliyahu Mataraso under exclusive license to D-Music,40,43,10,121590,מ',[],בני ברק או ערק,Israeli
42,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Sabrina Carpenter,Espresso,Island Records,11,52,35,119710,Sabrina Carpenter,['pop'],Short n' Sweet,International
43,spotify:track:4wynpm7WtwueimncaeNp6I,"ותן חלקנו, Amir Benayoun, ששון איפרם שאולוב",לאבא שלי יש סולם,2024 Veten Helkenou Project by PIL ltd,43,49,6,118317,ותן חלקנו,['israeli pop'],לאבא שלי יש סולם,Israeli
44,spotify:track:4dELL8S6XVMibwBkjJACF1,Omer Adam,לילות וקללות,P.A.I LTD,2,59,38,116489,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות,Israeli
45,spotify:track:1saT4tObMScARIwT4wTv0W,Ravid Plotnik,נתראה בגלגול הבא,NaNa Disc,23,55,257,115923,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",ועכשיו לחלק האומנותי,Israeli
46,spotify:track:0aB0v4027ukVziUGwVGYpG,"Kendrick Lamar, Lefty Gunplay",tv off (feat. lefty gunplay),"pgLang, under exclusive license to Interscope Records",23,26,3,115569,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",GNX,International
47,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,Jasmin Moallem,יחפים,Helicon Music,4,62,158,114812,Jasmin Moallem,['israeli pop'],יחפים,Israeli
48,spotify:track:1jCAwxwhHIrtWzGeF6WfJ7,Kfir Tsafrir,פחד אלוהים,Tedy Productions / Kfir Tsafrir under exclusive license to D-Music,1,61,56,114321,Kfir Tsafrir,['israeli trap'],פחד אלוהים,Israeli
49,spotify:track:354YT2zYO1GpAmf10xXiZf,ששון איפרם שאולוב,בואי נדבר,Mobile1 Music,4,70,60,111910,ששון איפרם שאולוב,['israeli pop'],גן עדן של משוגעים,Israeli
50,spotify:track:2foTZaysNY65xcTXlQKxg4,Odeya,אם אתה שלי,Helicon Aroma Music Ltd.,9,54,45,110048,אודיה,['israeli pop'],אם אתה שלי,Israeli
