rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
13,spotify:track:67PF7VLcYEKKF82ziNf9Ur,"Shahar Saul, Agam Buhbut, NOROZ",דובשנייה,Mobile1 Music,2,10,30,116842,שחר סאול,['israeli hip hop'],דובשנייה,Israeli
14,spotify:track:2O1af1DbXF7paOr7O5CRst,Avi Aburomi,ספרי להם הכל,2022 Avi Aburomi BY PIL LTD,12,15,12,104184,Avi Aburomi,['israeli pop'],ספרי להם הכל,Israeli
15,spotify:track:63TUZWEmunvQnAdLUD61yY,"Noa Kirel, Gitit Fisher",שלושה בנות,session42,2,14,12,103673,Noa Kirel,['israeli pop'],שלושה בנות,Israeli
16,spotify:track:75FEaRjZTKLhTrFGsfMUXR,Kate Bush,Running Up That Hill (A Deal With God),Fish People,6,12,12,97239,Kate Bush,"['art pop', 'art rock', 'baroque pop', 'new wave pop', 'permanent wave', 'piano rock', 'singer-songwriter']",Hounds Of Love,International
17,spotify:track:3uidHx3If1PWAOCMcCdkNH,Tuna,סהרה,NaNa Disc,17,19,35,95767,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,Israeli
18,spotify:track:5tNrVA1ySsk7HkV5yg2iXN,"Marina Maximilian, Itay Galo",עולה על שולחנות,Marina Maximilian / Itay Galo under exclusive license to D-Music,18,87,5,92620,Marina Maximilian,['israeli pop'],עולה על שולחנות,Israeli
19,spotify:track:57BFhpG4Iq4Zgnoz2X6zbT,"Osher Cohen, Nadav Navi Aharoni",חמישי שישי,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,17,21,15,90890,Osher Cohen,['israeli mediterranean'],חמישי שישי,Israeli
20,spotify:track:3fCS3m3uWUgAFm3purs15C,Anna Zak,לך לישון,ITModels under exclusive license to D-Music,1,13,32,90778,Anna Zak,['israeli pop'],לך לישון,Israeli
21,spotify:track:26ffnwQVV4votOweWSwpeN,Narkis,הולכת איתך,session42,2,23,60,90230,Narkis,['israeli pop'],הולכת איתך,Israeli
22,spotify:track:6HMtHNpW6YPi1hrw9tgF8P,Lizzo,About Damn Time,Nice Life/Atlantic,6,20,16,87939,Lizzo,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']",Special,International
23,spotify:track:0SmY5bTuls1ccput6QhHSA,Adir Getz,"אני אוהב, אני מכור, אני שרוף",Unicell,20,22,8,87575,Adir Getz,['israeli mediterranean'],"אני אוהב, אני מכור, אני שרוף",Israeli
24,spotify:track:4DgyTAwiSJsT5u5EljsImB,"Noa Kirel, Itay Galo",פעמון,Noa Kirel / Itay Galo under exclusive license to NMC United Entertainment Ltd.,4,27,22,87023,Noa Kirel,['israeli pop'],פעמון,Israeli
25,spotify:track:4N8FwcfRTju02qsgn9Mcl8,Eden Hason,בואי נישן על זה,Mobile1 Music,7,18,18,85876,Eden Hason,['israeli mediterranean'],בואי נישן על זה,Israeli
26,spotify:track:7dEtCKY2MthcyP0U6aiMCW,Nunu,קוביד 19,Neomi Aharoni Gal under exclusive license to D-Music,19,25,4,85691,Nunu,['israeli hip hop'],סטטוס,Israeli
27,spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,Polydor Records,3,16,81,84899,Glass Animals,"['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']",Dreamland (+ Bonus Levels),International
28,spotify:track:7rNA5Jwu23g7PaXcMwfLdq,Eden Hason,מדליקה לי הכל,Mobile1 Music,7,30,42,83699,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
29,spotify:track:3lc6b4cCbPLWNQ95GYxPkN,Nunu,ליבינג דה דרים,Neomi Aharoni Gal under exclusive license to D-Music,9,17,25,83086,Nunu,['israeli hip hop'],סטטוס,Israeli
30,spotify:track:5dUG9RrLElsi2sxJAhVUZJ,"Agam Buhbut, הפשוטע",בשורות טובות,2022 Z.I. Productions BY PIL LTD,7,24,11,82368,Agam Buhbut,['israeli mediterranean'],בשורות טובות,Israeli
31,spotify:track:3zhFqDzJZfnc8L5QkGWWG6,Benaia Barabi,קרן שמש,B.B Productions Ltd. under exclusive license to D-Music,31,35,5,81427,Benaia Barabi,['israeli mediterranean'],קרן שמש,Israeli
32,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,I Ain't Worried,Interscope Records,26,26,8,79957,OneRepublic,"['piano rock', 'pop']","I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",International
33,spotify:track:1XO1AePYpXpLxtRWpcaJiJ,Maya Dadon,יאללה ביי,Icon Artist Management under exclusive license to D-Music,24,29,7,79630,Maya Dadon,['israeli pop'],יאללה ביי,Israeli
34,spotify:track:3LtpKP5abr2qqjunvjlX5i,Central Cee,Doja,Central Cee,18,28,4,77144,Central Cee,"['melodic drill', 'r&drill']",Doja,International
35,spotify:track:6zJejIfVYLgjud3lTk4DLB,Rosa Linn,SNAP,Nvak Collective,35,80,4,74578,Rosa Linn,['alt z'],SNAP PACK,International
36,spotify:track:5pyoxDZ1PX0KxBxiRVxA4U,Beyoncé,BREAK MY SOUL,Parkwood Entertainment/Columbia,17,32,9,70830,Beyoncé,"['pop', 'r&b']",RENAISSANCE,International
37,spotify:track:6i2SQujw0VIv4LPkF5oFqB,Omer Adam,תמיד שלך,P.A.I LTD,18,38,8,70303,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",תמיד שלך,Israeli
38,spotify:track:2re0QWv8k08Z3bwDJeaEEp,"Doli & Penn, Lior Narkis",עזוב אותי מטכנו,Dolev Ram & Penn Hazut under exclusive license to D-Music,26,33,8,68860,Doli & Penn,['israeli pop'],צעירים לנצח,Israeli
39,spotify:track:6xGruZOHLs39ZbVccQTuPZ,Joji,Glimpse of Us,88rising Music,22,31,10,68107,Joji,['viral pop'],Glimpse of Us,International
40,spotify:track:1ZEsqzNBQqyC7VLRTUDopj,"Mor, Avi Aburomi",חצי שלי,2022 Avi Aburomi & Sarit Productions BY PIL LTD,10,36,21,67617,Mor,['israeli pop'],חצי שלי,Israeli
41,spotify:track:4OuoS8NAur7tj6rMDpTVjJ,Maya Dadon,כמו שאני,Icon Artist Management under exclusive license to D-Music,8,37,21,67258,Maya Dadon,['israeli pop'],כמו שאני,Israeli
42,spotify:track:3yyHRwblo5kk0fH9pfMP6M,"Marina Maximilian, Guy Mentesh",ביחד,Marina Maximilian under exclusive license to D-Music,14,45,101,66956,Marina Maximilian,['israeli pop'],ביחד,Israeli
43,spotify:track:66iaD8MCoVnBtqUhuzdglT,Ran Danker,בית משוגעים,NMC United Entertainment Ltd.,1,41,76,66030,Ran Danker,"['festigal', 'israeli pop']",בית משוגעים,Israeli
44,spotify:track:2rtRolBeoU3EsfWtErOoTL,"Doli & Penn, Noa Kirel, Peled",שחרר אותי,Dolev Ram & Penn Hazut under exclusive license to D-Music,29,42,7,64276,Doli & Penn,['israeli pop'],צעירים לנצח,Israeli
45,spotify:track:2ICsg0MAobTLg4VVjW2iE5,Osher Cohen,אהובי לב אדום,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,35,44,15,63980,Osher Cohen,['israeli mediterranean'],אהובי לב אדום,Israeli
46,spotify:track:3F5CgOj3wFlRv51JsHbxhe,"Drake, 21 Savage",Jimmy Cooks (feat. 21 Savage),OVO,24,39,9,63771,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']","Honestly, Nevermind",International
47,spotify:track:0g2Bbgy7P41pFjMWJuzsf4,"DJ Khaled, Drake, Lil Baby",STAYING ALIVE (feat. Drake & Lil Baby),Epic/We The Best,47,79,2,61964,DJ Khaled,"['hip hop', 'miami hip hop', 'pop rap', 'rap']",STAYING ALIVE (feat. Drake & Lil Baby),International
48,spotify:track:79h6P8bV0ENtq6Vmhkpewr,Odeya,אם הייתי צריכה,A.M Music Productions LTD,7,47,38,61862,אודיה,['israeli pop'],אם הייתי צריכה,Israeli
49,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,48,95,61432,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
50,spotify:track:5PjdY0CKGZdEuoNab3yDmX,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),Columbia,2,40,58,60909,The Kid LAROI,['australian hip hop'],F*CK LOVE 3: OVER YOU,International
