rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
25,spotify:track:4OuoS8NAur7tj6rMDpTVjJ,Maya Dadon,כמו שאני,Icon Artist Management under exclusive license to D-Music,8,23,12,84802,Maya Dadon,['israeli pop'],כמו שאני,Israeli
26,spotify:track:58HvfVOeJY7lUuCqF0m3ly,Elley Duhé,MIDDLE OF THE NIGHT,Not Fit For Society/RCA Records,14,22,20,83507,Elley Duhé,['alt z'],MIDDLE OF THE NIGHT,International
27,spotify:track:2DB4DdfCFMw1iaR6JaR03a,"Camila Cabello, Ed Sheeran",Bam Bam (feat. Ed Sheeran),Epic,23,25,15,83075,Camila Cabello,"['dance pop', 'pop']",Familia,International
28,spotify:track:2liUMhNvpAxRNVAGnz8jNJ,"Static & Ben El, Netta",אפס מאמץ,Mobile1 Music,1,28,50,78243,Static & Ben El,"['israeli pop', 'jewish pop']",שבעה ירחים,Israeli
29,spotify:track:0wHFktze2PHC5jDt3B17DC,Jack Harlow,First Class,Generation Now/Atlantic,15,21,10,77104,Jack Harlow,"['deep underground hip hop', 'hip hop', 'kentucky hip hop', 'pop rap', 'rap']",Come Home The Kids Miss You,International
30,spotify:track:3uUuGVFu1V7jTQL60S1r8z,"Lost Frequencies, Calum Scott",Where Are You Now,Epic Amsterdam,18,29,36,76792,Lost Frequencies,"['belgian edm', 'edm', 'pop dance', 'tropical house']",Where Are You Now,International
31,spotify:track:4FdGfK3PKb9rlyoG342H8e,Eden Ben Zaken,WTF,Sarit Productions LTD / Helicon Aroma Music Ltd. under exclusive license to D-Music,23,27,5,74954,Eden Ben Zaken,"['israeli mediterranean', 'israeli pop']",עם או בלי לאהוב,Israeli
32,spotify:track:05KQMm1vL6MnJkgobUtwft,Omer Adam,לבד על המיטה,P.A.I LTD,2,30,19,73064,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לבד על המיטה,Israeli
33,spotify:track:2O1af1DbXF7paOr7O5CRst,Avi Aburomi,ספרי להם הכל,2022 Avi Aburomi BY PIL LTD,33,36,3,72334,Avi Aburomi,['israeli pop'],ספרי להם הכל,Israeli
34,spotify:track:0fX4oNGBWO3dSGUZcVdVV2,Kendrick Lamar,N95,pgLang/Top Dawg Entertainment/Aftermath/Interscope Records,2,26,5,71215,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Mr. Morale & The Big Steppers,International
35,spotify:track:5PjdY0CKGZdEuoNab3yDmX,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),Columbia,2,32,49,69793,The Kid LAROI,['australian hip hop'],F*CK LOVE 3: OVER YOU,International
36,spotify:track:0O6u0VJ46W86TxN9wgyqDj,"Post Malone, Doja Cat",I Like You (A Happier Song) (with Doja Cat),Mercury Records/Republic Records,31,31,2,67422,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']",Twelve Carat Toothache,International
37,spotify:track:2ICsg0MAobTLg4VVjW2iE5,Osher Cohen,אהובי לב אדום,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,37,51,6,67341,Osher Cohen,['israeli mediterranean'],אהובי לב אדום,Israeli
38,spotify:track:7rRyQDWc3y2zWPJvAbT3IO,"Metro the Savage, Noa Kirel, Boaz van de Beatz",DALE PROMO,Graph Pen Ltd. under exclusive license to D-Music,32,33,3,67110,Metro the Savage,[],DALE PROMO,International
39,spotify:track:6SuC1LItQ9V9SjET2EvvtD,"Agam Buhbut, Shahar Saul",באתי להציל אותך,2021 ZI Productions BY PIL LTD,11,43,33,65681,Agam Buhbut,['israeli mediterranean'],באתי להציל אותך,Israeli
40,spotify:track:18asYwWugKjjsihZ0YvRxO,"Tiësto, Ava Max",The Motto,Atlantic Records,25,47,26,65456,Tiësto,"['big room', 'brostep', 'dutch edm', 'edm', 'house', 'pop dance', 'progressive electro house', 'slap house', 'trance']",The Motto,International
41,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,48,86,65348,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
42,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,Jasmin Moallem,יחפים,Helicon Music,15,49,28,65191,Jasmin Moallem,['israeli pop'],יחפים,Israeli
43,spotify:track:3yyHRwblo5kk0fH9pfMP6M,"Marina Maximilian, Guy Mentesh",ביחד,Marina Maximilian under exclusive license to D-Music,14,37,92,64867,Marina Maximilian,['israeli pop'],ביחד,Israeli
44,spotify:track:66iaD8MCoVnBtqUhuzdglT,Ran Danker,בית משוגעים,NMC United Entertainment Ltd.,1,39,67,64585,Ran Danker,"['festigal', 'israeli pop']",בית משוגעים,Israeli
45,spotify:track:70Vsir4Wan3TrEzGCIZy0l,Eden Hason,ככה כל יום,Mobile1 Music,9,50,18,63042,Eden Hason,['israeli mediterranean'],ככה כל יום,Israeli
46,spotify:track:3RBpmZJ0YG9abVBXI2U1UO,Eden Hason,את חסרה לי,Mobile1 Music,1,34,103,62480,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
47,spotify:track:4aqlgwaZNzb94QuHP6y58X,"Omer Adam, Static & Ben El",לכאורה,P.A.I LTD / Gaga Booking,12,35,15,62461,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לכאורה,Israeli
48,spotify:track:50nfwKoDiSYg8zOCREWAm5,Ed Sheeran,Shivers,Atlantic Records UK,14,38,40,62329,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",=,International
49,spotify:track:6qi83Ret9Yok9PfZWzmdZk,"בנאל בן ציון, שירז אברהם",חסר/ה לי ברמות,Mobile1 Music,13,46,17,61904,בנאל בן ציון,['israeli pop'],חסר/ה לי ברמות,Israeli
50,spotify:track:3rmo8F54jFF8OgYsqTxm5d,Ed Sheeran,Bad Habits,Atlantic Records UK,6,40,51,61854,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",=,International
