rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
13,spotify:track:5dUG9RrLElsi2sxJAhVUZJ,"Agam Buhbut, הפשוטע",בשורות טובות,2022 Z.I. Productions BY PIL LTD,7,12,5,106252,Agam Buhbut,['israeli mediterranean'],בשורות טובות,Israeli
14,spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,Polydor Records,3,13,75,105242,Glass Animals,"['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']",Dreamland (+ Bonus Levels),International
15,spotify:track:4N8FwcfRTju02qsgn9Mcl8,Eden Hason,בואי נישן על זה,Mobile1 Music,7,14,12,102533,Eden Hason,['israeli mediterranean'],בואי נישן על זה,Israeli
16,spotify:track:1PckUlxKqWQs3RlWXVBLw3,Lizzo,About Damn Time,Nice Life/Atlantic,6,15,10,96662,Lizzo,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']",About Damn Time,International
17,spotify:track:57BFhpG4Iq4Zgnoz2X6zbT,"Osher Cohen, Nadav Navi Aharoni",חמישי שישי,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,17,21,9,95063,Osher Cohen,['israeli mediterranean'],חמישי שישי,Israeli
18,spotify:track:2O1af1DbXF7paOr7O5CRst,Avi Aburomi,ספרי להם הכל,2022 Avi Aburomi BY PIL LTD,18,23,6,94772,Avi Aburomi,['israeli pop'],ספרי להם הכל,Israeli
19,spotify:track:4DgyTAwiSJsT5u5EljsImB,"Noa Kirel, Itay Galo",פעמון,Noa Kirel / Itay Galo under exclusive license to NMC United Entertainment Ltd.,4,19,16,91632,Noa Kirel,['israeli pop'],פעמון,Israeli
20,spotify:track:6i2SQujw0VIv4LPkF5oFqB,Omer Adam,תמיד שלך,P.A.I LTD,18,18,2,88977,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",תמיד שלך,Israeli
21,spotify:track:1vWHfVDGAx5QqtK6lVsiP1,"Dana International, Static & Ben El, Static",אחלה גבר,Mobile1 Music,13,17,4,88808,Static & Ben El,"['israeli pop', 'jewish pop']",אחלה גבר,Israeli
22,spotify:track:7rNA5Jwu23g7PaXcMwfLdq,Eden Hason,מדליקה לי הכל,Mobile1 Music,7,20,36,88737,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
23,spotify:track:1ZEsqzNBQqyC7VLRTUDopj,"Mor, Avi Aburomi",חצי שלי,2022 Avi Aburomi & Sarit Productions BY PIL LTD,10,22,15,82766,Mor,['israeli pop'],חצי שלי,Israeli
24,spotify:track:3F5CgOj3wFlRv51JsHbxhe,"Drake, 21 Savage",Jimmy Cooks (feat. 21 Savage),OVO,24,32,3,80757,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']","Honestly, Nevermind",International
25,spotify:track:2KukL7UlQ8TdvpaA7bY3ZJ,Beyoncé,BREAK MY SOUL,Parkwood Entertainment/Columbia,25,26,3,79793,Beyoncé,"['pop', 'r&b']",BREAK MY SOUL,International
26,spotify:track:6xGruZOHLs39ZbVccQTuPZ,Joji,Glimpse of Us,88rising Music,26,31,4,77041,Joji,['viral pop'],Glimpse of Us,International
27,spotify:track:79h6P8bV0ENtq6Vmhkpewr,Odeya,אם הייתי צריכה,A.M Music Productions LTD,7,24,32,76266,אודיה,['israeli pop'],אם הייתי צריכה,Israeli
28,spotify:track:2DB4DdfCFMw1iaR6JaR03a,"Camila Cabello, Ed Sheeran",Bam Bam (feat. Ed Sheeran),Epic,23,28,18,75063,Camila Cabello,"['dance pop', 'pop']",Familia,International
29,spotify:track:58HvfVOeJY7lUuCqF0m3ly,Elley Duhé,MIDDLE OF THE NIGHT,Not Fit For Society/RCA Records,14,27,23,74819,Elley Duhé,['alt z'],MIDDLE OF THE NIGHT,International
30,spotify:track:16tcNezkJ5VETVDVC4m7gj,Mergui,לא להיות לבד,Mobile1 Music,17,25,37,73889,Mergui,['israeli pop'],לא להיות לבד,Israeli
31,spotify:track:4OuoS8NAur7tj6rMDpTVjJ,Maya Dadon,כמו שאני,Icon Artist Management under exclusive license to D-Music,8,30,15,72095,Maya Dadon,['israeli pop'],כמו שאני,Israeli
32,spotify:track:1qEmFfgcLObUfQm0j1W2CK,Harry Styles,Late Night Talking,Columbia,7,29,7,71885,Harry Styles,['pop'],Harry's House,International
33,spotify:track:2liUMhNvpAxRNVAGnz8jNJ,"Static & Ben El, Netta",אפס מאמץ,Mobile1 Music,1,33,53,71842,Static & Ben El,"['israeli pop', 'jewish pop']",שבעה ירחים,Israeli
34,spotify:track:5n8TyE1OHfdAKVa2fRwAwz,"Doli & Penn, Noa Kirel, Peled",שחרר אותי,Dolev Ram / Penn Hazut / Noa Kirel under exclusive license to D-Music,34,-1,1,70315,Doli & Penn,['israeli pop'],שחרר אותי,Israeli
35,spotify:track:2ICsg0MAobTLg4VVjW2iE5,Osher Cohen,אהובי לב אדום,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,35,36,9,69338,Osher Cohen,['israeli mediterranean'],אהובי לב אדום,Israeli
36,spotify:track:3uUuGVFu1V7jTQL60S1r8z,"Lost Frequencies, Calum Scott",Where Are You Now,Epic Amsterdam,18,34,39,67943,Lost Frequencies,"['belgian edm', 'edm', 'pop dance', 'tropical house']",Where Are You Now,International
37,spotify:track:0mBP9X2gPCuapvpZ7TGDk3,"Charlie Puth, Jung Kook, BTS",Left and Right (Feat. Jung Kook of BTS),Atlantic Records,37,57,2,67362,Charlie Puth,"['pop', 'viral pop']",Left and Right (Feat. Jung Kook of BTS),International
38,spotify:track:05KQMm1vL6MnJkgobUtwft,Omer Adam,לבד על המיטה,P.A.I LTD,2,37,22,66500,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לבד על המיטה,Israeli
39,spotify:track:4Ow0gCGxYfOcyiCuZOt9mp,Avraham Tal,שבוע טוב,Digistage,17,49,108,65585,Avraham Tal,['israeli pop'],שבוע טוב,Israeli
40,spotify:track:5PjdY0CKGZdEuoNab3yDmX,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),Columbia,2,40,52,63502,The Kid LAROI,['australian hip hop'],F*CK LOVE 3: OVER YOU,International
41,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,Jasmin Moallem,יחפים,Helicon Music,15,38,31,63087,Jasmin Moallem,['israeli pop'],יחפים,Israeli
42,spotify:track:66iaD8MCoVnBtqUhuzdglT,Ran Danker,בית משוגעים,NMC United Entertainment Ltd.,1,45,70,63085,Ran Danker,"['festigal', 'israeli pop']",בית משוגעים,Israeli
43,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,42,89,63045,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
44,spotify:track:4XCGTV9uchQOFffzH1eqDo,Alin Golan,אין לי כח,Mobile1 Music,44,-1,1,61891,Alin Golan,['israeli pop'],אין לי כח,Israeli
45,spotify:track:3yyHRwblo5kk0fH9pfMP6M,"Marina Maximilian, Guy Mentesh",ביחד,Marina Maximilian under exclusive license to D-Music,14,43,95,61523,Marina Maximilian,['israeli pop'],ביחד,Israeli
46,spotify:track:26ffnwQVV4votOweWSwpeN,Narkis,הולכת איתך,session42,2,41,54,60754,Narkis,['israeli pop'],הולכת איתך,Israeli
47,spotify:track:2cDJbr9zb9nx1bB2upCz13,Hanan Ben Ari,חנניה,Hanan Ben Ari / Mor Dahan under exclusive license to D-Music,47,122,2,60493,Hanan Ben Ari,['israeli pop'],חנניה,Israeli
48,spotify:track:4FdGfK3PKb9rlyoG342H8e,Eden Ben Zaken,WTF,Sarit Productions LTD / Helicon Aroma Music Ltd. under exclusive license to D-Music,23,44,8,59424,Eden Ben Zaken,"['israeli mediterranean', 'israeli pop']",עם או בלי לאהוב,Israeli
49,spotify:track:0wHFktze2PHC5jDt3B17DC,Jack Harlow,First Class,Generation Now/Atlantic,15,39,13,59199,Jack Harlow,"['deep underground hip hop', 'hip hop', 'kentucky hip hop', 'pop rap', 'rap']",Come Home The Kids Miss You,International
50,spotify:track:6SuC1LItQ9V9SjET2EvvtD,"Agam Buhbut, Shahar Saul",באתי להציל אותך,2021 ZI Productions BY PIL LTD,11,46,36,58269,Agam Buhbut,['israeli mediterranean'],באתי להציל אותך,Israeli
