rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
21,spotify:track:7AlqKFiOM5X7nJdtbwvsi6,Jasmin Moallem,דאמ,Helicon Music,3,21,19,174579,Jasmin Moallem,['israeli pop'],דאמ,Israeli
22,spotify:track:2fewVF6oOGKux69rHGbPMq,Eden Hason,צוחקת ובוכה,Mobile1 Music,4,22,46,167881,Eden Hason,['israeli mediterranean'],צוחקת ובוכה,Israeli
23,spotify:track:1hLd6flq2cPLvH2Xraimbu,שירז אברהם,תסביכים קשים,Mobile1 Music,14,19,20,167519,שירז אברהם,['israeli pop'],תסביכים קשים,Israeli
24,spotify:track:4DKH1iLhp007TVLURYtmeC,Peer Tasi,מה יהיה מחר,Peer Tasi LTD under exclusive license to D-Music,7,20,30,166094,Peer Tasi,['israeli mediterranean'],רדיו שטח 2,Israeli
25,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",25,31,8,164801,Gracie Abrams,['alt z'],The Secret of Us (Deluxe),International
26,spotify:track:6JnLTSjPA96Dgg9VCDRf1r,ילד.,למה את?,Universal Music Israel Distributed Labels,6,24,35,164403,ילד.,[],ילד.,Israeli
27,spotify:track:6svDE1ySQelKOFfW7kCn2B,"Itay Levi, ששון איפרם שאולוב",התקדמתי ממך,Mobile1 Music,27,28,3,161798,Itay Levi,"['israeli mediterranean', 'mizrahi']",התקדמתי ממך,Israeli
28,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,15,30,31,161335,Billie Eilish,"['art pop', 'pop']",HIT ME HARD AND SOFT,International
29,spotify:track:0D9A15ZzO3VzLIYqOfm6QB,מ',אני חוזר,Ilay Eliyahu Mataraso under exclusive license to D-Music,9,27,27,158646,מ',[],לחזור הביתה,Israeli
30,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",4,37,47,148914,Benson Boone,['singer-songwriter pop'],Fireworks & Rollerblades,International
31,spotify:track:1Jx6aZyJR985kw8CWUZ15O,"Omer Adam, Odeya, ShrekDiMC",צמוד צמוד,P.A.I LTD / Helicon Aroma Music LTD,1,25,36,145720,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",צמוד צמוד,Israeli
32,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,13,29,48,145016,Teddy Swims,[],I've Tried Everything But Therapy (Part 1),International
33,spotify:track:0Wr6wZgEP1npYg0vrsWPIZ,Peer Tasi,רוז,Peer Tasi LTD under exclusive license to D-Music,1,23,30,144622,Peer Tasi,['israeli mediterranean'],רדיו שטח 2,Israeli
34,spotify:track:3pvBB4oPXTaHV403msHYF0,ששון איפרם שאולוב,גן עדן של משוגעים,Mobile1 Music,6,38,52,139538,ששון איפרם שאולוב,['israeli pop'],גן עדן של משוגעים,Israeli
35,spotify:track:2LdUmQdymO99riYOVCrUPK,Omer Adam,שתי טיפות,P.A.I LTD,22,33,6,139300,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לחנים שבורים,Israeli
36,spotify:track:51XDPGyuq8EgHSXwKCn8CQ,Omer Adam,שווארמה ודמעה,P.A.I LTD,17,26,6,138364,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לחנים שבורים,Israeli
37,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,Billie Eilish,WILDFLOWER,Darkroom/Interscope Records,29,36,26,137501,Billie Eilish,"['art pop', 'pop']",HIT ME HARD AND SOFT,International
38,spotify:track:2yPnlfwQ1AmhHauqQWDlWZ,Osher Cohen,מנגן ושר,Helicon Aroma Music Ltd./ P.A.I Ltd.,1,34,45,137485,Osher Cohen,['israeli mediterranean'],THE LAST EPISODE,Israeli
39,spotify:track:2v8ZRDPqR7s7KDt1QQ57hx,Jasmin Moallem,תן לי את האששש,Helicon Music,39,149,2,132961,Jasmin Moallem,['israeli pop'],תן לי את האששש,Israeli
40,spotify:track:0h8eZd7eqwZISaz9bkj1zV,Itay Levi,מערב ראשון,Mobile1 Music,3,35,29,131948,Itay Levi,"['israeli mediterranean', 'mizrahi']",מערב ראשון,Israeli
41,spotify:track:4dELL8S6XVMibwBkjJACF1,Omer Adam,לילות וקללות,P.A.I LTD,2,44,39,130318,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות,Israeli
42,spotify:track:3DTHsQnfuQVESYAYv0fybQ,Ben Zur,אבא,A List Music LTD under exclusive list to D-Music,36,40,29,127810,Ben Zur,['israeli pop'],אבא,Israeli
43,spotify:track:77oczEZHFyfbx5GFlIrfNk,"Odeya, E-Z, LIAD MEIR",הטוב הרע ועודיה,Helicon Aroma Music Ltd.,12,32,15,124278,אודיה,['israeli pop'],ילדה של אמונה,Israeli
44,spotify:track:74kYHwU43s49Y5AukKArWQ,ששון איפרם שאולוב,משהו אמיתי בעיניים,ללא,2,51,68,122818,ששון איפרם שאולוב,['israeli pop'],משהו אמיתי בעיניים,Israeli
45,spotify:track:4EN9nGt9TWutt0iDTRnXjY,Shilo Ben Saadon,כוכבים,Or Mermelstein under exclusive license to D-Music,16,59,37,115826,שילה בן סעדון,['israeli pop'],כוכבים,Israeli
46,spotify:track:2Nn5rAJpUi1AhPIubW6HU7,מ',בני ברק או ערק,Ilay Eliyahu Mataraso under exclusive license to D-Music,40,41,11,113810,מ',[],בני ברק או ערק,Israeli
47,spotify:track:354YT2zYO1GpAmf10xXiZf,ששון איפרם שאולוב,בואי נדבר,Mobile1 Music,4,49,61,113484,ששון איפרם שאולוב,['israeli pop'],גן עדן של משוגעים,Israeli
48,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Sabrina Carpenter,Espresso,Island Records,11,42,36,112091,Sabrina Carpenter,['pop'],Short n' Sweet,International
49,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,Jasmin Moallem,יחפים,Helicon Music,4,47,159,110778,Jasmin Moallem,['israeli pop'],יחפים,Israeli
50,spotify:track:1saT4tObMScARIwT4wTv0W,Ravid Plotnik,נתראה בגלגול הבא,NaNa Disc,23,45,258,110519,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",ועכשיו לחלק האומנותי,Israeli
