rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
15,spotify:track:2qSkIjg1o9h3YT9RAgYN75,Sabrina Carpenter,Espresso,Island Records,15,20,6,181481,Sabrina Carpenter,['pop'],Espresso,International
16,spotify:track:0SMDtYt5HghaTMFc61nCnP,Omer Adam,ואיך שלא,P.A.I LTD,2,13,24,180989,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",ואיך שלא,Israeli
17,spotify:track:6OfuBrC66OMwMJSyTQDVkw,ניר כנען,שיר לנטע,Helicon Music,17,24,7,179047,ניר כנען,[],שיר לנטע,Israeli
18,spotify:track:7fzHQizxTqy8wTXwlrgPQQ,Tommy Richman,MILLION DOLLAR BABY,PULSE Records,17,17,3,176890,Tommy Richman,['chill abstract hip hop'],MILLION DOLLAR BABY,International
19,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,13,26,18,170394,Teddy Swims,[],I've Tried Everything But Therapy (Part 1),International
20,spotify:track:2CUwpTA4gOSouCTyRN1vnE,Itay Levi,אין לי מקום אחר,Mobile1 Music,5,18,23,168502,Itay Levi,"['israeli mediterranean', 'mizrahi']",אין לי מקום אחר,Israeli
21,spotify:track:3IiaTxdKgDe9NvmosLM8bM,ששון איפרם שאולוב,בואי נדבר,Mobile1 Music,4,19,31,165663,ששון איפרם שאולוב,['israeli pop'],בואי נדבר,Israeli
22,spotify:track:1jCAwxwhHIrtWzGeF6WfJ7,Kfir Tsafrir,פחד אלוהים,Tedy Productions / Kfir Tsafrir under exclusive license to D-Music,1,15,27,163666,Kfir Tsafrir,['israeli trap'],פחד אלוהים,Israeli
23,spotify:track:5Z0UnEtpLDQyYlWwgi8m9C,Hozier,Too Sweet,Rubyworks / Universal-Island Records Ltd,21,25,8,161516,Hozier,"['irish singer-songwriter', 'modern rock', 'pop', 'pov: indie']",Unreal Unearth: Unheard,International
24,spotify:track:2GxrNKugF82CnoRFbQfzPf,Artemas,i like the way you kiss me,Artemas,20,23,9,161257,Artemas,[],i like the way you kiss me,International
25,spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,Billie Eilish,CHIHIRO,Darkroom/Interscope Records,25,-1,1,160230,Billie Eilish,"['art pop', 'pop']",HIT ME HARD AND SOFT,International
26,spotify:track:1EjIXKhNHI00ZLMRpS8iz8,Nemo,The Code,Better Now Records,16,16,2,157068,Nemo,[],The Code,International
27,spotify:track:74kYHwU43s49Y5AukKArWQ,ששון איפרם שאולוב,משהו אמיתי בעיניים,ללא,2,21,38,154790,ששון איפרם שאולוב,['israeli pop'],משהו אמיתי בעיניים,Israeli
28,spotify:track:4EN9nGt9TWutt0iDTRnXjY,Shilo Ben Saadon,כוכבים,Or Mermelstein under exclusive license to D-Music,28,34,7,153851,שילה בן סעדון,['israeli pop'],כוכבים,Israeli
29,spotify:track:2M8hzSzwsIlsCTAhuAQGSf,Omer Adam,כסף או דמעות,P.A.I LTD,7,22,9,148534,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות,Israeli
30,spotify:track:6Xg2Ir8Go9giAzRxW4Jaze,Hatikva 6,גיבורי על,Hatikva 6 under exclusive license to D-Music,23,27,12,142573,Hatikva 6,"['israeli hip hop', 'israeli pop']",גיבורי על,Israeli
31,spotify:track:1O0VUtEP7oVZKAXOMl0QLY,Omer Adam,אקדח,P.A.I LTD,16,29,9,136072,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות,Israeli
32,spotify:track:2KBtuxA73fMKyj37wr1XKM,Omer Adam,סטלות,P.A.I LTD,13,28,39,134175,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סטלות,Israeli
33,spotify:track:6YQpTZk61Ku0hyutsVLpPe,Eden Ben Zaken,חיפשתי אותו בנרות,Sarit Productions LTD / Helicon Aroma Music Ltd. under exclusive license to D-Music,32,32,4,133246,Eden Ben Zaken,"['israeli mediterranean', 'israeli pop']",דם שלי,Israeli
34,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,40,105,123063,Eden Hason,['israeli mediterranean'],עושה לי צרות,Israeli
35,spotify:track:6ClLC1FYoL8orfOrcknQkk,Alma Gov,מה לעשות עם הזאב,Universal Music Israel Distributed Labels,20,30,14,121986,Alma Gov,[],איך האהבה הזאת חומקת בין האצבעות,Israeli
36,spotify:track:4wEFTT1fmFfsLY1K7Y40Cy,"Peled, Nastia Rod",עזבת ת'בית,Mobile1 Music,5,37,41,120407,Peled,"['israeli hip hop', 'israeli trap']",TATE WE MADE IT,Israeli
37,spotify:track:7rdPtMBZmQpSBraOq8ppuI,ילד.,למה את?,2024 Yeled by PIL ltd,37,124,5,120201,ילד.,[],למה את?,Israeli
38,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,38,-1,1,118149,Billie Eilish,"['art pop', 'pop']",HIT ME HARD AND SOFT,International
39,spotify:track:4xNo1LgWSCyjgK4OsUnLWg,Jasmin Moallem,יוצאת מזה,Helicon Music,26,35,4,118086,Jasmin Moallem,['israeli pop'],יוצאת מזה,Israeli
40,spotify:track:1dkljZlzg37FoGtUJ1EsxQ,Osher Cohen,איפה אתה,Helicon Aroma Music Ltd./ P.A.I Ltd.,9,31,15,117581,Osher Cohen,['israeli mediterranean'],THE LAST EPISODE,Israeli
41,spotify:track:6nSQvSGrFykSmDIOetK94r,Jasmin Moallem,יהיה טוב,Helicon Music,1,38,51,112184,Jasmin Moallem,['israeli pop'],אין עולם,Israeli
42,spotify:track:6XjDF6nds4DE2BBbagZol6,"FloyyMenor, Cris Mj",Gata Only,FloyyMenor under exclusive license to UnitedMasters LLC,42,45,6,110587,FloyyMenor,['reggaeton chileno'],Gata Only,International
43,spotify:track:3cXhJh34pRLkZegiL5cfy9,ששון איפרם שאולוב,כשיגמר לכם הקיץ,Mobile1 Music,11,43,32,110081,ששון איפרם שאולוב,['israeli pop'],כשיגמר לכם הקיץ,Israeli
44,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,42,127,108540,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,Israeli
45,spotify:track:3QCWA9RzAPb4Xw4BagADFq,Osher Cohen,ככה וככה,Helicon Aroma Music Ltd./ P.A.I Ltd.,2,41,50,108278,Osher Cohen,['israeli mediterranean'],Part II,Israeli
46,spotify:track:4BVcVEp6Df9VQN5qFwxDn3,Slimane,Mon amour,Universal Music Division Capitol Music France,39,39,2,108268,Slimane,['french pop'],Essentiels,International
47,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,50,187,107874,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
48,spotify:track:0QDGzInNYjTlYI28Xq7slK,"Doli & Penn, Eden Hason",לאהוב אותך כל יום,Dolev Ram / Penn Hazut / Sarit Productions under exclusive license to D-Music,1,52,53,101533,Doli & Penn,['israeli pop'],לאהוב אותך כל יום,Israeli
49,spotify:track:51ZQ1vr10ffzbwIjDCwqm4,Ariana Grande,we can't be friends (wait for your love),Republic Records,14,49,11,101205,Ariana Grande,['pop'],eternal sunshine,International
50,spotify:track:5zdau2dtmOUHF3CJ3odKfb,ששון איפרם שאולוב,נתראה בגלגול הבא,Mobile1 Music,17,48,28,99672,ששון איפרם שאולוב,['israeli pop'],נתראה בגלגול הבא,Israeli
