rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
18,spotify:track:5gOFp28Edmv4nk8HIwnQfe,Yonatan Kalimi,מי את היום בלעדיי,T.Y Studio & Productions under exclusive license to D-Music,6,17,15,114235,Yonatan Kalimi,['israeli pop'],מי את היום בלעדיי,Israeli
19,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,23,54,113627,Eden Hason,['israeli mediterranean'],עושה לי צרות,Israeli
20,spotify:track:4PcdcSDUImHuVjoCezSYuC,"LIAD MEIR, רון חיון",פלואו של טמבל 2,2023 Duda By PIL LTD,16,19,8,111344,ליעד מאיר,['israeli hip hop'],פלואו של טמבל,Israeli
21,spotify:track:2PpTUW96jjJYr8ib8RUnUu,Tuna,י'א 2,Anana Ltd.,21,24,143,109778,Tuna,"['israeli hip hop', 'israeli pop']",טונהפארק,Israeli
22,spotify:track:3RlUyFCBbqM62dOs0sNWlH,Hanan Ben Ari,עטלף עיוור,Hanan Ben Ari under exclusive license to D-Music,15,21,3,107768,Hanan Ben Ari,['israeli pop'],עטלף עיוור,Israeli
23,spotify:track:2QUuLcqNlQUFOuMm4osKdN,Peer Tasi,38,Peer Tasi LTD under exclusive license to D-Music,8,18,26,106296,Peer Tasi,['israeli mediterranean'],רדיו שטח,Israeli
24,spotify:track:5I0WaR0LpN4Kn1zwbvd145,"E-Z, Noa Kirel",גושפנקא,Unicell,15,22,24,106151,E-Z,['israeli hip hop'],אייקון,Israeli
25,spotify:track:6OXv4CrNp3DFRj6Cu1GojJ,Eyal Golan,מתי את חוזרת,Liam Productions under exclusive license to D-Music,6,27,10,103772,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",2023,Israeli
26,spotify:track:06RR5ewHedBUC9GRgWLwkK,Ravid Plotnik,מוזיקה טובה,NaNa Disc,25,25,28,102559,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",בור ועם הארץ,Israeli
27,spotify:track:5A3bEckI7AjWTguGqZOzUm,Noa Kirel,פנתרה,Noa Kirel under exclusive license to NMC United Entertainment Ltd.,1,20,42,102317,Noa Kirel,['israeli pop'],פנתרה,Israeli
28,spotify:track:60GvepzSwgGx8kaZNln4L0,Ravid Plotnik,כל הזמן הזה,NaNa Disc,28,29,272,101094,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",שפל וגאות,Israeli
29,spotify:track:4JmmjsGmOED0sn0Le3r84u,"Tuna, Ravid Plotnik",עולם משוגע,Anana,29,33,263,99558,Tuna,"['israeli hip hop', 'israeli pop']",גם זה יעבור,Israeli
30,spotify:track:1odExI7RdWc4BT515LTAwj,David Kushner,Daylight,"Miserable Music Group, LLC",18,28,7,97651,David Kushner,"['gen z singer-songwriter', 'singer-songwriter pop']",Daylight,International
31,spotify:track:6Eds9y8ZiQHcIegsEIVcYP,"Avraham Tal, Eden Hason",את חסרה לי & אורות,Mobile1 Music,11,32,34,97305,Avraham Tal,['israeli pop'],את חסרה לי & אורות,Israeli
32,spotify:track:5CCxCzPB3HMh595Y1MNIm5,Tuna,סחרחורת,Anana Ltd.,32,37,95,97128,Tuna,"['israeli hip hop', 'israeli pop']",טונהפארק,Israeli
33,spotify:track:4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",I'm Good (Blue),Parlophone UK,5,30,40,94771,David Guetta,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",I'm Good (Blue),International
34,spotify:track:5edYMsNo852Zw29Qni9p8t,Noam Bettan,בובה,Zaav Music / Noam Bettan under exclusive license to D-Music,15,35,21,94758,Noam Bettan,['israeli pop'],מעל המים,Israeli
35,spotify:track:5qbezFG8xCtoyUfOcjHUXv,Omer Adam,אני,P.A.I LTD,1,43,24,91951,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סוף העולם,Israeli
36,spotify:track:5RnhWaP5VD3eJN3J0chPmh,"Tuna, Tzlil Danin",בסיבוב,Anana Ltd.,36,41,265,91860,Tuna,"['israeli hip hop', 'israeli pop']",טונהפארק,Israeli
37,spotify:track:7Jeh9SPQdyULPmdIqTNo3y,"Tuna, Margalit Tzan'ani",כנפיים - Live,NaNa Disc,25,40,19,91439,Tuna,"['israeli hip hop', 'israeli pop']",כנפיים (Live),Israeli
38,spotify:track:6NUzJGlQORUv6NjUwcefr8,Eyal Golan,עיר נמל,Liam Productions under exclusive license to D-Music,35,46,10,90479,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",2023,Israeli
39,spotify:track:1saT4tObMScARIwT4wTv0W,Ravid Plotnik,נתראה בגלגול הבא,NaNa Disc,26,26,177,89452,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",ועכשיו לחלק האומנותי,Israeli
40,spotify:track:6uCZdJ3p3hrfi6mRKVtt7k,Osher Cohen,תראי אהובתי,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,24,36,16,89132,Osher Cohen,['israeli mediterranean'],אושר,Israeli
41,spotify:track:4mRreSUqP7waa2jT5ul41T,Ravid Plotnik,יום חדש,NaNa Disc,39,39,72,88296,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",ברוכים הבאים לפתח תקוה,Israeli
42,spotify:track:4py8ddBPFRTYqL3vbh2FXq,"Static, Agam Buhbut",טרנטולה,Mobile1 Music,23,38,14,87655,Static,[],לירז,Israeli
43,spotify:track:2G1o9Mq8KpamOwJPZLuJc7,"Full Trunk, Jimbo J",סתלבט בקיבוץ,NaNa Disc,2,42,56,87532,Full Trunk,['israeli rock'],ממותה,Israeli
44,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,1,44,61,87470,Harry Styles,['pop'],Harry's House,International
45,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,34,136,83941,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
46,spotify:track:5UTASY1feroQggKyga3HvI,"Ravid Plotnik, Tuna",בור ועם הארץ,NaNa Disc,46,49,3,83184,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",בור ועם הארץ,Israeli
47,spotify:track:725hyNaW6DtJIrUtkk5K8o,אליאן כהן,בעולם הזה,2023 S.B.E Music By PIL LTD,47,52,5,81533,אליאן כהן,[],בעולם הזה,Israeli
48,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,SZA,Kill Bill,Top Dawg Entertainment/RCA Records,6,47,25,81182,SZA,"['pop', 'r&b', 'rap']",SOS,International
49,spotify:track:7mBGGsJwx4o8NiqWfmAJ96,Ravid Plotnik,כפרה שלי,NaNa Disc,49,50,82,78143,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",שפל וגאות,Israeli
50,spotify:track:1FyfEuRtAFpuItWcuouxkV,Akiva,צעדים,2023 Akiva Turgeman + Or Davidson By PIL LTD,18,45,9,75329,Akiva,['israeli pop'],צעדים,Israeli
