rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
16,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,Kendrick Lamar,Not Like Us,"Kendrick Lamar, under exclusive license to Interscope Records",9,9,4,192982,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Not Like Us,International
17,spotify:track:6OfuBrC66OMwMJSyTQDVkw,ניר כנען,שיר לנטע,Helicon Music,17,17,8,189628,ניר כנען,[],שיר לנטע,Israeli
18,spotify:track:34aKXUhVdHGTzWOt85RjGq,Osher Cohen,אהבה,Helicon Aroma Music Ltd./ P.A.I Ltd.,1,14,51,184853,Osher Cohen,['israeli mediterranean'],Part II,Israeli
19,spotify:track:2CUwpTA4gOSouCTyRN1vnE,Itay Levi,אין לי מקום אחר,Mobile1 Music,5,20,24,182655,Itay Levi,"['israeli mediterranean', 'mizrahi']",אין לי מקום אחר,Israeli
20,spotify:track:3IiaTxdKgDe9NvmosLM8bM,ששון איפרם שאולוב,בואי נדבר,Mobile1 Music,4,21,32,177993,ששון איפרם שאולוב,['israeli pop'],בואי נדבר,Israeli
21,spotify:track:4EN9nGt9TWutt0iDTRnXjY,Shilo Ben Saadon,כוכבים,Or Mermelstein under exclusive license to D-Music,21,28,8,175602,שילה בן סעדון,['israeli pop'],כוכבים,Israeli
22,spotify:track:0SMDtYt5HghaTMFc61nCnP,Omer Adam,ואיך שלא,P.A.I LTD,2,16,25,173871,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",ואיך שלא,Israeli
23,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,13,19,19,172640,Teddy Swims,[],I've Tried Everything But Therapy (Part 1),International
24,spotify:track:5Z0UnEtpLDQyYlWwgi8m9C,Hozier,Too Sweet,Rubyworks / Universal-Island Records Ltd,21,23,9,168657,Hozier,"['irish singer-songwriter', 'modern rock', 'pop', 'pov: indie']",Unreal Unearth: Unheard,International
25,spotify:track:1jCAwxwhHIrtWzGeF6WfJ7,Kfir Tsafrir,פחד אלוהים,Tedy Productions / Kfir Tsafrir under exclusive license to D-Music,1,22,28,164899,Kfir Tsafrir,['israeli trap'],פחד אלוהים,Israeli
26,spotify:track:7fzHQizxTqy8wTXwlrgPQQ,Tommy Richman,MILLION DOLLAR BABY,PULSE Records,17,18,4,158083,Tommy Richman,['chill abstract hip hop'],MILLION DOLLAR BABY,International
27,spotify:track:74kYHwU43s49Y5AukKArWQ,ששון איפרם שאולוב,משהו אמיתי בעיניים,ללא,2,27,39,156941,ששון איפרם שאולוב,['israeli pop'],משהו אמיתי בעיניים,Israeli
28,spotify:track:2M8hzSzwsIlsCTAhuAQGSf,Omer Adam,כסף או דמעות,P.A.I LTD,7,29,10,155805,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות,Israeli
29,spotify:track:2GxrNKugF82CnoRFbQfzPf,Artemas,i like the way you kiss me,Artemas,20,24,10,152589,Artemas,[],i like the way you kiss me,International
30,spotify:track:6Xg2Ir8Go9giAzRxW4Jaze,Hatikva 6,גיבורי על,Hatikva 6 under exclusive license to D-Music,23,30,13,149022,Hatikva 6,"['israeli hip hop', 'israeli pop']",גיבורי על,Israeli
31,spotify:track:6YQpTZk61Ku0hyutsVLpPe,Eden Ben Zaken,חיפשתי אותו בנרות,Sarit Productions LTD / Helicon Aroma Music Ltd. under exclusive license to D-Music,31,33,5,144185,Eden Ben Zaken,"['israeli mediterranean', 'israeli pop']",דם שלי,Israeli
32,spotify:track:2KBtuxA73fMKyj37wr1XKM,Omer Adam,סטלות,P.A.I LTD,13,32,40,143069,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סטלות,Israeli
33,spotify:track:1O0VUtEP7oVZKAXOMl0QLY,Omer Adam,אקדח,P.A.I LTD,16,31,10,141792,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות,Israeli
34,spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,Billie Eilish,CHIHIRO,Darkroom/Interscope Records,25,25,2,140297,Billie Eilish,"['art pop', 'pop']",HIT ME HARD AND SOFT,International
35,spotify:track:4wEFTT1fmFfsLY1K7Y40Cy,"Peled, Nastia Rod",עזבת ת'בית,Mobile1 Music,5,36,42,135984,Peled,"['israeli hip hop', 'israeli trap']",TATE WE MADE IT,Israeli
36,spotify:track:4xNo1LgWSCyjgK4OsUnLWg,Jasmin Moallem,יוצאת מזה,Helicon Music,26,39,5,124467,Jasmin Moallem,['israeli pop'],יוצאת מזה,Israeli
37,spotify:track:3cXhJh34pRLkZegiL5cfy9,ששון איפרם שאולוב,כשיגמר לכם הקיץ,Mobile1 Music,11,43,33,124412,ששון איפרם שאולוב,['israeli pop'],כשיגמר לכם הקיץ,Israeli
38,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,34,106,121997,Eden Hason,['israeli mediterranean'],עושה לי צרות,Israeli
39,spotify:track:6ClLC1FYoL8orfOrcknQkk,Alma Gov,מה לעשות עם הזאב,Universal Music Israel Distributed Labels,20,35,15,121319,Alma Gov,[],איך האהבה הזאת חומקת בין האצבעות,Israeli
40,spotify:track:1dkljZlzg37FoGtUJ1EsxQ,Osher Cohen,איפה אתה,Helicon Aroma Music Ltd./ P.A.I Ltd.,9,40,16,120729,Osher Cohen,['israeli mediterranean'],THE LAST EPISODE,Israeli
41,spotify:track:6nSQvSGrFykSmDIOetK94r,Jasmin Moallem,יהיה טוב,Helicon Music,1,41,52,119075,Jasmin Moallem,['israeli pop'],אין עולם,Israeli
42,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,38,38,2,119025,Billie Eilish,"['art pop', 'pop']",HIT ME HARD AND SOFT,International
43,spotify:track:6xtqda5h0wlcFn3WdI4pb6,Tuna,כל הכוכבים,NaNa Disc,19,58,119,116331,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,Israeli
44,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,44,128,115291,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,Israeli
45,spotify:track:2vR9gmLutur2qzskoEcYna,Ben Chen,חומר ממכר,Helicon Music,45,72,3,113407,Ben Chen,[],חומר ממכר,Israeli
46,spotify:track:6XjDF6nds4DE2BBbagZol6,"FloyyMenor, Cris Mj",Gata Only,FloyyMenor under exclusive license to UnitedMasters LLC,42,42,7,112705,FloyyMenor,['reggaeton chileno'],Gata Only,International
47,spotify:track:0PfvEnfj3hHl7zlc0WcfGY,Ravid Plotnik,‏שלווה בארמונותייך,NaNa Disc,23,53,110,111988,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",תוך כדי תנועה,Israeli
48,spotify:track:5zdau2dtmOUHF3CJ3odKfb,ששון איפרם שאולוב,נתראה בגלגול הבא,Mobile1 Music,17,50,29,111433,ששון איפרם שאולוב,['israeli pop'],נתראה בגלגול הבא,Israeli
49,spotify:track:0QDGzInNYjTlYI28Xq7slK,"Doli & Penn, Eden Hason",לאהוב אותך כל יום,Dolev Ram / Penn Hazut / Sarit Productions under exclusive license to D-Music,1,48,54,107523,Doli & Penn,['israeli pop'],לאהוב אותך כל יום,Israeli
50,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,47,188,105710,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
