rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
11,spotify:track:2XNXcmwubbt8MJYlQRb4V2,Odeya,אינטלקטוערס,Helicon Aroma Music Ltd.,6,10,20,131111,אודיה,['israeli pop'],אינטלקטוערס,Israeli
12,spotify:track:2G1o9Mq8KpamOwJPZLuJc7,"Full Trunk, Jimbo J",סתלבט בקיבוץ,NaNa Disc,2,11,31,130327,Full Trunk,['israeli rock'],ממותה,Israeli
13,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,1,14,36,128089,Harry Styles,['pop'],Harry's House,International
14,spotify:track:1Rh5r9vUOumJ1sbPuv3dkO,Eden Hason,עד שתבואי עד אליי,Mobile1 Music,14,113,2,127300,Eden Hason,['israeli mediterranean'],עד שתבואי עד אליי,Israeli
15,spotify:track:0QHEIqNKsMoOY5urbzN48u,Meghan Trainor,Made You Look,Epic,12,12,6,116243,Meghan Trainor,"['hip pop', 'pop']",Takin' It Back,International
16,spotify:track:6Eds9y8ZiQHcIegsEIVcYP,"Avraham Tal, Eden Hason",את חסרה לי & אורות,Mobile1 Music,11,15,9,113837,Avraham Tal,['israeli pop'],את חסרה לי & אורות,Israeli
17,spotify:track:4W1G1xlxcirdtXosgsR0m0,Agam Buhbut,קופידון (Prod. By Triangle),2022 Z.I. Productions BY PIL LTD,10,13,12,109474,Agam Buhbut,['israeli mediterranean'],קופידון (Prod. By Triangle),Israeli
18,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,I Ain't Worried,Interscope Records,14,17,24,102900,OneRepublic,"['piano rock', 'pop']","I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",International
19,spotify:track:05KQMm1vL6MnJkgobUtwft,Omer Adam,לבד על המיטה,P.A.I LTD,2,18,44,101646,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לבד על המיטה,Israeli
20,spotify:track:1bDbXMyjaUIooNwFE9wn0N,"Drake, 21 Savage",Rich Flex,OVO / Republic Records,11,16,5,99750,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Her Loss,International
21,spotify:track:3hpaRxH73ciJCuH6QcNWXO,Eden Hason,מטפסים על הקירות,Mobile1 Music,6,30,18,96728,Eden Hason,['israeli mediterranean'],מטפסים על הקירות,Israeli
22,spotify:track:3uidHx3If1PWAOCMcCdkNH,Tuna,סהרה,NaNa Disc,10,22,51,96350,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,Israeli
23,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,21,21,56,93810,Tom Odell,['chill pop'],Long Way Down,International
24,spotify:track:2dHHgzDwk4BJdRwy9uXhTO,"Metro Boomin, The Weeknd, 21 Savage",Creepin' (with The Weeknd & 21 Savage),Republic Records,24,-1,1,92696,Metro Boomin,['rap'],HEROES & VILLAINS,International
25,spotify:track:3yyHRwblo5kk0fH9pfMP6M,"Marina Maximilian, Guy Mentesh",ביחד,Marina Maximilian under exclusive license to D-Music,14,29,117,90773,Marina Maximilian,['israeli pop'],ביחד,Israeli
26,spotify:track:6d8ZHsSyTg6ABLkWNCZdSy,Avi Aburomi,מה עובר לך בראש,2022 Avi Aburomi BY PIL LTD,18,19,16,88357,Avi Aburomi,['israeli pop'],מה עובר לך בראש,Israeli
27,spotify:track:6clAq1cGO4PYimAmzelTmL,Shira Margalit,אחותי כבר לא סובלת אותך,Anana Ltd,27,60,2,86434,Shira Margalit,['israeli pop'],אחותי כבר לא סובלת אותך,Israeli
28,spotify:track:67PF7VLcYEKKF82ziNf9Ur,"Shahar Saul, Agam Buhbut, NOROZ",דובשנייה,Mobile1 Music,2,36,46,86404,שחר סאול,['israeli hip hop'],דובשנייה,Israeli
29,spotify:track:3iJQ54fGO6CyP374UzvDJu,Anna Zak,מי זאת,ITModels under exclusive license to D-Music,1,32,29,85113,Anna Zak,['israeli pop'],מי זאת,Israeli
30,spotify:track:0SmY5bTuls1ccput6QhHSA,Adir Getz,"אני אוהב, אני מכור, אני שרוף",Unicell,18,28,24,84616,Adir Getz,['israeli mediterranean'],"אני אוהב, אני מכור, אני שרוף",Israeli
31,spotify:track:79h6P8bV0ENtq6Vmhkpewr,Odeya,אם הייתי צריכה,A.M Music Productions LTD,7,34,54,84524,אודיה,['israeli pop'],אם הייתי צריכה,Israeli
32,spotify:track:561jH07mF1jHuk7KlaeF0s,Eminem,Mockingbird,Aftermath,26,26,8,84032,Eminem,"['detroit hip hop', 'hip hop', 'rap']",Encore (Deluxe Version),International
33,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Anti-Hero,Taylor Swift,8,24,7,83705,Taylor Swift,['pop'],Midnights,International
34,spotify:track:01H5jdEyPwM4rhc7gTWLgt,Eden Ben Zaken,כינורות,Sarit Productions LTD / Helicon Aroma Music Ltd. under exclusive license to D-Music,31,31,4,82909,Eden Ben Zaken,"['israeli mediterranean', 'israeli pop']",כינורות,Israeli
35,spotify:track:2TZBSnzQizEQmYLpaUy8CT,Eyal Golan,פנתרה,Liam Productions under exclusive license to D-Music,21,27,5,81074,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",פנתרה,Israeli
36,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,Jasmin Moallem,יחפים,Helicon Music,15,45,53,80808,Jasmin Moallem,['israeli pop'],יחפים,Israeli
37,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,38,111,79994,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
38,spotify:track:2O1af1DbXF7paOr7O5CRst,Avi Aburomi,ספרי להם הכל,2022 Avi Aburomi BY PIL LTD,12,23,28,79563,Avi Aburomi,['israeli pop'],ספרי להם הכל,Israeli
39,spotify:track:2un3eax2X0XgvF1ixBlw8O,ענבל רז,ננה בננה,session42,39,46,4,79482,ענבל רז,['israeli pop'],ננה בננה,Israeli
40,spotify:track:7DS5SpsWS7rtKeAfe9rbfn,"Nunu, Sagi Kariv, Forever Tel Aviv",Cute Boy,Neomi Aharoni Gal / Forever Tel Aviv under exclusive license to D-Music,1,49,26,78846,Nunu,['israeli hip hop'],Cute Boy,Israeli
41,spotify:track:5tNrVA1ySsk7HkV5yg2iXN,"Marina Maximilian, Itay Galo",עולה על שולחנות,Marina Maximilian / Itay Galo under exclusive license to D-Music,17,35,21,78772,Marina Maximilian,['israeli pop'],עולה על שולחנות,Israeli
42,spotify:track:3xoOOmHo07QA9Q7ng1aplW,"Nunu, TOX1C",סיוופלה,Neomi Aharoni Gal / Reborn under exclusive license to D-Music,17,25,6,78626,Nunu,['israeli hip hop'],סיוופלה,Israeli
43,spotify:track:26ffnwQVV4votOweWSwpeN,Narkis,הולכת איתך,session42,2,51,76,77243,Narkis,['israeli pop'],הולכת איתך,Israeli
44,spotify:track:73vIOb4Q7YN6HeJTbscRx5,"Oliver Tree, Robin Schulz",Miss You - Bonus Track,Atlantic Records,19,33,9,76540,Oliver Tree,['alternative hip hop'],Miss You,International
45,spotify:track:7rNA5Jwu23g7PaXcMwfLdq,Eden Hason,מדליקה לי הכל,Mobile1 Music,7,44,58,76265,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
46,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,Columbia,33,42,108,75247,The Neighbourhood,"['modern alternative rock', 'modern rock', 'pop']",I Love You.,International
47,spotify:track:2SxcL0eba2ILQpJPuBBHsG,Eden Hason,מה פספסתי,Mobile1 Music,2,41,52,75195,Eden Hason,['israeli mediterranean'],מה פספסתי,Israeli
48,spotify:track:2PpTUW96jjJYr8ib8RUnUu,Tuna,י'א 2,Anana Ltd.,39,39,118,72976,Tuna,"['israeli hip hop', 'israeli pop']",טונהפארק,Israeli
49,spotify:track:0UXXAYRUrknaz6FuaPKtFW,אליאב זוהר,מיכל,2022 Eliav Zoharo BY PIL LTD,7,37,19,71830,אליאב זוהר,[],מיכל,Israeli
50,spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,Polydor Records,3,55,97,71210,Glass Animals,"['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']",Dreamland (+ Bonus Levels),International
