rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:6dUregFbvUNqHP5nphqesK","Noa Kirel","Unicorn","KAN Israeli Public Broadcasting Corporation under exclusive license to D-Music",1,4,10,"293869"
2,"spotify:track:3mCCFs2hdDM2mObzARzxOg","STILLA, Ness","תיק קטן","2023 Va’ad Ha Bait records By PIL LTD",2,9,2,"282717"
3,"spotify:track:4RyMByXc5HfKc3b8wqwOso","Peer Tasi","אהבה חולה","Peer Tasi LTD under exclusive license to D-Music",1,1,23,"198231"
4,"spotify:track:60BOR51eeN8A3wYIrElggH","Osher Cohen, Odeya","אני פה","Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.",2,2,13,"188074"
5,"spotify:track:1Rh5r9vUOumJ1sbPuv3dkO","Eden Hason","עד שתבואי עד אליי","Mobile1 Music",5,7,24,"165864"
6,"spotify:track:7BcRDWY4VTCvRRHoobFWWo","Tuna, Jasmin Moallem","סהרה - Live","NaNa Disc",1,5,47,"145916"
7,"spotify:track:1zZ9bah4HU0TtICQzCFXp3","Avi Aburomi, Mor","אין אותנו יותר (By Tamar Yahalomy & Yonatan Kalimi)","2023 Avi Aburomi By PIL LTD",2,3,15,"143501"
8,"spotify:track:1D8HR389yohrWVZ1yHI2bc","Tuna","היי בייב","NaNa Disc",4,10,73,"140943"
9,"spotify:track:3Au0H4VhjcXZ5HGOHo8Nc3","Static","רונדלים","Mobile1 Music",9,15,12,"140288"
10,"spotify:track:4DHcnVTT87F0zZhRPYmZ3B","Miley Cyrus","Flowers","Columbia",1,6,17,"139269"
11,"spotify:track:3zhFqDzJZfnc8L5QkGWWG6","Benaia Barabi","קרן שמש","B.B Productions Ltd. under exclusive license to D-Music",1,12,43,"138896"
12,"spotify:track:16NPQQxjcSfhb0UFaUVw5s","Eden Hason","אז מה עכשיו","Mobile1 Music",9,14,8,"133951"
13,"spotify:track:3idINUuyRidKbQiMFt6EkU","Gal Adam, NOROZ","משוגעת","P.A.I LTD / NOROZ under exclusive license to D-Music",4,11,29,"127286"
14,"spotify:track:5gOFp28Edmv4nk8HIwnQfe","Yonatan Kalimi","מי את היום בלעדיי","T.Y Studio & Productions under exclusive license to D-Music",6,8,12,"122737"
15,"spotify:track:2QUuLcqNlQUFOuMm4osKdN","Peer Tasi","38","Peer Tasi LTD under exclusive license to D-Music",8,13,23,"121818"
16,"spotify:track:4PcdcSDUImHuVjoCezSYuC","LIAD MEIR, רון חיון","פלואו של טמבל 2","2023 Duda By PIL LTD",16,18,5,"119410"
17,"spotify:track:5I0WaR0LpN4Kn1zwbvd145","E-Z, Noa Kirel","גושפנקא","Unicell",15,20,21,"115993"
