rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:3CZdlwKHGTvfveatbfKD3q","ששון איפרם שאולוב","תמיד אוהב אותי","Mobile1 Music",1,1,9,"467364"
2,"spotify:track:2QkVXq7dLpefWAiETsvIOs","Omer Adam","אהובתי כבר לא רואה אותי","P.A.I LTD",2,11,2,"456741"
3,"spotify:track:78FrkrO3KgizjXDObyFvzW","Static","צ'יק צ'ק","Mobile1 Music",1,2,11,"423782"
4,"spotify:track:5ppuL7dOIhd7td0YCJJuwf","Omer Adam","טקילה","P.A.I LTD",4,10,2,"420273"
5,"spotify:track:4L5Uj4Dt6rjFL0H7hl2qHF","Omer Adam","עברנו הכל","P.A.I LTD",5,5,10,"367579"
6,"spotify:track:1ChZJDdEU5tR4ZrLeuDh5u","Osher Cohen","לופ","Helicon Aroma Music Ltd. / P.A.I Ltd.",1,3,10,"341763"
7,"spotify:track:5nYFRLTLrqiETyy6LUPfhQ","STILLA, Ness","מגדלים","2024 Va’ad Ha Bait records & Maman Productions by PIL ltd",1,4,19,"335225"
8,"spotify:track:3pTsE064ZTJ1n8bP3VAm2c","Omer Adam","תהום","P.A.I LTD",8,14,2,"288614"
9,"spotify:track:37ZPaitKESRLXRkjrvJVTb","Omer Adam","נרקומן של בדידות","P.A.I LTD",9,19,2,"286030"
10,"spotify:track:40i7ilG9ltStXi09E5m32E","Odeya","בן אדם","Helicon Aroma Music Ltd.",3,6,13,"285927"
11,"spotify:track:0auLq7aePfiNwd1YZNlC4S","Omer Adam","גברת אגו","P.A.I LTD",11,13,2,"272746"
12,"spotify:track:3FihyZ7YA7vrNiSUfWww10","STILLA, Ness","באמפרים","2024 Va’ad Ha Bait records & Maman Productions by PIL ltd",1,7,26,"261980"
13,"spotify:track:2plbrEY59IikOBgBGLjaoe","Lady Gaga, Bruno Mars","Die With A Smile","Interscope",7,9,14,"250660"
14,"spotify:track:34KzX8fwFPLchmOvYBDap0","Osher Cohen, Noa Kirel","אין אותי","Helicon Aroma Music Ltd. / P.A.I Ltd.",1,8,18,"232595"
15,"spotify:track:7hBNxod1lDW2HKu9wlBUp5","Odeya","עובד בכפר","Helicon Aroma Music Ltd.",15,16,13,"230240"
16,"spotify:track:7AlqKFiOM5X7nJdtbwvsi6","Jasmin Moallem","דאמ","Helicon Music",3,12,15,"208688"
17,"spotify:track:51XDPGyuq8EgHSXwKCn8CQ","Omer Adam","שווארמה ודמעה","P.A.I LTD",17,23,2,"196689"
18,"spotify:track:0D9A15ZzO3VzLIYqOfm6QB","מ'","אני חוזר","Ilay Eliyahu Mataraso under exclusive license to D-Music",9,18,23,"189725"
19,"spotify:track:5vNRhkKd0yEAg8suGBpjeY","ROSÉ, Bruno Mars","APT.","Atlantic Records",19,21,5,"188944"
20,"spotify:track:1hLd6flq2cPLvH2Xraimbu","שירז אברהם","תסביכים קשים","Mobile1 Music",14,17,16,"187965"
21,"spotify:track:6qB33ch9RK0aoMfxfnlXa1","Osher Cohen","פלסטרים","Helicon Aroma Music Ltd. / P.A.I Ltd.",1,15,31,"179485"
22,"spotify:track:4zXfQYhcSboWEOAwIQST9N","Omer Adam","רק שלך","P.A.I LTD",1,25,35,"172515"
23,"spotify:track:77oczEZHFyfbx5GFlIrfNk","Odeya, E-Z, LIAD MEIR","הטוב הרע ועודיה","Helicon Aroma Music Ltd.",12,20,11,"170141"
