rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:78FrkrO3KgizjXDObyFvzW","Static","צ'יק צ'ק","Mobile1 Music",1,3,9,"465070"
2,"spotify:track:3CZdlwKHGTvfveatbfKD3q","ששון איפרם שאולוב","תמיד אוהב אותי","Mobile1 Music",1,1,7,"451139"
3,"spotify:track:1ChZJDdEU5tR4ZrLeuDh5u","Osher Cohen","לופ","Helicon Aroma Music Ltd. / P.A.I Ltd.",1,2,8,"410368"
4,"spotify:track:5nYFRLTLrqiETyy6LUPfhQ","STILLA, Ness","מגדלים","2024 Va’ad Ha Bait records & Maman Productions by PIL ltd",1,4,17,"379563"
5,"spotify:track:40i7ilG9ltStXi09E5m32E","Odeya","בן אדם","Helicon Aroma Music Ltd.",3,5,11,"323526"
6,"spotify:track:3FihyZ7YA7vrNiSUfWww10","STILLA, Ness","באמפרים","2024 Va’ad Ha Bait records & Maman Productions by PIL ltd",1,7,24,"313684"
7,"spotify:track:4L5Uj4Dt6rjFL0H7hl2qHF","Omer Adam","עברנו הכל","P.A.I LTD",6,6,8,"312672"
8,"spotify:track:34KzX8fwFPLchmOvYBDap0","Osher Cohen, Noa Kirel","אין אותי","Helicon Aroma Music Ltd. / P.A.I Ltd.",1,8,16,"292606"
9,"spotify:track:2plbrEY59IikOBgBGLjaoe","Lady Gaga, Bruno Mars","Die With A Smile","Interscope",7,10,12,"260043"
10,"spotify:track:7AlqKFiOM5X7nJdtbwvsi6","Jasmin Moallem","דאמ","Helicon Music",3,9,13,"244301"
11,"spotify:track:0D9A15ZzO3VzLIYqOfm6QB","מ'","אני חוזר","Ilay Eliyahu Mataraso under exclusive license to D-Music",9,13,21,"219256"
12,"spotify:track:6qB33ch9RK0aoMfxfnlXa1","Osher Cohen","פלסטרים","Helicon Aroma Music Ltd. / P.A.I Ltd.",1,12,29,"209331"
13,"spotify:track:77oczEZHFyfbx5GFlIrfNk","Odeya, E-Z, LIAD MEIR","הטוב הרע ועודיה","Helicon Aroma Music Ltd.",12,14,9,"202267"
14,"spotify:track:1hLd6flq2cPLvH2Xraimbu","שירז אברהם","תסביכים קשים","Mobile1 Music",14,17,14,"187727"
15,"spotify:track:7hBNxod1lDW2HKu9wlBUp5","Odeya","עובד בכפר","Helicon Aroma Music Ltd.",15,18,11,"185260"
16,"spotify:track:4DKH1iLhp007TVLURYtmeC","Peer Tasi","מה יהיה מחר","Peer Tasi LTD under exclusive license to D-Music",7,15,24,"179399"
17,"spotify:track:0Wr6wZgEP1npYg0vrsWPIZ","Peer Tasi","רוז","Peer Tasi LTD under exclusive license to D-Music",1,16,24,"176768"
18,"spotify:track:0h8eZd7eqwZISaz9bkj1zV","Itay Levi","מערב ראשון","Mobile1 Music",3,11,23,"168609"
19,"spotify:track:4zXfQYhcSboWEOAwIQST9N","Omer Adam","רק שלך","P.A.I LTD",1,19,33,"155012"
20,"spotify:track:5vNRhkKd0yEAg8suGBpjeY","ROSÉ, Bruno Mars","APT.","Atlantic Records",20,26,3,"154771"
21,"spotify:track:6dOtVTDdiauQNBQEDOtlAB","Billie Eilish","BIRDS OF A FEATHER","Darkroom/Interscope Records",15,20,25,"145906"
22,"spotify:track:2eauhZzDelRWx1f3PmdaxU","Itay Levi","חולה ירח","Mobile1 Music",14,21,23,"144610"
23,"spotify:track:2fewVF6oOGKux69rHGbPMq","Eden Hason","צוחקת ובוכה","Mobile1 Music",4,24,40,"143313"
24,"spotify:track:1Jx6aZyJR985kw8CWUZ15O","Omer Adam, Odeya, ShrekDiMC","צמוד צמוד","P.A.I LTD / Helicon Aroma Music LTD",1,23,30,"141437"
25,"spotify:track:6JnLTSjPA96Dgg9VCDRf1r","ילד.","למה את?","Universal Music Israel Distributed Labels",6,22,29,"141375"
