rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:3fCS3m3uWUgAFm3purs15C","Anna Zak","לך לישון","ITModels under exclusive license to D-Music",1,1,6,"209266"
2,"spotify:track:3ZT2YK7nfPXq3xCrlWkgt7","Maya Dadon","חוץ ממך","Icon Artist Management under exclusive license to D-Music",2,5,4,"139485"
3,"spotify:track:1HhNoOuqm1a5MXYEgAFl8o","Imagine Dragons, JID, Arcane, League of Legends","Enemy (with JID) - from the series Arcane League of Legends","Kid Ina Korner / Interscope",1,2,16,"139270"
4,"spotify:track:05KQMm1vL6MnJkgobUtwft","Omer Adam","לבד על המיטה","P.A.I LTD",4,165,2,"136901"
5,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",3,3,55,"134289"
6,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",2,4,32,"121975"
7,"spotify:track:67PF7VLcYEKKF82ziNf9Ur","Shahar Saul, Agam Buhbut, NOROZ","דובשנייה","Mobile1 Music",7,14,4,"115093"
8,"spotify:track:26ffnwQVV4votOweWSwpeN","Narkis","הולכת איתך","session42",2,6,34,"114685"
9,"spotify:track:2liUMhNvpAxRNVAGnz8jNJ","Static & Ben El, Netta","אפס מאמץ","Mobile1 Music",1,8,33,"114155"
10,"spotify:track:1D8HR389yohrWVZ1yHI2bc","Tuna","היי בייב","NaNa Disc",4,7,9,"113420"
11,"spotify:track:79h6P8bV0ENtq6Vmhkpewr","Odeya","אם הייתי צריכה","A.M Music Productions LTD",9,10,12,"113162"
12,"spotify:track:4fouWK6XVHhzl78KzQ1UjL","GAYLE","abcdefu","Atlantic/Arthouse Records",7,9,13,"107971"
13,"spotify:track:2B4GHvToeLTOBB4QLzW3Ni","Farruko","Pepas","Sony Music Latin",7,11,26,"106345"
14,"spotify:track:6SuC1LItQ9V9SjET2EvvtD","Agam Buhbut, Shahar Saul","באתי להציל אותך","2021 ZI Productions BY PIL LTD",11,12,16,"101222"
15,"spotify:track:5Z9KJZvQzH6PFmb8SNkxuk","Lil Nas X, Jack Harlow","INDUSTRY BABY (feat. Jack Harlow)","Columbia",1,13,30,"96057"
16,"spotify:track:70Vsir4Wan3TrEzGCIZy0l","Eden Hason","ככה כל יום","Mobile1 Music",16,-1,1,"92625"
17,"spotify:track:2Xr1dTzJee307rmrkt8c0g","CKay","love nwantiti (ah ah ah)","Chocolate City Music",4,15,22,"91565"
18,"spotify:track:7rglLriMNBPAyuJOMGwi39","Elton John, Dua Lipa, PNAU","Cold Heart - PNAU Remix","EMI",13,16,24,"89227"
19,"spotify:track:1SOClUWhOi8vHZYMz3GluK","Jaymes Young","Infinity","Atlantic Records",19,19,11,"88598"
20,"spotify:track:46IZ0fSY2mpAiktS3KOqds","Adele","Easy On Me","Columbia",2,17,18,"87642"
21,"spotify:track:50nfwKoDiSYg8zOCREWAm5","Ed Sheeran","Shivers","Atlantic Records UK",14,21,23,"85877"
22,"spotify:track:1KszHjECoMXM3d5y31ZRVl","Osher Cohen, Noa Kirel","רעשים","A.M Music Productions LTD / P.A.I LTD / Noa Kirel under exclusive license to D-Music",10,18,10,"85570"
23,"spotify:track:1lHlKCdVZ4CGbbkTuG6LfT","Jasmin Moallem","יחפים","Helicon Music",15,22,11,"85108"
24,"spotify:track:5STI4AAzr3uMvdpx4wUSGr","Omer Adam","חורף באוטו","P.A.I LTD",3,24,16,"84516"
25,"spotify:track:3yyHRwblo5kk0fH9pfMP6M","Marina Maximilian, Guy Mentesh","ביחד","Marina Maximilian under exclusive license to D-Music",14,25,75,"83529"
26,"spotify:track:0e8nrvls4Qqv5Rfa2UhqmO","Lil Nas X","THATS WHAT I WANT","Columbia",18,26,22,"82122"
27,"spotify:track:3rmo8F54jFF8OgYsqTxm5d","Ed Sheeran","Bad Habits","Atlantic Records UK",6,20,34,"81427"
28,"spotify:track:6jMCb4UpIBjmiKf6EwVK8u","Omer Adam","חצי דפוק","P.A.I LTD",3,23,29,"78634"
29,"spotify:track:6Uj1ctrBOjOas8xZXGqKk4","Doja Cat","Woman","Kemosabe Records/RCA Records",9,27,28,"78380"
30,"spotify:track:0KqQk985HTWIkQgEABSwPP","Noa Kirel","Thought About That","Atlantic Records",12,28,5,"77355"
31,"spotify:track:2SxcL0eba2ILQpJPuBBHsG","Eden Hason","מה פספסתי","Mobile1 Music",31,31,10,"74026"
