rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:3CZdlwKHGTvfveatbfKD3q","ששון איפרם שאולוב","תמיד אוהב אותי","Mobile1 Music",1,2,8,"467858"
2,"spotify:track:78FrkrO3KgizjXDObyFvzW","Static","צ'יק צ'ק","Mobile1 Music",1,1,10,"450867"
3,"spotify:track:1ChZJDdEU5tR4ZrLeuDh5u","Osher Cohen","לופ","Helicon Aroma Music Ltd. / P.A.I Ltd.",1,3,9,"379009"
4,"spotify:track:5nYFRLTLrqiETyy6LUPfhQ","STILLA, Ness","מגדלים","2024 Va’ad Ha Bait records & Maman Productions by PIL ltd",1,4,18,"366523"
5,"spotify:track:4L5Uj4Dt6rjFL0H7hl2qHF","Omer Adam","עברנו הכל","P.A.I LTD",5,7,9,"341796"
6,"spotify:track:40i7ilG9ltStXi09E5m32E","Odeya","בן אדם","Helicon Aroma Music Ltd.",3,5,12,"302668"
7,"spotify:track:3FihyZ7YA7vrNiSUfWww10","STILLA, Ness","באמפרים","2024 Va’ad Ha Bait records & Maman Productions by PIL ltd",1,6,25,"289808"
8,"spotify:track:34KzX8fwFPLchmOvYBDap0","Osher Cohen, Noa Kirel","אין אותי","Helicon Aroma Music Ltd. / P.A.I Ltd.",1,8,17,"265106"
9,"spotify:track:2plbrEY59IikOBgBGLjaoe","Lady Gaga, Bruno Mars","Die With A Smile","Interscope",7,9,13,"263724"
10,"spotify:track:5ppuL7dOIhd7td0YCJJuwf","Omer Adam","טקילה","P.A.I LTD",10,-1,1,"255151"
11,"spotify:track:2QkVXq7dLpefWAiETsvIOs","Omer Adam","אהובתי כבר לא רואה אותי","P.A.I LTD",11,-1,1,"251200"
12,"spotify:track:7AlqKFiOM5X7nJdtbwvsi6","Jasmin Moallem","דאמ","Helicon Music",3,10,14,"226929"
13,"spotify:track:0auLq7aePfiNwd1YZNlC4S","Omer Adam","גברת אגו","P.A.I LTD",13,-1,1,"223932"
14,"spotify:track:3pTsE064ZTJ1n8bP3VAm2c","Omer Adam","תהום","P.A.I LTD",14,-1,1,"218123"
15,"spotify:track:6qB33ch9RK0aoMfxfnlXa1","Osher Cohen","פלסטרים","Helicon Aroma Music Ltd. / P.A.I Ltd.",1,12,30,"206725"
16,"spotify:track:7hBNxod1lDW2HKu9wlBUp5","Odeya","עובד בכפר","Helicon Aroma Music Ltd.",15,15,12,"202171"
17,"spotify:track:1hLd6flq2cPLvH2Xraimbu","שירז אברהם","תסביכים קשים","Mobile1 Music",14,14,15,"201746"
18,"spotify:track:0D9A15ZzO3VzLIYqOfm6QB","מ'","אני חוזר","Ilay Eliyahu Mataraso under exclusive license to D-Music",9,11,22,"200184"
19,"spotify:track:37ZPaitKESRLXRkjrvJVTb","Omer Adam","נרקומן של בדידות","P.A.I LTD",19,-1,1,"200150"
20,"spotify:track:77oczEZHFyfbx5GFlIrfNk","Odeya, E-Z, LIAD MEIR","הטוב הרע ועודיה","Helicon Aroma Music Ltd.",12,13,10,"188495"
21,"spotify:track:5vNRhkKd0yEAg8suGBpjeY","ROSÉ, Bruno Mars","APT.","Atlantic Records",20,20,4,"177782"
22,"spotify:track:4DKH1iLhp007TVLURYtmeC","Peer Tasi","מה יהיה מחר","Peer Tasi LTD under exclusive license to D-Music",7,16,25,"171687"
23,"spotify:track:51XDPGyuq8EgHSXwKCn8CQ","Omer Adam","שווארמה ודמעה","P.A.I LTD",23,-1,1,"162651"
24,"spotify:track:0Wr6wZgEP1npYg0vrsWPIZ","Peer Tasi","רוז","Peer Tasi LTD under exclusive license to D-Music",1,17,25,"161985"
25,"spotify:track:4zXfQYhcSboWEOAwIQST9N","Omer Adam","רק שלך","P.A.I LTD",1,19,34,"159338"
26,"spotify:track:0S0lWP18AryHmMcQaHOngD","Omer Adam","פינו נואר","P.A.I LTD",26,-1,1,"154792"
27,"spotify:track:6dOtVTDdiauQNBQEDOtlAB","Billie Eilish","BIRDS OF A FEATHER","Darkroom/Interscope Records",15,21,26,"150823"
28,"spotify:track:0h8eZd7eqwZISaz9bkj1zV","Itay Levi","מערב ראשון","Mobile1 Music",3,18,24,"146709"
29,"spotify:track:1Jx6aZyJR985kw8CWUZ15O","Omer Adam, Odeya, ShrekDiMC","צמוד צמוד","P.A.I LTD / Helicon Aroma Music LTD",1,24,31,"144717"
30,"spotify:track:6JnLTSjPA96Dgg9VCDRf1r","ילד.","למה את?","Universal Music Israel Distributed Labels",6,25,30,"139787"
31,"spotify:track:3QaPy1KgI7nu9FJEQUgn6h","Billie Eilish","WILDFLOWER","Darkroom/Interscope Records",31,33,21,"139186"
32,"spotify:track:6FbmUqAPNiQ5IXxMTNKV3u","Omer Adam","לילה","P.A.I LTD",32,-1,1,"136802"
33,"spotify:track:10pnfojlZf9nHvKngPHB7k","Omer Adam","אוהבת לא אוהבת","P.A.I LTD",33,-1,1,"136555"
34,"spotify:track:2fewVF6oOGKux69rHGbPMq","Eden Hason","צוחקת ובוכה","Mobile1 Music",4,23,41,"133454"
35,"spotify:track:2tFX3wqEPyya8k2bS8pHqW","Omer Adam","רוקנרול","P.A.I LTD",35,-1,1,"132313"
