rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
16,"spotify:track:3rmo8F54jFF8OgYsqTxm5d","Ed Sheeran","Bad Habits","Atlantic Records UK",6,16,28,"98148"
17,"spotify:track:1KszHjECoMXM3d5y31ZRVl","Osher Cohen, Noa Kirel","רעשים","A.M Music Productions LTD / P.A.I LTD / Noa Kirel under exclusive license to D-Music",10,11,4,"97860"
18,"spotify:track:7rglLriMNBPAyuJOMGwi39","Elton John, Dua Lipa, PNAU","Cold Heart - PNAU Remix","EMI",13,18,18,"95593"
19,"spotify:track:50nfwKoDiSYg8zOCREWAm5","Ed Sheeran","Shivers","Atlantic Records UK",14,17,17,"92245"
20,"spotify:track:79h6P8bV0ENtq6Vmhkpewr","Odeya","אם הייתי צריכה","A.M Music Productions LTD",20,21,6,"89994"
21,"spotify:track:4F5i9rkN4DBMysvhzzEHoh","Eden Ben Zaken, Eden Hason","פילטרים יפים","Sarit Productions LTD / A.M Music Productions LTD under exclusive license to D-Music",15,19,5,"84907"
22,"spotify:track:3yyHRwblo5kk0fH9pfMP6M","Marina Maximilian, Guy Mentesh","ביחד","Marina Maximilian under exclusive license to D-Music",14,20,69,"84501"
23,"spotify:track:1lHlKCdVZ4CGbbkTuG6LfT","Jasmin Moallem","יחפים","Helicon Music",23,24,5,"81533"
24,"spotify:track:6Uj1ctrBOjOas8xZXGqKk4","Doja Cat","Woman","Kemosabe Records/RCA Records",9,23,22,"81396"
25,"spotify:track:66iaD8MCoVnBtqUhuzdglT","Ran Danker","בית משוגעים","NMC United Entertainment Ltd.",1,22,44,"75510"
26,"spotify:track:0w4e9A0KryKlPySPdyZQDC","NOROZ, Ido B & Zooki","מגבת באוויר","NOROZ under exclusive license to D-Music",9,26,18,"70137"
27,"spotify:track:1SC5rEoYDGUK4NfG82494W","Lil Nas X","MONTERO (Call Me By Your Name)","Columbia",1,36,41,"69702"
28,"spotify:track:6sADtPKtORAMZP3GQhOsHv","Ishay Ribo","סיבת הסיבות","2021 Ishay Ribo BY PIL LTD",8,28,45,"69232"
29,"spotify:track:7lwBfnN8IVlP6WW702pGH0","Omer Adam, Tuna","סחרחורת & בדד","P.A.I LTD \ איתי זבולון",7,25,16,"68249"
30,"spotify:track:4qAHhdpiGcbzqwjqmwuXwj","Raviv Kaner","רסיסים","Tedy Productions under exclusive license to D-Music",1,27,76,"67900"
31,"spotify:track:4Ow0gCGxYfOcyiCuZOt9mp","Avraham Tal","שבוע טוב","Digistage",17,30,82,"66866"
32,"spotify:track:6J8hw9Lcrp3zxk9J7s5RmH","Itay Levi","אני כבר לא בך","Mobile1 Music",31,31,3,"65061"
33,"spotify:track:7rNA5Jwu23g7PaXcMwfLdq","Eden Hason","מדליקה לי הכל","Mobile1 Music",7,29,10,"64925"
34,"spotify:track:2SxcL0eba2ILQpJPuBBHsG","Eden Hason","מה פספסתי","Mobile1 Music",33,33,4,"64728"
35,"spotify:track:0Cq5UOSrvfzJN5pUWx8Prb","Ran Danker","השמלה החדשה שלי","NMC United Entertainment Ltd.",26,41,11,"64236"
36,"spotify:track:16tcNezkJ5VETVDVC4m7gj","Mergui","לא להיות לבד","Mobile1 Music",17,34,11,"64058"
37,"spotify:track:5j36y0eeE3I7kCBYIsKqBF","Eden Ben Zaken","מה קרה","Sarit Productions LTD / Helicon Aroma Music Ltd. under exclusive license to D-Music",37,-1,1,"62970"
38,"spotify:track:5e4PVtYVBu9BpJVhmQhIvS","Hanan Ben Ari","שמש","Hanan Ben Ari / Mor Dahan under exclusive license to D-Music",26,43,122,"62353"
39,"spotify:track:3A9gSVar0MgHpO86WXeSW9","Itay Levi","הטעות הכי יפה","Mobile1 Music",16,32,32,"62044"
40,"spotify:track:68kVzJf0STAv91tuLutuDr","Eden Hason","שקיעות אדומות","Mobile1 Music",2,35,63,"61903"
41,"spotify:track:686FdlEzrYCttdUAFByYhI","Eden Hason","לא מרגיש טוב","Mobile1 Music",29,39,6,"61352"
42,"spotify:track:0e8nrvls4Qqv5Rfa2UhqmO","Lil Nas X","THATS WHAT I WANT","Columbia",18,50,16,"61171"
43,"spotify:track:4ZtFanR9U6ndgddUvNcjcG","Olivia Rodrigo","good 4 u","Olivia Rodrigo PS",2,53,34,"59716"
44,"spotify:track:2gQPv5jvVPqU2a9HhMNO1v","BoyWithUke","Toxic","Republic Records",28,45,12,"59078"
45,"spotify:track:0XQ39JCh0I9tsKEmwMEH5F","Eliad","אין מאושר ממני","Eliad / Or Mermelstein under exclusive license to D-Music",29,38,8,"58858"
46,"spotify:track:2Xl1BmPcZakzag2gIRs06i","Eyal Golan","דפוק עם תעודות","Liam Productions under exclusive license to D-Music",40,40,2,"58563"
47,"spotify:track:3uidHx3If1PWAOCMcCdkNH","Tuna","סהרה","NaNa Disc",22,37,3,"57869"
48,"spotify:track:20on25jryn53hWghthWWW3","ACRAZE, Cherish","Do It To It","Thrive Music, LLC",48,56,8,"57865"
49,"spotify:track:1SOClUWhOi8vHZYMz3GluK","Jaymes Young","Infinity","Atlantic Records",49,66,5,"57862"
50,"spotify:track:2e33MYvTvmpUPTgOZJbRHf","Osher Cohen","זוגות כאלה","A.M Music Productions LTD / P.A.I LTD",17,42,29,"56586"
51,"spotify:track:7hYZJ0COHvJxMx6tBSJ1T6","Noa Kirel, Ilan Peled","טרילילי טרללה","Noa Kirel under exclusive license to NMC United Entertainment Ltd.",1,47,29,"56420"
52,"spotify:track:3Y4G4E7EVomTWTFSFS0Sn5","Hanan Ben Ari","אלוף העולם","Hanan Ben Ari / Mor Dahan under exclusive license to D-Music",2,51,150,"55689"
53,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,58,110,"53801"
54,"spotify:track:406GxF9gnDjRwsy5wqLpOh","Amir Ve Ben, Jane Bordeaux, Amir Sade","תל אביב זה אני ואת","Amir Sade / Ben Maor / Moran Levinzon / Tamar Goren under exclusive license to D-Music",13,49,79,"53179"
55,"spotify:track:52N2FDUfL0mPyAFfxRWheT","Doli & Penn, Ivri Lider, Peled, Ella Lee","השמיים נעולים","Dolev Ram & Penn Hazut / Helicon Ltd. / Tedy Productions under exclusive license to D-Music",14,48,42,"53133"
56,"spotify:track:04qYVjQ9bRRpJzz5sm7cEk","Hanan Ben Ari","אם תרצי","Hanan Ben Ari / Mor Dahan under exclusive license to D-Music",5,57,97,"52394"
57,"spotify:track:3Wrjm47oTz2sjIgck11l5e","Måneskin","Beggin'","RCA Records Label",2,63,32,"51480"
58,"spotify:track:46HNZY1i7O6jwTA7Slo2PI","Coldplay, BTS","My Universe","Parlophone UK",37,65,15,"51157"
59,"spotify:track:4abB8WdkswrxWxcV2e56x9","Eden Hason","גדל לי קצת זקן","Mobile1 Music",2,54,44,"49652"
60,"spotify:track:7sMBvZCSUl99bJLXZaLa0b","Bruno Mars, Anderson .Paak, Silk Sonic","Smokin Out The Window","Aftermath Entertainment/Atlantic",20,68,9,"49073"
61,"spotify:track:2gpWyfu7eZ01zzncHpxOtA","Swedish House Mafia, The Weeknd","Moth To A Flame (with The Weeknd)","Republic Records",30,72,11,"49010"
62,"spotify:track:6xtqda5h0wlcFn3WdI4pb6","Tuna","כל הכוכבים","NaNa Disc",19,44,3,"48014"
63,"spotify:track:3WMH1bPflGgzFjfuI4FYe2","Raviv Kaner","נשלים את הכל","Tedy Productions under exclusive license to D-Music",15,59,26,"46987"
64,"spotify:track:6xhxulJ4BXNlnDmw3KpDP0","Tuna, Peer Tasi","קריוקי","NaNa Disc",24,46,3,"46443"
65,"spotify:track:4L4dPjtEVEpZ0ER2deHAJA","Raviv Kaner","רוצה שלום","Tedy Productions under exclusive license to D-Music",1,60,55,"46323"
66,"spotify:track:2mGGqzRrPOYhgv4MSG6Fhq","Ravid Plotnik, Sima Noon","‏קורבן","NaNa Disc",5,67,15,"46269"
67,"spotify:track:66KxDVMUHeV3gv4F3KTp2n","Hatikva 6","לחזור הביתה","Helicon Music",67,75,34,"45740"
68,"spotify:track:7vn9SIc4NraLuIMzUeCK2o","Yuval Dayan","שרק תחייך","A.M Productions LTD",4,71,71,"45722"
69,"spotify:track:00Blm7zeNqgYLPtW6zg8cj","Post Malone, The Weeknd","One Right Now (with The Weeknd)","Republic Records",35,80,9,"45609"
70,"spotify:track:37BZB0z9T8Xu7U3e65qxFy","The Weeknd, Ariana Grande","Save Your Tears (with Ariana Grande) (Remix)","Republic Records",24,84,37,"45546"
71,"spotify:track:72W6xVQGdKHQl348KYgwg2","Idan Rafael Haviv","שלמים","Idan Rafael Haviv under exclusive license to NMC United Entertainment",1,70,76,"44494"
72,"spotify:track:3DarAbFujv6eYNliUTyqtz","Doja Cat, SZA","Kiss Me More (feat. SZA)","Kemosabe Records/RCA Records",16,100,39,"44169"
73,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",9,77,102,"43962"
74,"spotify:track:09PZuKctf7D3RAdaegN7zu","Omer Adam","פרצופים","P.A.I LTD",11,79,37,"43910"
75,"spotify:track:0RZsGLJGovonnUdW2STs23","Geva Alon","Modern Love","2b Vibes",70,81,59,"42779"
76,"spotify:track:6wp8MFCXy2U6hAoLGnlxJn","Jasmin Moallem, Shekel","מסיבה","Helicon Music",7,74,91,"42430"
77,"spotify:track:5M3wrPnFySwFhzRL4NXZQ6","Hanan Ben Ari","מקום","Hanan Ben Ari / Mor Dahan under exclusive license to D-Music",43,92,4,"42430"
78,"spotify:track:2KsVKLUuoPbRnpEQJ7vygp","Tuna","יודעת לסובב","NaNa Disc",25,52,3,"42389"
79,"spotify:track:6f3Slt0GbA2bPZlz0aIFXN","Tiësto","The Business","Atlantic Records",10,113,55,"42175"
80,"spotify:track:1iqFD52dqVgLGJq74we3RW","Hanan Ben Ari","אמן על הילדים","Hanan Ben Ari / Mor Dahan under exclusive license to D-Music",16,107,59,"42000"
81,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",81,93,60,"41950"
82,"spotify:track:0Ap742kKOE7chXEdDZWvOq","Avraham Tal, Benaia Barabi","מי לא יבוא","Avraham Tal / Or Mermelstein under exclusive license to D-Music",39,85,36,"41824"
83,"spotify:track:39R36zC5ysSRIrneGDGhYa","Eden Ben Zaken","ממתק","Sarit Productions LTD / A.M Music Productions LTD under exclusive license to D-Music",23,69,21,"41580"
84,"spotify:track:4iJyoBOLtHqaGxP12qzhQI","Justin Bieber, Daniel Caesar, Giveon","Peaches (feat. Daniel Caesar & Giveon)","RBMG/Def Jam",1,96,42,"41472"
85,"spotify:track:6LQrKdsZiC74rCjvQ4qiUf","Tuna","שימי","NaNa Disc",29,55,3,"41437"
86,"spotify:track:4c0CbHr8QgpemHmBRXkZN1","Sarit Hadad","אהבה כמו שלנו","S. Hadad Productions LTD under exclusive license to D-Music",67,87,15,"41114"
87,"spotify:track:1i722InMCT8ltWSn1M5fYE","Noa Kirel","Bad Little Thing","Atlantic Records",12,78,12,"41089"
88,"spotify:track:3Vi5XqYrmQgOYBajMWSvCi","Doja Cat","Need to Know","Kemosabe Records/RCA Records",16,108,26,"41022"
89,"spotify:track:2mqyZ5GwzDepXCljNwkCcv","Doli & Penn, Beit Habubot, Rotem Cohen","תרוצי אליו","Dolev Ram & Penn Hazut under exclusive license to D-Music",71,86,32,"40530"
90,"spotify:track:1XuxoHDc7mFeyhaDcgjYST","Jasmin Moallem","מחילה","Helicon Music",30,82,24,"40094"
91,"spotify:track:4RVwu0g32PAqgUiJoXsdF8","Billie Eilish","Happier Than Ever","Darkroom/Interscope Records",11,110,23,"39778"
92,"spotify:track:7h9XW2kUG2AUmfrQFDUbnP","Idan Amedi, Malu","מקום לשנינו – A place for both of us","Snype Productions Ltd & A.M Music Productions Ltd",29,94,22,"39750"
93,"spotify:track:7LqUeDojg7eFCqwMSsbEzF","Tuna","מזרח פרוע","NaNa Disc",32,61,3,"39738"
94,"spotify:track:3qWDOGP2SBMLQ3nzMIkNbz","Nathan Goshen","שני ילדים בעולם","Nathan Goshen under exclusive license to D-Music",14,91,43,"39417"
95,"spotify:track:5bSY17Hl7P9ztiKCTyLz4a","Girafot, אלמוג","יש לי חור בלב בצורה שלך","Universal Music Israel Distributed Labels",47,90,78,"39198"
96,"spotify:track:1s6NklDQPhoaxZLUA7ASi6","Doli & Penn, Zehava Ben, Avraham Tal","אלבי","Dolev Ram & Penn Hazut / Helicon Ltd. / Avraham Tal under exclusive license to D-Music",78,83,3,"39077"
97,"spotify:track:5pszKUrVXrL8MZ3UJb2fX3","Tuna","טרנטונה","NaNa Disc",36,62,3,"38977"
98,"spotify:track:4SxjTr2FDIxmj4uySdbo7A","Osher Cohen","הנה את בוכה","A.M Music Productions LTD / P.A.I LTD",69,95,11,"38875"
99,"spotify:track:0HPUcWtR8EHjd120wu2F9m","Tuna, Dudu Tassa","עומס לב","NaNa Disc",35,64,3,"38743"
100,"spotify:track:4JSUFLR3Uo7FPCfNDRxIrx","Eden Ben Zaken","ברחובות של תל אביב","Sarit Productions LTD / A.M Music Productions LTD under exclusive license to D-Music",8,97,35,"38364"
101,"spotify:track:52n4gF126eIllrGuc9Zus6","Ishay Ribo","לשוב הביתה","2018 ISHAY RIBO LTD BY PIL LTD",10,104,200,"38061"
102,"spotify:track:1ttOlVyZvmnozD2muIxulw","Eviatar Banai","עד מחר","Hed Arzi Ltd.",42,103,198,"37865"
103,"spotify:track:5wANPM4fQCJwkGd4rN57mH","Olivia Rodrigo","drivers license","Olivia Rodrigo PS",2,123,52,"37795"
104,"spotify:track:6E90gq0KO6FYZVOXx8kCcC","Masked Wolf","Astronaut In The Ocean","Elektra (NEK)",1,120,50,"37637"
105,"spotify:track:4JmmjsGmOED0sn0Le3r84u","Tuna, Ravid Plotnik","עולם משוגע","Anana",82,117,190,"37383"
106,"spotify:track:20rg6HNd837eX34TA5tEVf","Agam Buhbut","יהלום - Prod. By Triangle","2021 ZI Productions BY PIL LTD",14,102,48,"37346"
107,"spotify:track:2qmJ2h1UdncRMPI2DMRWvK","Omer Adam","פסקול חיי","P.A.I LTD",1,112,47,"37147"
108,"spotify:track:0eu4C55hL6x29mmeAjytzC","Oliver Tree","Life Goes On","Atlantic Records",50,89,16,"36831"
109,"spotify:track:2VlUJabkhkXenAPhdeNtL6","Eyal Golan, Eden Hason","באור גדול","Liam Productions under exclusive license to D-Music",4,105,47,"36162"
110,"spotify:track:4SqWKzw0CbA05TGszDgMlc","The Walters","I Love You So","Warner Records",110,170,4,"36121"
111,"spotify:track:5fFNw4YX4N8sR1CFzbPTDW","Tomer Yosef","דבש ותפוח","NaNa Disc",91,106,65,"35950"
112,"spotify:track:1s8Mk9MmCPIhhhq2F9aGnz","Tuna, Oshik Levy, Teddy Neguse","שובו של מרדכי","NaNa Disc",27,73,3,"35782"
113,"spotify:track:10Hl2j6T952VAUSQHGLQ04","Eden Hason","מבטיח","Mobile1 Music",11,99,22,"35755"
114,"spotify:track:7GzjoBxxDIiBx6JFFHY9x5","Static & Ben El, Ran Danker","רובינזון קרוזו","Mobile1 Music",28,121,27,"35723"
115,"spotify:track:60GvepzSwgGx8kaZNln4L0","Ravid Plotnik","כל הזמן הזה","NaNa Disc",81,115,199,"35712"
116,"spotify:track:7a8B2vmOcJ6btFlBGl2IX9","Doli & Penn, Dikla, Idan Rafael Haviv, Mark Eliyahu","ואז את תראי","Dolev Ram & Penn Hazut under exclusive license to D-Music",3,111,85,"35698"
117,"spotify:track:5nujrmhLynf4yMoMtj8AQF","Dua Lipa, DaBaby","Levitating (feat. DaBaby)","Warner Records",20,138,63,"35686"
118,"spotify:track:1rD46iQRSw8f7W7KB1fjtR","Doli & Penn, Anna Zak, Nasrin Kadri","בוקר טוב עולם","Dolev Ram / Penn Hazut / ITModels / Kadri Productions LTD under exclusive license to D-Music",22,119,31,"35686"
119,"spotify:track:3uUuGVFu1V7jTQL60S1r8z","Lost Frequencies, Calum Scott","Where Are You Now","Epic Amsterdam",119,135,13,"35463"
120,"spotify:track:5QO79kh1waicV47BqGRL3g","The Weeknd","Save Your Tears","Republic Records",5,159,43,"35358"
121,"spotify:track:6hGTOtfKYnhSGWNfyCNPw0","Mergui","אנג'ל","Mobile1 Music",12,101,27,"35225"
122,"spotify:track:0x9UM4GuxnMJUjyuipowmo","Akiva","אל תעזבי ידיים","2021 Akiva Turgeman+Or Davidson BY PIL LTD",23,114,98,"35133"
123,"spotify:track:01bJvYGLn1xMA32TasmOkb","Elai Botner, Guy Mazig","עוד אחד ששר לך","NMC Entertainment / Guy Mazig under exclusive license to D-Music",61,122,50,"35052"
124,"spotify:track:5ioo3rludANQNKCFpECrjP","Eyal Golan","תמיד נשארת","Liam Productions under exclusive license to D-Music",124,199,12,"35018"
125,"spotify:track:2tpWsVSb9UEmDRxAl1zhX1","OneRepublic","Counting Stars","Mosley / Interscope",125,130,78,"34971"
126,"spotify:track:0ety2yTiWVKeqQeaed4Spj","Nathan Goshen, Ishay Ribo","נחכה לך","Nathan Goshen / Tedy Productions under exclusive license to D-Music",2,126,111,"34650"
127,"spotify:track:0odehEKB3SeuY8NIm9kBT4","Full Trunk, Sivan Talmor","As a Stone","NaNa Disc",35,76,161,"34635"
128,"spotify:track:691Tx41oL0SPUv0kUAVmmn","Benaia Barabi","מישהו איתי כאן","NMC United Entertainment Ltd.",24,125,191,"34380"
129,"spotify:track:6ZGtvjAaMeuNtsXCEbfrDG","Roy Sopher","לא רואה","Mobile1 Music",73,118,8,"34374"
130,"spotify:track:1rmxF8VNLZ2gXwwzqGJ9tJ","Eden Hason, Jasmin Moallem, Israel Bidur","שושנים עצובות (ישראל בידור)","Sarit Productions LTD / Jasmin Moallem under exclusive license to D-Music",8,116,39,"33809"
131,"spotify:track:3Yh0Yna6sNu4anb3xF9vow","Omer Adam, Nicky Jam","Dale Mami","P.A.I LTD / Sony Music Entertainment US Latin LLC",7,133,20,"33683"
132,"spotify:track:18asYwWugKjjsihZ0YvRxO","Tiësto, Ava Max","The Motto","Atlantic Records",132,164,3,"33613"
133,"spotify:track:6NzCGR1aXkl3z4tjUph4zH","Static & Ben El, Lior Narkis","כוסות ריקות","Mobile1 Music",49,134,27,"33521"
134,"spotify:track:0q3yDDxPh0k5nvgh2SPcsS","Eden Hason","אין יותר מועדונים","Mobile1 Music",2,124,144,"33464"
135,"spotify:track:706pZPUcsKsREHM8RqHaY0","Eyal Golan, Benaia Barabi","ממה את מפחדת","Liam Productions under exclusive license to D-Music",1,127,143,"33421"
136,"spotify:track:7606oAr5GqreqTOdIX3uGB","Idan Rafael Haviv","נשמה שלי","Idan Rafael Haviv under exclusive license to NMC United Entertainment",15,129,56,"33361"
137,"spotify:track:1LPSkqVhWVRUkKE03YUkpB","Bruno Mars, Anderson .Paak, Silk Sonic","Leave The Door Open","Aftermath Entertainment/Atlantic",14,145,44,"33201"
138,"spotify:track:7DFNE7NO0raLIUbgzY2rzm","Passenger","Let Her Go","Embassy of Music",66,142,91,"32909"
139,"spotify:track:3Kkjo3cT83cw09VJyrLNwX","Adele","Oh My God","Columbia",20,137,7,"32862"
140,"spotify:track:65fO11tsKTOe3rQ3jT7V1Y","Bar Tzabary","ג'וני","2021 Tsabari Productions BY PIL LTD",2,131,72,"32673"
141,"spotify:track:6GCoKavQd5wOqScl5wVXOp","Eden Ben Zaken, Itay Galo","מועבט","Sarit Productions LTD / A.M Music Productions LTD under exclusive license to D-Music",5,141,37,"32565"
142,"spotify:track:0N0lCw47ERax8Hti22uST0","Tuna, Shalom Hanoch","הטוב, הרע ואחותך","NaNa Disc",42,88,23,"32382"
143,"spotify:track:0n2BeC9E0M7fC2jbKBYetu","Tomer Yosef","כאלו מילים","Unicell",143,154,8,"32244"
144,"spotify:track:5RnhWaP5VD3eJN3J0chPmh","Tuna, Tzlil Danin","בסיבוב","Anana Ltd.",72,140,192,"31909"
145,"spotify:track:3OiFlrXqZtDybOmfAvixcu","Omer Adam, Idan Rafael Haviv","שלמים - מתוך חזרות למופע NEXT","P.A.I LTD",41,132,9,"31901"
146,"spotify:track:4fzulYz5HKtSDQMB6TL6Yi","E-Z","כלבויניקית","Unicell",146,157,5,"31820"
147,"spotify:track:0ct6r3EGTcMLPtrXHDvVjc","Avicii","The Nights","Universal Music AB",62,155,35,"31762"
148,"spotify:track:0pqnGHJpmpxLKifKRmU6WP","Imagine Dragons","Believer","Kid Ina Korner / Interscope",23,149,199,"31745"
149,"spotify:track:6w8ZPYdnGajyfPddTWdthN","Adele","Can I Get It","Columbia",40,148,7,"31670"
150,"spotify:track:6I3mqTwhRpn34SLVafSH7G","Justin Bieber","Ghost","RBMG/Def Jam",117,163,13,"31644"
151,"spotify:track:5KFUZnFOz4HY4uRfZKcXCk","Hanan Ben Ari","חולם כמו יוסף","Hanan Ben Ari / Mor Dahan under exclusive license to D-Music",73,171,34,"31633"
152,"spotify:track:7LegYLbISvXJFtAr4xDljO","Omer Adam, Doli & Penn","על מה בנות חושבות בלילה","P.A.I LTD / Dolev Ram & Penn Hazut under exclusive license to D-Music",6,146,60,"31620"
153,"spotify:track:5M4pUYmg32yxfbNb3g5uZb","Nasrin Kadri","לומדת ללכת","Helicon Aroma Music LTD / Liam Productions",128,168,27,"31572"
154,"spotify:track:7o6UDPFWtYrjUZnRvi1dvO","Jane Bordeaux","איך אפשר","Helicon Music",83,139,146,"31466"
155,"spotify:track:4KNlSNl6yo73SL8FsnXXTq","Odeya","מה איתך אבא","A.M Music Productions LTD",77,150,14,"31369"
156,"spotify:track:5y0lWGajUSS7mwzi2jBhyV","Tuna","אחד לסבתא","NaNa Disc",49,98,3,"31281"
157,"spotify:track:77k6W05ZwUQ8cp0CeK0iN6","Tomer Yosef, Ben Hendler","עברתי רק כדי לראות","NaNa Disc",157,174,5,"31253"
158,"spotify:track:4Um5WE9dGmQSulELens2Cu","Dennis Lloyd","Alien","Arista Records",2,151,82,"31196"
159,"spotify:track:2KN4TJhbeivQEbX4czYmfw","Carakukly","תשע נשמות","Liron Carakukly / Tali Carakukly under exclusive license to D-Music",132,147,13,"31173"
160,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",9,160,139,"30865"
161,"spotify:track:3b4QaOcYEHfNcAeDmDi8en","Tuna","אפטרפארק","NaNa Disc",50,109,3,"30566"
162,"spotify:track:1B6qAMPiD7sv3WNI90ELMz","Jasmin Moallem, Tuna","אור הירח","NaNa Disc",16,143,63,"30401"
163,"spotify:track:4lBl6TVdZKF7KyLVw68JfP","Ori Ben Ari","שממה","Mobile1 Music",89,156,96,"30383"
164,"spotify:track:2PpTUW96jjJYr8ib8RUnUu","Tuna","י'א 2","Anana Ltd.",89,165,70,"30341"
165,"spotify:track:3hay408PSjTAxPn5TPxzyh","Idan Amedi","חלק מהזמן","A.M Music Productions LTD",27,153,197,"30309"
166,"spotify:track:2FMwWEcq2uWnc6ILvodlta","Dudu Tassa, Roni Alter","מעליות","Hed Arzi Ltd.",97,158,144,"30256"
167,"spotify:track:3rq6qVDZZtXgbNuT9b3D1H","Eliad","מסע","Eliad / Or Mermelstein under exclusive license to D-Music",1,128,134,"30239"
168,"spotify:track:2gK92y6pVz6ygq8Fc7N2xL","Shlomo Artzi","תתארו לכם","Hed Arzi Ltd.",50,161,195,"30101"
169,"spotify:track:4BK0g4lnXyeYYlYgosqYtQ","Daniela Spector","כל הדברים היפים באמת","Helicon Music",91,152,76,"29953"
170,"spotify:track:7whwjMDp3yGA3d3kAsmwUd","Roni Dalumi","סתם שני אנשים","NMC United Entertainment Ltd.",170,-1,1,"29749"
171,"spotify:track:5x7hQIrz3FWrJj9x0u9L0u","Eden Hason","סיבובים","Mobile1 Music",2,162,79,"29336"
172,"spotify:track:7yamSClFVolBatiO4PvCjr","Mergui","סגול בהיר","Mobile1 Music",54,144,30,"29161"
173,"spotify:track:3HkHwuHaOn1F9vEZxIEqCw","Doli & Penn, Idan Raichel","להאמין","Dolev Ram & Penn Hazut / Helicon Ltd. under exclusive license to D-Music",58,177,20,"28957"
174,"spotify:track:3dYD57lRAUcMHufyqn9GcI","Hozier","Take Me To Church","Universal-Island Records Ltd.",46,173,88,"28774"
175,"spotify:track:7n6emXIcaECmkljP1rPlvQ","Amir Dadon","לבחור נכון","Helicon Music",39,175,137,"28672"
176,"spotify:track:6ABSMxEfnsypb9OKGOwlH4","ECHO, Tomer Katz, D Fine Us","Oh My Life","Digistage",148,169,8,"28643"
177,"spotify:track:6jFzK1JUzC4Mr7kU12rTbQ","Jimbo J, Ravid Plotnik","חתולים","Universal Music Israel Distributed Labels",24,167,48,"28546"
178,"spotify:track:4jPy3l0RUwlUI9T5XHBW2m","24kGoldn, iann dior","Mood (feat. iann dior)","Records/Columbia",8,184,72,"28365"
179,"spotify:track:3yfqSUWxFvZELEM4PmlwIR","Eminem","The Real Slim Shady","Interscope",135,190,28,"28362"
180,"spotify:track:6J2R4mMoDfb5NQMDuV0nWq","Adir Getz","עשר אפס לך","Unicell",120,179,39,"28265"
181,"spotify:track:6X3zT3x2chgS9u9DTSgx22","Eyal Golan","וי כחול","Liam Productions under exclusive license to D-Music",69,183,16,"28088"
182,"spotify:track:7v63pRo1RXcYzrCxaMkGc5","Noa Kirel","יהלומים - BLING BLING","Noa Kirel under exclusive license to NMC United Entertainment Ltd.",2,176,44,"28028"
183,"spotify:track:1QHK3rRp4PB3HhkXASTlNO","Keren Peles, Roni Alter","באת לי פתאום","Keren Peles under exclusive license to D-Music by Hed Arzi Ltd.",100,178,57,"28004"
