rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:34KzX8fwFPLchmOvYBDap0","Osher Cohen, Noa Kirel","אין אותי","Helicon Aroma Music Ltd. / P.A.I Ltd.",1,1,6,"522594"
2,"spotify:track:5nYFRLTLrqiETyy6LUPfhQ","STILLA, Ness","מגדלים","2024 Va’ad Ha Bait records & Maman Productions by PIL ltd",2,2,7,"458933"
3,"spotify:track:3FihyZ7YA7vrNiSUfWww10","STILLA, Ness","באמפרים","2024 Va’ad Ha Bait records & Maman Productions by PIL ltd",1,3,14,"389382"
4,"spotify:track:0h8eZd7eqwZISaz9bkj1zV","Itay Levi","מערב ראשון","Mobile1 Music",3,4,13,"345672"
5,"spotify:track:0Wr6wZgEP1npYg0vrsWPIZ","Peer Tasi","רוז","Peer Tasi LTD under exclusive license to D-Music",1,5,14,"334113"
6,"spotify:track:6qB33ch9RK0aoMfxfnlXa1","Osher Cohen","פלסטרים","Helicon Aroma Music Ltd. / P.A.I Ltd.",1,6,19,"321977"
7,"spotify:track:4DKH1iLhp007TVLURYtmeC","Peer Tasi","מה יהיה מחר","Peer Tasi LTD under exclusive license to D-Music",7,7,14,"305040"
8,"spotify:track:7AlqKFiOM5X7nJdtbwvsi6","Jasmin Moallem","דאמ","Helicon Music",8,16,3,"233254"
9,"spotify:track:0hdDyhwaJpNW5nsJC3qYPe","Peer Tasi","מלודי","Peer Tasi LTD under exclusive license to D-Music",5,13,14,"211836"
10,"spotify:track:4zXfQYhcSboWEOAwIQST9N","Omer Adam","רק שלך","P.A.I LTD",1,10,23,"210279"
11,"spotify:track:1Jx6aZyJR985kw8CWUZ15O","Omer Adam, Odeya, ShrekDiMC","צמוד צמוד","P.A.I LTD / Helicon Aroma Music LTD",1,8,20,"207067"
12,"spotify:track:1BJJbSX6muJVF2AK7uH1x4","Adam Port, Stryv, Keinemusik, Orso, Malachiii","Move","Keinemusik",12,12,12,"206830"
13,"spotify:track:17Gbwxyhsj0dznw9DSruNC","Omer Adam, ShrekDiMC","ראיתי עולם","P.A.I LTD",1,9,14,"203243"
14,"spotify:track:2yPnlfwQ1AmhHauqQWDlWZ","Osher Cohen","מנגן ושר","Helicon Aroma Music Ltd./ P.A.I Ltd.",1,11,29,"202486"
15,"spotify:track:2plbrEY59IikOBgBGLjaoe","Lady Gaga, Bruno Mars","Die With A Smile","Interscope",15,33,2,"197850"
16,"spotify:track:2CUwpTA4gOSouCTyRN1vnE","Itay Levi","אין לי מקום אחר","Mobile1 Music",5,15,37,"180112"
17,"spotify:track:6JnLTSjPA96Dgg9VCDRf1r","ילד.","למה את?","Universal Music Israel Distributed Labels",6,14,19,"176732"
18,"spotify:track:0D9A15ZzO3VzLIYqOfm6QB","מ'","אני חוזר","Ilay Eliyahu Mataraso under exclusive license to D-Music",18,20,11,"170851"
19,"spotify:track:2eauhZzDelRWx1f3PmdaxU","Itay Levi","חולה ירח","Mobile1 Music",14,17,13,"164590"
20,"spotify:track:6dOtVTDdiauQNBQEDOtlAB","Billie Eilish","BIRDS OF A FEATHER","Darkroom/Interscope Records",15,18,15,"164426"
21,"spotify:track:2qSkIjg1o9h3YT9RAgYN75","Sabrina Carpenter","Espresso","Island Records",11,23,20,"163317"
22,"spotify:track:17phhZDn6oGtzMe56NuWvj","Teddy Swims","Lose Control","Warner Records",13,26,32,"146135"
23,"spotify:track:34aKXUhVdHGTzWOt85RjGq","Osher Cohen","אהבה","Helicon Aroma Music Ltd./ P.A.I Ltd.",1,19,64,"145960"
24,"spotify:track:6Xg2Ir8Go9giAzRxW4Jaze","Hatikva 6","גיבורי על","Hatikva 6 under exclusive license to D-Music",21,24,26,"143477"
25,"spotify:track:5N3hjp1WNayUPZrA8kJmJP","Sabrina Carpenter","Please Please Please","Island Records",16,34,12,"142859"
26,"spotify:track:74kYHwU43s49Y5AukKArWQ","ששון איפרם שאולוב","משהו אמיתי בעיניים","ללא",2,25,52,"142367"
27,"spotify:track:3xkHsmpQCBMytMJNiDf3Ii","Benson Boone","Beautiful Things","Night Street Records, Inc./Warner Records Inc.",4,21,31,"142221"
28,"spotify:track:4I9NVCnjIRVriXfNE7VhE0","Eden Hason","עושה לי צרות","Mobile1 Music",3,27,119,"135247"
29,"spotify:track:5lNB8HWmxpICQXi5Pgatz1","Shahar Tavoch, Agam Buhbut","נאדי באדי","NMC United Entertainment Ltd.",5,22,24,"134298"
30,"spotify:track:2WDgnb44mEO7gWUtECuNLJ","Static, Adi Bity","מכשפה","Mobile1 Music",23,30,18,"131527"
31,"spotify:track:1D8HR389yohrWVZ1yHI2bc","Tuna","היי בייב","NaNa Disc",4,32,141,"129840"
32,"spotify:track:4dELL8S6XVMibwBkjJACF1","Omer Adam","לילות וקללות","P.A.I LTD",2,28,23,"129612"
