rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:3CZdlwKHGTvfveatbfKD3q","ששון איפרם שאולוב","תמיד אוהב אותי","Mobile1 Music",1,1,14,"462594"
2,"spotify:track:2QkVXq7dLpefWAiETsvIOs","Omer Adam","אהובתי כבר לא רואה אותי","P.A.I LTD",1,2,7,"439031"
3,"spotify:track:5ppuL7dOIhd7td0YCJJuwf","Omer Adam","טקילה","P.A.I LTD",2,3,7,"315106"
4,"spotify:track:2plbrEY59IikOBgBGLjaoe","Lady Gaga, Bruno Mars","Die With A Smile","Interscope",4,6,19,"314920"
5,"spotify:track:3pTsE064ZTJ1n8bP3VAm2c","Omer Adam","תהום","P.A.I LTD",4,4,7,"294972"
6,"spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c","ROSÉ, Bruno Mars","APT.","Atlantic Records",6,9,10,"271610"
7,"spotify:track:4L5Uj4Dt6rjFL0H7hl2qHF","Omer Adam","עברנו הכל","P.A.I LTD",4,7,15,"267668"
8,"spotify:track:5nYFRLTLrqiETyy6LUPfhQ","STILLA, Ness","מגדלים","2024 Va’ad Ha Bait records & Maman Productions by PIL ltd",1,5,24,"257940"
9,"spotify:track:37ZPaitKESRLXRkjrvJVTb","Omer Adam","נרקומן של בדידות","P.A.I LTD",5,8,7,"254922"
10,"spotify:track:1ChZJDdEU5tR4ZrLeuDh5u","Osher Cohen","לופ","Helicon Aroma Music Ltd. / P.A.I Ltd.",1,10,15,"247387"
11,"spotify:track:7hBNxod1lDW2HKu9wlBUp5","Odeya","עובד בכפר","Helicon Aroma Music Ltd.",11,11,18,"246035"
12,"spotify:track:0KMZESyaad48QMOmg6cYuy","Idan Amedi","סופרמן","Helicon Aroma Music Ltd. / Snype Production Ltd.",12,18,2,"232668"
13,"spotify:track:0sMyBmtyp4riKYNpDVNSH4","Odeya","את לא יודעת כמה שאני אוהב אותך","Helicon Aroma Music Ltd.",13,20,6,"225141"
14,"spotify:track:34KzX8fwFPLchmOvYBDap0","Osher Cohen, Noa Kirel","אין אותי","Helicon Aroma Music Ltd. / P.A.I Ltd.",1,14,23,"206472"
15,"spotify:track:6qB33ch9RK0aoMfxfnlXa1","Osher Cohen","פלסטרים","Helicon Aroma Music Ltd. / P.A.I Ltd.",1,15,36,"200610"
16,"spotify:track:3FihyZ7YA7vrNiSUfWww10","STILLA, Ness","באמפרים","2024 Va’ad Ha Bait records & Maman Productions by PIL ltd",1,12,31,"198744"
17,"spotify:track:78FrkrO3KgizjXDObyFvzW","Static","צ'יק צ'ק","Mobile1 Music",1,13,16,"197852"
18,"spotify:track:6svDE1ySQelKOFfW7kCn2B","Itay Levi, ששון איפרם שאולוב","התקדמתי ממך","Mobile1 Music",18,27,4,"190872"
19,"spotify:track:4zXfQYhcSboWEOAwIQST9N","Omer Adam","רק שלך","P.A.I LTD",1,19,40,"185163"
20,"spotify:track:2fewVF6oOGKux69rHGbPMq","Eden Hason","צוחקת ובוכה","Mobile1 Music",4,22,47,"181056"
21,"spotify:track:7ne4VBA60CxGM75vw0EYad","Gracie Abrams","That’s So True","Gracie Abrams, under exclusive license to Interscope Records",21,25,9,"179865"
22,"spotify:track:40i7ilG9ltStXi09E5m32E","Odeya","בן אדם","Helicon Aroma Music Ltd.",3,16,18,"179634"
23,"spotify:track:0auLq7aePfiNwd1YZNlC4S","Omer Adam","גברת אגו","P.A.I LTD",10,17,7,"167193"
24,"spotify:track:7AlqKFiOM5X7nJdtbwvsi6","Jasmin Moallem","דאמ","Helicon Music",3,21,20,"164076"
25,"spotify:track:6JnLTSjPA96Dgg9VCDRf1r","ילד.","למה את?","Universal Music Israel Distributed Labels",6,26,36,"163230"
26,"spotify:track:1hLd6flq2cPLvH2Xraimbu","שירז אברהם","תסביכים קשים","Mobile1 Music",14,23,21,"158956"
