rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:4zXfQYhcSboWEOAwIQST9N","Omer Adam","רק שלך","P.A.I LTD",1,1,4,"686054"
2,"spotify:track:4dELL8S6XVMibwBkjJACF1","Omer Adam","לילות וקללות","P.A.I LTD",2,3,4,"490365"
3,"spotify:track:2yPnlfwQ1AmhHauqQWDlWZ","Osher Cohen","מנגן ושר","Helicon Aroma Music Ltd./ P.A.I Ltd.",1,2,10,"436639"
4,"spotify:track:7fcFn0EdQleBdarD7yLp95","Omer Adam","מבת ים ועד הנצח","P.A.I LTD",4,4,4,"292264"
5,"spotify:track:5lNB8HWmxpICQXi5Pgatz1","Shahar Tavoch, Agam Buhbut","נאדי באדי","NMC United Entertainment Ltd.",5,13,5,"277299"
6,"spotify:track:2fewVF6oOGKux69rHGbPMq","Eden Hason","צוחקת ובוכה","Mobile1 Music",4,5,11,"265410"
7,"spotify:track:2M8hzSzwsIlsCTAhuAQGSf","Omer Adam","כסף או דמעות","P.A.I LTD",7,8,4,"252778"
8,"spotify:track:74kYHwU43s49Y5AukKArWQ","ששון איפרם שאולוב","משהו אמיתי בעיניים","ללא",2,9,33,"250391"
9,"spotify:track:3xkHsmpQCBMytMJNiDf3Ii","Benson Boone","Beautiful Things","Night Street Records, Inc./Warner Records Inc.",4,6,12,"246508"
10,"spotify:track:2Ozw7k5CLtM5W9SomrOyjw","Eden Golan","Hurricane","Session42",2,7,6,"238104"
11,"spotify:track:3IiaTxdKgDe9NvmosLM8bM","ששון איפרם שאולוב","בואי נדבר","Mobile1 Music",4,12,26,"232292"
12,"spotify:track:0SMDtYt5HghaTMFc61nCnP","Omer Adam","ואיך שלא","P.A.I LTD",2,15,19,"232040"
13,"spotify:track:1jCAwxwhHIrtWzGeF6WfJ7","Kfir Tsafrir","פחד אלוהים","Tedy Productions / Kfir Tsafrir under exclusive license to D-Music",1,11,22,"221633"
14,"spotify:track:2CUwpTA4gOSouCTyRN1vnE","Itay Levi","אין לי מקום אחר","Mobile1 Music",5,10,18,"215009"
15,"spotify:track:34aKXUhVdHGTzWOt85RjGq","Osher Cohen","אהבה","Helicon Aroma Music Ltd./ P.A.I Ltd.",1,14,45,"209237"
16,"spotify:track:2foTZaysNY65xcTXlQKxg4","Odeya","אם אתה שלי","Helicon Aroma Music Ltd.",16,19,11,"199629"
17,"spotify:track:1O0VUtEP7oVZKAXOMl0QLY","Omer Adam","אקדח","P.A.I LTD",17,17,4,"197582"
