rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
34,"spotify:track:2tVQnp6k62bMTsWQJYvQXz","Osher Cohen","עוד לא נגמר","Helicon Aroma Music Ltd. / P.A.I Ltd.",34,53,2,"116895"
35,"spotify:track:1D8HR389yohrWVZ1yHI2bc","Tuna","היי בייב","NaNa Disc",4,32,137,"114376"
36,"spotify:track:2WDgnb44mEO7gWUtECuNLJ","Static, Adi Bity","מכשפה","Mobile1 Music",33,48,14,"111257"
37,"spotify:track:5OQrgklT1x9uOr2ee5hlHB","Noa Kirel, Itay Galo","משקפיים","Noa Kirel / Itay Galo / Tal Castiel Music & Ent under exclusive license to D-Music",23,36,7,"108856"
38,"spotify:track:4wEFTT1fmFfsLY1K7Y40Cy","Peled, Nastia Rod","עזבת ת'בית","Mobile1 Music",5,35,51,"105088"
39,"spotify:track:2fewVF6oOGKux69rHGbPMq","Eden Hason","צוחקת ובוכה","Mobile1 Music",4,41,26,"103236"
40,"spotify:track:2foTZaysNY65xcTXlQKxg4","Odeya","אם אתה שלי","Helicon Aroma Music Ltd.",9,57,26,"103090"
41,"spotify:track:6xtqda5h0wlcFn3WdI4pb6","Tuna","כל הכוכבים","NaNa Disc",19,38,128,"102147"
42,"spotify:track:2Ozw7k5CLtM5W9SomrOyjw","Eden Golan","Hurricane","Session42",1,39,21,"102051"
43,"spotify:track:1jCAwxwhHIrtWzGeF6WfJ7","Kfir Tsafrir","פחד אלוהים","Tedy Productions / Kfir Tsafrir under exclusive license to D-Music",1,40,37,"101126"
44,"spotify:track:7fcFn0EdQleBdarD7yLp95","Omer Adam","מבת ים ועד הנצח","P.A.I LTD",4,45,19,"98967"
45,"spotify:track:6XjDF6nds4DE2BBbagZol6","FloyyMenor, Cris Mj","Gata Only","FloyyMenor under exclusive license to UnitedMasters LLC",42,49,16,"97167"
46,"spotify:track:3piVfvEpcO5TXO1qn55NtX","Peer Tasi","סלינה","Peer Tasi LTD under exclusive license to D-Music",41,43,10,"95754"
47,"spotify:track:0PfvEnfj3hHl7zlc0WcfGY","Ravid Plotnik","‏שלווה בארמונותייך","NaNa Disc",23,61,119,"95165"
48,"spotify:track:3RBpmZJ0YG9abVBXI2U1UO","Eden Hason","את חסרה לי","Mobile1 Music",1,37,214,"94032"
49,"spotify:track:2vR9gmLutur2qzskoEcYna","Ben Chen","חומר ממכר","Helicon Music",30,52,12,"93971"
50,"spotify:track:1mea3bSkSGXuIRvnydlB5b","Coldplay","Viva La Vida","Parlophone UK",50,51,99,"92875"
51,"spotify:track:2KBtuxA73fMKyj37wr1XKM","Omer Adam","סטלות","P.A.I LTD",13,46,49,"91836"
52,"spotify:track:0D9A15ZzO3VzLIYqOfm6QB","מ'","אני חוזר","Ilay Eliyahu Mataraso under exclusive license to D-Music",47,47,7,"91803"
53,"spotify:track:6OfuBrC66OMwMJSyTQDVkw","ניר כנען","שיר לנטע","Helicon Music",17,58,17,"90270"
54,"spotify:track:1saT4tObMScARIwT4wTv0W","Ravid Plotnik","נתראה בגלגול הבא","NaNa Disc",23,59,238,"89741"
55,"spotify:track:6IVIMUcrykPBQqWVA0g7zw","STILLA, Ness","חרבו דרבו","2023 Maman Productions & Va’ad Ha Bait Records by PIL ltd",1,161,38,"87390"
56,"spotify:track:7BcRDWY4VTCvRRHoobFWWo","Tuna, Jasmin Moallem","סהרה - Live","NaNa Disc",1,44,111,"86832"
57,"spotify:track:3Au0H4VhjcXZ5HGOHo8Nc3","Static","רונדלים","Mobile1 Music",3,50,76,"85479"
58,"spotify:track:6YQpTZk61Ku0hyutsVLpPe","Eden Ben Zaken","חיפשתי אותו בנרות","Sarit Productions LTD / Helicon Aroma Music Ltd. under exclusive license to D-Music",31,60,14,"85190"
59,"spotify:track:4Ow0gCGxYfOcyiCuZOt9mp","Avraham Tal","שבוע טוב","Digistage",17,42,210,"83212"
60,"spotify:track:3QCWA9RzAPb4Xw4BagADFq","Osher Cohen","ככה וככה","Helicon Aroma Music Ltd./ P.A.I Ltd.",2,62,60,"83098"
61,"spotify:track:4uL9uKOOrtjuAoXLaeDyoa","Moni","דרבק","Rad Star Management",59,65,8,"80992"
62,"spotify:track:7iabz12vAuVQYyekFIWJxD","Central Cee, Lil Baby","BAND4BAND (feat. Lil Baby)","Columbia",36,67,10,"80598"
63,"spotify:track:5AJ9hqTS2wcFQCELCFRO7A","Tommy Richman","MILLION DOLLAR BABY","PULSE Records",17,56,13,"80166"
64,"spotify:track:5zdau2dtmOUHF3CJ3odKfb","ששון איפרם שאולוב","נתראה בגלגול הבא","Mobile1 Music",17,55,38,"77379"
65,"spotify:track:3cXhJh34pRLkZegiL5cfy9","ששון איפרם שאולוב","כשיגמר לכם הקיץ","Mobile1 Music",11,64,42,"76781"
66,"spotify:track:6gDb8gPgdv49sJJ0VpqEMp","Peer Tasi","חייזרית","Peer Tasi LTD under exclusive license to D-Music",57,66,10,"76134"
67,"spotify:track:1lHlKCdVZ4CGbbkTuG6LfT","Jasmin Moallem","יחפים","Helicon Music",4,79,139,"75959"
68,"spotify:track:1wvwnZRwqofa1YDTNyOm07","Eyal Golan","שכחתי מזמן","Liam Productions under exclusive license to D-Music",37,70,16,"75677"
69,"spotify:track:2M8hzSzwsIlsCTAhuAQGSf","Omer Adam","כסף או דמעות","P.A.I LTD",7,72,19,"75633"
70,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",21,76,142,"75632"
71,"spotify:track:2YPOqzIqc18ETU6AnQ4yIS","Noa Kirel","אני","Noa Kirel under exclusive license to NMC United Entertainment Ltd.",71,83,2,"74996"
72,"spotify:track:6ClLC1FYoL8orfOrcknQkk","Alma Gov","מה לעשות עם הזאב","Universal Music Israel Distributed Labels",20,69,24,"73409"
73,"spotify:track:1dkljZlzg37FoGtUJ1EsxQ","Osher Cohen","איפה אתה","Helicon Aroma Music Ltd./ P.A.I Ltd.",9,63,25,"72739"
74,"spotify:track:2G1o9Mq8KpamOwJPZLuJc7","Full Trunk, Jimbo J","סתלבט בקיבוץ","NaNa Disc",2,54,110,"72474"
75,"spotify:track:4xNo1LgWSCyjgK4OsUnLWg","Jasmin Moallem","יוצאת מזה","Helicon Music",26,85,14,"70991"
76,"spotify:track:62bOmKYxYg7dhrC6gH9vFn","*NSYNC","Bye Bye Bye - From Deadpool and Wolverine Soundtrack","Jive",76,-1,1,"69792"
77,"spotify:track:1hTth4TFnHWYWiXglQ6bN2","Omer Adam","רחוק מכולם","P.A.I Ltd.",1,71,170,"68438"
78,"spotify:track:0KING5MxpAvRENMUzhkBtc","Peer Tasi","מפת העולם","Peer Tasi LTD under exclusive license to D-Music",67,75,10,"68378"
79,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",1,74,122,"68233"
80,"spotify:track:1CDQzbCz4KSQxHe7LMEgRM","Eminem","Houdini","Shady/Aftermath/Interscope Records",14,68,9,"67519"
81,"spotify:track:0WbMK4wrZ1wFSty9F7FCgu","Chappell Roan","Good Luck, Babe!","Chappell Roan PS/ Island",81,105,6,"67158"
82,"spotify:track:1O0VUtEP7oVZKAXOMl0QLY","Omer Adam","אקדח","P.A.I LTD",16,78,19,"65972"
83,"spotify:track:3JG1uFc40wfyrqaWC7iv0e","Artemas","i like the way you kiss me","Artemas",20,84,19,"65378"
84,"spotify:track:5aDaDlIrhFeXUPcBqxGisR","Omer Adam","אחרי כל השנים","P.A.I LTD",65,88,99,"65372"
85,"spotify:track:60BOR51eeN8A3wYIrElggH","Osher Cohen, Odeya","אני פה","Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.",2,89,77,"65329"
86,"spotify:track:4RyMByXc5HfKc3b8wqwOso","Peer Tasi","אהבה חולה","Peer Tasi LTD under exclusive license to D-Music",1,81,87,"64825"
87,"spotify:track:1Rh5r9vUOumJ1sbPuv3dkO","Eden Hason","עד שתבואי עד אליי","Mobile1 Music",5,80,84,"64815"
88,"spotify:track:0ZFQYK9u8C1nGLXXb4y17W","Itay Levi","קירות","Mobile1 Music",3,93,128,"63972"
89,"spotify:track:3hRV0jL3vUpRrcy398teAU","Lord Huron","The Night We Met","Play It Again Sam",65,90,43,"63815"
90,"spotify:track:06RR5ewHedBUC9GRgWLwkK","Ravid Plotnik","מוזיקה טובה","NaNa Disc",25,82,89,"63171"
91,"spotify:track:6nSQvSGrFykSmDIOetK94r","Jasmin Moallem","יהיה טוב","Helicon Music",1,92,61,"63012"
92,"spotify:track:7jdvibTKMCbIP2B77ayD8Q","דיג'יי אונלי, Talisman, Omri Sabach","עד המדבר","Mobile1 Music",50,87,94,"63004"
93,"spotify:track:3qhlB30KknSejmIvZZLjOD","Djo","End of Beginning","Djo",16,96,23,"62860"
94,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",33,99,190,"62850"
95,"spotify:track:629DixmZGHc7ILtEntuiWE","Billie Eilish","LUNCH","Darkroom/Interscope Records",10,94,11,"61641"
96,"spotify:track:5XeFesFbtLpXzIVDNQP22n","Arctic Monkeys","I Wanna Be Yours","Domino Recording Co",32,103,108,"61638"
97,"spotify:track:7DSAEUvxU8FajXtRloy8M0","Miley Cyrus","Flowers","Columbia",1,95,79,"60366"
98,"spotify:track:6Qyc6fS4DsZjB2mRW9DsQs","The Goo Goo Dolls","Iris","Warner Records",98,134,13,"60112"
99,"spotify:track:0CBpvL8Z0NRdazbJ4HDm9M","Osher Cohen","תרקדי (7.10.23)","Helicon Aroma Music Ltd./ P.A.I Ltd.",10,77,39,"59958"
100,"spotify:track:2LWF1rZLLwaHhpC4T9ra9i","Osher Cohen, Lior Narkis","בחורה טובה","Helicon Aroma Music Ltd. / P.A.I Ltd.",73,73,2,"58757"
101,"spotify:track:4lBl6TVdZKF7KyLVw68JfP","Ori Ben Ari","שממה","Mobile1 Music",51,100,155,"58203"
102,"spotify:track:4y4CClBoVYR9rXmeL5oK9c","Ravid Plotnik, Avishai Cohen","לי ולה","NaNa Disc",57,91,70,"57857"
103,"spotify:track:44GSjYhBxuuKx0ikN5Dmag","Omer Adam, Jasmin Moallem","יהיה טוב & מים שקופים","P.A.I LTD / Jasmin Moallem",2,98,48,"57711"
104,"spotify:track:79frUUdqTcE1Qll6Twt8Ds","Ron Buhnik","לב יפה","Mobile1 Music",22,104,75,"57464"
105,"spotify:track:5496lks6V3fh1mZAB6IAap","Sevdaliza, Pabllo Vittar, Yseult","Alibi (with Pabllo Vittar & Yseult)","Twisted Elegance",102,102,3,"57220"
106,"spotify:track:60GvepzSwgGx8kaZNln4L0","Ravid Plotnik","כל הזמן הזה","NaNa Disc",28,86,333,"56626"
107,"spotify:track:6SsIHyxHGkKaN9MET0k11l","הפיל הכחול - Hapil","הכל יהיה","821837 Records DK",107,119,25,"56563"
108,"spotify:track:51ZQ1vr10ffzbwIjDCwqm4","Ariana Grande","we can't be friends (wait for your love)","Republic Records",14,109,21,"56178"
109,"spotify:track:6me7F0aaZjwDo6RJ5MrfBD","Richy Mitch & The Coal Miners","Evergreen","Richy Mitch & The Coal Miners",109,152,21,"56165"
110,"spotify:track:4YboX8Ua3NErCD3ActvWM9","Peer Tasi","נזכרה בי","Peer Tasi LTD under exclusive license to D-Music",76,97,10,"56165"
111,"spotify:track:0cnXDZGevuZ5kj2nbVzPyu","Maor Cohen","לילה עיר","NaNa Disc",62,101,90,"55549"
112,"spotify:track:0FDzzruyVECATHXKHFs9eJ","Coldplay","A Sky Full of Stars","Parlophone UK",97,116,14,"55415"
113,"spotify:track:0QDGzInNYjTlYI28Xq7slK","Doli & Penn, Eden Hason","לאהוב אותך כל יום","Dolev Ram / Penn Hazut / Sarit Productions under exclusive license to D-Music",1,115,63,"55410"
114,"spotify:track:2PpTUW96jjJYr8ib8RUnUu","Tuna","י'א 2","Anana Ltd.",21,120,204,"55210"
115,"spotify:track:5sUTab2UduAG5tZSjrFsaN","Eyal Golan","פזמון אחר","Liam Productions under exclusive license to D-Music",61,106,16,"55150"
116,"spotify:track:3mCCFs2hdDM2mObzARzxOg","STILLA, Ness","תיק קטן","2023 Va’ad Ha Bait records By PIL LTD",1,128,66,"54049"
117,"spotify:track:3TtZlTHR3gT0WYzFTEoPsV","Itay Levi","שתישרף האהבה","Mobile1 Music",21,123,44,"54034"
118,"spotify:track:7yq4Qj7cqayVTp3FF9CWbm","Vance Joy","Riptide","F-Stop Records/Atlantic",33,127,223,"53894"
119,"spotify:track:6uCZdJ3p3hrfi6mRKVtt7k","Osher Cohen","תראי אהובתי","Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.",10,110,77,"53358"
120,"spotify:track:4abB8WdkswrxWxcV2e56x9","Eden Hason","גדל לי קצת זקן","Mobile1 Music",2,107,177,"53340"
121,"spotify:track:3DTHsQnfuQVESYAYv0fybQ","Ben Zur","אבא","A List Music LTD under exclusive list to D-Music",103,129,11,"53001"
122,"spotify:track:1k1Bqnv2R0uJXQN4u6LKYt","Bill Withers","Ain't No Sunshine","Columbia/Legacy",46,171,59,"52231"
123,"spotify:track:1Ttz2PpMy1uF6qQJ2TpEoh","Peer Tasi","אחרי הנצח","Peer Tasi LTD under exclusive license to D-Music",88,112,28,"51621"
124,"spotify:track:0SmY5bTuls1ccput6QhHSA","Adir Getz","אני אוהב, אני מכור, אני שרוף","Unicell",18,151,85,"51478"
125,"spotify:track:3dYD57lRAUcMHufyqn9GcI","Hozier","Take Me To Church","Universal-Island Records Ltd.",46,131,168,"51430"
126,"spotify:track:0tz3QCsEBQDsXGqden3NEI","Eyal Golan","עיר נמל","Liam Productions under exclusive license to D-Music",11,113,71,"51253"
127,"spotify:track:3AJwUDP919kvQ9QcozQPxg","Coldplay","Yellow","Parlophone UK",64,135,110,"51203"
128,"spotify:track:5CkagnykIgnpOEorVEHgCF","Ravid Plotnik","בדיוק כמו שאני","NaNa Disc",97,114,45,"51036"
129,"spotify:track:7BRD7x5pt8Lqa1eGYC4dzj","Billie Eilish","CHIHIRO","Darkroom/Interscope Records",25,137,11,"50963"
130,"spotify:track:3zhFqDzJZfnc8L5QkGWWG6","Benaia Barabi","קרן שמש","B.B Productions Ltd. under exclusive license to D-Music",1,121,107,"50937"
131,"spotify:track:2gK92y6pVz6ygq8Fc7N2xL","Shlomo Artzi","תתארו לכם","Hed Arzi Ltd.",50,139,329,"50919"
132,"spotify:track:52n4gF126eIllrGuc9Zus6","Ishay Ribo","לשוב הביתה","2018 ISHAY RIBO LTD BY PIL LTD",10,111,334,"50869"
133,"spotify:track:77k6W05ZwUQ8cp0CeK0iN6","Tomer Yosef, Ben Hendler","עברתי רק כדי לראות","NaNa Disc",88,124,89,"50824"
134,"spotify:track:4uUG5RXrOk84mYEfFvj3cK","David Guetta, Bebe Rexha","I'm Good (Blue)","Parlophone UK",5,132,98,"50636"
135,"spotify:track:42VsgItocQwOQC3XWZ8JNA","Travis Scott, Playboi Carti","FE!N (feat. Playboi Carti)","Cactus Jack/Epic",28,194,27,"50525"
136,"spotify:track:1pizAMAnDm5kDUSBKY3SPk","Osher Cohen","עד שיירד הסהר","Helicon Aroma Music Ltd./ P.A.I Ltd.",6,118,25,"50337"
137,"spotify:track:7KA4W4McWYRpgf0fWsJZWB","Tyler, The Creator, Kali Uchis","See You Again (feat. Kali Uchis)","Columbia",66,141,36,"50316"
138,"spotify:track:6Eds9y8ZiQHcIegsEIVcYP","Avraham Tal, Eden Hason","את חסרה לי & אורות","Mobile1 Music",11,108,95,"49943"
139,"spotify:track:3Q6d64XJr20cHQtRd07YGj","Omer Adam, David Broza","סיגליות","P.A.I LTD",37,125,61,"49716"
140,"spotify:track:4JmmjsGmOED0sn0Le3r84u","Tuna, Ravid Plotnik","עולם משוגע","Anana",29,149,324,"49601"
141,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",9,148,246,"49410"
142,"spotify:track:3MU69FMOB5ddPCMSo1f0g7","Full Trunk","וואלק","NaNa Disc",87,130,47,"49375"
143,"spotify:track:16HcSqHWoJn7Be4T2MOCZ4","ששון איפרם שאולוב","גן עדן של משוגעים","Mobile1 Music",6,159,32,"49315"
144,"spotify:track:6dGnYIeXmHdcikdzNNDMm2","The Beatles","Here Comes The Sun - Remastered 2009","EMI Catalogue",85,117,164,"49200"
145,"spotify:track:4U45aEWtQhrm8A5mxPaFZ7","Billy Joel","Vienna","Columbia/Legacy",145,164,12,"49127"
146,"spotify:track:05KQMm1vL6MnJkgobUtwft","Omer Adam","לבד על המיטה","P.A.I LTD",2,158,130,"49069"
147,"spotify:track:3yyHRwblo5kk0fH9pfMP6M","Marina Maximilian, Guy Mentesh","ביחד","Marina Maximilian under exclusive license to D-Music",14,170,203,"48698"
148,"spotify:track:3Vr3zh0r7ALn8VLqCiRR10","Myles Smith","Stargazing","RCA Records Label",135,153,9,"48616"
149,"spotify:track:2QUuLcqNlQUFOuMm4osKdN","Peer Tasi","38","Peer Tasi LTD under exclusive license to D-Music",8,143,68,"48548"
150,"spotify:track:2ya0JtcbcMT35tsDUTuLQx","Gilad Segev","אישה מהשמיים","Mobile1 Music",134,157,5,"48397"
151,"spotify:track:1ttOlVyZvmnozD2muIxulw","Eviatar Banai","עד מחר","Hed Arzi Ltd.",38,162,330,"47538"
152,"spotify:track:2liUMhNvpAxRNVAGnz8jNJ","Static & Ben El, Netta","אפס מאמץ","Mobile1 Music",1,156,128,"47506"
153,"spotify:track:3zBhihYUHBmGd2bcQIobrF","Otis Redding","(Sittin' On) the Dock of the Bay","Rhino Atlantic",153,189,2,"46957"
154,"spotify:track:7o6UDPFWtYrjUZnRvi1dvO","Jane Bordeaux","איך אפשר","Helicon Music",83,175,233,"46864"
155,"spotify:track:0E9S1H3TktlpHmGyuKEfkL","יגל אושרי","לצאת מדיכאון","Liam Productions under exclusive license to D-Music",1,142,50,"46853"
156,"spotify:track:3Y4G4E7EVomTWTFSFS0Sn5","Hanan Ben Ari","אלוף העולם","Hanan Ben Ari / Mor Dahan under exclusive license to D-Music",2,133,283,"46766"
157,"spotify:track:6RUKPb4LETWmmr3iAEQktW","The Chainsmokers, Coldplay","Something Just Like This","Disruptor Records/Columbia",99,140,69,"46336"
158,"spotify:track:57lsYy0OZLNb5OQ7fEa3Hs","Ice Spice, Central Cee","Did It First (with Central Cee)","10K Projects/Capitol Records",158,-1,1,"46296"
159,"spotify:track:1b8Zi0VlYH3M7eeXQZ7APz","Odeya","בגלגול הבא","Helicon Aroma Music Ltd.",86,-1,6,"46257"
160,"spotify:track:75JFxkI2RXiU7L9VXzMkle","Coldplay","The Scientist","Parlophone Records Limited",160,183,4,"46128"
161,"spotify:track:6oTChqDVAXNxJrg57siTxB","Hanan Ben Ari","עטלף עיוור","Hanan Ben Ari under exclusive license to D-Music",13,138,64,"45887"
162,"spotify:track:093NpjRdVPM0zE1GlT4gNo","Vibe Ish","אם את חייבת/אינטרו","Mobile1 Music",162,-1,1,"45731"
163,"spotify:track:3xKsf9qdS1CyvXSMEid6g8","Frank Ocean","Pink + White","Boys Don't Cry",113,-1,43,"45555"
164,"spotify:track:3X0WwsNHfSqpd85A9Iggr2","Hanan Ben Ari, Peer Tasi","38 וחוץ מכדורגל","Peer Tasi / Hanan Ben Ari under eclusive license to D-Music",13,145,42,"45378"
165,"spotify:track:0n2BeC9E0M7fC2jbKBYetu","Tomer Yosef","כאלו מילים","Unicell",56,147,138,"45249"
166,"spotify:track:21sUkbh9rQ8p4luwW9nCpH","Peer Tasi","ליבי","Peer Tasi LTD under exclusive license to D-Music",90,126,10,"45226"
167,"spotify:track:02hXZxgl6XwtAdK9y2sb6B","Eden Hason","כפיות","Mobile1 Music",1,144,137,"45067"
168,"spotify:track:7mBGGsJwx4o8NiqWfmAJ96","Ravid Plotnik","כפרה שלי","NaNa Disc",49,165,142,"45047"
169,"spotify:track:6qi83Ret9Yok9PfZWzmdZk","בנאל בן ציון, שירז אברהם","חסר/ה לי ברמות","Mobile1 Music",13,190,70,"44917"
170,"spotify:track:5uQ7de4EWjb3rkcFxyEOpu","Mark Ambor","Belong Together","Hundred Days Records, LLC",110,136,14,"44850"
171,"spotify:track:2J2Z1SkXYghSajLibnQHOa","Sia","Unstoppable","Monkey Puzzle Records/RCA Records",91,172,98,"44744"
172,"spotify:track:0h9lqpfcS37U6zvDCKwQhX","Shuli Rand","אייכה","NaNa Disc",71,181,32,"44495"
173,"spotify:track:3MB1afOMzspYZUHF5cB0dq","Yoshi","אין מספיק זמן","Universal Music Israel Distributed Labels",106,-1,58,"44467"
174,"spotify:track:3hay408PSjTAxPn5TPxzyh","Idan Amedi","חלק מהזמן","A.M Music Productions LTD",27,180,327,"44462"
175,"spotify:track:3rUGC1vUpkDG9CZFHMur1t","Tate McRae","greedy","RCA Records Label",6,174,46,"44455"
176,"spotify:track:5qaEfEh1AtSdrdrByCP7qR","Imagine Dragons","Demons","Kid Ina Korner / Interscope",50,154,90,"44409"
177,"spotify:track:6zeE5tKyr8Nu882DQhhSQI","Kansas","Dust in the Wind","Epic/Legacy",159,-1,8,"44240"
178,"spotify:track:1BxfuPKGuaTgP7aM0Bbdwr","Taylor Swift","Cruel Summer","Taylor Swift",56,169,58,"44092"
179,"spotify:track:2WfaOiMkCvy7F5fcp2zZ8L","a-ha","Take on Me","Rhino",146,146,17,"44076"
180,"spotify:track:5qbezFG8xCtoyUfOcjHUXv","Omer Adam","אני","P.A.I LTD",1,200,85,"43713"
181,"spotify:track:5FGZ7S2rqgXeqkPR2jyO1R","Ofek Adanek","טן טן טן","2019 Level Up and Up Company BY PIL LTD",181,-1,1,"43665"
182,"spotify:track:6uWUsqSzbYxGhRJHNI7xPE","Elisha Banai","סן דייגו","Unicell",60,199,103,"43536"
183,"spotify:track:3QaPy1KgI7nu9FJEQUgn6h","Billie Eilish","WILDFLOWER","Darkroom/Interscope Records",55,-1,6,"43530"
184,"spotify:track:5RnhWaP5VD3eJN3J0chPmh","Tuna, Tzlil Danin","בסיבוב","Anana Ltd.",36,-1,325,"43525"
185,"spotify:track:72W6xVQGdKHQl348KYgwg2","Idan Rafael Haviv","שלמים","Idan Rafael Haviv under exclusive license to NMC United Entertainment",1,168,199,"43439"
186,"spotify:track:0qH6stYoiSWErrzIvkiN1W","Omer Adam","שני משוגעים","P.A.I Ltd.",3,186,198,"43287"
187,"spotify:track:0u2P5u6lvoDfwTYjAADbn4","Billie Eilish, Khalid","lovely (with Khalid)","Darkroom",54,-1,187,"43029"
188,"spotify:track:5nhdL0kvFVnRLIuygOcfQ9","Yossi Shitrit","מחשבות","Unicell",85,166,93,"42996"
