rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:0yLdNVWF3Srea0uzk55zFn","Miley Cyrus","Flowers","Columbia",1,1,2,"460852"
2,"spotify:track:4hTFq8sHEVSDXIxTVe4qHJ","Omer Adam","אני","P.A.I LTD",1,3,6,"190042"
3,"spotify:track:3zhFqDzJZfnc8L5QkGWWG6","Benaia Barabi","קרן שמש","B.B Productions Ltd. under exclusive license to D-Music",1,2,28,"186460"
4,"spotify:track:4RyMByXc5HfKc3b8wqwOso","Peer Tasi","אהבה חולה","Peer Tasi LTD under exclusive license to D-Music",4,8,8,"180387"
5,"spotify:track:7BcRDWY4VTCvRRHoobFWWo","Tuna, Jasmin Moallem","סהרה - Live","NaNa Disc",1,5,32,"172053"
6,"spotify:track:1bd0D0cXcpGeJXsn2Xt8lc","Odeya, רואי אדם","האמת","Helicon Aroma Music Ltd.",3,4,16,"157282"
7,"spotify:track:1Qrg8KqiBpW07V7PNxwwwL","SZA","Kill Bill","Top Dawg Entertainment/RCA Records",7,7,7,"157236"
8,"spotify:track:3idINUuyRidKbQiMFt6EkU","Gal Adam, NOROZ","משוגעת","P.A.I LTD / NOROZ under exclusive license to D-Music",4,12,14,"146682"
9,"spotify:track:4I9NVCnjIRVriXfNE7VhE0","Eden Hason","עושה לי צרות","Mobile1 Music",3,6,36,"143354"
10,"spotify:track:2dHHgzDwk4BJdRwy9uXhTO","Metro Boomin, The Weeknd, 21 Savage","Creepin' (with The Weeknd & 21 Savage)","Republic Records",10,10,8,"138265"
11,"spotify:track:1Rh5r9vUOumJ1sbPuv3dkO","Eden Hason","עד שתבואי עד אליי","Mobile1 Music",11,15,9,"135943"
12,"spotify:track:4uUG5RXrOk84mYEfFvj3cK","David Guetta, Bebe Rexha","I'm Good (Blue)","Parlophone UK",5,11,22,"135921"
13,"spotify:track:1D8HR389yohrWVZ1yHI2bc","Tuna","היי בייב","NaNa Disc",4,21,58,"135756"
14,"spotify:track:3nqQXoyQOWXiESFLlDF1hG","Sam Smith, Kim Petras","Unholy (feat. Kim Petras)","Capitol Records UK / EMI",4,14,18,"135182"
