rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
69,"spotify:track:0taqIIB89cQQoiA8ZDukWf","Osher Cohen","מקבל על עצמי","Helicon Aroma Music LTD / P.A.I LTD",23,72,17,"50837"
70,"spotify:track:2g6tReTlM2Akp41g0HaeXN","Kendrick Lamar, Blxst, Amanda Reifer","Die Hard","pgLang/Top Dawg Entertainment/Aftermath/Interscope Records",5,54,5,"50616"
71,"spotify:track:16tcNezkJ5VETVDVC4m7gj","Mergui","לא להיות לבד","Mobile1 Music",17,77,34,"50135"
72,"spotify:track:4JmmjsGmOED0sn0Le3r84u","Tuna, Ravid Plotnik","עולם משוגע","Anana",57,68,213,"49834"
73,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",9,69,125,"49805"
74,"spotify:track:1euKX3GmIPg1aIj9NGhPBh","Nunu","שוז","Neomi Aharoni Gal under exclusive license to D-Music",74,85,4,"49272"
75,"spotify:track:7JDt1I1xxJCP4k3o2XHZ15","Kendji Girac, Omer Adam","Bomba","Universal Music Division Island Def Jam",54,65,5,"49257"
76,"spotify:track:686FdlEzrYCttdUAFByYhI","Eden Hason","לא מרגיש טוב","Mobile1 Music",29,67,27,"49175"
77,"spotify:track:6jMCb4UpIBjmiKf6EwVK8u","Omer Adam","חצי דפוק","P.A.I LTD",3,74,46,"48696"
78,"spotify:track:71h6sV5KytTmPARarI28wI","Raviv Kaner","רסיסים","Helicon Aroma Music Ltd.",1,71,99,"48301"
79,"spotify:track:6Uj1ctrBOjOas8xZXGqKk4","Doja Cat","Woman","Kemosabe Records/RCA Records",9,64,45,"47740"
80,"spotify:track:3Y4G4E7EVomTWTFSFS0Sn5","Hanan Ben Ari","אלוף העולם","Hanan Ben Ari / Mor Dahan under exclusive license to D-Music",2,81,173,"46805"
81,"spotify:track:5pZmyjoGBrQ1inaZmXXpFA","Jasmin Moallem","לא היה מעולם","Helicon Music",81,-1,1,"46229"
82,"spotify:track:5wYyOg1YJbbUd8XLzQSM5b","Itay Levi, Ido Shoam","בארכה","Mobile1 Music",82,157,2,"46153"
83,"spotify:track:5ezFz6Jwn7l40kIGAP4zmL","Eyal Golan","בזמן האחרון","Liam Productions under exclusive license to D-Music",25,82,11,"45936"
84,"spotify:track:52N2FDUfL0mPyAFfxRWheT","Doli & Penn, Ivri Lider, Peled, Ella Lee","השמיים נעולים","Dolev Ram & Penn Hazut / Helicon Ltd. / Tedy Productions under exclusive license to D-Music",14,79,65,"45855"
85,"spotify:track:1XGmzt0PVuFgQYYnV2It7A","Maroon 5, Wiz Khalifa","Payphone","Interscope Records*",5,75,17,"44900"
86,"spotify:track:3uidHx3If1PWAOCMcCdkNH","Tuna","סהרה","NaNa Disc",22,91,26,"44782"
87,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,92,133,"44717"
88,"spotify:track:60GvepzSwgGx8kaZNln4L0","Ravid Plotnik","כל הזמן הזה","NaNa Disc",62,78,222,"44609"
89,"spotify:track:0e8nrvls4Qqv5Rfa2UhqmO","Lil Nas X","THATS WHAT I WANT","Columbia",18,80,39,"44510"
90,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",64,97,83,"43997"
91,"spotify:track:04qYVjQ9bRRpJzz5sm7cEk","Hanan Ben Ari","אם תרצי","Hanan Ben Ari / Mor Dahan under exclusive license to D-Music",5,83,120,"43959"
92,"spotify:track:7hYZJ0COHvJxMx6tBSJ1T6","Noa Kirel, Ilan Peled","טרילילי טרללה","Noa Kirel under exclusive license to NMC United Entertainment Ltd.",1,89,52,"43953"
93,"spotify:track:7vn9SIc4NraLuIMzUeCK2o","Yuval Dayan","שרק תחייך","A.M Productions LTD",4,86,94,"43858"
94,"spotify:track:5u71uOHmXPbenTY1s5xE5K","Doli & Penn, Static & Ben El, Agam Buhbut, The Shadow","מנגלים","Dolev Ram / Penn Hazut / Gaga Booking under exclusive license to D-Music",60,93,6,"42900"
95,"spotify:track:2DgdHcjWmO3qd50RzuBLgZ","Panic! At The Disco","House of Memories","Decaydance/Fueled By Ramen",64,87,8,"42865"
96,"spotify:track:4JPoUegxFjxtUgHUcLzoYN","Eden Ben Zaken, Eden Hason","פילטרים יפים","Sarit Productions LTD / Helicon Aroma Music Ltd. under exclusive license to D-Music",15,88,28,"42644"
97,"spotify:track:0Ap742kKOE7chXEdDZWvOq","Avraham Tal, Benaia Barabi","מי לא יבוא","Avraham Tal / Or Mermelstein under exclusive license to D-Music",39,98,59,"42394"
98,"spotify:track:0q3yDDxPh0k5nvgh2SPcsS","Eden Hason","אין יותר מועדונים","Mobile1 Music",2,101,167,"41824"
99,"spotify:track:2tpWsVSb9UEmDRxAl1zhX1","OneRepublic","Counting Stars","Mosley / Interscope",91,95,101,"41512"
100,"spotify:track:2Xr1dTzJee307rmrkt8c0g","CKay","love nwantiti (ah ah ah)","Chocolate City Music",4,94,39,"41313"
101,"spotify:track:5RnhWaP5VD3eJN3J0chPmh","Tuna, Tzlil Danin","בסיבוב","Anana Ltd.",72,99,215,"41046"
102,"spotify:track:3AVXwaOGCEL8cmBecfcsFJ","Charlie Puth","Light Switch","Atlantic Records",33,106,21,"40698"
103,"spotify:track:7xluxbbxxQ8ovB6xrJUlim","Elai Botner, Avraham Aviv Alush","הכי קרוב אלייך","NMC United Entertainment Ltd.",20,102,97,"40512"
104,"spotify:track:1SOClUWhOi8vHZYMz3GluK","Jaymes Young","Infinity","Atlantic Records",17,66,28,"40193"
105,"spotify:track:4ZtFanR9U6ndgddUvNcjcG","Olivia Rodrigo","good 4 u","Olivia Rodrigo PS",2,104,57,"39797"
106,"spotify:track:6uWUsqSzbYxGhRJHNI7xPE","Elisha Banai","סן דייגו","Unicell",106,155,6,"39303"
107,"spotify:track:5fFNw4YX4N8sR1CFzbPTDW","Tomer Yosef","דבש ותפוח","NaNa Disc",90,109,88,"39137"
108,"spotify:track:4gbVRS8gloEluzf0GzDOFc","Maroon 5","Maps","Interscope Records*",8,100,12,"39093"
109,"spotify:track:1rD46iQRSw8f7W7KB1fjtR","Doli & Penn, Anna Zak, Nasrin Kadri","בוקר טוב עולם","Dolev Ram / Penn Hazut / ITModels / Kadri Productions LTD under exclusive license to D-Music",22,127,54,"38666"
110,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",67,108,31,"38631"
111,"spotify:track:2PpTUW96jjJYr8ib8RUnUu","Tuna","י'א 2","Anana Ltd.",89,107,93,"38337"
112,"spotify:track:1iqFD52dqVgLGJq74we3RW","Hanan Ben Ari","אמן על הילדים","Hanan Ben Ari / Mor Dahan under exclusive license to D-Music",16,123,82,"38226"
113,"spotify:track:6xGruZOHLs39ZbVccQTuPZ","Joji","Glimpse of Us","88rising Music",113,-1,1,"38169"
114,"spotify:track:5LYMamLv12UPbemOaTPyeV","Harry Styles","Music For a Sushi Restaurant","Columbia",22,96,4,"38169"
115,"spotify:track:691Tx41oL0SPUv0kUAVmmn","Benaia Barabi","מישהו איתי כאן","NMC United Entertainment Ltd.",24,116,214,"38120"
116,"spotify:track:4cktbXiXOapiLBMprHFErI","Maroon 5","Memories","Interscope Records*",8,105,100,"37984"
117,"spotify:track:52n4gF126eIllrGuc9Zus6","Ishay Ribo","לשוב הביתה","2018 ISHAY RIBO LTD BY PIL LTD",10,112,223,"37883"
118,"spotify:track:3A9gSVar0MgHpO86WXeSW9","Itay Levi","הטעות הכי יפה","Mobile1 Music",16,110,55,"37717"
119,"spotify:track:72W6xVQGdKHQl348KYgwg2","Idan Rafael Haviv","שלמים","Idan Rafael Haviv under exclusive license to NMC United Entertainment",1,115,99,"36946"
120,"spotify:track:0n2BeC9E0M7fC2jbKBYetu","Tomer Yosef","כאלו מילים","Unicell",99,111,31,"36671"
121,"spotify:track:1ttOlVyZvmnozD2muIxulw","Eviatar Banai","עד מחר","Hed Arzi Ltd.",42,118,221,"36352"
122,"spotify:track:5zFglKYiknIxks8geR8rcL","Maroon 5, Megan Thee Stallion","Beautiful Mistakes (feat. Megan Thee Stallion)","Interscope Records*",19,114,52,"36322"
123,"spotify:track:1SC5rEoYDGUK4NfG82494W","Lil Nas X","MONTERO (Call Me By Your Name)","Columbia",1,130,64,"35863"
124,"spotify:track:58ge6dfP91o9oXMzq3XkIS","Arctic Monkeys","505","Domino Recording Co",82,119,21,"35796"
125,"spotify:track:0tx3OWVFMJ5GgrGa9QGFaQ","Girafot, אלמוג","יש לי חור בלב בצורה שלך","Universal Music Israel Distributed Labels",47,126,101,"35719"
126,"spotify:track:3S68RFe1lsdCdTMPIMJM3X","Pharrell Williams, 21 Savage, Tyler, The Creator","Cash In Cash Out","Columbia",126,-1,1,"35704"
127,"spotify:track:1oFAF1hdPOickyHgbuRjyX","The Weeknd, Ariana Grande","Save Your Tears (Remix) (with Ariana Grande) - Bonus Track","XO / Republic Records",24,135,60,"35679"
128,"spotify:track:0x9UM4GuxnMJUjyuipowmo","Akiva","אל תעזבי ידיים","2021 Akiva Turgeman+Or Davidson BY PIL LTD",23,113,121,"35562"
129,"spotify:track:2mGGqzRrPOYhgv4MSG6Fhq","Ravid Plotnik, Sima Noon","‏קורבן","NaNa Disc",5,124,38,"35406"
130,"spotify:track:1f9ix2MIE28RPFveZXhVkZ","Itay Levi","מחכה שתבואי","Mobile1 Music",66,129,15,"35361"
131,"spotify:track:46IZ0fSY2mpAiktS3KOqds","Adele","Easy On Me","Columbia",2,121,35,"34840"
132,"spotify:track:1DSph7GWBk4Xn33HVRpqsq","Odeya","שיאהבו אותי ככה","Helicon Aroma Music Ltd.",79,90,10,"34767"
133,"spotify:track:4mRreSUqP7waa2jT5ul41T","Ravid Plotnik","יום חדש","NaNa Disc",49,125,42,"34766"
134,"spotify:track:6wp8MFCXy2U6hAoLGnlxJn","Jasmin Moallem, Shekel","מסיבה","Helicon Music",7,148,114,"34602"
135,"spotify:track:77k6W05ZwUQ8cp0CeK0iN6","Tomer Yosef, Ben Hendler","עברתי רק כדי לראות","NaNa Disc",117,117,26,"34515"
136,"spotify:track:1rmxF8VNLZ2gXwwzqGJ9tJ","Eden Hason, Jasmin Moallem, Israel Bidur","שושנים עצובות (ישראל בידור)","Sarit Productions LTD / Jasmin Moallem under exclusive license to D-Music",8,141,59,"34468"
137,"spotify:track:05fmjmDag1xjIcIxuissuG","Rita","מחכה","NaNa Disc",85,160,13,"34205"
138,"spotify:track:68Dni7IE4VyPkTOH9mRWHr","J. Cole","No Role Modelz","Roc Nation Records LLC",133,139,13,"34150"
139,"spotify:track:7ef4DlsgrMEH11cDZd32M6","Calvin Harris, Dua Lipa","One Kiss (with Dua Lipa)","Sony Music UK",1,166,69,"34115"
140,"spotify:track:5x7hQIrz3FWrJj9x0u9L0u","Eden Hason","סיבובים","Mobile1 Music",2,132,85,"34043"
141,"spotify:track:7o6UDPFWtYrjUZnRvi1dvO","Jane Bordeaux","איך אפשר","Helicon Music",83,138,169,"33879"
142,"spotify:track:5CCxCzPB3HMh595Y1MNIm5","Tuna","סחרחורת","Anana Ltd.",108,136,45,"33739"
143,"spotify:track:0Cq5UOSrvfzJN5pUWx8Prb","Ran Danker","השמלה החדשה שלי","NMC United Entertainment Ltd.",26,146,34,"33666"
144,"spotify:track:5Opu79bU6NwS4PhL7mzQ7s","Eden Manaiov, פרינס, באלישג","יום שישי","Baitlin",143,143,3,"33648"
145,"spotify:track:0w4e9A0KryKlPySPdyZQDC","NOROZ, Ido B & Zooki","מגבת באוויר","NOROZ under exclusive license to D-Music",9,150,41,"33632"
146,"spotify:track:3yfqSUWxFvZELEM4PmlwIR","Eminem","The Real Slim Shady","Interscope",87,162,51,"33594"
147,"spotify:track:3veP41hqImUDYUhBbnZG90","Maor Cohen","שיר של יום חולין","NaNa Disc",147,156,6,"33538"
148,"spotify:track:4bm2aZg3iiqMjO3MIiyhAo","Chen Aharoni","נשימה","Mobile1 Music",134,134,3,"33503"
149,"spotify:track:7lwBfnN8IVlP6WW702pGH0","Omer Adam, Tuna","סחרחורת & בדד","P.A.I LTD \ איתי זבולון",7,133,39,"33485"
150,"spotify:track:5STI4AAzr3uMvdpx4wUSGr","Omer Adam","חורף באוטו","P.A.I LTD",3,152,33,"33457"
151,"spotify:track:01bJvYGLn1xMA32TasmOkb","Elai Botner, Guy Mazig","עוד אחד ששר לך","NMC Entertainment / Guy Mazig under exclusive license to D-Music",61,153,73,"33275"
152,"spotify:track:2gK92y6pVz6ygq8Fc7N2xL","Shlomo Artzi","תתארו לכם","Hed Arzi Ltd.",50,137,218,"33267"
153,"spotify:track:5QO79kh1waicV47BqGRL3g","The Weeknd","Save Your Tears","Republic Records",5,164,66,"33256"
154,"spotify:track:0ct6r3EGTcMLPtrXHDvVjc","Avicii","The Nights","Universal Music AB",62,145,58,"33073"
155,"spotify:track:10SRMwb9EuVS1K9rYsBfHQ","BTS","Yet To Come","BIGHIT MUSIC",155,-1,1,"33003"
156,"spotify:track:7vlw3ezpsoXCBONhNXLOcV","Tuna","גם זה יעבור","Anana",119,149,185,"32881"
157,"spotify:track:6Ojfi0IzZmhLMiB2vlQFw5","הגר יפת","שוב אני נשברת","Mobile1 Music",142,161,9,"32871"
158,"spotify:track:6NzCGR1aXkl3z4tjUph4zH","Static & Ben El, Lior Narkis","כוסות ריקות","Mobile1 Music",49,-1,44,"32835"
159,"spotify:track:2bL2gyO6kBdLkNSkxXNh6x","Maroon 5","Animals","Interscope Records*",21,131,10,"32824"
160,"spotify:track:2mqyZ5GwzDepXCljNwkCcv","Doli & Penn, Beit Habubot, Rotem Cohen","תרוצי אליו","Dolev Ram & Penn Hazut under exclusive license to D-Music",71,151,55,"32647"
161,"spotify:track:4iJyoBOLtHqaGxP12qzhQI","Justin Bieber, Daniel Caesar, Giveon","Peaches (feat. Daniel Caesar & Giveon)","RBMG/Def Jam",1,181,65,"32597"
162,"spotify:track:66KxDVMUHeV3gv4F3KTp2n","Hatikva 6","לחזור הביתה","Helicon Music",66,122,57,"32464"
163,"spotify:track:6db8vtmyjTYEtqXVQRncCG","Full Trunk","ממותה","NaNa Disc",73,173,17,"32424"
164,"spotify:track:3hay408PSjTAxPn5TPxzyh","Idan Amedi","חלק מהזמן","A.M Music Productions LTD",27,147,220,"32135"
165,"spotify:track:3qWDOGP2SBMLQ3nzMIkNbz","Nathan Goshen","שני ילדים בעולם","Nathan Goshen under exclusive license to D-Music",14,169,66,"32041"
166,"spotify:track:1R0a2iXumgCiFb7HEZ7gUE","Taylor Swift","Don’t Blame Me","Big Machine Records, LLC",163,163,3,"31873"
167,"spotify:track:5bxd1DEtcLOuTLqbMT43Xz","E-Z","לא הכל מן אללה","Unicell",167,-1,2,"31675"
168,"spotify:track:0pqnGHJpmpxLKifKRmU6WP","Imagine Dragons","Believer","Kid Ina Korner / Interscope",23,170,222,"31646"
169,"spotify:track:2wJCZ42C6XY9DpP8IlO9OU","Odeya","תשבור לי ת'לב","Helicon Aroma Music Ltd.",99,120,13,"31629"
170,"spotify:track:1KszHjECoMXM3d5y31ZRVl","Osher Cohen, Noa Kirel","רעשים","A.M Music Productions LTD / P.A.I LTD / Noa Kirel under exclusive license to D-Music",10,178,27,"31605"
171,"spotify:track:5DOhmogkcBGrS8CDZk2Nzh","Nasrin Kadri, Eden Daniel Gabay","תנשום","Helicon Aroma Music Ltd.",128,128,2,"31541"
172,"spotify:track:1XuxoHDc7mFeyhaDcgjYST","Jasmin Moallem","מחילה","Helicon Music",30,167,47,"31518"
173,"spotify:track:7yamSClFVolBatiO4PvCjr","Mergui","סגול בהיר","Mobile1 Music",54,140,53,"31476"
174,"spotify:track:6hGTOtfKYnhSGWNfyCNPw0","Mergui","אנג'ל","Mobile1 Music",12,159,50,"31458"
175,"spotify:track:6xtqda5h0wlcFn3WdI4pb6","Tuna","כל הכוכבים","NaNa Disc",19,188,17,"31435"
176,"spotify:track:2J2Z1SkXYghSajLibnQHOa","Sia","Unstoppable","Monkey Puzzle Records/RCA Records",152,192,17,"31372"
177,"spotify:track:09PZuKctf7D3RAdaegN7zu","Omer Adam","פרצופים","P.A.I LTD",11,193,60,"31362"
178,"spotify:track:3MB1afOMzspYZUHF5cB0dq","Yoshi","אין מספיק זמן","Universal Music Israel Distributed Labels",178,-1,5,"31331"
179,"spotify:track:7yq4Qj7cqayVTp3FF9CWbm","Vance Joy","Riptide","F-Stop Records/Atlantic",78,175,112,"31162"
180,"spotify:track:7JJmb5XwzOO8jgpou264Ml","Shawn Mendes","There's Nothing Holdin' Me Back","Island Records",100,174,56,"31128"
181,"spotify:track:0odehEKB3SeuY8NIm9kBT4","Full Trunk, Sivan Talmor","As a Stone","NaNa Disc",35,154,172,"30939"
182,"spotify:track:1B6qAMPiD7sv3WNI90ELMz","Jasmin Moallem, Tuna","אור הירח","NaNa Disc",16,182,85,"30836"
183,"spotify:track:1saT4tObMScARIwT4wTv0W","Ravid Plotnik","נתראה בגלגול הבא","NaNa Disc",27,180,127,"30771"
184,"spotify:track:2VlUJabkhkXenAPhdeNtL6","Eyal Golan, Eden Hason","באור גדול","Liam Productions under exclusive license to D-Music",4,184,70,"30732"
