rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
22,"spotify:track:2gpNRdJs3Sy5GI1G7pTgbZ","Odeya, Noa Kirel","מאמי","Helicon Aroma Music Ltd.",5,20,15,"111467"
23,"spotify:track:4uUG5RXrOk84mYEfFvj3cK","David Guetta, Bebe Rexha","I'm Good (Blue)","Parlophone UK",5,21,31,"108937"
24,"spotify:track:5A3bEckI7AjWTguGqZOzUm","Noa Kirel","פנתרה","Noa Kirel under exclusive license to NMC United Entertainment Ltd.",1,17,33,"108215"
25,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",1,24,52,"105502"
26,"spotify:track:48foShYuWKW4geyIU4RRkS","Odeya","רק אותך אהבתי","Helicon Aroma Music Ltd.",26,26,3,"105433"
27,"spotify:track:6JaYJTrZMTlITIKWaGGY6h","Balishag","גנזב","2023 OY productions By PIL LTD",27,40,4,"103009"
28,"spotify:track:2dHHgzDwk4BJdRwy9uXhTO","Metro Boomin, The Weeknd, 21 Savage","Creepin' (with The Weeknd & 21 Savage)","Republic Records",10,23,17,"101346"
29,"spotify:track:6OXv4CrNp3DFRj6Cu1GojJ","Eyal Golan","מתי את חוזרת","Liam Productions under exclusive license to D-Music",29,-1,1,"96406"
30,"spotify:track:6Eds9y8ZiQHcIegsEIVcYP","Avraham Tal, Eden Hason","את חסרה לי & אורות","Mobile1 Music",11,31,25,"94651"
31,"spotify:track:6uCZdJ3p3hrfi6mRKVtt7k","Osher Cohen","תראי אהובתי","Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.",27,35,7,"93463"
32,"spotify:track:0NZPBYD5qbEWRs3PrGiRkT","Sam Smith, Kim Petras","Unholy (feat. Kim Petras)","Capitol Records UK / EMI",4,30,27,"91650"
33,"spotify:track:2PpTUW96jjJYr8ib8RUnUu","Tuna","י'א 2","Anana Ltd.",33,42,134,"91536"
34,"spotify:track:6clAq1cGO4PYimAmzelTmL","Shira Margalit","אחותי כבר לא סובלת אותך","Anana Ltd",12,28,18,"90444"
35,"spotify:track:5RDgeCksEI2Gc51AAWLAJr","Odeya","חוזר על עצמו","Helicon Aroma Music Ltd.",35,54,2,"87990"
36,"spotify:track:2G1o9Mq8KpamOwJPZLuJc7","Full Trunk, Jimbo J","סתלבט בקיבוץ","NaNa Disc",2,36,47,"87121"
37,"spotify:track:6AQbmUe0Qwf5PZnt4HmTXv","PinkPantheress, Ice Spice","Boy's a liar Pt. 2","Warner Records",24,29,7,"87063"
38,"spotify:track:6kVmhOoBlMEH3WdxrLhjFB","Static, Eden Ben Zaken","הפשע המושלם","Mobile1 Music",25,32,6,"85549"
39,"spotify:track:4py8ddBPFRTYqL3vbh2FXq","Static, Agam Buhbut","טרנטולה","Mobile1 Music",39,51,5,"85228"
40,"spotify:track:3hpaRxH73ciJCuH6QcNWXO","Eden Hason","מטפסים על הקירות","Mobile1 Music",6,44,34,"84880"
41,"spotify:track:5edYMsNo852Zw29Qni9p8t","Noam Bettan","בובה","Zaav Music / Noam Bettan under exclusive license to D-Music",41,75,12,"84754"
42,"spotify:track:0WtM2NBVQNNJLh6scP13H8","Rema, Selena Gomez","Calm Down (with Selena Gomez)","Mavin Records / Jonzing World",29,45,29,"83074"
43,"spotify:track:68kVzJf0STAv91tuLutuDr","Eden Hason","שקיעות אדומות","Mobile1 Music",2,34,127,"82574"
44,"spotify:track:67PF7VLcYEKKF82ziNf9Ur","Shahar Saul, Agam Buhbut, NOROZ","דובשנייה","Mobile1 Music",2,49,62,"80704"
45,"spotify:track:4wUeFidlHm9N9BxwZNykBj","Anna Zak, Mergui","Hoodie","ITModels / Gaga Management under exclusive license to D-Music",45,-1,1,"80337"
46,"spotify:track:7Jeh9SPQdyULPmdIqTNo3y","Tuna, Margalit Tzan'ani","כנפיים - Live","NaNa Disc",25,46,10,"78934"
47,"spotify:track:4W4fNrZYkobj539TOWsLO2","The Weeknd, Ariana Grande","Die For You (with Ariana Grande) - Remix","XO / Republic Records",11,41,5,"78850"
48,"spotify:track:52Do4VrXDPuXZ1KH2TZcqw","Static","להיט של שיר אחד","Mobile1 Music",16,39,6,"77568"
49,"spotify:track:3RBpmZJ0YG9abVBXI2U1UO","Eden Hason","את חסרה לי","Mobile1 Music",1,57,144,"77207"
50,"spotify:track:4fYte8ZvTK14NEhAOZocBi","OneRepublic","I Ain't Worried","Mosley Music/Interscope Records",14,50,40,"77176"
51,"spotify:track:5mHdCZtVyb4DcJw8799hZp","RAYE, 070 Shake","Escapism.","Human Re Sources",23,43,17,"76616"
52,"spotify:track:3Y4G4E7EVomTWTFSFS0Sn5","Hanan Ben Ari","אלוף העולם","Hanan Ben Ari / Mor Dahan under exclusive license to D-Music",2,88,214,"75292"
53,"spotify:track:4b5dVRUzTCy0ngxobUX2DG","Peer Tasi","חורף בחלון","Peer Tasi LTD under exclusive license to D-Music",43,47,26,"75006"
54,"spotify:track:6CbXdfNyGnHf8hxFR5cAxD","Agam Buhbut","לא שומעת (Prod. by Triangle)","2023 Gaga Management By PIL LTD",54,-1,1,"74955"
55,"spotify:track:52n4gF126eIllrGuc9Zus6","Ishay Ribo","לשוב הביתה","2018 ISHAY RIBO LTD BY PIL LTD",10,74,264,"74420"
56,"spotify:track:4D5BAc9GN5Q8r5LVO7mxBI","Eden Hason","שוב","Mobile1 Music",31,33,5,"72805"
57,"spotify:track:1saT4tObMScARIwT4wTv0W","Ravid Plotnik","נתראה בגלגול הבא","NaNa Disc",27,85,168,"72783"
58,"spotify:track:75EZ8YwkeixQecFgrxZgQ3","Odeya","החיים שלי אחריך (‏Prod. By Tamar Yahalomy & Yonatan Kalimi)","Helicon Aroma Music Ltd.",4,37,18,"72748"
59,"spotify:track:0SmY5bTuls1ccput6QhHSA","Adir Getz","אני אוהב, אני מכור, אני שרוף","Unicell",18,56,40,"71634"
60,"spotify:track:4W1G1xlxcirdtXosgsR0m0","Agam Buhbut","קופידון (Prod. By Triangle)","2022 Z.I. Productions BY PIL LTD",10,61,28,"71425"
61,"spotify:track:0QHEIqNKsMoOY5urbzN48u","Meghan Trainor","Made You Look","Epic",12,55,22,"70588"
62,"spotify:track:7wY5voUTsYDZYV7nbsNI7G","Odeya","אינטלקטוערס (Prod. By Triangle)","Helicon Aroma Music Ltd.",6,38,36,"70547"
63,"spotify:track:05KQMm1vL6MnJkgobUtwft","Omer Adam","לבד על המיטה","P.A.I LTD",2,53,60,"70517"
64,"spotify:track:6d8ZHsSyTg6ABLkWNCZdSy","Avi Aburomi","מה עובר לך בראש","2022 Avi Aburomi BY PIL LTD",18,65,32,"70461"
65,"spotify:track:5e4PVtYVBu9BpJVhmQhIvS","Hanan Ben Ari","שמש","Hanan Ben Ari / Mor Dahan under exclusive license to D-Music",26,77,186,"69919"
66,"spotify:track:3yyHRwblo5kk0fH9pfMP6M","Marina Maximilian, Guy Mentesh","ביחד","Marina Maximilian under exclusive license to D-Music",14,71,133,"69130"
67,"spotify:track:3uidHx3If1PWAOCMcCdkNH","Tuna","סהרה","NaNa Disc",10,52,67,"68908"
68,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",21,58,72,"67066"
69,"spotify:track:57BFhpG4Iq4Zgnoz2X6zbT","Osher Cohen, Nadav Navi Aharoni","חמישי שישי","Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.",17,66,47,"66885"
70,"spotify:track:1lHlKCdVZ4CGbbkTuG6LfT","Jasmin Moallem","יחפים","Helicon Music",15,62,69,"66764"
71,"spotify:track:5tNrVA1ySsk7HkV5yg2iXN","Marina Maximilian, Itay Galo","עולה על שולחנות","Marina Maximilian / Itay Galo under exclusive license to D-Music",17,76,37,"66266"
72,"spotify:track:0Ap742kKOE7chXEdDZWvOq","Avraham Tal, Benaia Barabi","מי לא יבוא","Avraham Tal / Or Mermelstein under exclusive license to D-Music",39,83,100,"66057"
73,"spotify:track:6EUHRgL59SPenygocr5G9j","Osher Cohen","כלום","Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.",22,60,7,"66012"
74,"spotify:track:0hOEW1DOcq5pQdoSguJklk","Peer Tasi","ערק","Peer Tasi LTD under exclusive license to D-Music",52,64,35,"65978"
75,"spotify:track:561jH07mF1jHuk7KlaeF0s","Eminem","Mockingbird","Aftermath",26,80,24,"64049"
76,"spotify:track:6zJejIfVYLgjud3lTk4DLB","Rosa Linn","SNAP","Nvak Collective",20,70,36,"63992"
77,"spotify:track:3hay408PSjTAxPn5TPxzyh","Idan Amedi","חלק מהזמן","A.M Music Productions LTD",27,59,261,"63698"
78,"spotify:track:7rNA5Jwu23g7PaXcMwfLdq","Eden Hason","מדליקה לי הכל","Mobile1 Music",7,48,74,"63439"
79,"spotify:track:5XeFesFbtLpXzIVDNQP22n","Arctic Monkeys","I Wanna Be Yours","Domino Recording Co",41,69,38,"63230"
80,"spotify:track:0anWq8zX8Hz4jTKmdunfjq","Peer Tasi","לאט לאט לאט","Peer Tasi LTD under exclusive license to D-Music",53,63,11,"63111"
81,"spotify:track:4JmmjsGmOED0sn0Le3r84u","Tuna, Ravid Plotnik","עולם משוגע","Anana",33,82,254,"63055"
82,"spotify:track:2SxcL0eba2ILQpJPuBBHsG","Eden Hason","מה פספסתי","Mobile1 Music",2,84,68,"61914"
83,"spotify:track:54ipXppHLA8U4yqpOFTUhr","Imagine Dragons","Bones","Kid Ina Korner / Interscope",47,79,39,"61532"
84,"spotify:track:4Ow0gCGxYfOcyiCuZOt9mp","Avraham Tal","שבוע טוב","Digistage",17,68,145,"61233"
85,"spotify:track:6SuC1LItQ9V9SjET2EvvtD","Agam Buhbut, Shahar Saul","באתי להציל אותך","2021 ZI Productions BY PIL LTD",11,104,74,"59255"
86,"spotify:track:6xtqda5h0wlcFn3WdI4pb6","Tuna","כל הכוכבים","NaNa Disc",19,92,58,"58712"
87,"spotify:track:5CCxCzPB3HMh595Y1MNIm5","Tuna","סחרחורת","Anana Ltd.",47,106,86,"58184"
88,"spotify:track:6ubV4TOnHggG27ygsPxjvR","Osher Cohen","אקורדים בלילות","Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.",63,91,7,"58181"
89,"spotify:track:6sADtPKtORAMZP3GQhOsHv","Ishay Ribo","סיבת הסיבות","2021 Ishay Ribo BY PIL LTD",8,111,109,"58122"
90,"spotify:track:5odlY52u43F5BjByhxg7wg","JVKE","golden hour","JVKE",32,73,24,"57191"
91,"spotify:track:60GvepzSwgGx8kaZNln4L0","Ravid Plotnik","כל הזמן הזה","NaNa Disc",59,78,263,"56465"
92,"spotify:track:5RnhWaP5VD3eJN3J0chPmh","Tuna, Tzlil Danin","בסיבוב","Anana Ltd.",51,100,256,"55759"
93,"spotify:track:64sLsl1KKPb1E9urpWfV1K","Itay Levi","מאבד שליטה","Mobile1 Music",93,-1,1,"55434"
94,"spotify:track:3xtK7rFrJvL5hrBu4vFgf7","Anna Zak, Eden Ben Zaken, Nunu","ראשון בבוקר","Sarit Productions LTD / Helicon Aroma Music LTD / Itmodels / Neomi Aharoni Gal under exclusive license to D-Music",18,89,16,"55156"
95,"spotify:track:4oI6mGaEBPrYDS4TP3rSvG","Odeya","פסיכולוגית","Helicon Aroma Music Ltd.",95,-1,1,"54991"
96,"spotify:track:691Tx41oL0SPUv0kUAVmmn","Benaia Barabi","מישהו איתי כאן","NMC United Entertainment Ltd.",24,135,252,"54850"
97,"spotify:track:06RR5ewHedBUC9GRgWLwkK","Ravid Plotnik","מוזיקה טובה","NaNa Disc",72,72,19,"53575"
98,"spotify:track:7j4OmvkjRz0PrjFADlHfQx","Adele","Set Fire to the Rain","XL Recordings",91,103,15,"52851"
99,"spotify:track:7MXVkk9YMctZqd1Srtv4MB","The Weeknd, Daft Punk","Starboy","Universal Republic Records",96,107,29,"52382"
100,"spotify:track:26ffnwQVV4votOweWSwpeN","Narkis","הולכת איתך","session42",2,86,92,"52218"
101,"spotify:track:5qaEfEh1AtSdrdrByCP7qR","Imagine Dragons","Demons","Kid Ina Korner / Interscope",92,129,25,"52188"
102,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",33,99,124,"51861"
103,"spotify:track:2FMwWEcq2uWnc6ILvodlta","Dudu Tassa, Roni Alter","מעליות","Hed Arzi Ltd.",97,186,171,"51525"
104,"spotify:track:2LBqCSwhJGcFQeTHMVGwy3","The Weeknd","Die For You","Universal Republic Records",85,98,27,"51292"
105,"spotify:track:2IWMF9CGzzfykk7IVHThMU","Erez Lev Ari, Ravid Plotnik","לא זוכר פנים","2023 Erez Lev Ari By PIL LTD",73,90,4,"51269"
106,"spotify:track:2tpWsVSb9UEmDRxAl1zhX1","OneRepublic","Counting Stars","Mosley / Interscope",91,120,142,"51027"
107,"spotify:track:6tldCcfbfXkLApFllqab7S","Omer Adam, Idan Raichel","מדברים בשקט (מתוך חזרות למופע NEXT)","P.A.I LTD / Helicon Aroma Music LTD / Next",28,95,17,"50898"
108,"spotify:track:6UN73IYd0hZxLi8wFPMQij","Coi Leray","Players","Uptown / Republic Records",70,94,10,"50411"
109,"spotify:track:1mea3bSkSGXuIRvnydlB5b","Coldplay","Viva La Vida","Parlophone UK",95,112,30,"50020"
110,"spotify:track:1Y3LN4zO1Edc2EluIoSPJN","Stephen Sanchez, Em Beihold","Until I Found You (with Em Beihold) - Em Beihold Version","Republic Records",51,108,16,"49815"
111,"spotify:track:2gK92y6pVz6ygq8Fc7N2xL","Shlomo Artzi","תתארו לכם","Hed Arzi Ltd.",50,142,259,"49620"
112,"spotify:track:0V3wPSX9ygBnCm8psDIegu","Taylor Swift","Anti-Hero","Taylor Swift",8,109,23,"49347"
113,"spotify:track:0PfvEnfj3hHl7zlc0WcfGY","Ravid Plotnik","‏שלווה בארמונותייך","NaNa Disc",25,110,49,"49287"
114,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,113,174,"48887"
115,"spotify:track:7a9nLlBXfBnCuIYEa8GP4f","Peer Tasi","העולם המתוקן","Peer Tasi LTD under exclusive license to D-Music",73,102,14,"48825"
116,"spotify:track:2O1af1DbXF7paOr7O5CRst","Avi Aburomi","ספרי להם הכל","2022 Avi Aburomi BY PIL LTD",12,134,44,"48765"
117,"spotify:track:0tIQwXFOyQjd6K7w7PIBrn","Akiva","יש בך הכל","2022 Akiva+Or D. BY PIL LTD",72,87,42,"48602"
118,"spotify:track:2ICsg0MAobTLg4VVjW2iE5","Osher Cohen","אהובי לב אדום","Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.",35,114,47,"48044"
119,"spotify:track:7kBR1BKTLCpATb0TbCYCy4","Eyal Golan","ואת אינך","Liam Productions under exclusive license to D-Music",23,162,13,"48024"
120,"spotify:track:4abB8WdkswrxWxcV2e56x9","Eden Hason","גדל לי קצת זקן","Mobile1 Music",2,81,108,"47873"
121,"spotify:track:0x9UM4GuxnMJUjyuipowmo","Akiva","אל תעזבי ידיים","2021 Akiva Turgeman+Or Davidson BY PIL LTD",23,155,162,"47554"
122,"spotify:track:7yq4Qj7cqayVTp3FF9CWbm","Vance Joy","Riptide","F-Stop Records/Atlantic",78,126,153,"47489"
123,"spotify:track:1hTth4TFnHWYWiXglQ6bN2","Omer Adam","רחוק מכולם","P.A.I Ltd.",1,132,105,"47320"
124,"spotify:track:04qYVjQ9bRRpJzz5sm7cEk","Hanan Ben Ari","אם תרצי","Hanan Ben Ari / Mor Dahan under exclusive license to D-Music",5,119,161,"46760"
125,"spotify:track:4hy7qTxsnyZUZoqo5RtaYq","Ed Sheeran","Eyes Closed","Atlantic Records UK",125,-1,1,"46603"
126,"spotify:track:2h0SQB1VZGRwL5LmEbrurC","Odeya","אם הייתי צריכה","Helicon Aroma Music Ltd.",7,122,70,"46432"
127,"spotify:track:3iJQ54fGO6CyP374UzvDJu","Anna Zak","מי זאת","ITModels under exclusive license to D-Music",1,124,45,"46186"
128,"spotify:track:4mRreSUqP7waa2jT5ul41T","Ravid Plotnik","יום חדש","NaNa Disc",49,150,63,"45970"
129,"spotify:track:2L9N0zZnd37dwF0clgxMGI","Lizzy McAlpine","ceilings","Harbour Artists & Music",101,101,4,"45861"
130,"spotify:track:2liUMhNvpAxRNVAGnz8jNJ","Static & Ben El, Netta","אפס מאמץ","Mobile1 Music",1,67,86,"45712"
131,"spotify:track:4P9Q0GojKVXpRTJCaL3kyy","Taylor Swift","All Of The Girls You Loved Before","Taylor Swift",131,-1,1,"45693"
132,"spotify:track:4RJLbj2z3aymNQEWDQswV5","Mor, Eden Hason","אל יקר","Mobile1 Music",132,172,11,"45352"
133,"spotify:track:3BnDvpeuGOj21Ir2aVEtQo","Rema","Calm Down","Mavin Records / Jonzing World",80,123,20,"45189"
134,"spotify:track:7mBGGsJwx4o8NiqWfmAJ96","Ravid Plotnik","כפרה שלי","NaNa Disc",124,157,73,"45083"
135,"spotify:track:2J2Z1SkXYghSajLibnQHOa","Sia","Unstoppable","Monkey Puzzle Records/RCA Records",102,131,51,"44981"
136,"spotify:track:1ttOlVyZvmnozD2muIxulw","Eviatar Banai","עד מחר","Hed Arzi Ltd.",42,143,262,"44945"
137,"spotify:track:4N8FwcfRTju02qsgn9Mcl8","Eden Hason","בואי נישן על זה","Mobile1 Music",7,160,50,"44884"
138,"spotify:track:567e29TDzLwZwfDuEpGTwo","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",2,145,90,"44815"
139,"spotify:track:6i2SQujw0VIv4LPkF5oFqB","Omer Adam","תמיד שלך","P.A.I LTD",18,93,40,"44800"
140,"spotify:track:1bDbXMyjaUIooNwFE9wn0N","Drake, 21 Savage","Rich Flex","OVO / Republic Records",11,96,21,"44778"
141,"spotify:track:706pZPUcsKsREHM8RqHaY0","Eyal Golan, Benaia Barabi","ממה את מפחדת","Liam Productions under exclusive license to D-Music",1,158,171,"44644"
142,"spotify:track:7bSGEuTzPlmlVfCxob7u2y","Eyal Golan","פנתרה","Liam Productions under exclusive license to D-Music",21,-1,19,"44578"
143,"spotify:track:7vn9SIc4NraLuIMzUeCK2o","Yuval Dayan","שרק תחייך","A.M Productions LTD",4,154,135,"44494"
144,"spotify:track:6Tfl8NsXQSMRsTBjgdWtHs","Omer Adam","סהרה + לבדי","Production Adam Global",72,97,5,"44494"
145,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",3,138,113,"44207"
146,"spotify:track:1iqFD52dqVgLGJq74we3RW","Hanan Ben Ari","אמן על הילדים","Hanan Ben Ari / Mor Dahan under exclusive license to D-Music",16,161,123,"44065"
147,"spotify:track:3ez2Vwn4Dd8UmPxviNalrn","Tuna, Noga Erez, ROUSSO","עומס לב & Views","NaNa Disc",28,105,25,"43997"
148,"spotify:track:4FyesJzVpA39hbYvcseO2d","Lil Uzi Vert","Just Wanna Rock","Generation Now/Atlantic",128,128,7,"43705"
149,"spotify:track:0taqIIB89cQQoiA8ZDukWf","Osher Cohen","מקבל על עצמי","Helicon Aroma Music LTD / P.A.I LTD",23,163,54,"43649"
150,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",9,133,176,"43599"
151,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",9,149,166,"43521"
152,"spotify:track:7vlw3ezpsoXCBONhNXLOcV","Tuna","גם זה יעבור","Anana",81,156,224,"43318"
153,"spotify:track:7n6emXIcaECmkljP1rPlvQ","Amir Dadon","לבחור נכון","Helicon Music",39,-1,174,"43221"
154,"spotify:track:68Dni7IE4VyPkTOH9mRWHr","J. Cole","No Role Modelz","Roc Nation Records LLC",133,147,48,"43029"
155,"spotify:track:72W6xVQGdKHQl348KYgwg2","Idan Rafael Haviv","שלמים","Idan Rafael Haviv under exclusive license to NMC United Entertainment",1,175,140,"42834"
156,"spotify:track:7JJmb5XwzOO8jgpou264Ml","Shawn Mendes","There's Nothing Holdin' Me Back","Island Records",100,179,97,"42793"
157,"spotify:track:2eq2T5nu5NBvHYKzDatmt3","Berry Sakharof","ככה זה (לאהוב אותך)","NaNa Disc",157,-1,6,"42596"
158,"spotify:track:58ge6dfP91o9oXMzq3XkIS","Arctic Monkeys","505","Domino Recording Co",70,144,62,"42408"
159,"spotify:track:5nhdL0kvFVnRLIuygOcfQ9","Yossi Shitrit","מחשבות","Unicell",116,168,30,"42098"
160,"spotify:track:71h6sV5KytTmPARarI28wI","Raviv Kaner","רסיסים","Helicon Aroma Music Ltd.",1,127,140,"41918"
161,"spotify:track:78Sw5GDo6AlGwTwanjXbGh","d4vd","Here With Me","Darkroom/Interscope Records",84,153,14,"41860"
162,"spotify:track:7mM8wC8GmANgnvIsysXLaz","Yonatan Kalimi","תרסקי לי ת'לב","T.Y Studio & Productions under exclusive license to D-Music",162,-1,1,"41802"
163,"spotify:track:51im9O6XveBymzBDsXK8lU","Benaia Barabi","כשבא הגעגוע","B.B Productions Ltd. under exclusive license to D-Music",69,118,20,"41792"
164,"spotify:track:4ra4WsUIRDxIQ6p0l5t276","Peer Tasi","רוקד עם הכאב","Mobile1 Music",136,136,3,"41756"
165,"spotify:track:3qWDOGP2SBMLQ3nzMIkNbz","Nathan Goshen","שני ילדים בעולם","Nathan Goshen under exclusive license to D-Music",14,137,104,"41677"
166,"spotify:track:1kOrrpPVVjC39JpQREIqJk","Peer Tasi","התיקון הכללי","Peer Tasi LTD under exclusive license to D-Music",105,146,14,"41331"
167,"spotify:track:3yfqSUWxFvZELEM4PmlwIR","Eminem","The Real Slim Shady","Interscope",87,176,92,"41287"
168,"spotify:track:0pqnGHJpmpxLKifKRmU6WP","Imagine Dragons","Believer","Kid Ina Korner / Interscope",23,171,258,"41254"
169,"spotify:track:79frUUdqTcE1Qll6Twt8Ds","Ron Buhnik","לב יפה","Mobile1 Music",22,152,25,"41159"
170,"spotify:track:4nrPB8O7Y7wsOCJdgXkthe","Bizarrap, Shakira","Shakira: Bzrp Music Sessions, Vol. 53","DALE PLAY Records",19,121,11,"40906"
171,"spotify:track:22skzmqfdWrjJylampe0kt","Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton","Can't Hold Us (feat. Ray Dalton)","Macklemore",141,159,20,"40671"
172,"spotify:track:7G5bTmi3ep4zyMcYEzXRH8","Benaia Barabi","גומות","B.B Productions Ltd. under exclusive license to D-Music",91,170,28,"40529"
173,"spotify:track:70Vsir4Wan3TrEzGCIZy0l","Eden Hason","ככה כל יום","Mobile1 Music",9,-1,53,"40417"
174,"spotify:track:02hXZxgl6XwtAdK9y2sb6B","Eden Hason","כפיות","Mobile1 Music",1,-1,104,"40327"
175,"spotify:track:3R07e1YzlIJATTjA3aT0Et","Mergui","לא להיות לבד","Mobile1 Music",17,177,61,"40277"
176,"spotify:track:3sdQMiCQq6fQzKOULtiav3","Marina Maximilian","רגעים","Marina Maximilian under exclusive license to D-Music",72,-1,7,"40174"
177,"spotify:track:6xhxulJ4BXNlnDmw3KpDP0","Tuna, Peer Tasi","קריוקי","NaNa Disc",24,-1,14,"40131"
178,"spotify:track:18lAtb3vrLa3uRoUe42ui5","Odeya, Offer Nissim","בלילות","Helicon Aroma Music Ltd.",178,184,3,"40086"
179,"spotify:track:0JXXNGljqupsJaZsgSbMZV","Miguel","Sure Thing","Jive",45,164,13,"39671"
180,"spotify:track:3AJwUDP919kvQ9QcozQPxg","Coldplay","Yellow","Parlophone UK",99,167,46,"39655"
181,"spotify:track:5UEnnrjmKyyReW8OY8FuvN","Liran Danino","ללכת","A.M Music Productions LTD",115,173,47,"39578"
182,"spotify:track:0u2P5u6lvoDfwTYjAADbn4","Billie Eilish, Khalid","lovely (with Khalid)","Darkroom",54,182,170,"39410"
183,"spotify:track:5FVd6KXrgO9B3JPmC8OPst","Arctic Monkeys","Do I Wanna Know?","Domino Recording Co",100,166,128,"39390"
184,"spotify:track:4gbVRS8gloEluzf0GzDOFc","Maroon 5","Maps","Interscope Records*",8,194,24,"39298"
185,"spotify:track:3dYD57lRAUcMHufyqn9GcI","Hozier","Take Me To Church","Universal-Island Records Ltd.",46,-1,105,"39275"
186,"spotify:track:0WS3pHso7moPHG8W2pbqPB","Ravid Plotnik, ניר דנן","קפה וסיגריה","NaNa Disc",111,116,24,"39273"
187,"spotify:track:086myS9r57YsLbJpU0TgK9","Arctic Monkeys","Why'd You Only Call Me When You're High?","Domino Recording Co",113,165,75,"39071"
