rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:4RyMByXc5HfKc3b8wqwOso","Peer Tasi","אהבה חולה","Peer Tasi LTD under exclusive license to D-Music",1,1,22,"180257"
2,"spotify:track:60BOR51eeN8A3wYIrElggH","Osher Cohen, Odeya","אני פה","Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.",2,3,12,"157280"
3,"spotify:track:1zZ9bah4HU0TtICQzCFXp3","Avi Aburomi, Mor","אין אותנו יותר (By Tamar Yahalomy & Yonatan Kalimi)","2023 Avi Aburomi By PIL LTD",2,2,14,"156480"
4,"spotify:track:6dUregFbvUNqHP5nphqesK","Noa Kirel","Unicorn","KAN Israeli Public Broadcasting Corporation under exclusive license to D-Music",1,7,9,"156059"
5,"spotify:track:7BcRDWY4VTCvRRHoobFWWo","Tuna, Jasmin Moallem","סהרה - Live","NaNa Disc",1,4,46,"153030"
6,"spotify:track:4DHcnVTT87F0zZhRPYmZ3B","Miley Cyrus","Flowers","Columbia",1,5,16,"140720"
7,"spotify:track:1Rh5r9vUOumJ1sbPuv3dkO","Eden Hason","עד שתבואי עד אליי","Mobile1 Music",5,9,23,"132768"
8,"spotify:track:5gOFp28Edmv4nk8HIwnQfe","Yonatan Kalimi","מי את היום בלעדיי","T.Y Studio & Productions under exclusive license to D-Music",6,6,11,"132582"
9,"spotify:track:3mCCFs2hdDM2mObzARzxOg","STILLA, Ness","תיק קטן","2023 Va’ad Ha Bait records By PIL LTD",9,-1,1,"131303"
10,"spotify:track:1D8HR389yohrWVZ1yHI2bc","Tuna","היי בייב","NaNa Disc",4,10,72,"130350"
11,"spotify:track:3idINUuyRidKbQiMFt6EkU","Gal Adam, NOROZ","משוגעת","P.A.I LTD / NOROZ under exclusive license to D-Music",4,8,28,"126694"
12,"spotify:track:3zhFqDzJZfnc8L5QkGWWG6","Benaia Barabi","קרן שמש","B.B Productions Ltd. under exclusive license to D-Music",1,11,42,"126090"
13,"spotify:track:2QUuLcqNlQUFOuMm4osKdN","Peer Tasi","38","Peer Tasi LTD under exclusive license to D-Music",8,12,22,"119964"
14,"spotify:track:16NPQQxjcSfhb0UFaUVw5s","Eden Hason","אז מה עכשיו","Mobile1 Music",9,19,7,"119536"
15,"spotify:track:3Au0H4VhjcXZ5HGOHo8Nc3","Static","רונדלים","Mobile1 Music",15,16,11,"109395"
16,"spotify:track:6OXv4CrNp3DFRj6Cu1GojJ","Eyal Golan","מתי את חוזרת","Liam Productions under exclusive license to D-Music",6,13,6,"107970"
17,"spotify:track:5edYMsNo852Zw29Qni9p8t","Noam Bettan","בובה","Zaav Music / Noam Bettan under exclusive license to D-Music",15,15,17,"106494"
18,"spotify:track:4PcdcSDUImHuVjoCezSYuC","LIAD MEIR, רון חיון","פלואו של טמבל 2","2023 Duda By PIL LTD",18,32,4,"102887"
19,"spotify:track:4I9NVCnjIRVriXfNE7VhE0","Eden Hason","עושה לי צרות","Mobile1 Music",3,26,50,"100490"
20,"spotify:track:5I0WaR0LpN4Kn1zwbvd145","E-Z, Noa Kirel","גושפנקא","Unicell",15,17,20,"100330"
21,"spotify:track:1Qrg8KqiBpW07V7PNxwwwL","SZA","Kill Bill","Top Dawg Entertainment/RCA Records",6,24,21,"96730"
22,"spotify:track:4uUG5RXrOk84mYEfFvj3cK","David Guetta, Bebe Rexha","I'm Good (Blue)","Parlophone UK",5,21,36,"95708"
23,"spotify:track:2PpTUW96jjJYr8ib8RUnUu","Tuna","י'א 2","Anana Ltd.",23,31,139,"92515"
24,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",1,29,57,"90057"
25,"spotify:track:4py8ddBPFRTYqL3vbh2FXq","Static, Agam Buhbut","טרנטולה","Mobile1 Music",23,25,10,"90049"
26,"spotify:track:5A3bEckI7AjWTguGqZOzUm","Noa Kirel","פנתרה","Noa Kirel under exclusive license to NMC United Entertainment Ltd.",1,22,38,"90001"
27,"spotify:track:1odExI7RdWc4BT515LTAwj","David Kushner","Daylight","Miserable Music Group, LLC",18,18,3,"88538"
28,"spotify:track:6uCZdJ3p3hrfi6mRKVtt7k","Osher Cohen","תראי אהובתי","Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.",26,28,12,"85974"
29,"spotify:track:4oI6mGaEBPrYDS4TP3rSvG","Odeya","פסיכולוגית","Helicon Aroma Music Ltd.",13,20,6,"84844"
30,"spotify:track:2dHHgzDwk4BJdRwy9uXhTO","Metro Boomin, The Weeknd, 21 Savage","Creepin' (with The Weeknd & 21 Savage)","Republic Records",10,23,22,"84781"
31,"spotify:track:6Eds9y8ZiQHcIegsEIVcYP","Avraham Tal, Eden Hason","את חסרה לי & אורות","Mobile1 Music",11,30,30,"84503"
32,"spotify:track:50uspwzqbMxkpyHzMLwUVy","Static","לירז","Mobile1 Music",4,14,11,"84062"
33,"spotify:track:4hTFq8sHEVSDXIxTVe4qHJ","Omer Adam","אני","P.A.I LTD",1,35,20,"83290"
34,"spotify:track:1lHlKCdVZ4CGbbkTuG6LfT","Jasmin Moallem","יחפים","Helicon Music",15,49,74,"82375"
35,"spotify:track:7Jeh9SPQdyULPmdIqTNo3y","Tuna, Margalit Tzan'ani","כנפיים - Live","NaNa Disc",25,40,15,"80771"
36,"spotify:track:06RR5ewHedBUC9GRgWLwkK","Ravid Plotnik","מוזיקה טובה","NaNa Disc",36,58,24,"79465"
37,"spotify:track:6ubV4TOnHggG27ygsPxjvR","Osher Cohen","אקורדים בלילות","Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.",33,34,12,"79161"
38,"spotify:track:2G1o9Mq8KpamOwJPZLuJc7","Full Trunk, Jimbo J","סתלבט בקיבוץ","NaNa Disc",2,33,52,"77541"
39,"spotify:track:6clAq1cGO4PYimAmzelTmL","Shira Margalit","אחותי כבר לא סובלת אותך","Anana Ltd",12,37,23,"77035"
40,"spotify:track:4fYte8ZvTK14NEhAOZocBi","OneRepublic","I Ain't Worried","Mosley Music/Interscope Records",14,44,45,"76011"
41,"spotify:track:1s7oOCT8vauUh01PbJD6ps","Rema, Selena Gomez","Calm Down (with Selena Gomez)","Mavin Records / Jonzing World",29,41,34,"74326"
42,"spotify:track:6kVmhOoBlMEH3WdxrLhjFB","Static, Eden Ben Zaken","הפשע המושלם","Mobile1 Music",25,39,11,"74297"
