rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
22,spotify:track:5I0WaR0LpN4Kn1zwbvd145,"E-Z, Noa Kirel",גושפנקא,Unicell,15,20,23,119997,E-Z,['israeli hip hop'],אייקון
23,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,23,53,117928,Eden Hason,['israeli mediterranean'],עושה לי צרות
24,spotify:track:2PpTUW96jjJYr8ib8RUnUu,Tuna,י'א 2,Anana Ltd.,23,29,142,115600,Tuna,"['israeli hip hop', 'israeli pop']",טונהפארק
25,spotify:track:06RR5ewHedBUC9GRgWLwkK,Ravid Plotnik,מוזיקה טובה,NaNa Disc,25,42,27,110237,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",בור ועם הארץ
26,spotify:track:1saT4tObMScARIwT4wTv0W,Ravid Plotnik,נתראה בגלגול הבא,NaNa Disc,26,45,176,109506,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",ועכשיו לחלק האומנותי
27,spotify:track:6OXv4CrNp3DFRj6Cu1GojJ,Eyal Golan,מתי את חוזרת,Liam Productions under exclusive license to D-Music,6,25,9,109428,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",2023
28,spotify:track:1odExI7RdWc4BT515LTAwj,David Kushner,Daylight,"Miserable Music Group, LLC",18,28,6,106750,David Kushner,"['gen z singer-songwriter', 'singer-songwriter pop']",Daylight
29,spotify:track:60GvepzSwgGx8kaZNln4L0,Ravid Plotnik,כל הזמן הזה,NaNa Disc,29,62,271,106281,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",שפל וגאות
30,spotify:track:4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",I'm Good (Blue),Parlophone UK,5,26,39,104176,David Guetta,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",I'm Good (Blue)
31,spotify:track:0QDGzInNYjTlYI28Xq7slK,"Doli & Penn, Eden Hason",לאהוב אותך כל יום,Dolev Ram / Penn Hazut / Sarit Productions under exclusive license to D-Music,31,-1,1,104092,Doli & Penn,['israeli pop'],לאהוב אותך כל יום
32,spotify:track:6Eds9y8ZiQHcIegsEIVcYP,"Avraham Tal, Eden Hason",את חסרה לי & אורות,Mobile1 Music,11,32,33,103766,Avraham Tal,['israeli pop'],את חסרה לי & אורות
33,spotify:track:4JmmjsGmOED0sn0Le3r84u,"Tuna, Ravid Plotnik",עולם משוגע,Anana,33,67,262,101987,Tuna,"['israeli hip hop', 'israeli pop']",גם זה יעבור
34,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,48,135,100661,Eden Hason,['israeli mediterranean'],אלבום 2
35,spotify:track:5edYMsNo852Zw29Qni9p8t,Noam Bettan,בובה,Zaav Music / Noam Bettan under exclusive license to D-Music,15,24,20,99570,Noam Bettan,['israeli pop'],מעל המים
36,spotify:track:6uCZdJ3p3hrfi6mRKVtt7k,Osher Cohen,תראי אהובתי,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,24,27,15,99384,Osher Cohen,['israeli mediterranean'],אושר
37,spotify:track:5CCxCzPB3HMh595Y1MNIm5,Tuna,סחרחורת,Anana Ltd.,37,69,94,98481,Tuna,"['israeli hip hop', 'israeli pop']",טונהפארק
38,spotify:track:4py8ddBPFRTYqL3vbh2FXq,"Static, Agam Buhbut",טרנטולה,Mobile1 Music,23,36,13,97734,Static,[],לירז
39,spotify:track:4mRreSUqP7waa2jT5ul41T,Ravid Plotnik,יום חדש,NaNa Disc,39,113,71,97532,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",ברוכים הבאים לפתח תקוה
40,spotify:track:7Jeh9SPQdyULPmdIqTNo3y,"Tuna, Margalit Tzan'ani",כנפיים - Live,NaNa Disc,25,46,18,96071,Tuna,"['israeli hip hop', 'israeli pop']",כנפיים (Live)
41,spotify:track:5RnhWaP5VD3eJN3J0chPmh,"Tuna, Tzlil Danin",בסיבוב,Anana Ltd.,41,85,264,93472,Tuna,"['israeli hip hop', 'israeli pop']",טונהפארק
42,spotify:track:2G1o9Mq8KpamOwJPZLuJc7,"Full Trunk, Jimbo J",סתלבט בקיבוץ,NaNa Disc,2,31,55,93398,Full Trunk,['israeli rock'],ממותה
43,spotify:track:4hTFq8sHEVSDXIxTVe4qHJ,Omer Adam,אני,P.A.I LTD,1,34,23,93343,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",אני
44,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,1,37,60,92908,Harry Styles,['pop'],Harry's House
45,spotify:track:1FyfEuRtAFpuItWcuouxkV,Akiva,צעדים,2023 Akiva Turgeman + Or Davidson By PIL LTD,18,79,8,92080,Akiva,['israeli pop'],צעדים
46,spotify:track:6NUzJGlQORUv6NjUwcefr8,Eyal Golan,עיר נמל,Liam Productions under exclusive license to D-Music,35,40,9,91294,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",2023
47,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,SZA,Kill Bill,Top Dawg Entertainment/RCA Records,6,33,24,90898,SZA,"['pop', 'r&b', 'rap']",SOS
48,spotify:track:6ubV4TOnHggG27ygsPxjvR,Osher Cohen,אקורדים בלילות,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,30,30,15,87217,Osher Cohen,['israeli mediterranean'],אושר
49,spotify:track:5UTASY1feroQggKyga3HvI,"Ravid Plotnik, Tuna",בור ועם הארץ,NaNa Disc,49,173,2,87018,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",בור ועם הארץ
50,spotify:track:7mBGGsJwx4o8NiqWfmAJ96,Ravid Plotnik,כפרה שלי,NaNa Disc,50,108,81,84247,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",שפל וגאות
