rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
34,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,13,26,37,111774,Teddy Swims,[],I've Tried Everything But Therapy (Part 1)
35,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,38,206,110278,Eden Hason,['israeli mediterranean'],אלבום 2
36,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,36,146,108330,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע
37,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Sabrina Carpenter,Espresso,Island Records,11,34,25,107550,Sabrina Carpenter,['pop'],Short n' Sweet
38,spotify:track:6Xg2Ir8Go9giAzRxW4Jaze,Hatikva 6,גיבורי על,Hatikva 6 under exclusive license to D-Music,21,41,31,104882,Hatikva 6,"['israeli hip hop', 'israeli pop']",גיבורי על
39,spotify:track:34aKXUhVdHGTzWOt85RjGq,Osher Cohen,אהבה,Helicon Aroma Music Ltd./ P.A.I Ltd.,1,37,69,103658,Osher Cohen,['israeli mediterranean'],Part II
40,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Sabrina Carpenter,Taste,Island Records,33,40,6,102076,Sabrina Carpenter,['pop'],Short n' Sweet
41,spotify:track:2WDgnb44mEO7gWUtECuNLJ,"Static, Adi Bity",מכשפה,Mobile1 Music,23,43,23,100021,Static,[],להרים
42,spotify:track:74kYHwU43s49Y5AukKArWQ,ששון איפרם שאולוב,משהו אמיתי בעיניים,ללא,2,35,57,99839,ששון איפרם שאולוב,['israeli pop'],משהו אמיתי בעיניים
43,spotify:track:3RBpmZJ0YG9abVBXI2U1UO,Eden Hason,את חסרה לי,Mobile1 Music,1,49,223,95714,Eden Hason,['israeli mediterranean'],אלבום 2
44,spotify:track:1hLd6flq2cPLvH2Xraimbu,שירז אברהם,תסביכים קשים,Mobile1 Music,44,59,9,93807,שירז אברהם,['israeli pop'],תסביכים קשים
45,spotify:track:4EN9nGt9TWutt0iDTRnXjY,Shilo Ben Saadon,כוכבים,Or Mermelstein under exclusive license to D-Music,16,42,26,93566,שילה בן סעדון,['israeli pop'],כוכבים
46,spotify:track:1Es7AUAhQvapIcoh3qMKDL,"The Weeknd, Playboi Carti",Timeless (with Playboi Carti),XO / Republic Records,46,-1,1,92513,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",Timeless
47,spotify:track:0SMDtYt5HghaTMFc61nCnP,Omer Adam,ואיך שלא,P.A.I LTD,2,45,43,91814,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",ואיך שלא
48,spotify:track:6xtqda5h0wlcFn3WdI4pb6,Tuna,כל הכוכבים,NaNa Disc,19,39,137,91057,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע
49,spotify:track:4Ow0gCGxYfOcyiCuZOt9mp,Avraham Tal,שבוע טוב,Digistage,17,47,219,89760,Avraham Tal,['israeli pop'],שבוע טוב
50,spotify:track:0PfvEnfj3hHl7zlc0WcfGY,Ravid Plotnik,‏שלווה בארמונותייך,NaNa Disc,23,46,128,87502,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",תוך כדי תנועה
