rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
12,spotify:track:4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",I'm Good (Blue),Parlophone UK,5,12,23,129821,David Guetta,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",I'm Good (Blue)
13,spotify:track:1Rh5r9vUOumJ1sbPuv3dkO,Eden Hason,עד שתבואי עד אליי,Mobile1 Music,11,11,10,127340,Eden Hason,['israeli mediterranean'],עד שתבואי עד אליי
14,spotify:track:2dHHgzDwk4BJdRwy9uXhTO,"Metro Boomin, The Weeknd, 21 Savage",Creepin' (with The Weeknd & 21 Savage),Republic Records,10,10,9,122563,Metro Boomin,['rap'],HEROES & VILLAINS
15,spotify:track:6clAq1cGO4PYimAmzelTmL,Shira Margalit,אחותי כבר לא סובלת אותך,Anana Ltd,12,15,10,121082,Shira Margalit,['israeli pop'],אחותי כבר לא סובלת אותך
16,spotify:track:0urIdTVIjmPX5i9dsIusQj,Odeya,החיים שלי אחריך,Helicon Aroma Music Ltd.,4,18,10,120175,אודיה,['israeli pop'],החיים שלי אחריך
17,spotify:track:0iTSkLz9biPGVXqTSrkkNd,"Odeya, Noa Kirel",מאמי,Helicon Aroma Music Ltd./ Noa Kirel under exclusive license to NMC United Entertainment Ltd,5,16,7,119746,אודיה,['israeli pop'],מאמי
18,spotify:track:2XNXcmwubbt8MJYlQRb4V2,Odeya,אינטלקטוערס,Helicon Aroma Music Ltd.,6,19,28,117447,אודיה,['israeli pop'],אינטלקטוערס
19,spotify:track:4nrPB8O7Y7wsOCJdgXkthe,"Bizarrap, Shakira","Shakira: Bzrp Music Sessions, Vol. 53",DALE PLAY Records,19,22,3,112693,Bizarrap,"['argentine hip hop', 'pop venezolano', 'trap argentino', 'trap latino', 'urbano latino']","Shakira: Bzrp Music Sessions, Vol. 53"
20,spotify:track:0NZPBYD5qbEWRs3PrGiRkT,"Sam Smith, Kim Petras",Unholy (feat. Kim Petras),Capitol Records UK / EMI,4,14,19,110277,Sam Smith,"['pop', 'uk pop']",Gloria
21,spotify:track:5A3bEckI7AjWTguGqZOzUm,Noa Kirel,פנתרה,Noa Kirel under exclusive license to NMC United Entertainment Ltd.,1,20,25,105761,Noa Kirel,['israeli pop'],פנתרה
22,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,1,21,44,105619,Harry Styles,['pop'],Harry's House
23,spotify:track:5WxVXxCMRnvxUKFq40ELwq,"RAYE, 070 Shake",Escapism.,Human Re Sources,23,23,9,98396,RAYE,"['uk contemporary r&b', 'uk pop']",Escapism. (Sped Up)
24,spotify:track:6Eds9y8ZiQHcIegsEIVcYP,"Avraham Tal, Eden Hason",את חסרה לי & אורות,Mobile1 Music,11,27,17,95341,Avraham Tal,['israeli pop'],את חסרה לי & אורות
25,spotify:track:7Jeh9SPQdyULPmdIqTNo3y,"Tuna, Margalit Tzan'ani",כנפיים - Live,NaNa Disc,25,34,2,94679,Tuna,"['israeli hip hop', 'israeli pop']",כנפיים (Live)
26,spotify:track:0QHEIqNKsMoOY5urbzN48u,Meghan Trainor,Made You Look,Epic,12,26,14,93104,Meghan Trainor,"['hip pop', 'pop']",Takin' It Back
27,spotify:track:4W1G1xlxcirdtXosgsR0m0,Agam Buhbut,קופידון (Prod. By Triangle),2022 Z.I. Productions BY PIL LTD,10,24,20,91383,Agam Buhbut,['israeli mediterranean'],קופידון (Prod. By Triangle)
28,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,I Ain't Worried,Interscope Records,14,31,32,85230,OneRepublic,"['piano rock', 'pop']","I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")"
29,spotify:track:0WtM2NBVQNNJLh6scP13H8,"Rema, Selena Gomez",Calm Down (with Selena Gomez),Mavin Records / Jonzing World,29,37,21,84709,Rema,"['afrobeats', 'nigerian pop']",Calm Down (with Selena Gomez)
30,spotify:track:05KQMm1vL6MnJkgobUtwft,Omer Adam,לבד על המיטה,P.A.I LTD,2,33,52,84690,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לבד על המיטה
31,spotify:track:3hpaRxH73ciJCuH6QcNWXO,Eden Hason,מטפסים על הקירות,Mobile1 Music,6,36,26,83877,Eden Hason,['israeli mediterranean'],מטפסים על הקירות
32,spotify:track:5I0WaR0LpN4Kn1zwbvd145,"E-Z, Noa Kirel",גושפנקא,Unicell,32,39,7,83635,E-Z,['israeli hip hop'],אייקון
33,spotify:track:307xzW2nYqkHpnQpt6JM1T,Noa Kirel,Gone,Atlantic Records,18,25,3,83601,Noa Kirel,['israeli pop'],Gone
34,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,21,30,64,82499,Tom Odell,['chill pop'],Long Way Down
35,spotify:track:2G1o9Mq8KpamOwJPZLuJc7,"Full Trunk, Jimbo J",סתלבט בקיבוץ,NaNa Disc,2,28,39,79820,Full Trunk,['israeli rock'],ממותה
36,spotify:track:3uidHx3If1PWAOCMcCdkNH,Tuna,סהרה,NaNa Disc,10,35,59,78334,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע
37,spotify:track:3xtK7rFrJvL5hrBu4vFgf7,"Anna Zak, Eden Ben Zaken, Nunu",ראשון בבוקר,Sarit Productions LTD / Helicon Aroma Music LTD / Itmodels / Neomi Aharoni Gal under exclusive license to D-Music,18,29,8,77747,Anna Zak,['israeli pop'],ראשון בבוקר
38,spotify:track:2PpTUW96jjJYr8ib8RUnUu,Tuna,י'א 2,Anana Ltd.,38,44,126,76179,Tuna,"['israeli hip hop', 'israeli pop']",טונהפארק
39,spotify:track:5odlY52u43F5BjByhxg7wg,JVKE,golden hour,JVKE,32,41,16,75649,JVKE,"['modern indie pop', 'pov: indie', 'singer-songwriter pop']",this is what ____ feels like (Vol. 1-4)
40,spotify:track:561jH07mF1jHuk7KlaeF0s,Eminem,Mockingbird,Aftermath,26,40,16,74839,Eminem,"['detroit hip hop', 'hip hop', 'rap']",Encore (Deluxe Version)
41,spotify:track:1zZ9bah4HU0TtICQzCFXp3,"Avi Aburomi, Mor",אין אותנו יותר (By Tamar Yahalomy & Yonatan Kalimi),2023 Avi Aburomi By PIL LTD,41,-1,1,74169,Avi Aburomi,['israeli pop'],אין אותנו יותר (By Tamar Yahalomy & Yonatan Kalimi)
42,spotify:track:6tldCcfbfXkLApFllqab7S,"Omer Adam, Idan Raichel",מדברים בשקט (מתוך חזרות למופע NEXT),P.A.I LTD / Helicon Aroma Music LTD / Next,28,38,9,74159,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",מדברים בשקט (מתוך חזרות למופע NEXT)
43,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,42,119,72825,Eden Hason,['israeli mediterranean'],אלבום 2
44,spotify:track:0SmY5bTuls1ccput6QhHSA,Adir Getz,"אני אוהב, אני מכור, אני שרוף",Unicell,18,32,32,72227,Adir Getz,['israeli mediterranean'],"אני אוהב, אני מכור, אני שרוף"
45,spotify:track:6zJejIfVYLgjud3lTk4DLB,Rosa Linn,SNAP,Nvak Collective,20,45,28,71379,Rosa Linn,['alt z'],SNAP PACK
46,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,43,48,30,70973,Arctic Monkeys,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",AM
47,spotify:track:1saT4tObMScARIwT4wTv0W,Ravid Plotnik,נתראה בגלגול הבא,NaNa Disc,27,69,160,69706,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",ועכשיו לחלק האומנותי
48,spotify:track:4Ow0gCGxYfOcyiCuZOt9mp,Avraham Tal,שבוע טוב,Digistage,17,94,137,68046,Avraham Tal,['israeli pop'],שבוע טוב
49,spotify:track:3RBpmZJ0YG9abVBXI2U1UO,Eden Hason,את חסרה לי,Mobile1 Music,1,63,136,68024,Eden Hason,['israeli mediterranean'],אלבום 2
50,spotify:track:3yyHRwblo5kk0fH9pfMP6M,"Marina Maximilian, Guy Mentesh",ביחד,Marina Maximilian under exclusive license to D-Music,14,54,125,67461,Marina Maximilian,['israeli pop'],ביחד
