rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
16,spotify:track:5Z9KJZvQzH6PFmb8SNkxuk,"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),Columbia,1,16,32,88963,Lil Nas X,['lgbtq+ hip hop'],MONTERO
17,spotify:track:1SOClUWhOi8vHZYMz3GluK,Jaymes Young,Infinity,Atlantic Records,17,19,13,84408,Jaymes Young,['indie poptimism'],Feel Something
18,spotify:track:3yyHRwblo5kk0fH9pfMP6M,"Marina Maximilian, Guy Mentesh",ביחד,Marina Maximilian under exclusive license to D-Music,14,17,77,83081,Marina Maximilian,['israeli pop'],ביחד
19,spotify:track:5STI4AAzr3uMvdpx4wUSGr,Omer Adam,חורף באוטו,P.A.I LTD,3,24,18,81626,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חורף באוטו
20,spotify:track:2Xr1dTzJee307rmrkt8c0g,CKay,love nwantiti (ah ah ah),Chocolate City Music,4,22,24,79816,CKay,"['afro r&b', 'afrobeats']",CKay The First
21,spotify:track:50nfwKoDiSYg8zOCREWAm5,Ed Sheeran,Shivers,Atlantic Records UK,14,20,25,79470,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",=
22,spotify:track:1KszHjECoMXM3d5y31ZRVl,"Osher Cohen, Noa Kirel",רעשים,A.M Music Productions LTD / P.A.I LTD / Noa Kirel under exclusive license to D-Music,10,21,12,78564,Osher Cohen,['israeli mediterranean'],רעשים
23,spotify:track:0taqIIB89cQQoiA8ZDukWf,Osher Cohen,מקבל על עצמי,Helicon Aroma Music LTD / P.A.I LTD,23,28,2,76552,Osher Cohen,['israeli mediterranean'],מקבל על עצמי
24,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,Jasmin Moallem,יחפים,Helicon Music,15,25,13,76185,Jasmin Moallem,['israeli pop'],יחפים
25,spotify:track:46IZ0fSY2mpAiktS3KOqds,Adele,Easy On Me,Columbia,2,23,20,74531,Adele,"['british soul', 'pop', 'pop soul', 'uk pop']",30
26,spotify:track:0e8nrvls4Qqv5Rfa2UhqmO,Lil Nas X,THATS WHAT I WANT,Columbia,18,26,24,74479,Lil Nas X,['lgbtq+ hip hop'],MONTERO
27,spotify:track:7rglLriMNBPAyuJOMGwi39,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,EMI,13,18,26,74361,Elton John,"['glam rock', 'mellow gold', 'piano rock', 'rock']",The Lockdown Sessions
28,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,Doja Cat,Woman,Kemosabe Records/RCA Records,9,27,30,73462,Doja Cat,"['dance pop', 'pop']",Planet Her
29,spotify:track:16tcNezkJ5VETVDVC4m7gj,Mergui,לא להיות לבד,Mobile1 Music,17,44,19,70584,Mergui,['israeli pop'],לא להיות לבד
30,spotify:track:6jMCb4UpIBjmiKf6EwVK8u,Omer Adam,חצי דפוק,P.A.I LTD,3,33,31,68815,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",3
31,spotify:track:3rmo8F54jFF8OgYsqTxm5d,Ed Sheeran,Bad Habits,Atlantic Records UK,6,31,36,67969,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",=
32,spotify:track:4F5i9rkN4DBMysvhzzEHoh,"Eden Ben Zaken, Eden Hason",פילטרים יפים,Sarit Productions LTD / A.M Music Productions LTD under exclusive license to D-Music,15,35,13,67713,Eden Ben Zaken,"['israeli mediterranean', 'israeli pop']",פילטרים יפים
33,spotify:track:3uUuGVFu1V7jTQL60S1r8z,"Lost Frequencies, Calum Scott",Where Are You Now,Epic Amsterdam,33,43,21,67494,Lost Frequencies,"['belgian edm', 'edm', 'pop dance', 'tropical house']",Where Are You Now
34,spotify:track:18asYwWugKjjsihZ0YvRxO,"Tiësto, Ava Max",The Motto,Atlantic Records,34,38,11,67493,Tiësto,"['big room', 'brostep', 'dutch edm', 'edm', 'house', 'pop dance', 'progressive electro house', 'slap house', 'trance']",The Motto
35,spotify:track:6qi83Ret9Yok9PfZWzmdZk,"בנאל בן ציון, שירז אברהם",חסר/ה לי ברמות,Mobile1 Music,35,146,2,65866,בנאל בן ציון,['israeli pop'],חסר/ה לי ברמות
36,spotify:track:2SxcL0eba2ILQpJPuBBHsG,Eden Hason,מה פספסתי,Mobile1 Music,31,34,12,65598,Eden Hason,['israeli mediterranean'],מה פספסתי
37,spotify:track:66iaD8MCoVnBtqUhuzdglT,Ran Danker,בית משוגעים,NMC United Entertainment Ltd.,1,29,52,65359,Ran Danker,"['festigal', 'israeli pop']",בית משוגעים
38,spotify:track:3A9gSVar0MgHpO86WXeSW9,Itay Levi,הטעות הכי יפה,Mobile1 Music,16,41,40,64712,Itay Levi,"['israeli mediterranean', 'mizrahi']",הטעות הכי יפה
39,spotify:track:5j36y0eeE3I7kCBYIsKqBF,Eden Ben Zaken,מה קרה,Sarit Productions LTD / Helicon Aroma Music Ltd. under exclusive license to D-Music,18,37,9,63669,Eden Ben Zaken,"['israeli mediterranean', 'israeli pop']",מה קרה
40,spotify:track:6sADtPKtORAMZP3GQhOsHv,Ishay Ribo,סיבת הסיבות,2021 Ishay Ribo BY PIL LTD,8,42,53,63260,Ishay Ribo,['israeli pop'],סיבת הסיבות
41,spotify:track:0EaBbv2U2r7GUxO6YCvTjW,"Yuval Dayan, Bar Tzabary",מיליון עננים,Helicon Aroma Music Ltd.,32,32,3,62599,Yuval Dayan,"['israeli pop', 'israeli singer-songwriter']",מיליון עננים
42,spotify:track:7xluxbbxxQ8ovB6xrJUlim,"Elai Botner, Avraham Aviv Alush",הכי קרוב אלייך,NMC United Entertainment Ltd.,42,52,82,62289,Elai Botner,['israeli pop'],הכי קרוב אלייך
43,spotify:track:58HvfVOeJY7lUuCqF0m3ly,Elley Duhé,MIDDLE OF THE NIGHT,Not Fit For Society/RCA Records,43,59,5,62138,Elley Duhé,['alt z'],MIDDLE OF THE NIGHT
44,spotify:track:0KqQk985HTWIkQgEABSwPP,Noa Kirel,Thought About That,Atlantic Records,12,30,7,62053,Noa Kirel,['israeli pop'],Thought About That
45,spotify:track:4qAHhdpiGcbzqwjqmwuXwj,Raviv Kaner,רסיסים,Tedy Productions under exclusive license to D-Music,1,40,84,61655,Raviv Kaner,['israeli pop'],רסיסים
46,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,39,71,60447,Eden Hason,['israeli mediterranean'],אלבום 2
47,spotify:track:4FBLscRO2QkJMad1k8l8bb,Agam Buhbut,שחור תלתן,2022 ZI Productions BY PIL LTD,36,36,3,60442,Agam Buhbut,['israeli mediterranean'],אין קונספט
48,spotify:track:2EHfaOBfI8SCUntirG9ygB,Raviv Kaner,מים עמוקים,Helicon Aroma Music Ltd.,37,49,6,60239,Raviv Kaner,['israeli pop'],מים עמוקים
49,spotify:track:0w4e9A0KryKlPySPdyZQDC,"NOROZ, Ido B & Zooki",מגבת באוויר,NOROZ under exclusive license to D-Music,9,46,26,60142,NOROZ,"['israeli hip hop', 'israeli trap']",מרגיש מוגזם
50,spotify:track:4Ow0gCGxYfOcyiCuZOt9mp,Avraham Tal,שבוע טוב,Digistage,17,47,90,60008,Avraham Tal,['israeli pop'],שבוע טוב
