rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
22,spotify:track:2TZBSnzQizEQmYLpaUy8CT,Eyal Golan,פנתרה,Liam Productions under exclusive license to D-Music,22,-1,1,92900,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",פנתרה
23,spotify:track:2O1af1DbXF7paOr7O5CRst,Avi Aburomi,ספרי להם הכל,2022 Avi Aburomi BY PIL LTD,12,21,24,91813,Avi Aburomi,['israeli pop'],ספרי להם הכל
24,spotify:track:46s57QULU02Voy0Kup6UEb,"Drake, 21 Savage",Major Distribution,OVO / Republic Records,24,-1,1,90893,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Her Loss
25,spotify:track:3iJQ54fGO6CyP374UzvDJu,Anna Zak,מי זאת,ITModels under exclusive license to D-Music,1,17,25,90584,Anna Zak,['israeli pop'],מי זאת
26,spotify:track:3idINUuyRidKbQiMFt6EkU,"Gal Adam, NOROZ",משוגעת,P.A.I LTD / NOROZ under exclusive license to D-Music,26,32,3,89986,Gal Adam,['israeli mediterranean'],משוגעת
27,spotify:track:73vIOb4Q7YN6HeJTbscRx5,"Oliver Tree, Robin Schulz",Miss You - Bonus Track,Atlantic Records,19,26,5,87315,Oliver Tree,['alternative hip hop'],Miss You
28,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,25,25,52,86458,Tom Odell,['chill pop'],Long Way Down
29,spotify:track:7DS5SpsWS7rtKeAfe9rbfn,"Nunu, Sagi Kariv, Forever Tel Aviv",Cute Boy,Neomi Aharoni Gal / Forever Tel Aviv under exclusive license to D-Music,1,20,22,85843,Nunu,['israeli hip hop'],Cute Boy
30,spotify:track:2EpdcPssADDCCMeOQ9GVtv,"Omer Adam, Amir Dadon",לבחור נכון & פוליטיקה וסקס,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,18,27,6,84181,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לבחור נכון & פוליטיקה וסקס
31,spotify:track:3xoOOmHo07QA9Q7ng1aplW,"Nunu, TOX1C",סיוופלה,Neomi Aharoni Gal / Reborn under exclusive license to D-Music,31,60,2,83492,Nunu,['israeli hip hop'],סיוופלה
32,spotify:track:67PF7VLcYEKKF82ziNf9Ur,"Shahar Saul, Agam Buhbut, NOROZ",דובשנייה,Mobile1 Music,2,30,42,83430,שחר סאול,['israeli hip hop'],דובשנייה
33,spotify:track:05KQMm1vL6MnJkgobUtwft,Omer Adam,לבד על המיטה,P.A.I LTD,2,34,40,81234,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לבד על המיטה
34,spotify:track:26ffnwQVV4votOweWSwpeN,Narkis,הולכת איתך,session42,2,80,72,79902,Narkis,['israeli pop'],הולכת איתך
35,spotify:track:5tNrVA1ySsk7HkV5yg2iXN,"Marina Maximilian, Itay Galo",עולה על שולחנות,Marina Maximilian / Itay Galo under exclusive license to D-Music,17,24,17,79381,Marina Maximilian,['israeli pop'],עולה על שולחנות
36,spotify:track:0UXXAYRUrknaz6FuaPKtFW,אליאב זוהר,מיכל,2022 Eliav Zoharo BY PIL LTD,7,23,15,78484,אליאב זוהר,[],מיכל
37,spotify:track:2SxcL0eba2ILQpJPuBBHsG,Eden Hason,מה פספסתי,Mobile1 Music,2,31,48,77590,Eden Hason,['israeli mediterranean'],מה פספסתי
38,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,Jasmin Moallem,יחפים,Helicon Music,15,37,49,76484,Jasmin Moallem,['israeli pop'],יחפים
39,spotify:track:1quBoxh2fvPsy4f0ZBLf46,"Osher Cohen, Shahar Saul",בסוף נרקוד,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,26,40,13,75513,Osher Cohen,['israeli mediterranean'],בסוף נרקוד
40,spotify:track:3yyHRwblo5kk0fH9pfMP6M,"Marina Maximilian, Guy Mentesh",ביחד,Marina Maximilian under exclusive license to D-Music,14,38,113,74969,Marina Maximilian,['israeli pop'],ביחד
41,spotify:track:34tz0eDhGuFErIuW3q4mPX,"Drake, 21 Savage",On BS,OVO / Republic Records,41,-1,1,74491,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Her Loss
42,spotify:track:57BFhpG4Iq4Zgnoz2X6zbT,"Osher Cohen, Nadav Navi Aharoni",חמישי שישי,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,17,35,27,73161,Osher Cohen,['israeli mediterranean'],חמישי שישי
43,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,Columbia,33,42,104,73052,The Neighbourhood,"['modern alternative rock', 'modern rock', 'pop']",I Love You.
44,spotify:track:4k6Uh1HXdhtusDW5y8Gbvy,Steve Lacy,Bad Habit,L-M Records/RCA Records,27,39,17,72981,Steve Lacy,['afrofuturism'],Gemini Rights
45,spotify:track:2PpTUW96jjJYr8ib8RUnUu,Tuna,י'א 2,Anana Ltd.,43,50,114,71944,Tuna,"['israeli hip hop', 'israeli pop']",טונהפארק
46,spotify:track:561jH07mF1jHuk7KlaeF0s,Eminem,Mockingbird,Aftermath,43,43,4,70595,Eminem,"['detroit hip hop', 'hip hop', 'rap']",Encore (Deluxe Version)
47,spotify:track:6zJejIfVYLgjud3lTk4DLB,Rosa Linn,SNAP,Nvak Collective,20,36,16,70420,Rosa Linn,['alt z'],SNAP PACK
48,spotify:track:6i2SQujw0VIv4LPkF5oFqB,Omer Adam,תמיד שלך,P.A.I LTD,18,46,20,70353,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",תמיד שלך
49,spotify:track:5Am5GSd3X37xFizHRop1YO,"Shlomi Shaban, Ravid Plotnik, Shuli Rand",כנען (12 מרגלים),Helicon Music,28,28,3,69433,Shlomi Shaban,"['israeli rock', 'israeli singer-songwriter']",כנען (12 מרגלים)
50,spotify:track:5jQI2r1RdgtuT8S3iG8zFC,Taylor Swift,Lavender Haze,Taylor Swift,16,29,3,68766,Taylor Swift,['pop'],Midnights
