rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
17,spotify:track:4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",I'm Good (Blue),Parlophone UK,5,16,26,121155,David Guetta,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",I'm Good (Blue)
18,spotify:track:0iTSkLz9biPGVXqTSrkkNd,"Odeya, Noa Kirel",מאמי,Helicon Aroma Music Ltd./ Noa Kirel under exclusive license to NMC United Entertainment Ltd,5,15,10,120472,אודיה,['israeli pop'],מאמי
19,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,1,18,47,117737,Harry Styles,['pop'],Harry's House
20,spotify:track:6clAq1cGO4PYimAmzelTmL,Shira Margalit,אחותי כבר לא סובלת אותך,Anana Ltd,12,20,13,117140,Shira Margalit,['israeli pop'],אחותי כבר לא סובלת אותך
21,spotify:track:0NZPBYD5qbEWRs3PrGiRkT,"Sam Smith, Kim Petras",Unholy (feat. Kim Petras),Capitol Records UK / EMI,4,19,22,110632,Sam Smith,"['pop', 'uk pop']",Gloria
22,spotify:track:6EUHRgL59SPenygocr5G9j,Osher Cohen,כלום,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,22,22,2,109840,Osher Cohen,['israeli mediterranean'],אושר
23,spotify:track:5A3bEckI7AjWTguGqZOzUm,Noa Kirel,פנתרה,Noa Kirel under exclusive license to NMC United Entertainment Ltd.,1,23,28,104950,Noa Kirel,['israeli pop'],פנתרה
24,spotify:track:6AQbmUe0Qwf5PZnt4HmTXv,"PinkPantheress, Ice Spice",Boy's a liar Pt. 2,Warner Records,24,47,2,103555,PinkPantheress,['bedroom pop'],Boy's a liar Pt. 2
25,spotify:track:5I0WaR0LpN4Kn1zwbvd145,"E-Z, Noa Kirel",גושפנקא,Unicell,25,26,10,98358,E-Z,['israeli hip hop'],אייקון
26,spotify:track:5mHdCZtVyb4DcJw8799hZp,"RAYE, 070 Shake",Escapism.,Human Re Sources,23,24,12,96869,RAYE,"['uk contemporary r&b', 'uk pop']",My 21st Century Blues
27,spotify:track:6uCZdJ3p3hrfi6mRKVtt7k,Osher Cohen,תראי אהובתי,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,27,28,2,94027,Osher Cohen,['israeli mediterranean'],אושר
28,spotify:track:2XNXcmwubbt8MJYlQRb4V2,Odeya,אינטלקטוערס,Helicon Aroma Music Ltd.,6,25,31,90018,אודיה,['israeli pop'],אינטלקטוערס
29,spotify:track:3hpaRxH73ciJCuH6QcNWXO,Eden Hason,מטפסים על הקירות,Mobile1 Music,6,31,29,89887,Eden Hason,['israeli mediterranean'],מטפסים על הקירות
30,spotify:track:6Eds9y8ZiQHcIegsEIVcYP,"Avraham Tal, Eden Hason",את חסרה לי & אורות,Mobile1 Music,11,32,20,87699,Avraham Tal,['israeli pop'],את חסרה לי & אורות
31,spotify:track:05KQMm1vL6MnJkgobUtwft,Omer Adam,לבד על המיטה,P.A.I LTD,2,27,55,85820,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לבד על המיטה
32,spotify:track:0QHEIqNKsMoOY5urbzN48u,Meghan Trainor,Made You Look,Epic,12,29,17,85681,Meghan Trainor,"['hip pop', 'pop']",Takin' It Back
33,spotify:track:2G1o9Mq8KpamOwJPZLuJc7,"Full Trunk, Jimbo J",סתלבט בקיבוץ,NaNa Disc,2,33,42,84924,Full Trunk,['israeli rock'],ממותה
34,spotify:track:0WtM2NBVQNNJLh6scP13H8,"Rema, Selena Gomez",Calm Down (with Selena Gomez),Mavin Records / Jonzing World,29,38,24,82120,Rema,"['afrobeats', 'nigerian pop']",Calm Down (with Selena Gomez)
35,spotify:track:4fYte8ZvTK14NEhAOZocBi,OneRepublic,I Ain't Worried,Mosley Music/Interscope Records,14,30,35,80781,OneRepublic,"['piano rock', 'pop']",OneRepublic (Japan Paradise Tour Edition)
36,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,21,34,67,79017,Tom Odell,['chill pop'],Long Way Down
37,spotify:track:2PpTUW96jjJYr8ib8RUnUu,Tuna,י'א 2,Anana Ltd.,36,36,129,78997,Tuna,"['israeli hip hop', 'israeli pop']",טונהפארק
38,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,44,122,78355,Eden Hason,['israeli mediterranean'],אלבום 2
39,spotify:track:4nrPB8O7Y7wsOCJdgXkthe,"Bizarrap, Shakira","Shakira: Bzrp Music Sessions, Vol. 53",DALE PLAY Records,19,35,6,76518,Bizarrap,"['argentine hip hop', 'pop venezolano', 'trap argentino', 'trap latino', 'urbano latino']","Shakira: Bzrp Music Sessions, Vol. 53"
40,spotify:track:0SmY5bTuls1ccput6QhHSA,Adir Getz,"אני אוהב, אני מכור, אני שרוף",Unicell,18,37,35,75645,Adir Getz,['israeli mediterranean'],"אני אוהב, אני מכור, אני שרוף"
41,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,41,41,33,75125,Arctic Monkeys,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",AM
42,spotify:track:3RBpmZJ0YG9abVBXI2U1UO,Eden Hason,את חסרה לי,Mobile1 Music,1,42,139,72664,Eden Hason,['israeli mediterranean'],אלבום 2
43,spotify:track:6d8ZHsSyTg6ABLkWNCZdSy,Avi Aburomi,מה עובר לך בראש,2022 Avi Aburomi BY PIL LTD,18,51,27,71987,Avi Aburomi,['israeli pop'],מה עובר לך בראש
44,spotify:track:4W1G1xlxcirdtXosgsR0m0,Agam Buhbut,קופידון (Prod. By Triangle),2022 Z.I. Productions BY PIL LTD,10,39,23,71892,Agam Buhbut,['israeli mediterranean'],קופידון (Prod. By Triangle)
45,spotify:track:4b5dVRUzTCy0ngxobUX2DG,Peer Tasi,חורף בחלון,Peer Tasi LTD under exclusive license to D-Music,45,49,21,71611,Peer Tasi,['israeli mediterranean'],פרק א' נגמר
46,spotify:track:561jH07mF1jHuk7KlaeF0s,Eminem,Mockingbird,Aftermath,26,48,19,71565,Eminem,"['detroit hip hop', 'hip hop', 'rap']",Encore (Deluxe Version)
47,spotify:track:5odlY52u43F5BjByhxg7wg,JVKE,golden hour,JVKE,32,45,19,70861,JVKE,"['modern indie pop', 'pov: indie', 'singer-songwriter pop']",this is what ____ feels like (Vol. 1-4)
48,spotify:track:7Jeh9SPQdyULPmdIqTNo3y,"Tuna, Margalit Tzan'ani",כנפיים - Live,NaNa Disc,25,40,5,70397,Tuna,"['israeli hip hop', 'israeli pop']",כנפיים (Live)
49,spotify:track:6tldCcfbfXkLApFllqab7S,"Omer Adam, Idan Raichel",מדברים בשקט (מתוך חזרות למופע NEXT),P.A.I LTD / Helicon Aroma Music LTD / Next,28,43,12,70189,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",מדברים בשקט (מתוך חזרות למופע NEXT)
50,spotify:track:3yyHRwblo5kk0fH9pfMP6M,"Marina Maximilian, Guy Mentesh",ביחד,Marina Maximilian under exclusive license to D-Music,14,50,128,69409,Marina Maximilian,['israeli pop'],ביחד
