rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
1,spotify:track:34KzX8fwFPLchmOvYBDap0,"Osher Cohen, Noa Kirel",אין אותי,Helicon Aroma Music Ltd. / P.A.I Ltd.,1,2,8,439734,Osher Cohen,['israeli mediterranean'],NEXT EPISODE
2,spotify:track:5nYFRLTLrqiETyy6LUPfhQ,"STILLA, Ness",מגדלים,2024 Va’ad Ha Bait records & Maman Productions by PIL ltd,1,1,9,437265,סטילה,['israeli hip hop'],מגדלים
3,spotify:track:7AlqKFiOM5X7nJdtbwvsi6,Jasmin Moallem,דאמ,Helicon Music,3,3,5,379838,Jasmin Moallem,['israeli pop'],דאמ
4,spotify:track:40i7ilG9ltStXi09E5m32E,Odeya,בן אדם,Helicon Aroma Music Ltd.,4,20,3,332248,אודיה,['israeli pop'],ילדה של אמונה
5,spotify:track:0h8eZd7eqwZISaz9bkj1zV,Itay Levi,מערב ראשון,Mobile1 Music,3,4,15,327982,Itay Levi,"['israeli mediterranean', 'mizrahi']",מערב ראשון
6,spotify:track:3FihyZ7YA7vrNiSUfWww10,"STILLA, Ness",באמפרים,2024 Va’ad Ha Bait records & Maman Productions by PIL ltd,1,5,16,300420,סטילה,['israeli hip hop'],באמפרים
7,spotify:track:0Wr6wZgEP1npYg0vrsWPIZ,Peer Tasi,רוז,Peer Tasi LTD under exclusive license to D-Music,1,6,16,276444,Peer Tasi,['israeli mediterranean'],רדיו שטח 2
8,spotify:track:4DKH1iLhp007TVLURYtmeC,Peer Tasi,מה יהיה מחר,Peer Tasi LTD under exclusive license to D-Music,7,8,16,266647,Peer Tasi,['israeli mediterranean'],רדיו שטח 2
9,spotify:track:6qB33ch9RK0aoMfxfnlXa1,Osher Cohen,פלסטרים,Helicon Aroma Music Ltd. / P.A.I Ltd.,1,7,21,262330,Osher Cohen,['israeli mediterranean'],פלסטרים
10,spotify:track:0D9A15ZzO3VzLIYqOfm6QB,מ',אני חוזר,Ilay Eliyahu Mataraso under exclusive license to D-Music,10,14,13,240070,מ',[],לחזור הביתה
11,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,9,9,4,230367,Lady Gaga,"['art pop', 'dance pop', 'pop']",Die With A Smile
12,spotify:track:4zXfQYhcSboWEOAwIQST9N,Omer Adam,רק שלך,P.A.I LTD,1,12,25,192156,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות
13,spotify:track:1Jx6aZyJR985kw8CWUZ15O,"Omer Adam, Odeya, ShrekDiMC",צמוד צמוד,P.A.I LTD / Helicon Aroma Music LTD,1,13,22,188138,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",צמוד צמוד
14,spotify:track:2yPnlfwQ1AmhHauqQWDlWZ,Osher Cohen,מנגן ושר,Helicon Aroma Music Ltd./ P.A.I Ltd.,1,16,31,177051,Osher Cohen,['israeli mediterranean'],THE LAST EPISODE
15,spotify:track:0hdDyhwaJpNW5nsJC3qYPe,Peer Tasi,מלודי,Peer Tasi LTD under exclusive license to D-Music,5,10,16,175146,Peer Tasi,['israeli mediterranean'],רדיו שטח 2
16,spotify:track:2eauhZzDelRWx1f3PmdaxU,Itay Levi,חולה ירח,Mobile1 Music,14,15,15,174785,Itay Levi,"['israeli mediterranean', 'mizrahi']",חולה ירח
17,spotify:track:17Gbwxyhsj0dznw9DSruNC,"Omer Adam, ShrekDiMC",ראיתי עולם,P.A.I LTD,1,17,16,173557,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",ראיתי עולם
18,spotify:track:1BJJbSX6muJVF2AK7uH1x4,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",Move,Keinemusik,11,11,14,171969,Adam Port,['melodic house'],Move
19,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,22,121,168525,Eden Hason,['israeli mediterranean'],עושה לי צרות
20,spotify:track:6JnLTSjPA96Dgg9VCDRf1r,ילד.,למה את?,Universal Music Israel Distributed Labels,6,19,21,158737,ילד.,[],ילד.
21,spotify:track:2CUwpTA4gOSouCTyRN1vnE,Itay Levi,אין לי מקום אחר,Mobile1 Music,5,18,39,158425,Itay Levi,"['israeli mediterranean', 'mizrahi']",אין לי מקום אחר
22,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,15,21,17,156571,Billie Eilish,"['art pop', 'pop']",HIT ME HARD AND SOFT
23,spotify:track:2fewVF6oOGKux69rHGbPMq,Eden Hason,צוחקת ובוכה,Mobile1 Music,4,27,32,148965,Eden Hason,['israeli mediterranean'],צוחקת ובוכה
24,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,13,24,34,145786,Teddy Swims,[],I've Tried Everything But Therapy (Part 1)
25,spotify:track:2qSkIjg1o9h3YT9RAgYN75,Sabrina Carpenter,Espresso,Island Records,11,23,22,144115,Sabrina Carpenter,['pop'],Espresso
26,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",4,25,33,138987,Benson Boone,['singer-songwriter pop'],Fireworks & Rollerblades
27,spotify:track:7hBNxod1lDW2HKu9wlBUp5,Odeya,עובד בכפר,Helicon Aroma Music Ltd.,27,49,3,134358,אודיה,['israeli pop'],ילדה של אמונה
28,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,31,143,128161,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע
29,spotify:track:74kYHwU43s49Y5AukKArWQ,ששון איפרם שאולוב,משהו אמיתי בעיניים,ללא,2,30,54,126975,ששון איפרם שאולוב,['israeli pop'],משהו אמיתי בעיניים
30,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,38,203,126297,Eden Hason,['israeli mediterranean'],אלבום 2
31,spotify:track:34aKXUhVdHGTzWOt85RjGq,Osher Cohen,אהבה,Helicon Aroma Music Ltd./ P.A.I Ltd.,1,26,66,125861,Osher Cohen,['israeli mediterranean'],Part II
32,spotify:track:4dELL8S6XVMibwBkjJACF1,Omer Adam,לילות וקללות,P.A.I LTD,2,32,25,124092,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות
33,spotify:track:4Ow0gCGxYfOcyiCuZOt9mp,Avraham Tal,שבוע טוב,Digistage,17,40,216,120203,Avraham Tal,['israeli pop'],שבוע טוב
34,spotify:track:6Xg2Ir8Go9giAzRxW4Jaze,Hatikva 6,גיבורי על,Hatikva 6 under exclusive license to D-Music,21,28,28,117642,Hatikva 6,"['israeli hip hop', 'israeli pop']",גיבורי על
35,spotify:track:3RBpmZJ0YG9abVBXI2U1UO,Eden Hason,את חסרה לי,Mobile1 Music,1,37,220,114953,Eden Hason,['israeli mediterranean'],אלבום 2
36,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Sabrina Carpenter,Taste,Island Records,34,34,3,113842,Sabrina Carpenter,['pop'],Short n' Sweet
37,spotify:track:6xtqda5h0wlcFn3WdI4pb6,Tuna,כל הכוכבים,NaNa Disc,19,42,134,111530,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע
38,spotify:track:2WDgnb44mEO7gWUtECuNLJ,"Static, Adi Bity",מכשפה,Mobile1 Music,23,35,20,109669,Static,[],להרים
39,spotify:track:2foTZaysNY65xcTXlQKxg4,Odeya,אם אתה שלי,Helicon Aroma Music Ltd.,9,33,32,106984,אודיה,['israeli pop'],אם אתה שלי
40,spotify:track:4EN9nGt9TWutt0iDTRnXjY,Shilo Ben Saadon,כוכבים,Or Mermelstein under exclusive license to D-Music,16,39,23,106599,שילה בן סעדון,['israeli pop'],כוכבים
41,spotify:track:5Z0UnEtpLDQyYlWwgi8m9C,Hozier,Too Sweet,Rubyworks / Universal-Island Records Ltd,18,43,24,103751,Hozier,"['irish singer-songwriter', 'modern rock', 'pop', 'pov: indie']",Unreal Unearth: Unheard
42,spotify:track:5lNB8HWmxpICQXi5Pgatz1,"Shahar Tavoch, Agam Buhbut",נאדי באדי,NMC United Entertainment Ltd.,5,36,26,101971,שחר טבוך,[],"היי, זה שחר"
43,spotify:track:0SMDtYt5HghaTMFc61nCnP,Omer Adam,ואיך שלא,P.A.I LTD,2,46,40,100422,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",ואיך שלא
44,spotify:track:2G1o9Mq8KpamOwJPZLuJc7,"Full Trunk, Jimbo J",סתלבט בקיבוץ,NaNa Disc,2,50,116,100241,Full Trunk,['israeli rock'],ממותה
45,spotify:track:5N3hjp1WNayUPZrA8kJmJP,Sabrina Carpenter,Please Please Please,Island Records,16,29,14,99190,Sabrina Carpenter,['pop'],Please Please Please
46,spotify:track:5FQCwtsC3YanKJzpfkvnDt,Moshiko Mor,שותפה שלי,E.S Productions under exclusive license to D-Music,46,57,4,99025,Moshiko Mor,['israeli mediterranean'],שותפה שלי
47,spotify:track:1EZj3gwDRCDVTxJAIGUtMQ,Eyal Golan,שוב אני בדד,Liam Productions under exclusive license to D-Music,41,41,4,96644,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",שוב אני בדד
48,spotify:track:3QCWA9RzAPb4Xw4BagADFq,Osher Cohen,ככה וככה,Helicon Aroma Music Ltd./ P.A.I Ltd.,2,47,66,94185,Osher Cohen,['israeli mediterranean'],Part II
49,spotify:track:7BcRDWY4VTCvRRHoobFWWo,"Tuna, Jasmin Moallem",סהרה - Live,NaNa Disc,1,56,117,90155,Tuna,"['israeli hip hop', 'israeli pop']",סהרה (Live)
50,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,Jasmin Moallem,יחפים,Helicon Music,4,51,145,89420,Jasmin Moallem,['israeli pop'],יחפים
