rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
22,spotify:track:6OfuBrC66OMwMJSyTQDVkw,ניר כנען,שיר לנטע,Helicon Music,17,17,9,170736,ניר כנען,[],שיר לנטע
23,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,13,23,20,169312,Teddy Swims,[],I've Tried Everything But Therapy (Part 1)
24,spotify:track:2fewVF6oOGKux69rHGbPMq,Eden Hason,צוחקת ובוכה,Mobile1 Music,4,9,18,168826,Eden Hason,['israeli mediterranean'],צוחקת ובוכה
25,spotify:track:3IiaTxdKgDe9NvmosLM8bM,ששון איפרם שאולוב,בואי נדבר,Mobile1 Music,4,20,33,168001,ששון איפרם שאולוב,['israeli pop'],בואי נדבר
26,spotify:track:7fcFn0EdQleBdarD7yLp95,Omer Adam,מבת ים ועד הנצח,P.A.I LTD,4,15,11,165925,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות
27,spotify:track:0hdDyhwaJpNW5nsJC3qYPe,Peer Tasi,מלודי,Peer Tasi LTD under exclusive license to D-Music,27,79,2,164463,Peer Tasi,['israeli mediterranean'],רדיו שטח 2
28,spotify:track:0SMDtYt5HghaTMFc61nCnP,Omer Adam,ואיך שלא,P.A.I LTD,2,22,26,162219,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",ואיך שלא
29,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,Kendrick Lamar,Not Like Us,"Kendrick Lamar, under exclusive license to Interscope Records",9,16,5,161285,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Not Like Us
30,spotify:track:5AJ9hqTS2wcFQCELCFRO7A,Tommy Richman,MILLION DOLLAR BABY,PULSE Records,17,26,5,148669,Tommy Richman,['chill abstract hip hop'],MILLION DOLLAR BABY
31,spotify:track:2GxrNKugF82CnoRFbQfzPf,Artemas,i like the way you kiss me,Artemas,20,29,11,147660,Artemas,[],i like the way you kiss me
32,spotify:track:6YQpTZk61Ku0hyutsVLpPe,Eden Ben Zaken,חיפשתי אותו בנרות,Sarit Productions LTD / Helicon Aroma Music Ltd. under exclusive license to D-Music,31,31,6,143784,Eden Ben Zaken,"['israeli mediterranean', 'israeli pop']",דם שלי
33,spotify:track:74kYHwU43s49Y5AukKArWQ,ששון איפרם שאולוב,משהו אמיתי בעיניים,ללא,2,27,40,141778,ששון איפרם שאולוב,['israeli pop'],משהו אמיתי בעיניים
34,spotify:track:6Xg2Ir8Go9giAzRxW4Jaze,Hatikva 6,גיבורי על,Hatikva 6 under exclusive license to D-Music,23,30,14,141371,Hatikva 6,"['israeli hip hop', 'israeli pop']",גיבורי על
35,spotify:track:1O0VUtEP7oVZKAXOMl0QLY,Omer Adam,אקדח,P.A.I LTD,16,33,11,140205,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות
36,spotify:track:2vR9gmLutur2qzskoEcYna,Ben Chen,חומר ממכר,Helicon Music,36,45,4,138481,Ben Chen,[],חומר ממכר
37,spotify:track:2M8hzSzwsIlsCTAhuAQGSf,Omer Adam,כסף או דמעות,P.A.I LTD,7,28,11,137863,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות
38,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,44,129,136015,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע
39,spotify:track:2KBtuxA73fMKyj37wr1XKM,Omer Adam,סטלות,P.A.I LTD,13,32,41,132777,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סטלות
40,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,38,107,131071,Eden Hason,['israeli mediterranean'],עושה לי צרות
41,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,38,42,3,130365,Billie Eilish,"['art pop', 'pop']",HIT ME HARD AND SOFT
42,spotify:track:7iabz12vAuVQYyekFIWJxD,"Central Cee, Lil Baby",BAND4BAND (feat. Lil Baby),Columbia,42,104,2,127640,Central Cee,"['melodic drill', 'r&drill']",BAND4BAND (feat. Lil Baby)
43,spotify:track:4wEFTT1fmFfsLY1K7Y40Cy,"Peled, Nastia Rod",עזבת ת'בית,Mobile1 Music,5,35,43,126708,Peled,"['israeli hip hop', 'israeli trap']",TATE WE MADE IT
44,spotify:track:6XjDF6nds4DE2BBbagZol6,"FloyyMenor, Cris Mj",Gata Only,FloyyMenor under exclusive license to UnitedMasters LLC,42,46,8,113578,FloyyMenor,['reggaeton chileno'],Gata Only
45,spotify:track:1dkljZlzg37FoGtUJ1EsxQ,Osher Cohen,איפה אתה,Helicon Aroma Music Ltd./ P.A.I Ltd.,9,40,17,111559,Osher Cohen,['israeli mediterranean'],THE LAST EPISODE
46,spotify:track:6nSQvSGrFykSmDIOetK94r,Jasmin Moallem,יהיה טוב,Helicon Music,1,41,53,109694,Jasmin Moallem,['israeli pop'],אין עולם
47,spotify:track:6xtqda5h0wlcFn3WdI4pb6,Tuna,כל הכוכבים,NaNa Disc,19,43,120,109432,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע
48,spotify:track:6ClLC1FYoL8orfOrcknQkk,Alma Gov,מה לעשות עם הזאב,Universal Music Israel Distributed Labels,20,39,16,107691,Alma Gov,[],איך האהבה הזאת חומקת בין האצבעות
49,spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,Billie Eilish,CHIHIRO,Darkroom/Interscope Records,25,34,3,107194,Billie Eilish,"['art pop', 'pop']",HIT ME HARD AND SOFT
50,spotify:track:3Au0H4VhjcXZ5HGOHo8Nc3,Static,רונדלים,Mobile1 Music,3,56,68,106879,Static,[],לירז
