rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
16,spotify:track:6IVIMUcrykPBQqWVA0g7zw,"STILLA, Ness",חרבו דרבו,2023 Maman Productions & Va’ad Ha Bait Records by PIL ltd,1,11,14,147108,סטילה,['israeli hip hop'],חרבו דרבו
17,spotify:track:3cXhJh34pRLkZegiL5cfy9,ששון איפרם שאולוב,כשיגמר לכם הקיץ,Mobile1 Music,11,13,18,143568,ששון איפרם שאולוב,['israeli pop'],כשיגמר לכם הקיץ
18,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,Jasmin Moallem,יחפים,Helicon Music,4,15,115,139463,Jasmin Moallem,['israeli pop'],יחפים
19,spotify:track:4wEFTT1fmFfsLY1K7Y40Cy,"Peled, Nastia Rod",עזבת ת'בית,Mobile1 Music,5,16,27,132636,Peled,"['israeli hip hop', 'israeli trap']",TATE WE MADE IT
20,spotify:track:3rUGC1vUpkDG9CZFHMur1t,Tate McRae,greedy,RCA Records Label,6,17,22,130703,Tate McRae,['pop'],greedy
21,spotify:track:0QDGzInNYjTlYI28Xq7slK,"Doli & Penn, Eden Hason",לאהוב אותך כל יום,Dolev Ram / Penn Hazut / Sarit Productions under exclusive license to D-Music,1,19,39,126919,Doli & Penn,['israeli pop'],לאהוב אותך כל יום
22,spotify:track:5zdau2dtmOUHF3CJ3odKfb,ששון איפרם שאולוב,נתראה בגלגול הבא,Mobile1 Music,18,18,14,126649,ששון איפרם שאולוב,['israeli pop'],נתראה בגלגול הבא
23,spotify:track:6tNQ70jh4OwmPGpYy6R2o9,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",23,38,3,124887,Benson Boone,['singer-songwriter pop'],Beautiful Things
24,spotify:track:2fewVF6oOGKux69rHGbPMq,Eden Hason,צוחקת ובוכה,Mobile1 Music,22,22,2,124465,Eden Hason,['israeli mediterranean'],צוחקת ובוכה
25,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,28,113,123023,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע
26,spotify:track:6oTChqDVAXNxJrg57siTxB,Hanan Ben Ari,עטלף עיוור,Hanan Ben Ari under exclusive license to D-Music,13,21,40,121590,Hanan Ben Ari,['israeli pop'],יש כאן יותר מזה
27,spotify:track:0CBpvL8Z0NRdazbJ4HDm9M,Osher Cohen,תרקדי (7.10.23),Helicon Aroma Music Ltd./ P.A.I Ltd.,10,24,15,118562,Osher Cohen,['israeli mediterranean'],תרקדי (7.10.23)
28,spotify:track:3U5JVgI2x4rDyHGObzJfNf,Natasha Bedingfield,Unwritten,Sony Music CG,20,20,5,114480,Natasha Bedingfield,"['dance pop', 'pop', 'post-teen pop']",Unwritten
29,spotify:track:5oi46p5BbFdvgI0bAeu1rX,Eyal Golan,עם ישראל חי,Liam Productions under exclusive license to D-Music,7,27,17,111254,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",עם ישראל חי
30,spotify:track:7BcRDWY4VTCvRRHoobFWWo,"Tuna, Jasmin Moallem",סהרה - Live,NaNa Disc,1,26,87,110007,Tuna,"['israeli hip hop', 'israeli pop']",סהרה (Live)
31,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,29,91,104909,Eden Hason,['israeli mediterranean'],עושה לי צרות
32,spotify:track:0PfvEnfj3hHl7zlc0WcfGY,Ravid Plotnik,‏שלווה בארמונותייך,NaNa Disc,23,23,95,103822,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",תוך כדי תנועה
33,spotify:track:3X0WwsNHfSqpd85A9Iggr2,"Hanan Ben Ari, Peer Tasi",38 וחוץ מכדורגל,Peer Tasi / Hanan Ben Ari under eclusive license to D-Music,13,31,22,102330,Hanan Ben Ari,['israeli pop'],38 וחוץ מכדורגל
34,spotify:track:1saT4tObMScARIwT4wTv0W,Ravid Plotnik,נתראה בגלגול הבא,NaNa Disc,23,25,214,100036,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",ועכשיו לחלק האומנותי
35,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,32,173,98355,Eden Hason,['israeli mediterranean'],אלבום 2
36,spotify:track:3mCCFs2hdDM2mObzARzxOg,"STILLA, Ness",תיק קטן,2023 Va’ad Ha Bait records By PIL LTD,1,30,42,98170,סטילה,['israeli hip hop'],תיק קטן
37,spotify:track:2foTZaysNY65xcTXlQKxg4,Odeya,אם אתה שלי,Helicon Aroma Music Ltd.,37,52,2,97551,אודיה,['israeli pop'],אם אתה שלי
38,spotify:track:7DSAEUvxU8FajXtRloy8M0,Miley Cyrus,Flowers,Columbia,1,54,55,96362,Miley Cyrus,['pop'],Endless Summer Vacation
39,spotify:track:1zZ9bah4HU0TtICQzCFXp3,"Avi Aburomi, Mor",אין אותנו יותר (By Tamar Yahalomy & Yonatan Kalimi),2023 Avi Aburomi By PIL LTD,2,40,55,95485,Avi Aburomi,['israeli pop'],אין אותנו יותר (By Tamar Yahalomy & Yonatan Kalimi)
40,spotify:track:4xhsWYTOGcal8zt0J161CU,Jack Harlow,Lovin On Me,Generation Now/Atlantic,31,33,12,94975,Jack Harlow,"['deep underground hip hop', 'hip hop', 'kentucky hip hop', 'pop rap', 'rap']",Lovin On Me
41,spotify:track:6uc5gCVI30JNif2o4Ahmud,Jasmin Moallem,יום כיפור,Helicon Music,41,-1,1,94718,Jasmin Moallem,['israeli pop'],יום כיפור
42,spotify:track:60BOR51eeN8A3wYIrElggH,"Osher Cohen, Odeya",אני פה,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,2,48,53,93868,Osher Cohen,['israeli mediterranean'],אושר
43,spotify:track:7yq4Qj7cqayVTp3FF9CWbm,Vance Joy,Riptide,F-Stop Records/Atlantic,34,34,199,92758,Vance Joy,"['folk-pop', 'modern rock']",Dream Your Life Away
44,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,32,37,84,91372,Arctic Monkeys,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",AM
45,spotify:track:6Eds9y8ZiQHcIegsEIVcYP,"Avraham Tal, Eden Hason",את חסרה לי & אורות,Mobile1 Music,11,36,71,88331,Avraham Tal,['israeli pop'],את חסרה לי & אורות
46,spotify:track:5mjYQaktjmjcMKcUIcqz4s,Kenya Grace,Strangers,Warner Records/Major Recordings,7,45,24,86298,Kenya Grace,['singer-songwriter pop'],Strangers
47,spotify:track:1kuGVB7EU95pJObxwvfwKS,Olivia Rodrigo,vampire,Olivia Rodrigo PS,9,47,33,85979,Olivia Rodrigo,['pop'],GUTS
48,spotify:track:3RBpmZJ0YG9abVBXI2U1UO,Eden Hason,את חסרה לי,Mobile1 Music,1,39,190,85962,Eden Hason,['israeli mediterranean'],אלבום 2
49,spotify:track:4RyMByXc5HfKc3b8wqwOso,Peer Tasi,אהבה חולה,Peer Tasi LTD under exclusive license to D-Music,1,44,63,85402,Peer Tasi,['israeli mediterranean'],רדיו שטח
50,spotify:track:4Ow0gCGxYfOcyiCuZOt9mp,Avraham Tal,שבוע טוב,Digistage,17,64,186,83597,Avraham Tal,['israeli pop'],שבוע טוב
