rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
16,spotify:track:52Do4VrXDPuXZ1KH2TZcqw,Static,להיט של שיר אחד,Mobile1 Music,16,168,2,124677,Static,[],לירז
17,spotify:track:4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",I'm Good (Blue),Parlophone UK,5,17,27,122112,David Guetta,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",I'm Good (Blue)
18,spotify:track:0urIdTVIjmPX5i9dsIusQj,Odeya,החיים שלי אחריך,Helicon Aroma Music Ltd.,4,14,14,121586,אודיה,['israeli pop'],החיים שלי אחריך
19,spotify:track:2dHHgzDwk4BJdRwy9uXhTO,"Metro Boomin, The Weeknd, 21 Savage",Creepin' (with The Weeknd & 21 Savage),Republic Records,10,16,13,118711,Metro Boomin,['rap'],HEROES & VILLAINS
20,spotify:track:5I0WaR0LpN4Kn1zwbvd145,"E-Z, Noa Kirel",גושפנקא,Unicell,20,25,11,115812,E-Z,['israeli hip hop'],אייקון
21,spotify:track:0iTSkLz9biPGVXqTSrkkNd,"Odeya, Noa Kirel",מאמי,Helicon Aroma Music Ltd./ Noa Kirel under exclusive license to NMC United Entertainment Ltd,5,18,11,114792,אודיה,['israeli pop'],מאמי
22,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,1,19,48,110190,Harry Styles,['pop'],Harry's House
23,spotify:track:6clAq1cGO4PYimAmzelTmL,Shira Margalit,אחותי כבר לא סובלת אותך,Anana Ltd,12,20,14,107326,Shira Margalit,['israeli pop'],אחותי כבר לא סובלת אותך
24,spotify:track:0NZPBYD5qbEWRs3PrGiRkT,"Sam Smith, Kim Petras",Unholy (feat. Kim Petras),Capitol Records UK / EMI,4,21,23,106879,Sam Smith,"['pop', 'uk pop']",Gloria
25,spotify:track:6kVmhOoBlMEH3WdxrLhjFB,"Static, Eden Ben Zaken",הפשע המושלם,Mobile1 Music,25,178,2,105604,Static,[],לירז
26,spotify:track:3Au0H4VhjcXZ5HGOHo8Nc3,Static,רונדלים,Mobile1 Music,26,150,2,105394,Static,[],לירז
27,spotify:track:6AQbmUe0Qwf5PZnt4HmTXv,"PinkPantheress, Ice Spice",Boy's a liar Pt. 2,Warner Records,24,24,3,103936,PinkPantheress,['bedroom pop'],Boy's a liar Pt. 2
28,spotify:track:5A3bEckI7AjWTguGqZOzUm,Noa Kirel,פנתרה,Noa Kirel under exclusive license to NMC United Entertainment Ltd.,1,23,29,101404,Noa Kirel,['israeli pop'],פנתרה
29,spotify:track:6EUHRgL59SPenygocr5G9j,Osher Cohen,כלום,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,22,22,3,96100,Osher Cohen,['israeli mediterranean'],אושר
30,spotify:track:3hpaRxH73ciJCuH6QcNWXO,Eden Hason,מטפסים על הקירות,Mobile1 Music,6,29,30,95615,Eden Hason,['israeli mediterranean'],מטפסים על הקירות
31,spotify:track:4D5BAc9GN5Q8r5LVO7mxBI,Eden Hason,שוב,Mobile1 Music,31,-1,1,94937,Eden Hason,['israeli mediterranean'],שוב
32,spotify:track:6uCZdJ3p3hrfi6mRKVtt7k,Osher Cohen,תראי אהובתי,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,27,27,3,92100,Osher Cohen,['israeli mediterranean'],אושר
33,spotify:track:5mHdCZtVyb4DcJw8799hZp,"RAYE, 070 Shake",Escapism.,Human Re Sources,23,26,13,91891,RAYE,"['uk contemporary r&b', 'uk pop']",My 21st Century Blues
34,spotify:track:6Eds9y8ZiQHcIegsEIVcYP,"Avraham Tal, Eden Hason",את חסרה לי & אורות,Mobile1 Music,11,30,21,91889,Avraham Tal,['israeli pop'],את חסרה לי & אורות
35,spotify:track:7oDd86yk8itslrA9HRP2ki,"The Weeknd, Ariana Grande",Die For You - Remix,XO / Republic Records,35,-1,1,91325,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",Die For You (Remix)
36,spotify:track:2XNXcmwubbt8MJYlQRb4V2,Odeya,אינטלקטוערס,Helicon Aroma Music Ltd.,6,28,32,89137,אודיה,['israeli pop'],אינטלקטוערס
37,spotify:track:05KQMm1vL6MnJkgobUtwft,Omer Adam,לבד על המיטה,P.A.I LTD,2,31,56,88500,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לבד על המיטה
38,spotify:track:0WtM2NBVQNNJLh6scP13H8,"Rema, Selena Gomez",Calm Down (with Selena Gomez),Mavin Records / Jonzing World,29,34,25,84332,Rema,"['afrobeats', 'nigerian pop']",Calm Down (with Selena Gomez)
39,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,38,123,82802,Eden Hason,['israeli mediterranean'],אלבום 2
40,spotify:track:3XWS8fmwWb5Nfs8vDcGz84,Static,בלנסיאגה,Mobile1 Music,40,172,2,81000,Static,[],לירז
41,spotify:track:0QHEIqNKsMoOY5urbzN48u,Meghan Trainor,Made You Look,Epic,12,32,18,80835,Meghan Trainor,"['hip pop', 'pop']",Takin' It Back
42,spotify:track:4fYte8ZvTK14NEhAOZocBi,OneRepublic,I Ain't Worried,Mosley Music/Interscope Records,14,35,36,80811,OneRepublic,"['piano rock', 'pop']",OneRepublic (Japan Paradise Tour Edition)
43,spotify:track:2G1o9Mq8KpamOwJPZLuJc7,"Full Trunk, Jimbo J",סתלבט בקיבוץ,NaNa Disc,2,33,43,80500,Full Trunk,['israeli rock'],ממותה
44,spotify:track:4W1G1xlxcirdtXosgsR0m0,Agam Buhbut,קופידון (Prod. By Triangle),2022 Z.I. Productions BY PIL LTD,10,44,24,79388,Agam Buhbut,['israeli mediterranean'],קופידון (Prod. By Triangle)
45,spotify:track:4b5dVRUzTCy0ngxobUX2DG,Peer Tasi,חורף בחלון,Peer Tasi LTD under exclusive license to D-Music,45,45,22,78763,Peer Tasi,['israeli mediterranean'],פרק א' נגמר
46,spotify:track:3RBpmZJ0YG9abVBXI2U1UO,Eden Hason,את חסרה לי,Mobile1 Music,1,42,140,76628,Eden Hason,['israeli mediterranean'],אלבום 2
47,spotify:track:0SmY5bTuls1ccput6QhHSA,Adir Getz,"אני אוהב, אני מכור, אני שרוף",Unicell,18,40,36,76627,Adir Getz,['israeli mediterranean'],"אני אוהב, אני מכור, אני שרוף"
48,spotify:track:2PpTUW96jjJYr8ib8RUnUu,Tuna,י'א 2,Anana Ltd.,36,37,130,76490,Tuna,"['israeli hip hop', 'israeli pop']",טונהפארק
49,spotify:track:6m6oaAugKIwqZpLhqtOXMX,Noam Bettan,בובה,Zaav Music / Noam Bettan under exclusive license to D-Music,49,56,8,75565,Noam Bettan,['israeli pop'],בובה
50,spotify:track:7FLWyTcWqdRXgfdfetlkGq,Static,מחול,Mobile1 Music,50,-1,1,72841,Static,[],לירז
