rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
11,spotify:track:5Z9KJZvQzH6PFmb8SNkxuk,"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),Columbia,1,14,28,99355,Lil Nas X,['lgbtq+ hip hop'],MONTERO
12,spotify:track:6SuC1LItQ9V9SjET2EvvtD,"Agam Buhbut, Shahar Saul",באתי להציל אותך,2021 ZI Productions BY PIL LTD,11,11,14,96371,Agam Buhbut,['israeli mediterranean'],באתי להציל אותך
13,spotify:track:3ZT2YK7nfPXq3xCrlWkgt7,Maya Dadon,חוץ ממך,Icon Artist Management under exclusive license to D-Music,13,36,2,95370,Maya Dadon,['israeli pop'],חוץ ממך
14,spotify:track:2Xr1dTzJee307rmrkt8c0g,CKay,love nwantiti (ah ah ah),Chocolate City Music,4,12,20,91088,CKay,"['afro r&b', 'afrobeats']",CKay The First
15,spotify:track:67PF7VLcYEKKF82ziNf9Ur,"Shahar Saul, Agam Buhbut, NOROZ",דובשנייה,Mobile1 Music,15,31,2,87655,שחר סאול,['israeli hip hop'],דובשנייה
16,spotify:track:46IZ0fSY2mpAiktS3KOqds,Adele,Easy On Me,Columbia,2,16,16,86227,Adele,"['british soul', 'pop', 'pop soul', 'uk pop']",30
17,spotify:track:7rglLriMNBPAyuJOMGwi39,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,EMI,13,17,22,85681,Elton John,"['glam rock', 'mellow gold', 'piano rock', 'rock']",The Lockdown Sessions
18,spotify:track:1KszHjECoMXM3d5y31ZRVl,"Osher Cohen, Noa Kirel",רעשים,A.M Music Productions LTD / P.A.I LTD / Noa Kirel under exclusive license to D-Music,10,18,8,85081,Osher Cohen,['israeli mediterranean'],רעשים
19,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,Jasmin Moallem,יחפים,Helicon Music,15,15,9,84066,Jasmin Moallem,['israeli pop'],יחפים
20,spotify:track:0KqQk985HTWIkQgEABSwPP,Noa Kirel,Thought About That,Atlantic Records,12,13,3,83648,Noa Kirel,['israeli pop'],Thought About That
21,spotify:track:3rmo8F54jFF8OgYsqTxm5d,Ed Sheeran,Bad Habits,Atlantic Records UK,6,22,32,82097,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",=
22,spotify:track:1SOClUWhOi8vHZYMz3GluK,Jaymes Young,Infinity,Atlantic Records,21,21,9,81446,Jaymes Young,['indie poptimism'],Feel Something
23,spotify:track:6jMCb4UpIBjmiKf6EwVK8u,Omer Adam,חצי דפוק,P.A.I LTD,3,19,27,81439,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",3
24,spotify:track:5STI4AAzr3uMvdpx4wUSGr,Omer Adam,חורף באוטו,P.A.I LTD,3,20,14,79732,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חורף באוטו
25,spotify:track:50nfwKoDiSYg8zOCREWAm5,Ed Sheeran,Shivers,Atlantic Records UK,14,25,21,79679,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",=
26,spotify:track:3yyHRwblo5kk0fH9pfMP6M,"Marina Maximilian, Guy Mentesh",ביחד,Marina Maximilian under exclusive license to D-Music,14,23,73,78998,Marina Maximilian,['israeli pop'],ביחד
27,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,Doja Cat,Woman,Kemosabe Records/RCA Records,9,28,26,73722,Doja Cat,"['dance pop', 'pop']",Planet Her
28,spotify:track:5j36y0eeE3I7kCBYIsKqBF,Eden Ben Zaken,מה קרה,Sarit Productions LTD / Helicon Aroma Music Ltd. under exclusive license to D-Music,18,24,5,73574,Eden Ben Zaken,"['israeli mediterranean', 'israeli pop']",מה קרה
29,spotify:track:2gQPv5jvVPqU2a9HhMNO1v,BoyWithUke,Toxic,Republic Records,28,29,16,66830,BoyWithUke,['sad rap'],Toxic
30,spotify:track:2mGGqzRrPOYhgv4MSG6Fhq,"Ravid Plotnik, Sima Noon",‏קורבן,NaNa Disc,5,32,19,66381,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",תוך כדי תנועה
31,spotify:track:2SxcL0eba2ILQpJPuBBHsG,Eden Hason,מה פספסתי,Mobile1 Music,31,38,8,65278,Eden Hason,['israeli mediterranean'],מה פספסתי
32,spotify:track:6sADtPKtORAMZP3GQhOsHv,Ishay Ribo,סיבת הסיבות,2021 Ishay Ribo BY PIL LTD,8,35,49,65050,Ishay Ribo,['israeli pop'],סיבת הסיבות
33,spotify:track:52IzyboDKO3vFCWebuDd7e,Eyal Golan,סוף של כל סיפור,Liam Productions under exclusive license to D-Music,27,27,2,64731,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",סוף של כל סיפור
34,spotify:track:0e8nrvls4Qqv5Rfa2UhqmO,Lil Nas X,THATS WHAT I WANT,Columbia,18,52,20,64476,Lil Nas X,['lgbtq+ hip hop'],MONTERO
35,spotify:track:66iaD8MCoVnBtqUhuzdglT,Ran Danker,בית משוגעים,NMC United Entertainment Ltd.,1,34,48,63808,Ran Danker,"['festigal', 'israeli pop']",בית משוגעים
36,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,40,67,63400,Eden Hason,['israeli mediterranean'],אלבום 2
37,spotify:track:4F5i9rkN4DBMysvhzzEHoh,"Eden Ben Zaken, Eden Hason",פילטרים יפים,Sarit Productions LTD / A.M Music Productions LTD under exclusive license to D-Music,15,30,9,63368,Eden Ben Zaken,"['israeli mediterranean', 'israeli pop']",פילטרים יפים
38,spotify:track:4qAHhdpiGcbzqwjqmwuXwj,Raviv Kaner,רסיסים,Tedy Productions under exclusive license to D-Music,1,37,80,63173,Raviv Kaner,['israeli pop'],רסיסים
39,spotify:track:3A9gSVar0MgHpO86WXeSW9,Itay Levi,הטעות הכי יפה,Mobile1 Music,16,42,36,61703,Itay Levi,"['israeli mediterranean', 'mizrahi']",הטעות הכי יפה
40,spotify:track:20on25jryn53hWghthWWW3,"ACRAZE, Cherish",Do It To It,"Thrive Music, LLC",30,39,12,61317,ACRAZE,"['pop dance', 'tech house']",Do It To It
41,spotify:track:1nH2PkJL1XoUq8oE6tBZoU,The Weeknd,Sacrifice,XO / Republic Records,25,33,4,60471,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",Dawn FM
42,spotify:track:4Ow0gCGxYfOcyiCuZOt9mp,Avraham Tal,שבוע טוב,Digistage,17,43,86,60270,Avraham Tal,['israeli pop'],שבוע טוב
43,spotify:track:2V4A1lYgPT5gjffHHnXwP3,Omer Adam,קאקדילה,P.A.I LTD,1,26,5,59933,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",קאקדילה
44,spotify:track:7rNA5Jwu23g7PaXcMwfLdq,Eden Hason,מדליקה לי הכל,Mobile1 Music,7,47,14,59508,Eden Hason,['israeli mediterranean'],אלבום 2
45,spotify:track:0w4e9A0KryKlPySPdyZQDC,"NOROZ, Ido B & Zooki",מגבת באוויר,NOROZ under exclusive license to D-Music,9,44,22,59101,NOROZ,"['israeli hip hop', 'israeli trap']",מרגיש מוגזם
46,spotify:track:16tcNezkJ5VETVDVC4m7gj,Mergui,לא להיות לבד,Mobile1 Music,17,48,15,57036,Mergui,['israeli pop'],לא להיות לבד
47,spotify:track:1BSMpVGWs3v5BZKnAQziAc,Charlie Puth,Light Switch,Atlantic Records,47,49,2,56076,Charlie Puth,"['pop', 'viral pop']",Light Switch
48,spotify:track:5e4PVtYVBu9BpJVhmQhIvS,Hanan Ben Ari,שמש,Hanan Ben Ari / Mor Dahan under exclusive license to D-Music,26,50,126,55846,Hanan Ben Ari,['israeli pop'],שמש
49,spotify:track:686FdlEzrYCttdUAFByYhI,Eden Hason,לא מרגיש טוב,Mobile1 Music,29,45,10,54885,Eden Hason,['israeli mediterranean'],לא מרגיש טוב
50,spotify:track:2EHfaOBfI8SCUntirG9ygB,Raviv Kaner,מים עמוקים,Helicon Aroma Music Ltd.,41,41,2,54028,Raviv Kaner,['israeli pop'],מים עמוקים
