rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
31,spotify:track:23RoR84KodL5HWvUTneQ1w,Peggy Gou,(It Goes Like) Nanana - Edit,XL Recordings,29,29,6,109333,Peggy Gou,"['electra', 'float house']",(It Goes Like) Nanana [Edit]
32,spotify:track:6dUregFbvUNqHP5nphqesK,Noa Kirel,Unicorn,KAN Israeli Public Broadcasting Corporation under exclusive license to D-Music,1,27,25,107651,Noa Kirel,['israeli pop'],Unicorn
33,spotify:track:3idINUuyRidKbQiMFt6EkU,"Gal Adam, NOROZ",משוגעת,P.A.I LTD / NOROZ under exclusive license to D-Music,4,26,44,105988,Gal Adam,['israeli mediterranean'],משוגעת
34,spotify:track:4PcdcSDUImHuVjoCezSYuC,"LIAD MEIR, רון חיון",פלואו של טמבל 2,2023 Duda By PIL LTD,16,37,20,105861,ליעד מאיר,['israeli hip hop'],פלואו של טמבל
35,spotify:track:4DHcnVTT87F0zZhRPYmZ3B,Miley Cyrus,Flowers,Columbia,1,35,32,105232,Miley Cyrus,['pop'],Endless Summer Vacation
36,spotify:track:1zZ9bah4HU0TtICQzCFXp3,"Avi Aburomi, Mor",אין אותנו יותר (By Tamar Yahalomy & Yonatan Kalimi),2023 Avi Aburomi By PIL LTD,2,32,30,104293,Avi Aburomi,['israeli pop'],אין אותנו יותר (By Tamar Yahalomy & Yonatan Kalimi)
37,spotify:track:6wf7Yu7cxBSPrRlWeSeK0Q,Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",Darkroom/Interscope Records,34,34,6,104143,Billie Eilish,"['art pop', 'pop']","What Was I Made For? [From The Motion Picture ""Barbie""]"
38,spotify:track:6nSQvSGrFykSmDIOetK94r,Jasmin Moallem,יהיה טוב,Helicon Music,22,36,12,103703,Jasmin Moallem,['israeli pop'],אין עולם
39,spotify:track:4f15d7Qc81qw4LKMAQhfYz,Omer Adam,יצאה שבת,P.A.I LTD,22,40,12,103075,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סוף העולם
40,spotify:track:6ubV4TOnHggG27ygsPxjvR,Osher Cohen,אקורדים בלילות,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,30,43,28,101536,Osher Cohen,['israeli mediterranean'],אושר
41,spotify:track:5gOFp28Edmv4nk8HIwnQfe,Yonatan Kalimi,מי את היום בלעדיי,T.Y Studio & Productions under exclusive license to D-Music,6,42,27,100450,Yonatan Kalimi,['israeli pop'],מי את היום בלעדיי
42,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,47,148,98319,Eden Hason,['israeli mediterranean'],אלבום 2
43,spotify:track:6W6ssWo1mqA9bLTo47Alsz,"Jasmin Moallem, Mergui",צונאמי,Helicon Music,12,44,12,96309,Jasmin Moallem,['israeli pop'],אין עולם
44,spotify:track:4C7cg72gU51s1IT4wh7Vp9,Omer Adam,קומה 58,P.A.I LTD,39,39,12,95954,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סוף העולם
45,spotify:track:4rXLjWdF2ZZpXCVTfWcshS,Gunna,fukumean,300 Entertainment,32,46,8,95908,Gunna,"['atl hip hop', 'melodic rap', 'rap', 'trap']",a Gift & a Curse
46,spotify:track:741UUVE2kuITl0c6zuqqbO,"Nicki Minaj, Ice Spice, Aqua",Barbie World (with Aqua) [From Barbie The Album],Atlantic Records,35,38,5,92938,Nicki Minaj,"['hip pop', 'pop', 'queens hip hop', 'rap']",Barbie World (with Aqua) [From Barbie The Album]
47,spotify:track:2G1o9Mq8KpamOwJPZLuJc7,"Full Trunk, Jimbo J",סתלבט בקיבוץ,NaNa Disc,2,51,68,92574,Full Trunk,['israeli rock'],ממותה
48,spotify:track:2IGMVunIBsBLtEQyoI1Mu7,Doja Cat,Paint The Town Red,Kemosabe Records/RCA Records,48,134,3,90440,Doja Cat,"['dance pop', 'pop']",Paint The Town Red
49,spotify:track:4wEFTT1fmFfsLY1K7Y40Cy,"Peled, Nastia Rod",עזבת ת'בית,Mobile1 Music,49,120,2,89043,Peled,"['israeli hip hop', 'israeli trap']",TATE WE MADE IT
50,spotify:track:2QUuLcqNlQUFOuMm4osKdN,Peer Tasi,38,Peer Tasi LTD under exclusive license to D-Music,8,49,38,88955,Peer Tasi,['israeli mediterranean'],רדיו שטח
