rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
12,spotify:track:0QDGzInNYjTlYI28Xq7slK,"Doli & Penn, Eden Hason",לאהוב אותך כל יום,Dolev Ram / Penn Hazut / Sarit Productions under exclusive license to D-Music,1,12,33,162089,Doli & Penn,['israeli pop'],לאהוב אותך כל יום
13,spotify:track:4wEFTT1fmFfsLY1K7Y40Cy,"Peled, Nastia Rod",עזבת ת'בית,Mobile1 Music,5,13,21,155153,Peled,"['israeli hip hop', 'israeli trap']",TATE WE MADE IT
14,spotify:track:6oTChqDVAXNxJrg57siTxB,Hanan Ben Ari,עטלף עיוור,Hanan Ben Ari under exclusive license to D-Music,13,21,34,148028,Hanan Ben Ari,['israeli pop'],יש כאן יותר מזה
15,spotify:track:3QCWA9RzAPb4Xw4BagADFq,Osher Cohen,ככה וככה,Helicon Aroma Music Ltd./ P.A.I Ltd.,2,15,30,143437,Osher Cohen,['israeli mediterranean'],Part II
16,spotify:track:5oi46p5BbFdvgI0bAeu1rX,Eyal Golan,עם ישראל חי,Liam Productions under exclusive license to D-Music,7,17,11,137555,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",עם ישראל חי
17,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,16,107,135884,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע
18,spotify:track:16HcSqHWoJn7Be4T2MOCZ4,ששון איפרם שאולוב,גן עדן של משוגעים,Mobile1 Music,18,31,2,134134,ששון איפרם שאולוב,['israeli pop'],גן עדן של משוגעים
19,spotify:track:0CBpvL8Z0NRdazbJ4HDm9M,Osher Cohen,תרקדי (7.10.23),Helicon Aroma Music Ltd./ P.A.I Ltd.,10,14,9,133438,Osher Cohen,['israeli mediterranean'],תרקדי (7.10.23)
20,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,19,85,129630,Eden Hason,['israeli mediterranean'],עושה לי צרות
21,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,23,167,123370,Eden Hason,['israeli mediterranean'],אלבום 2
22,spotify:track:7BcRDWY4VTCvRRHoobFWWo,"Tuna, Jasmin Moallem",סהרה - Live,NaNa Disc,1,18,81,123206,Tuna,"['israeli hip hop', 'israeli pop']",סהרה (Live)
23,spotify:track:3rUGC1vUpkDG9CZFHMur1t,Tate McRae,greedy,RCA Records Label,6,22,16,123189,Tate McRae,['pop'],greedy
24,spotify:track:3X0WwsNHfSqpd85A9Iggr2,"Hanan Ben Ari, Peer Tasi",38 וחוץ מכדורגל,Peer Tasi / Hanan Ben Ari under eclusive license to D-Music,13,24,16,117682,Hanan Ben Ari,['israeli pop'],38 וחוץ מכדורגל
25,spotify:track:2pvlbipBAnMXwFkuRwLJpo,"Odeya, E-Z",חורף 23,Helicon Aroma Music Ltd / E-Z Booking Plus,6,20,11,114491,אודיה,['israeli pop'],חורף 23
26,spotify:track:2KBtuxA73fMKyj37wr1XKM,Omer Adam,סטלות,P.A.I LTD,13,25,19,112432,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סטלות
27,spotify:track:3mCCFs2hdDM2mObzARzxOg,"STILLA, Ness",תיק קטן,2023 Va’ad Ha Bait records By PIL LTD,1,26,36,110285,סטילה,['israeli hip hop'],תיק קטן
28,spotify:track:5zdau2dtmOUHF3CJ3odKfb,ששון איפרם שאולוב,נתראה בגלגול הבא,Mobile1 Music,28,38,8,108712,ששון איפרם שאולוב,['israeli pop'],נתראה בגלגול הבא
29,spotify:track:6Eds9y8ZiQHcIegsEIVcYP,"Avraham Tal, Eden Hason",את חסרה לי & אורות,Mobile1 Music,11,27,65,107412,Avraham Tal,['israeli pop'],את חסרה לי & אורות
30,spotify:track:1saT4tObMScARIwT4wTv0W,Ravid Plotnik,נתראה בגלגול הבא,NaNa Disc,26,34,208,106670,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",ועכשיו לחלק האומנותי
31,spotify:track:60BOR51eeN8A3wYIrElggH,"Osher Cohen, Odeya",אני פה,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,2,28,47,104653,Osher Cohen,['israeli mediterranean'],אושר
32,spotify:track:4RyMByXc5HfKc3b8wqwOso,Peer Tasi,אהבה חולה,Peer Tasi LTD under exclusive license to D-Music,1,30,57,104592,Peer Tasi,['israeli mediterranean'],רדיו שטח
33,spotify:track:0PfvEnfj3hHl7zlc0WcfGY,Ravid Plotnik,‏שלווה בארמונותייך,NaNa Disc,25,32,89,104337,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",תוך כדי תנועה
34,spotify:track:7q40jR7vLHky0IKFTJWJ4K,Eyal Golan,שלום אהובתי,Liam Productions under exclusive license to D-Music,11,33,21,102219,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",שלום אהובתי
35,spotify:track:1zZ9bah4HU0TtICQzCFXp3,"Avi Aburomi, Mor",אין אותנו יותר (By Tamar Yahalomy & Yonatan Kalimi),2023 Avi Aburomi By PIL LTD,2,29,49,101749,Avi Aburomi,['israeli pop'],אין אותנו יותר (By Tamar Yahalomy & Yonatan Kalimi)
36,spotify:track:3zhFqDzJZfnc8L5QkGWWG6,Benaia Barabi,קרן שמש,B.B Productions Ltd. under exclusive license to D-Music,1,41,77,93913,Benaia Barabi,['israeli mediterranean'],קרן שמש
37,spotify:track:5mjYQaktjmjcMKcUIcqz4s,Kenya Grace,Strangers,Warner Records/Major Recordings,7,37,18,93587,Kenya Grace,['singer-songwriter pop'],Strangers
38,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,32,39,78,93467,Arctic Monkeys,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",AM
39,spotify:track:3RBpmZJ0YG9abVBXI2U1UO,Eden Hason,את חסרה לי,Mobile1 Music,1,35,184,92800,Eden Hason,['israeli mediterranean'],אלבום 2
40,spotify:track:4E5fqKktoOAT3shxlolPBm,Odeya,אינטלקטוערסית,Helicon Aroma Music Ltd.,5,36,29,91114,אודיה,['israeli pop'],אינטלקטוערסית
41,spotify:track:1kuGVB7EU95pJObxwvfwKS,Olivia Rodrigo,vampire,Olivia Rodrigo PS,9,44,27,89766,Olivia Rodrigo,['pop'],GUTS
42,spotify:track:3Au0H4VhjcXZ5HGOHo8Nc3,Static,רונדלים,Mobile1 Music,3,45,46,86804,Static,[],לירז
43,spotify:track:3Q6d64XJr20cHQtRd07YGj,"Omer Adam, David Broza",סיגליות,P.A.I LTD,37,47,31,86795,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סוף העולם
44,spotify:track:6NUzJGlQORUv6NjUwcefr8,Eyal Golan,עיר נמל,Liam Productions under exclusive license to D-Music,11,48,41,86036,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",2023
45,spotify:track:1f6O2TPzZQhW1Ky2iGYb5X,Hanan Ben Ari,מולדת,Hanan Ben Ari under exclusive license to D-Music,18,52,12,85907,Hanan Ben Ari,['israeli pop'],מולדת
46,spotify:track:6W6ssWo1mqA9bLTo47Alsz,"Jasmin Moallem, Mergui",צונאמי,Helicon Music,12,51,31,85360,Jasmin Moallem,['israeli pop'],אין עולם
47,spotify:track:3yyHRwblo5kk0fH9pfMP6M,"Marina Maximilian, Guy Mentesh",ביחד,Marina Maximilian under exclusive license to D-Music,14,46,173,83678,Marina Maximilian,['israeli pop'],ביחד
48,spotify:track:2CUwpTA4gOSouCTyRN1vnE,Itay Levi,אין לי מקום אחר,Mobile1 Music,48,83,3,83126,Itay Levi,"['israeli mediterranean', 'mizrahi']",אין לי מקום אחר
49,spotify:track:2L2vg2n4bU1CVLlpKbQhef,Eviatar Banai,שיר ללא שם,NaNa Disc,40,40,2,81794,Eviatar Banai,"['classic israeli pop', 'israeli rock']",עוגן במים
50,spotify:track:4Ow0gCGxYfOcyiCuZOt9mp,Avraham Tal,שבוע טוב,Digistage,17,56,180,81090,Avraham Tal,['israeli pop'],שבוע טוב
