rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
11,spotify:track:3iJQ54fGO6CyP374UzvDJu,Anna Zak,מי זאת,ITModels under exclusive license to D-Music,1,10,18,121068,Anna Zak,['israeli pop'],מי זאת
12,spotify:track:3uidHx3If1PWAOCMcCdkNH,Tuna,סהרה,NaNa Disc,11,11,40,119198,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע
13,spotify:track:4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",I'm Good (Blue),Parlophone UK,13,14,4,115008,David Guetta,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",I'm Good (Blue)
14,spotify:track:3hpaRxH73ciJCuH6QcNWXO,Eden Hason,מטפסים על הקירות,Mobile1 Music,6,12,7,108115,Eden Hason,['israeli mediterranean'],מטפסים על הקירות
15,spotify:track:67PF7VLcYEKKF82ziNf9Ur,"Shahar Saul, Agam Buhbut, NOROZ",דובשנייה,Mobile1 Music,2,13,35,103466,שחר סאול,['israeli hip hop'],דובשנייה
16,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,I Ain't Worried,Interscope Records,16,18,13,99968,OneRepublic,"['piano rock', 'pop']","I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")"
17,spotify:track:2O1af1DbXF7paOr7O5CRst,Avi Aburomi,ספרי להם הכל,2022 Avi Aburomi BY PIL LTD,12,15,17,95563,Avi Aburomi,['israeli pop'],ספרי להם הכל
18,spotify:track:5tNrVA1ySsk7HkV5yg2iXN,"Marina Maximilian, Itay Galo",עולה על שולחנות,Marina Maximilian / Itay Galo under exclusive license to D-Music,17,19,10,90121,Marina Maximilian,['israeli pop'],עולה על שולחנות
19,spotify:track:1DAJswyIul47SQNBkYPiCx,Mergui,Sucks to Know You (FU),Mobile1 Music,1,17,10,89209,Mergui,['israeli pop'],Sucks To Know You (FU)
20,spotify:track:6zJejIfVYLgjud3lTk4DLB,Rosa Linn,SNAP,Nvak Collective,20,21,9,83329,Rosa Linn,['alt z'],SNAP PACK
21,spotify:track:2SxcL0eba2ILQpJPuBBHsG,Eden Hason,מה פספסתי,Mobile1 Music,2,25,41,82190,Eden Hason,['israeli mediterranean'],מה פספסתי
22,spotify:track:5IgjP7X4th6nMNDh4akUHb,Chris Brown,Under The Influence,Chris Brown Entertainment/RCA Records,22,26,9,79741,Chris Brown,"['r&b', 'rap']",Indigo (Extended)
23,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,Jasmin Moallem,יחפים,Helicon Music,15,32,42,79500,Jasmin Moallem,['israeli pop'],יחפים
24,spotify:track:57BFhpG4Iq4Zgnoz2X6zbT,"Osher Cohen, Nadav Navi Aharoni",חמישי שישי,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,17,20,20,78577,Osher Cohen,['israeli mediterranean'],חמישי שישי
25,spotify:track:0Vza8xv9EmTgei0HxLO8L3,Mergui,Lie Like This,Mobile1 Music,16,22,3,77821,Mergui,['israeli pop'],Lie Like This
26,spotify:track:1quBoxh2fvPsy4f0ZBLf46,"Osher Cohen, Shahar Saul",בסוף נרקוד,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,26,31,6,77201,Osher Cohen,['israeli mediterranean'],בסוף נרקוד
27,spotify:track:1Dus0KytptzGZvzfAnTcfG,Ran Danker,מלכת הרחבה,NMC United Entertainment Ltd.,23,23,6,76716,Ran Danker,"['festigal', 'israeli pop']",מלכת הרחבה
28,spotify:track:41ixRSaHxKY4dGcCccPz5A,"נופיה ידידיה, הכוכב הבא",זאת שמעל לכל המצופה,Keshet Broadcasting Ltd. under exclusive license to D-Music,28,-1,1,76491,הכוכב הבא,[],הכוכב הבא 2022 - פרק 22
29,spotify:track:05KQMm1vL6MnJkgobUtwft,Omer Adam,לבד על המיטה,P.A.I LTD,2,45,33,76300,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לבד על המיטה
30,spotify:track:7rNA5Jwu23g7PaXcMwfLdq,Eden Hason,מדליקה לי הכל,Mobile1 Music,7,35,47,74842,Eden Hason,['israeli mediterranean'],אלבום 2
31,spotify:track:3yyHRwblo5kk0fH9pfMP6M,"Marina Maximilian, Guy Mentesh",ביחד,Marina Maximilian under exclusive license to D-Music,14,33,106,74544,Marina Maximilian,['israeli pop'],ביחד
32,spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,Polydor Records,3,30,86,74385,Glass Animals,"['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']",Dreamland (+ Bonus Levels)
33,spotify:track:6i2SQujw0VIv4LPkF5oFqB,Omer Adam,תמיד שלך,P.A.I LTD,18,41,13,73025,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",תמיד שלך
34,spotify:track:63TUZWEmunvQnAdLUD61yY,"Noa Kirel, Gitit Fisher",שלושה בנות,session42,2,24,17,72477,Noa Kirel,['israeli pop'],שלושה בנות
35,spotify:track:6HMtHNpW6YPi1hrw9tgF8P,Lizzo,About Damn Time,Nice Life/Atlantic,6,29,21,70930,Lizzo,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']",Special
36,spotify:track:75FEaRjZTKLhTrFGsfMUXR,Kate Bush,Running Up That Hill (A Deal With God),Fish People,6,27,17,70749,Kate Bush,"['art pop', 'art rock', 'baroque pop', 'new wave pop', 'permanent wave', 'piano rock', 'singer-songwriter']",Hounds Of Love
37,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,37,42,45,70554,Tom Odell,['chill pop'],Long Way Down
38,spotify:track:0SmY5bTuls1ccput6QhHSA,Adir Getz,"אני אוהב, אני מכור, אני שרוף",Unicell,20,28,13,70530,Adir Getz,['israeli mediterranean'],"אני אוהב, אני מכור, אני שרוף"
39,spotify:track:3LtpKP5abr2qqjunvjlX5i,Central Cee,Doja,Central Cee,18,39,9,69902,Central Cee,"['melodic drill', 'r&drill']",Doja
40,spotify:track:5dUG9RrLElsi2sxJAhVUZJ,"Agam Buhbut, הפשוטע",בשורות טובות,2022 Z.I. Productions BY PIL LTD,7,36,16,69283,Agam Buhbut,['israeli mediterranean'],בשורות טובות
41,spotify:track:6d8ZHsSyTg6ABLkWNCZdSy,Avi Aburomi,מה עובר לך בראש,2022 Avi Aburomi BY PIL LTD,37,37,5,69282,Avi Aburomi,['israeli pop'],מה עובר לך בראש
42,spotify:track:4N8FwcfRTju02qsgn9Mcl8,Eden Hason,בואי נישן על זה,Mobile1 Music,7,34,23,68880,Eden Hason,['israeli mediterranean'],בואי נישן על זה
43,spotify:track:4JmmjsGmOED0sn0Le3r84u,"Tuna, Ravid Plotnik",עולם משוגע,Anana,43,46,227,67655,Tuna,"['israeli hip hop', 'israeli pop']",גם זה יעבור
44,spotify:track:4k6Uh1HXdhtusDW5y8Gbvy,Steve Lacy,Bad Habit,L-M Records/RCA Records,44,47,10,65766,Steve Lacy,['afrofuturism'],Gemini Rights
45,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,Columbia,45,51,97,65552,The Neighbourhood,"['modern alternative rock', 'modern rock', 'pop']",I Love You.
46,spotify:track:3fCS3m3uWUgAFm3purs15C,Anna Zak,לך לישון,ITModels under exclusive license to D-Music,1,43,37,63952,Anna Zak,['israeli pop'],לך לישון
47,spotify:track:65xypSQQ6kSMjkL634ICtB,Maya Dadon,יאללה ביי,Icon Artist Management under exclusive license to D-Music,24,44,12,63135,Maya Dadon,['israeli pop'],חוץ ממך
48,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,50,100,63072,Eden Hason,['israeli mediterranean'],אלבום 2
49,spotify:track:4C7X3ja0DeTxMaTQJXtQ8W,Agam Buhbut,יותר חזק מה?,2022 Z.I. Productions By PIL LTD,40,40,3,62485,Agam Buhbut,['israeli mediterranean'],יותר חזק מה?
50,spotify:track:4DgyTAwiSJsT5u5EljsImB,"Noa Kirel, Itay Galo",פעמון,Noa Kirel / Itay Galo under exclusive license to NMC United Entertainment Ltd.,4,38,27,62405,Noa Kirel,['israeli pop'],פעמון
