rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
11,spotify:track:1jCAwxwhHIrtWzGeF6WfJ7,Kfir Tsafrir,פחד אלוהים,Tedy Productions / Kfir Tsafrir under exclusive license to D-Music,1,9,21,237124,Kfir Tsafrir,['israeli trap'],פחד אלוהים
12,spotify:track:3IiaTxdKgDe9NvmosLM8bM,ששון איפרם שאולוב,בואי נדבר,Mobile1 Music,4,10,25,223184,ששון איפרם שאולוב,['israeli pop'],בואי נדבר
13,spotify:track:5lNB8HWmxpICQXi5Pgatz1,"Shahar Tavoch, Agam Buhbut",נאדי באדי,NMC United Entertainment Ltd.,13,23,4,221110,שחר טבוך,[],"היי, זה שחר"
14,spotify:track:34aKXUhVdHGTzWOt85RjGq,Osher Cohen,אהבה,Helicon Aroma Music Ltd./ P.A.I Ltd.,1,15,44,215670,Osher Cohen,['israeli mediterranean'],Part II
15,spotify:track:0SMDtYt5HghaTMFc61nCnP,Omer Adam,ואיך שלא,P.A.I LTD,2,12,18,209807,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",ואיך שלא
16,spotify:track:16HcSqHWoJn7Be4T2MOCZ4,ששון איפרם שאולוב,גן עדן של משוגעים,Mobile1 Music,6,16,16,200412,ששון איפרם שאולוב,['israeli pop'],גן עדן של משוגעים
17,spotify:track:1O0VUtEP7oVZKAXOMl0QLY,Omer Adam,אקדח,P.A.I LTD,17,17,3,198432,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות
18,spotify:track:1dkljZlzg37FoGtUJ1EsxQ,Osher Cohen,איפה אתה,Helicon Aroma Music Ltd./ P.A.I Ltd.,9,14,9,184802,Osher Cohen,['israeli mediterranean'],THE LAST EPISODE
19,spotify:track:2foTZaysNY65xcTXlQKxg4,Odeya,אם אתה שלי,Helicon Aroma Music Ltd.,19,19,10,181042,אודיה,['israeli pop'],אם אתה שלי
20,spotify:track:6ClLC1FYoL8orfOrcknQkk,Alma Gov,מה לעשות עם הזאב,Universal Music Israel Distributed Labels,20,30,8,178155,Alma Gov,[],איך האהבה הזאת חומקת בין האצבעות
21,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,13,20,12,155870,Teddy Swims,[],I've Tried Everything But Therapy (Part 1)
22,spotify:track:2GxrNKugF82CnoRFbQfzPf,Artemas,i like the way you kiss me,Artemas,22,36,3,154442,Artemas,[],i like the way you kiss me
23,spotify:track:3qhlB30KknSejmIvZZLjOD,Djo,End of Beginning,Djo,16,22,7,145416,Djo,"['pov: indie', 'psychedelic pop']",DECIDE
24,spotify:track:5rqeYyQ1EpbEJKkH4cgncs,Tuna,בין העיר לפרדס,NaNa Disc,18,18,2,144406,Tuna,"['israeli hip hop', 'israeli pop']",בין העיר לפרדס
25,spotify:track:3cXhJh34pRLkZegiL5cfy9,ששון איפרם שאולוב,כשיגמר לכם הקיץ,Mobile1 Music,11,24,26,142673,ששון איפרם שאולוב,['israeli pop'],כשיגמר לכם הקיץ
26,spotify:track:3rUGC1vUpkDG9CZFHMur1t,Tate McRae,greedy,RCA Records Label,6,26,30,139831,Tate McRae,['pop'],greedy
27,spotify:track:4wEFTT1fmFfsLY1K7Y40Cy,"Peled, Nastia Rod",עזבת ת'בית,Mobile1 Music,5,29,35,138348,Peled,"['israeli hip hop', 'israeli trap']",TATE WE MADE IT
28,spotify:track:1pizAMAnDm5kDUSBKY3SPk,Osher Cohen,עד שיירד הסהר,Helicon Aroma Music Ltd./ P.A.I Ltd.,6,27,9,134288,Osher Cohen,['israeli mediterranean'],THE LAST EPISODE
29,spotify:track:6nSQvSGrFykSmDIOetK94r,Jasmin Moallem,יהיה טוב,Helicon Music,1,28,45,134146,Jasmin Moallem,['israeli pop'],אין עולם
30,spotify:track:6Xg2Ir8Go9giAzRxW4Jaze,Hatikva 6,גיבורי על,Hatikva 6 under exclusive license to D-Music,30,39,6,134136,Hatikva 6,"['israeli hip hop', 'israeli pop']",גיבורי על
31,spotify:track:5zdau2dtmOUHF3CJ3odKfb,ששון איפרם שאולוב,נתראה בגלגול הבא,Mobile1 Music,17,31,22,133065,ששון איפרם שאולוב,['israeli pop'],נתראה בגלגול הבא
32,spotify:track:6xtqda5h0wlcFn3WdI4pb6,Tuna,כל הכוכבים,NaNa Disc,19,42,112,131700,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע
33,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,32,121,129990,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע
34,spotify:track:0AjmK0Eai4zGrLaJwPvrDp,Hozier,Too Sweet,Rubyworks / Universal-Island Records Ltd,34,59,2,127738,Hozier,"['irish singer-songwriter', 'modern rock', 'pop', 'pov: indie']",Unreal Unearth: Unheard
35,spotify:track:3QCWA9RzAPb4Xw4BagADFq,Osher Cohen,ככה וככה,Helicon Aroma Music Ltd./ P.A.I Ltd.,2,33,44,126697,Osher Cohen,['israeli mediterranean'],Part II
36,spotify:track:2tudvzsrR56uom6smgOcSf,"Future, Metro Boomin, Kendrick Lamar",Like That,Wilburn Holding Co./Boominati/Epic/Republic,21,21,3,125145,Future,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",WE DON'T TRUST YOU
37,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,37,99,124795,Eden Hason,['israeli mediterranean'],עושה לי צרות
38,spotify:track:7BcRDWY4VTCvRRHoobFWWo,"Tuna, Jasmin Moallem",סהרה - Live,NaNa Disc,1,45,95,123925,Tuna,"['israeli hip hop', 'israeli pop']",סהרה (Live)
39,spotify:track:0QDGzInNYjTlYI28Xq7slK,"Doli & Penn, Eden Hason",לאהוב אותך כל יום,Dolev Ram / Penn Hazut / Sarit Productions under exclusive license to D-Music,1,35,47,121343,Doli & Penn,['israeli pop'],לאהוב אותך כל יום
40,spotify:track:2KBtuxA73fMKyj37wr1XKM,Omer Adam,סטלות,P.A.I LTD,13,38,33,119690,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סטלות
41,spotify:track:51ZQ1vr10ffzbwIjDCwqm4,Ariana Grande,we can't be friends (wait for your love),Republic Records,14,25,5,119267,Ariana Grande,['pop'],eternal sunshine
42,spotify:track:0E9S1H3TktlpHmGyuKEfkL,יגל אושרי,לצאת מדיכאון,Liam Productions under exclusive license to D-Music,1,41,34,115509,יגל אושרי,['israeli pop'],לצאת מדיכאון
43,spotify:track:44GSjYhBxuuKx0ikN5Dmag,"Omer Adam, Jasmin Moallem",יהיה טוב & מים שקופים,P.A.I LTD / Jasmin Moallem,2,43,32,111137,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",יהיה טוב & מים שקופים
44,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,47,181,110398,Eden Hason,['israeli mediterranean'],אלבום 2
45,spotify:track:3yqs30JY1zriDdlN2di2gI,"ששון איפרם שאולוב, Odeya",הדם שלי,Mobile1 Music,14,44,12,110013,ששון איפרם שאולוב,['israeli pop'],הדם שלי
46,spotify:track:1k1Bqnv2R0uJXQN4u6LKYt,Bill Withers,Ain't No Sunshine,Columbia/Legacy,46,62,43,108024,Bill Withers,"['classic soul', 'funk', 'quiet storm', 'soul']",Just As I Am
47,spotify:track:0PfvEnfj3hHl7zlc0WcfGY,Ravid Plotnik,‏שלווה בארמונותייך,NaNa Disc,23,56,103,107939,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",תוך כדי תנועה
48,spotify:track:3w0w2T288dec0mgeZZqoNN,"¥$, Kanye West, Ty Dolla $ign",CARNIVAL,Ye,22,40,9,106007,¥$,[],VULTURES 1
49,spotify:track:1saT4tObMScARIwT4wTv0W,Ravid Plotnik,נתראה בגלגול הבא,NaNa Disc,23,55,222,100766,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",ועכשיו לחלק האומנותי
50,spotify:track:3RBpmZJ0YG9abVBXI2U1UO,Eden Hason,את חסרה לי,Mobile1 Music,1,46,198,99677,Eden Hason,['israeli mediterranean'],אלבום 2
