rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
12,spotify:track:2qSkIjg1o9h3YT9RAgYN75,Sabrina Carpenter,Espresso,Island Records,11,12,14,191497,Sabrina Carpenter,['pop'],Espresso
13,spotify:track:2CUwpTA4gOSouCTyRN1vnE,Itay Levi,אין לי מקום אחר,Mobile1 Music,5,15,31,189733,Itay Levi,"['israeli mediterranean', 'mizrahi']",אין לי מקום אחר
14,spotify:track:4dELL8S6XVMibwBkjJACF1,Omer Adam,לילות וקללות,P.A.I LTD,2,13,17,183829,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות
15,spotify:track:5lNB8HWmxpICQXi5Pgatz1,"Shahar Tavoch, Agam Buhbut",נאדי באדי,NMC United Entertainment Ltd.,5,14,18,177840,שחר טבוך,[],"היי, זה שחר"
16,spotify:track:3IiaTxdKgDe9NvmosLM8bM,ששון איפרם שאולוב,בואי נדבר,Mobile1 Music,4,18,39,173611,ששון איפרם שאולוב,['israeli pop'],בואי נדבר
17,spotify:track:34aKXUhVdHGTzWOt85RjGq,Osher Cohen,אהבה,Helicon Aroma Music Ltd./ P.A.I Ltd.,1,16,58,173401,Osher Cohen,['israeli mediterranean'],Part II
18,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",4,17,25,171177,Benson Boone,['singer-songwriter pop'],Fireworks & Rollerblades
19,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,Kendrick Lamar,Not Like Us,"Kendrick Lamar, under exclusive license to Interscope Records",9,21,11,164523,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Not Like Us
20,spotify:track:74kYHwU43s49Y5AukKArWQ,ששון איפרם שאולוב,משהו אמיתי בעיניים,ללא,2,20,46,159238,ששון איפרם שאולוב,['israeli pop'],משהו אמיתי בעיניים
21,spotify:track:6Xg2Ir8Go9giAzRxW4Jaze,Hatikva 6,גיבורי על,Hatikva 6 under exclusive license to D-Music,21,23,20,156837,Hatikva 6,"['israeli hip hop', 'israeli pop']",גיבורי על
22,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,22,26,9,155102,Billie Eilish,"['art pop', 'pop']",HIT ME HARD AND SOFT
23,spotify:track:4EN9nGt9TWutt0iDTRnXjY,Shilo Ben Saadon,כוכבים,Or Mermelstein under exclusive license to D-Music,16,19,15,153884,שילה בן סעדון,['israeli pop'],כוכבים
24,spotify:track:0SMDtYt5HghaTMFc61nCnP,Omer Adam,ואיך שלא,P.A.I LTD,2,25,32,147015,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",ואיך שלא
25,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,13,29,26,146626,Teddy Swims,[],I've Tried Everything But Therapy (Part 1)
26,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,22,113,145139,Eden Hason,['israeli mediterranean'],עושה לי צרות
27,spotify:track:5N3hjp1WNayUPZrA8kJmJP,Sabrina Carpenter,Please Please Please,Island Records,16,28,6,140840,Sabrina Carpenter,['pop'],Please Please Please
28,spotify:track:5Z0UnEtpLDQyYlWwgi8m9C,Hozier,Too Sweet,Rubyworks / Universal-Island Records Ltd,18,24,16,137889,Hozier,"['irish singer-songwriter', 'modern rock', 'pop', 'pov: indie']",Unreal Unearth: Unheard
29,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,31,135,137508,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע
30,spotify:track:2eauhZzDelRWx1f3PmdaxU,Itay Levi,חולה ירח,Mobile1 Music,30,46,7,136627,Itay Levi,"['israeli mediterranean', 'mizrahi']",חולה ירח
31,spotify:track:1BJJbSX6muJVF2AK7uH1x4,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",Move,Keinemusik,31,33,6,135827,Adam Port,['melodic house'],Move
32,spotify:track:5OQrgklT1x9uOr2ee5hlHB,"Noa Kirel, Itay Galo",משקפיים,Noa Kirel / Itay Galo / Tal Castiel Music & Ent under exclusive license to D-Music,23,30,5,124989,Noa Kirel,['israeli pop'],משקפיים
33,spotify:track:4wEFTT1fmFfsLY1K7Y40Cy,"Peled, Nastia Rod",עזבת ת'בית,Mobile1 Music,5,35,49,124698,Peled,"['israeli hip hop', 'israeli trap']",TATE WE MADE IT
34,spotify:track:2Ozw7k5CLtM5W9SomrOyjw,Eden Golan,Hurricane,Session42,1,27,19,124311,Eden Golan,[],Hurricane
35,spotify:track:7BcRDWY4VTCvRRHoobFWWo,"Tuna, Jasmin Moallem",סהרה - Live,NaNa Disc,1,45,109,122525,Tuna,"['israeli hip hop', 'israeli pop']",סהרה (Live)
36,spotify:track:5zdau2dtmOUHF3CJ3odKfb,ששון איפרם שאולוב,נתראה בגלגול הבא,Mobile1 Music,17,32,36,119983,ששון איפרם שאולוב,['israeli pop'],נתראה בגלגול הבא
37,spotify:track:6xtqda5h0wlcFn3WdI4pb6,Tuna,כל הכוכבים,NaNa Disc,19,48,126,119564,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע
38,spotify:track:2fewVF6oOGKux69rHGbPMq,Eden Hason,צוחקת ובוכה,Mobile1 Music,4,36,24,118720,Eden Hason,['israeli mediterranean'],צוחקת ובוכה
39,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,38,195,117946,Eden Hason,['israeli mediterranean'],אלבום 2
40,spotify:track:2WDgnb44mEO7gWUtECuNLJ,"Static, Adi Bity",מכשפה,Mobile1 Music,33,37,12,117175,Static,[],להרים
41,spotify:track:3piVfvEpcO5TXO1qn55NtX,Peer Tasi,סלינה,Peer Tasi LTD under exclusive license to D-Music,41,42,8,116602,Peer Tasi,['israeli mediterranean'],רדיו שטח 2
42,spotify:track:4Ow0gCGxYfOcyiCuZOt9mp,Avraham Tal,שבוע טוב,Digistage,17,50,208,114678,Avraham Tal,['israeli pop'],שבוע טוב
43,spotify:track:7fcFn0EdQleBdarD7yLp95,Omer Adam,מבת ים ועד הנצח,P.A.I LTD,4,34,17,113485,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות
44,spotify:track:1jCAwxwhHIrtWzGeF6WfJ7,Kfir Tsafrir,פחד אלוהים,Tedy Productions / Kfir Tsafrir under exclusive license to D-Music,1,41,35,111699,Kfir Tsafrir,['israeli trap'],פחד אלוהים
45,spotify:track:2KBtuxA73fMKyj37wr1XKM,Omer Adam,סטלות,P.A.I LTD,13,40,47,111525,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סטלות
46,spotify:track:1CDQzbCz4KSQxHe7LMEgRM,Eminem,Houdini,Shady/Aftermath/Interscope Records,14,70,7,110225,Eminem,"['detroit hip hop', 'hip hop', 'rap']",The Death of Slim Shady (Coup De Grâce)
47,spotify:track:2vR9gmLutur2qzskoEcYna,Ben Chen,חומר ממכר,Helicon Music,30,44,10,110082,Ben Chen,[],חומר ממכר
48,spotify:track:2G1o9Mq8KpamOwJPZLuJc7,"Full Trunk, Jimbo J",סתלבט בקיבוץ,NaNa Disc,2,56,108,108545,Full Trunk,['israeli rock'],ממותה
49,spotify:track:3RBpmZJ0YG9abVBXI2U1UO,Eden Hason,את חסרה לי,Mobile1 Music,1,49,212,108392,Eden Hason,['israeli mediterranean'],אלבום 2
50,spotify:track:5AJ9hqTS2wcFQCELCFRO7A,Tommy Richman,MILLION DOLLAR BABY,PULSE Records,17,51,11,107381,Tommy Richman,['chill abstract hip hop'],MILLION DOLLAR BABY
