rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
17,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,23,159,113729,Eden Hason,['israeli mediterranean'],אלבום 2
18,spotify:track:1f6O2TPzZQhW1Ky2iGYb5X,Hanan Ben Ari,מולדת,Hanan Ben Ari under exclusive license to D-Music,18,20,4,112645,Hanan Ben Ari,['israeli pop'],מולדת
19,spotify:track:3X0WwsNHfSqpd85A9Iggr2,"Hanan Ben Ari, Peer Tasi",38 וחוץ מכדורגל,Peer Tasi / Hanan Ben Ari under eclusive license to D-Music,13,18,8,111699,Hanan Ben Ari,['israeli pop'],38 וחוץ מכדורגל
20,spotify:track:3mITeXQ9Dt7M6nTutuNtsx,"Omer Adam, Infected Mushroom",תרקוד לנצח,P.A.I LTD / Mushroom Touring inc,13,13,2,107557,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",תרקוד לנצח
21,spotify:track:5mjYQaktjmjcMKcUIcqz4s,Kenya Grace,Strangers,Warner Records/Major Recordings,7,16,10,106254,Kenya Grace,['singer-songwriter pop'],Strangers
22,spotify:track:2KBtuxA73fMKyj37wr1XKM,Omer Adam,סטלות,P.A.I LTD,13,19,11,105533,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סטלות
23,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,21,99,104701,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע
24,spotify:track:6xtqda5h0wlcFn3WdI4pb6,Tuna,כל הכוכבים,NaNa Disc,19,22,90,96511,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע
25,spotify:track:6Eds9y8ZiQHcIegsEIVcYP,"Avraham Tal, Eden Hason",את חסרה לי & אורות,Mobile1 Music,11,30,57,93158,Avraham Tal,['israeli pop'],את חסרה לי & אורות
26,spotify:track:60BOR51eeN8A3wYIrElggH,"Osher Cohen, Odeya",אני פה,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,2,28,39,92992,Osher Cohen,['israeli mediterranean'],אושר
27,spotify:track:7q40jR7vLHky0IKFTJWJ4K,Eyal Golan,שלום אהובתי,Liam Productions under exclusive license to D-Music,11,26,13,92009,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",שלום אהובתי
28,spotify:track:4E5fqKktoOAT3shxlolPBm,Odeya,אינטלקטוערסית,Helicon Aroma Music Ltd.,5,27,21,90177,אודיה,['israeli pop'],אינטלקטוערסית
29,spotify:track:56y1jOTK0XSvJzVv9vHQBK,Doja Cat,Paint The Town Red,Kemosabe Records/RCA Records,5,24,14,89915,Doja Cat,"['dance pop', 'pop']",Scarlet
30,spotify:track:6oTChqDVAXNxJrg57siTxB,Hanan Ben Ari,עטלף עיוור,Hanan Ben Ari under exclusive license to D-Music,13,33,26,88730,Hanan Ben Ari,['israeli pop'],יש כאן יותר מזה
31,spotify:track:1rmxF8VNLZ2gXwwzqGJ9tJ,"Eden Hason, Jasmin Moallem, Israel Bidur",שושנים עצובות (ישראל בידור),Sarit Productions LTD / Jasmin Moallem under exclusive license to D-Music,8,38,74,87042,Eden Hason,['israeli mediterranean'],שושנים עצובות (ישראל בידור)
32,spotify:track:4RyMByXc5HfKc3b8wqwOso,Peer Tasi,אהבה חולה,Peer Tasi LTD under exclusive license to D-Music,1,31,49,86529,Peer Tasi,['israeli mediterranean'],רדיו שטח
33,spotify:track:6NUzJGlQORUv6NjUwcefr8,Eyal Golan,עיר נמל,Liam Productions under exclusive license to D-Music,11,29,33,83868,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",2023
34,spotify:track:0PfvEnfj3hHl7zlc0WcfGY,Ravid Plotnik,‏שלווה בארמונותייך,NaNa Disc,25,44,81,80724,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",תוך כדי תנועה
35,spotify:track:3RBpmZJ0YG9abVBXI2U1UO,Eden Hason,את חסרה לי,Mobile1 Music,1,40,176,79994,Eden Hason,['israeli mediterranean'],אלבום 2
36,spotify:track:3zhFqDzJZfnc8L5QkGWWG6,Benaia Barabi,קרן שמש,B.B Productions Ltd. under exclusive license to D-Music,1,37,69,79268,Benaia Barabi,['israeli mediterranean'],קרן שמש
37,spotify:track:4ZGe1hugAeejCOd7TWGiz0,Inbal Bibi,אף פעם לא לבד,Universal Music Israel,34,34,12,79175,Inbal Bibi,['israeli pop'],אף פעם לא לבד
38,spotify:track:6W6ssWo1mqA9bLTo47Alsz,"Jasmin Moallem, Mergui",צונאמי,Helicon Music,12,39,23,77896,Jasmin Moallem,['israeli pop'],אין עולם
39,spotify:track:3Q6d64XJr20cHQtRd07YGj,"Omer Adam, David Broza",סיגליות,P.A.I LTD,37,41,23,75226,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סוף העולם
40,spotify:track:3Au0H4VhjcXZ5HGOHo8Nc3,Static,רונדלים,Mobile1 Music,3,25,38,74979,Static,[],לירז
41,spotify:track:1zZ9bah4HU0TtICQzCFXp3,"Avi Aburomi, Mor",אין אותנו יותר (By Tamar Yahalomy & Yonatan Kalimi),2023 Avi Aburomi By PIL LTD,2,49,41,73733,Avi Aburomi,['israeli pop'],אין אותנו יותר (By Tamar Yahalomy & Yonatan Kalimi)
42,spotify:track:0JoYMP7hvEwxKCjj9szUo6,LIAD MEIR,טיל פצמר,2023 Duda by PIL ltd,8,35,14,72286,ליעד מאיר,['israeli hip hop'],טיל פצמר
43,spotify:track:6uCZdJ3p3hrfi6mRKVtt7k,Osher Cohen,תראי אהובתי,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,10,42,39,72024,Osher Cohen,['israeli mediterranean'],אושר
44,spotify:track:6OXv4CrNp3DFRj6Cu1GojJ,Eyal Golan,מתי את חוזרת,Liam Productions under exclusive license to D-Music,6,46,33,71344,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",2023
45,spotify:track:1ttOlVyZvmnozD2muIxulw,Eviatar Banai,עד מחר,Hed Arzi Ltd.,38,43,294,70562,Eviatar Banai,"['classic israeli pop', 'israeli rock']",לילה כיום יאיר
46,spotify:track:3yyHRwblo5kk0fH9pfMP6M,"Marina Maximilian, Guy Mentesh",ביחד,Marina Maximilian under exclusive license to D-Music,14,47,165,70230,Marina Maximilian,['israeli pop'],ביחד
47,spotify:track:5JGVm5Xshr1IlNlW9phZFQ,Eden Hason,לא תראה אותי בוכה,Mobile1 Music,18,32,19,70026,Eden Hason,['israeli mediterranean'],לא תראה אותי בוכה
48,spotify:track:1kuGVB7EU95pJObxwvfwKS,Olivia Rodrigo,vampire,Olivia Rodrigo PS,9,45,19,68838,Olivia Rodrigo,['pop'],GUTS
49,spotify:track:1VeqBhB0o8LLmSjIVRHlMV,Ariel Zilber,ואיך שלא,NMC United Entertainment Ltd.,49,58,8,67603,Ariel Zilber,"['classic israeli pop', 'israeli rock', 'israeli singer-songwriter']",בה-דה-די-דיאה
50,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,38,51,70,66835,Arctic Monkeys,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",AM
