rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
1,spotify:track:2QkVXq7dLpefWAiETsvIOs,Omer Adam,אהובתי כבר לא רואה אותי,P.A.I LTD,1,1,4,543067,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לחנים שבורים
2,spotify:track:3CZdlwKHGTvfveatbfKD3q,ששון איפרם שאולוב,תמיד אוהב אותי,Mobile1 Music,1,3,11,511443,ששון איפרם שאולוב,['israeli pop'],תמיד אוהב אותי
3,spotify:track:5ppuL7dOIhd7td0YCJJuwf,Omer Adam,טקילה,P.A.I LTD,2,2,4,453127,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לחנים שבורים
4,spotify:track:4L5Uj4Dt6rjFL0H7hl2qHF,Omer Adam,עברנו הכל,P.A.I LTD,4,5,12,321751,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",עברנו הכל
5,spotify:track:37ZPaitKESRLXRkjrvJVTb,Omer Adam,נרקומן של בדידות,P.A.I LTD,5,8,4,318492,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לחנים שבורים
6,spotify:track:1ChZJDdEU5tR4ZrLeuDh5u,Osher Cohen,לופ,Helicon Aroma Music Ltd. / P.A.I Ltd.,1,6,12,318335,Osher Cohen,['israeli mediterranean'],לופ
7,spotify:track:3pTsE064ZTJ1n8bP3VAm2c,Omer Adam,תהום,P.A.I LTD,7,9,4,316699,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לחנים שבורים
8,spotify:track:78FrkrO3KgizjXDObyFvzW,Static,צ'יק צ'ק,Mobile1 Music,1,4,13,315787,Static,[],צ'יק צ'ק
9,spotify:track:5nYFRLTLrqiETyy6LUPfhQ,"STILLA, Ness",מגדלים,2024 Va’ad Ha Bait records & Maman Productions by PIL ltd,1,7,21,298365,סטילה,['israeli hip hop'],מגדלים
10,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,7,11,16,269394,Lady Gaga,"['art pop', 'dance pop', 'pop']",Die With A Smile
11,spotify:track:5vNRhkKd0yEAg8suGBpjeY,"ROSÉ, Bruno Mars",APT.,Atlantic Records,11,14,7,261111,ROSÉ,['k-pop'],APT.
12,spotify:track:0auLq7aePfiNwd1YZNlC4S,Omer Adam,גברת אגו,P.A.I LTD,10,10,4,258305,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לחנים שבורים
13,spotify:track:7hBNxod1lDW2HKu9wlBUp5,Odeya,עובד בכפר,Helicon Aroma Music Ltd.,13,15,15,255962,אודיה,['israeli pop'],ילדה של אמונה
14,spotify:track:3FihyZ7YA7vrNiSUfWww10,"STILLA, Ness",באמפרים,2024 Va’ad Ha Bait records & Maman Productions by PIL ltd,1,12,28,246963,סטילה,['israeli hip hop'],באמפרים
15,spotify:track:40i7ilG9ltStXi09E5m32E,Odeya,בן אדם,Helicon Aroma Music Ltd.,3,13,15,245713,אודיה,['israeli pop'],ילדה של אמונה
16,spotify:track:34KzX8fwFPLchmOvYBDap0,"Osher Cohen, Noa Kirel",אין אותי,Helicon Aroma Music Ltd. / P.A.I Ltd.,1,16,20,219140,Osher Cohen,['israeli mediterranean'],NEXT EPISODE
17,spotify:track:1hLd6flq2cPLvH2Xraimbu,שירז אברהם,תסביכים קשים,Mobile1 Music,14,17,18,206824,שירז אברהם,['israeli pop'],תסביכים קשים
18,spotify:track:7AlqKFiOM5X7nJdtbwvsi6,Jasmin Moallem,דאמ,Helicon Music,3,18,17,189263,Jasmin Moallem,['israeli pop'],דאמ
19,spotify:track:51XDPGyuq8EgHSXwKCn8CQ,Omer Adam,שווארמה ודמעה,P.A.I LTD,17,19,4,184504,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לחנים שבורים
20,spotify:track:6qB33ch9RK0aoMfxfnlXa1,Osher Cohen,פלסטרים,Helicon Aroma Music Ltd. / P.A.I Ltd.,1,21,33,181836,Osher Cohen,['israeli mediterranean'],פלסטרים
21,spotify:track:4zXfQYhcSboWEOAwIQST9N,Omer Adam,רק שלך,P.A.I LTD,1,24,37,171038,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות
22,spotify:track:6JnLTSjPA96Dgg9VCDRf1r,ילד.,למה את?,Universal Music Israel Distributed Labels,6,30,33,166181,ילד.,[],ילד.
23,spotify:track:0D9A15ZzO3VzLIYqOfm6QB,מ',אני חוזר,Ilay Eliyahu Mataraso under exclusive license to D-Music,9,20,25,164456,מ',[],לחזור הביתה
24,spotify:track:77oczEZHFyfbx5GFlIrfNk,"Odeya, E-Z, LIAD MEIR",הטוב הרע ועודיה,Helicon Aroma Music Ltd.,12,25,13,162397,אודיה,['israeli pop'],ילדה של אמונה
25,spotify:track:2fewVF6oOGKux69rHGbPMq,Eden Hason,צוחקת ובוכה,Mobile1 Music,4,31,44,157371,Eden Hason,['israeli mediterranean'],צוחקת ובוכה
26,spotify:track:0aB0v4027ukVziUGwVGYpG,"Kendrick Lamar, Lefty Gunplay",tv off (feat. lefty gunplay),"pgLang, under exclusive license to Interscope Records",23,23,2,152325,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",GNX
27,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,13,34,46,151986,Teddy Swims,[],I've Tried Everything But Therapy (Part 1)
28,spotify:track:1Jx6aZyJR985kw8CWUZ15O,"Omer Adam, Odeya, ShrekDiMC",צמוד צמוד,P.A.I LTD / Helicon Aroma Music LTD,1,29,34,150488,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",צמוד צמוד
29,spotify:track:4DKH1iLhp007TVLURYtmeC,Peer Tasi,מה יהיה מחר,Peer Tasi LTD under exclusive license to D-Music,7,27,28,149587,Peer Tasi,['israeli mediterranean'],רדיו שטח 2
30,spotify:track:2LdUmQdymO99riYOVCrUPK,Omer Adam,שתי טיפות,P.A.I LTD,22,22,4,148322,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לחנים שבורים
31,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,15,32,29,147694,Billie Eilish,"['art pop', 'pop']",HIT ME HARD AND SOFT
32,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",32,41,6,140188,Gracie Abrams,['alt z'],The Secret of Us (Deluxe)
33,spotify:track:0Wr6wZgEP1npYg0vrsWPIZ,Peer Tasi,רוז,Peer Tasi LTD under exclusive license to D-Music,1,37,28,135876,Peer Tasi,['israeli mediterranean'],רדיו שטח 2
34,spotify:track:6svDE1ySQelKOFfW7kCn2B,"Itay Levi, ששון איפרם שאולוב",התקדמתי ממך,Mobile1 Music,34,-1,1,135736,Itay Levi,"['israeli mediterranean', 'mizrahi']",התקדמתי ממך
35,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,44,215,133894,Eden Hason,['israeli mediterranean'],אלבום 2
36,spotify:track:3DTHsQnfuQVESYAYv0fybQ,Ben Zur,אבא,A List Music LTD under exclusive list to D-Music,36,38,27,133645,Ben Zur,['israeli pop'],אבא
