rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
12,spotify:track:1DmW5Ep6ywYwxc2HMT5BG6,Loreen,Tattoo,Universal Music AB,2,7,10,147149,Loreen,['europop'],Tattoo
13,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,12,80,146472,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע
14,spotify:track:60BOR51eeN8A3wYIrElggH,"Osher Cohen, Odeya",אני פה,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,2,10,20,142229,Osher Cohen,['israeli mediterranean'],אושר
15,spotify:track:7BcRDWY4VTCvRRHoobFWWo,"Tuna, Jasmin Moallem",סהרה - Live,NaNa Disc,1,15,54,141719,Tuna,"['israeli hip hop', 'israeli pop']",סהרה (Live)
16,spotify:track:3zhFqDzJZfnc8L5QkGWWG6,Benaia Barabi,קרן שמש,B.B Productions Ltd. under exclusive license to D-Music,1,16,50,139058,Benaia Barabi,['israeli mediterranean'],קרן שמש
17,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,21,58,138864,Eden Hason,['israeli mediterranean'],עושה לי צרות
18,spotify:track:6NUzJGlQORUv6NjUwcefr8,Eyal Golan,עיר נמל,Liam Productions under exclusive license to D-Music,17,17,14,135910,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",2023
19,spotify:track:3idINUuyRidKbQiMFt6EkU,"Gal Adam, NOROZ",משוגעת,P.A.I LTD / NOROZ under exclusive license to D-Music,4,13,36,135029,Gal Adam,['israeli mediterranean'],משוגעת
20,spotify:track:6OXv4CrNp3DFRj6Cu1GojJ,Eyal Golan,מתי את חוזרת,Liam Productions under exclusive license to D-Music,6,19,14,128890,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",2023
21,spotify:track:6W6ssWo1mqA9bLTo47Alsz,"Jasmin Moallem, Mergui",צונאמי,Helicon Music,12,14,4,124967,Jasmin Moallem,['israeli pop'],אין עולם
22,spotify:track:4DHcnVTT87F0zZhRPYmZ3B,Miley Cyrus,Flowers,Columbia,1,23,24,124370,Miley Cyrus,['pop'],Endless Summer Vacation
23,spotify:track:1huEeoVeYDxX6XEF640FfM,Omer Adam,DXB to TLV,P.A.I LTD,15,18,4,122403,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סוף העולם
24,spotify:track:4E5fqKktoOAT3shxlolPBm,Odeya,אינטלקטוערסית,Helicon Aroma Music Ltd.,24,34,2,121083,אודיה,['israeli pop'],אינטלקטוערסית
25,spotify:track:4PcdcSDUImHuVjoCezSYuC,"LIAD MEIR, רון חיון",פלואו של טמבל 2,2023 Duda By PIL LTD,16,30,12,117758,ליעד מאיר,['israeli hip hop'],פלואו של טמבל
26,spotify:track:1zZ9bah4HU0TtICQzCFXp3,"Avi Aburomi, Mor",אין אותנו יותר (By Tamar Yahalomy & Yonatan Kalimi),2023 Avi Aburomi By PIL LTD,2,29,22,114731,Avi Aburomi,['israeli pop'],אין אותנו יותר (By Tamar Yahalomy & Yonatan Kalimi)
27,spotify:track:16NPQQxjcSfhb0UFaUVw5s,Eden Hason,אז מה עכשיו,Mobile1 Music,9,25,15,113580,Eden Hason,['israeli mediterranean'],אז מה עכשיו
28,spotify:track:5I0WaR0LpN4Kn1zwbvd145,"E-Z, Noa Kirel",גושפנקא,Unicell,15,27,28,112653,E-Z,['israeli hip hop'],אייקון
29,spotify:track:4f15d7Qc81qw4LKMAQhfYz,Omer Adam,יצאה שבת,P.A.I LTD,22,22,4,110101,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סוף העולם
30,spotify:track:31cPrw1QeS642qgShdFYza,Eden Hason,חישגוזים,Mobile1 Music,30,-1,1,106703,Eden Hason,['israeli mediterranean'],חישגוזים
31,spotify:track:5RX8T3EoTuXcybAxe6oPAw,Käärijä,Cha Cha Cha,WM Finland,3,24,8,105398,Käärijä,['finnish pop'],Cha Cha Cha
32,spotify:track:6nSQvSGrFykSmDIOetK94r,Jasmin Moallem,יהיה טוב,Helicon Music,26,26,4,104366,Jasmin Moallem,['israeli pop'],אין עולם
33,spotify:track:2FDTHlrBguDzQkp7PVj16Q,"Dave, Central Cee",Sprinter,Neighbourhood / Live Yours,33,36,4,102246,Dave,['uk hip hop'],Sprinter
34,spotify:track:2QUuLcqNlQUFOuMm4osKdN,Peer Tasi,38,Peer Tasi LTD under exclusive license to D-Music,8,37,30,101013,Peer Tasi,['israeli mediterranean'],רדיו שטח
35,spotify:track:6Eds9y8ZiQHcIegsEIVcYP,"Avraham Tal, Eden Hason",את חסרה לי & אורות,Mobile1 Music,11,33,38,100294,Avraham Tal,['israeli pop'],את חסרה לי & אורות
36,spotify:track:7Jeh9SPQdyULPmdIqTNo3y,"Tuna, Margalit Tzan'ani",כנפיים - Live,NaNa Disc,25,49,23,100154,Tuna,"['israeli hip hop', 'israeli pop']",כנפיים (Live)
37,spotify:track:5gOFp28Edmv4nk8HIwnQfe,Yonatan Kalimi,מי את היום בלעדיי,T.Y Studio & Productions under exclusive license to D-Music,6,40,19,100138,Yonatan Kalimi,['israeli pop'],מי את היום בלעדיי
38,spotify:track:2G1o9Mq8KpamOwJPZLuJc7,"Full Trunk, Jimbo J",סתלבט בקיבוץ,NaNa Disc,2,44,60,99324,Full Trunk,['israeli rock'],ממותה
39,spotify:track:5A3bEckI7AjWTguGqZOzUm,Noa Kirel,פנתרה,Noa Kirel under exclusive license to NMC United Entertainment Ltd.,1,41,46,98627,Noa Kirel,['israeli pop'],פנתרה
40,spotify:track:14LdhxElpZS0rKVV4nxtdA,Alessandra,Queen of Kings,Universal Music AS,5,32,8,98018,Alessandra,[],Queen of Kings
41,spotify:track:4py8ddBPFRTYqL3vbh2FXq,"Static, Agam Buhbut",טרנטולה,Mobile1 Music,23,51,18,97365,Static,[],לירז
42,spotify:track:4JzG1XWdSjEKlRJMlVWJ3f,"Ninet Tayeb, Tuna",ככה זה,Helicon Music,35,35,2,96762,Ninet Tayeb,"['israeli rock', 'israeli singer-songwriter']",ככה זה
43,spotify:track:3Q6d64XJr20cHQtRd07YGj,"Omer Adam, David Broza",סיגליות,P.A.I LTD,38,38,4,95851,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סוף העולם
44,spotify:track:4C7cg72gU51s1IT4wh7Vp9,Omer Adam,קומה 58,P.A.I LTD,44,47,4,95714,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סוף העולם
45,spotify:track:4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",I'm Good (Blue),Parlophone UK,5,39,44,95342,David Guetta,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",I'm Good (Blue)
46,spotify:track:1odExI7RdWc4BT515LTAwj,David Kushner,Daylight,"Miserable Music Group, LLC",18,43,11,94346,David Kushner,"['gen z singer-songwriter', 'singer-songwriter pop']",Daylight
47,spotify:track:6oTChqDVAXNxJrg57siTxB,Hanan Ben Ari,עטלף עיוור,Hanan Ben Ari under exclusive license to D-Music,15,31,7,93865,Hanan Ben Ari,['israeli pop'],יש כאן יותר מזה
48,spotify:track:5edYMsNo852Zw29Qni9p8t,Noam Bettan,בובה,Zaav Music / Noam Bettan under exclusive license to D-Music,15,50,25,93383,Noam Bettan,['israeli pop'],מעל המים
49,spotify:track:6uCZdJ3p3hrfi6mRKVtt7k,Osher Cohen,תראי אהובתי,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,24,48,20,92293,Osher Cohen,['israeli mediterranean'],אושר
50,spotify:track:1FyfEuRtAFpuItWcuouxkV,Akiva,צעדים,2023 Akiva Turgeman + Or Davidson By PIL LTD,18,60,13,92271,Akiva,['israeli pop'],צעדים
