rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
1,spotify:track:7BcRDWY4VTCvRRHoobFWWo,"Tuna, Jasmin Moallem",סהרה - Live,NaNa Disc,1,1,18,257752,Tuna,"['israeli hip hop', 'israeli pop']",סהרה (Live)
2,spotify:track:3zhFqDzJZfnc8L5QkGWWG6,Benaia Barabi,קרן שמש,B.B Productions Ltd. under exclusive license to D-Music,2,3,14,240569,Benaia Barabi,['israeli mediterranean'],קרן שמש
3,spotify:track:5A3bEckI7AjWTguGqZOzUm,Noa Kirel,פנתרה,Noa Kirel under exclusive license to NMC United Entertainment Ltd.,1,2,10,220747,Noa Kirel,['israeli pop'],פנתרה
4,spotify:track:3nqQXoyQOWXiESFLlDF1hG,"Sam Smith, Kim Petras",Unholy (feat. Kim Petras),Capitol Records UK / EMI,4,4,4,177625,Sam Smith,"['pop', 'uk pop']",Unholy (feat. Kim Petras)
5,spotify:track:2G1o9Mq8KpamOwJPZLuJc7,"Full Trunk, Jimbo J",סתלבט בקיבוץ,NaNa Disc,2,5,24,176879,Full Trunk,['israeli rock'],ממותה
6,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,7,44,164622,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע
7,spotify:track:1bd0D0cXcpGeJXsn2Xt8lc,"Odeya, רואי אדם",האמת,Helicon Aroma Music Ltd.,7,98,2,155267,אודיה,['israeli pop'],האמת
8,spotify:track:4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",I'm Good (Blue),Parlophone UK,6,6,8,153904,David Guetta,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",I'm Good (Blue)
9,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,9,22,137470,Eden Hason,['israeli mediterranean'],עושה לי צרות
10,spotify:track:2XNXcmwubbt8MJYlQRb4V2,Odeya,אינטלקטוערס,Helicon Aroma Music Ltd.,8,8,13,134035,אודיה,['israeli pop'],אינטלקטוערס
11,spotify:track:6Eds9y8ZiQHcIegsEIVcYP,"Avraham Tal, Eden Hason",את חסרה לי & אורות,Mobile1 Music,11,17,2,119197,Avraham Tal,['israeli pop'],את חסרה לי & אורות
12,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,1,10,29,115962,Harry Styles,['pop'],Harry's House
13,spotify:track:3uidHx3If1PWAOCMcCdkNH,Tuna,סהרה,NaNa Disc,10,14,44,108987,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע
14,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,I Ain't Worried,Interscope Records,14,16,17,106416,OneRepublic,"['piano rock', 'pop']","I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")"
15,spotify:track:7DS5SpsWS7rtKeAfe9rbfn,"Nunu, Sagi Kariv, Forever Tel Aviv",Cute Boy,Neomi Aharoni Gal / Forever Tel Aviv under exclusive license to D-Music,1,12,19,104858,Nunu,['israeli hip hop'],Cute Boy
16,spotify:track:3iJQ54fGO6CyP374UzvDJu,Anna Zak,מי זאת,ITModels under exclusive license to D-Music,1,11,22,103382,Anna Zak,['israeli pop'],מי זאת
17,spotify:track:4W1G1xlxcirdtXosgsR0m0,Agam Buhbut,קופידון (Prod. By Triangle),2022 Z.I. Productions BY PIL LTD,17,36,5,98782,Agam Buhbut,['israeli mediterranean'],קופידון (Prod. By Triangle)
18,spotify:track:3hpaRxH73ciJCuH6QcNWXO,Eden Hason,מטפסים על הקירות,Mobile1 Music,6,15,11,97657,Eden Hason,['israeli mediterranean'],מטפסים על הקירות
19,spotify:track:73vIOb4Q7YN6HeJTbscRx5,"Oliver Tree, Robin Schulz",Miss You - Bonus Track,Atlantic Records,19,118,2,94117,Oliver Tree,['alternative hip hop'],Miss You
20,spotify:track:0UXXAYRUrknaz6FuaPKtFW,אליאב זוהר,מיכל,2022 Eliav Zoharo BY PIL LTD,7,13,12,93323,אליאב זוהר,[],מיכל
21,spotify:track:0SmY5bTuls1ccput6QhHSA,Adir Getz,"אני אוהב, אני מכור, אני שרוף",Unicell,20,21,17,93008,Adir Getz,['israeli mediterranean'],"אני אוהב, אני מכור, אני שרוף"
22,spotify:track:2EpdcPssADDCCMeOQ9GVtv,"Omer Adam, Amir Dadon",לבחור נכון & פוליטיקה וסקס,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,18,18,3,92269,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לבחור נכון & פוליטיקה וסקס
23,spotify:track:5tNrVA1ySsk7HkV5yg2iXN,"Marina Maximilian, Itay Galo",עולה על שולחנות,Marina Maximilian / Itay Galo under exclusive license to D-Music,17,19,14,83887,Marina Maximilian,['israeli pop'],עולה על שולחנות
24,spotify:track:2O1af1DbXF7paOr7O5CRst,Avi Aburomi,ספרי להם הכל,2022 Avi Aburomi BY PIL LTD,12,22,21,83315,Avi Aburomi,['israeli pop'],ספרי להם הכל
25,spotify:track:67PF7VLcYEKKF82ziNf9Ur,"Shahar Saul, Agam Buhbut, NOROZ",דובשנייה,Mobile1 Music,2,20,39,82847,שחר סאול,['israeli hip hop'],דובשנייה
26,spotify:track:6d8ZHsSyTg6ABLkWNCZdSy,Avi Aburomi,מה עובר לך בראש,2022 Avi Aburomi BY PIL LTD,23,23,9,82589,Avi Aburomi,['israeli pop'],מה עובר לך בראש
27,spotify:track:1F3gQQmAhzZOR4iOAikHb9,Omer Adam,פילהרמונית של טירוף,P.A.I LTD,27,-1,1,82485,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",פילהרמונית של טירוף
28,spotify:track:3ez2Vwn4Dd8UmPxviNalrn,"Tuna, Noga Erez, ROUSSO",עומס לב & Views,NaNa Disc,28,38,2,81028,Tuna,"['israeli hip hop', 'israeli pop']",עומס לב & Views
29,spotify:track:3yyHRwblo5kk0fH9pfMP6M,"Marina Maximilian, Guy Mentesh",ביחד,Marina Maximilian under exclusive license to D-Music,14,34,110,77845,Marina Maximilian,['israeli pop'],ביחד
30,spotify:track:6zJejIfVYLgjud3lTk4DLB,Rosa Linn,SNAP,Nvak Collective,20,26,13,75430,Rosa Linn,['alt z'],SNAP PACK
31,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,31,31,49,74137,Tom Odell,['chill pop'],Long Way Down
32,spotify:track:5IgjP7X4th6nMNDh4akUHb,Chris Brown,Under The Influence,Chris Brown Entertainment/RCA Records,20,29,13,73701,Chris Brown,"['r&b', 'rap']",Indigo (Extended)
33,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,Jasmin Moallem,יחפים,Helicon Music,15,25,46,72912,Jasmin Moallem,['israeli pop'],יחפים
34,spotify:track:4k6Uh1HXdhtusDW5y8Gbvy,Steve Lacy,Bad Habit,L-M Records/RCA Records,27,28,14,72575,Steve Lacy,['afrofuturism'],Gemini Rights
35,spotify:track:1quBoxh2fvPsy4f0ZBLf46,"Osher Cohen, Shahar Saul",בסוף נרקוד,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,26,27,10,72022,Osher Cohen,['israeli mediterranean'],בסוף נרקוד
36,spotify:track:2SxcL0eba2ILQpJPuBBHsG,Eden Hason,מה פספסתי,Mobile1 Music,2,30,45,71872,Eden Hason,['israeli mediterranean'],מה פספסתי
37,spotify:track:57BFhpG4Iq4Zgnoz2X6zbT,"Osher Cohen, Nadav Navi Aharoni",חמישי שישי,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,17,35,24,71361,Osher Cohen,['israeli mediterranean'],חמישי שישי
38,spotify:track:4CLQRHj24bq6QVR0Fkmg1u,"נופיה ידידיה, הכוכב הבא",זאת שמעל לכל המצופה,Keshet Broadcasting Ltd. under exclusive license to D-Music,28,41,5,70505,נופיה ידידיה,[],הכוכב הבא 2022
39,spotify:track:05KQMm1vL6MnJkgobUtwft,Omer Adam,לבד על המיטה,P.A.I LTD,2,42,37,70156,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לבד על המיטה
40,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,Columbia,33,33,101,68507,The Neighbourhood,"['modern alternative rock', 'modern rock', 'pop']",I Love You.
41,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,49,104,66365,Eden Hason,['israeli mediterranean'],אלבום 2
42,spotify:track:3LtpKP5abr2qqjunvjlX5i,Central Cee,Doja,Central Cee,18,37,13,66029,Central Cee,"['melodic drill', 'r&drill']",Doja
43,spotify:track:2PpTUW96jjJYr8ib8RUnUu,Tuna,י'א 2,Anana Ltd.,43,48,111,65968,Tuna,"['israeli hip hop', 'israeli pop']",טונהפארק
44,spotify:track:7i9RYwubAMleOVdSEGfJxi,"Danny Sanderson, Kfir Ben Laish",זאת שמעל למצופה,NMC United Entertainment Ltd.,44,88,4,65667,Danny Sanderson,"['classic israeli pop', 'israeli rock', 'israeli singer-songwriter']",לא יפריד דבר
45,spotify:track:1DAJswyIul47SQNBkYPiCx,Mergui,Sucks to Know You (FU),Mobile1 Music,1,24,14,65383,Mergui,['israeli pop'],Sucks To Know You (FU)
46,spotify:track:6i2SQujw0VIv4LPkF5oFqB,Omer Adam,תמיד שלך,P.A.I LTD,18,44,17,64467,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",תמיד שלך
47,spotify:track:5CCxCzPB3HMh595Y1MNIm5,Tuna,סחרחורת,Anana Ltd.,47,54,63,63015,Tuna,"['israeli hip hop', 'israeli pop']",טונהפארק
