rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
26,spotify:track:67PF7VLcYEKKF82ziNf9Ur,"Shahar Saul, Agam Buhbut, NOROZ",דובשנייה,Mobile1 Music,2,28,48,88706,שחר סאול,['israeli hip hop'],דובשנייה
27,spotify:track:3uidHx3If1PWAOCMcCdkNH,Tuna,סהרה,NaNa Disc,10,25,53,86612,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע
28,spotify:track:1bDbXMyjaUIooNwFE9wn0N,"Drake, 21 Savage",Rich Flex,OVO / Republic Records,11,24,7,85225,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Her Loss
29,spotify:track:3yyHRwblo5kk0fH9pfMP6M,"Marina Maximilian, Guy Mentesh",ביחד,Marina Maximilian under exclusive license to D-Music,14,29,119,83998,Marina Maximilian,['israeli pop'],ביחד
30,spotify:track:01H5jdEyPwM4rhc7gTWLgt,Eden Ben Zaken,כינורות,Sarit Productions LTD / Helicon Aroma Music Ltd. under exclusive license to D-Music,26,26,6,81752,Eden Ben Zaken,"['israeli mediterranean', 'israeli pop']",כינורות
31,spotify:track:561jH07mF1jHuk7KlaeF0s,Eminem,Mockingbird,Aftermath,26,27,10,81628,Eminem,"['detroit hip hop', 'hip hop', 'rap']",Encore (Deluxe Version)
32,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,43,113,80779,Eden Hason,['israeli mediterranean'],אלבום 2
33,spotify:track:3iJQ54fGO6CyP374UzvDJu,Anna Zak,מי זאת,ITModels under exclusive license to D-Music,1,32,31,80613,Anna Zak,['israeli pop'],מי זאת
34,spotify:track:2un3eax2X0XgvF1ixBlw8O,ענבל רז,ננה בננה,session42,31,31,6,80323,ענבל רז,['israeli pop'],ננה בננה
35,spotify:track:5odlY52u43F5BjByhxg7wg,JVKE,golden hour,JVKE,35,41,10,80316,JVKE,"['modern indie pop', 'pov: indie', 'singer-songwriter pop']",this is what ____ feels like (Vol. 1-4)
36,spotify:track:0SmY5bTuls1ccput6QhHSA,Adir Getz,"אני אוהב, אני מכור, אני שרוף",Unicell,18,35,26,80046,Adir Getz,['israeli mediterranean'],"אני אוהב, אני מכור, אני שרוף"
37,spotify:track:0iTSkLz9biPGVXqTSrkkNd,"Odeya, Noa Kirel",מאמי,Helicon Aroma Music Ltd./ Noa Kirel under exclusive license to NMC United Entertainment Ltd,37,-1,1,79287,אודיה,['israeli pop'],מאמי
38,spotify:track:79h6P8bV0ENtq6Vmhkpewr,Odeya,אם הייתי צריכה,A.M Music Productions LTD,7,37,56,77926,אודיה,['israeli pop'],אם הייתי צריכה
39,spotify:track:5tNrVA1ySsk7HkV5yg2iXN,"Marina Maximilian, Itay Galo",עולה על שולחנות,Marina Maximilian / Itay Galo under exclusive license to D-Music,17,40,23,77647,Marina Maximilian,['israeli pop'],עולה על שולחנות
40,spotify:track:2PpTUW96jjJYr8ib8RUnUu,Tuna,י'א 2,Anana Ltd.,39,39,120,77602,Tuna,"['israeli hip hop', 'israeli pop']",טונהפארק
41,spotify:track:73vIOb4Q7YN6HeJTbscRx5,"Oliver Tree, Robin Schulz",Miss You - Bonus Track,Atlantic Records,19,38,11,77250,Oliver Tree,['alternative hip hop'],Miss You
42,spotify:track:6d8ZHsSyTg6ABLkWNCZdSy,Avi Aburomi,מה עובר לך בראש,2022 Avi Aburomi BY PIL LTD,18,30,18,76571,Avi Aburomi,['israeli pop'],מה עובר לך בראש
43,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Anti-Hero,Taylor Swift,8,33,9,75131,Taylor Swift,['pop'],Midnights
44,spotify:track:2SxcL0eba2ILQpJPuBBHsG,Eden Hason,מה פספסתי,Mobile1 Music,2,46,54,74626,Eden Hason,['israeli mediterranean'],מה פספסתי
45,spotify:track:2TZBSnzQizEQmYLpaUy8CT,Eyal Golan,פנתרה,Liam Productions under exclusive license to D-Music,21,36,7,74340,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",פנתרה
46,spotify:track:7rNA5Jwu23g7PaXcMwfLdq,Eden Hason,מדליקה לי הכל,Mobile1 Music,7,51,60,72973,Eden Hason,['israeli mediterranean'],אלבום 2
47,spotify:track:6tldCcfbfXkLApFllqab7S,"Omer Adam, Idan Raichel",מדברים בשקט (מתוך חזרות למופע NEXT),P.A.I LTD / Helicon Aroma Music LTD / Next,45,45,3,72941,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",מדברים בשקט (מתוך חזרות למופע NEXT)
48,spotify:track:3xoOOmHo07QA9Q7ng1aplW,"Nunu, TOX1C",סיוופלה,Neomi Aharoni Gal / Reborn under exclusive license to D-Music,17,34,8,72514,Nunu,['israeli hip hop'],סיוופלה
49,spotify:track:7DS5SpsWS7rtKeAfe9rbfn,"Nunu, Sagi Kariv, Forever Tel Aviv",Cute Boy,Neomi Aharoni Gal / Forever Tel Aviv under exclusive license to D-Music,1,44,28,72020,Nunu,['israeli hip hop'],Cute Boy
50,spotify:track:26ffnwQVV4votOweWSwpeN,Narkis,הולכת איתך,session42,2,48,78,71064,Narkis,['israeli pop'],הולכת איתך
