rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
30,spotify:track:6gI9b2VsoWhjhIuIeToDVs,"Kendrick Lamar, Blxst, Amanda Reifer",Die Hard,pgLang/Top Dawg Entertainment/Aftermath/Interscope Records,5,19,3,71114,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Mr. Morale & The Big Steppers
31,spotify:track:70Vsir4Wan3TrEzGCIZy0l,Eden Hason,ככה כל יום,Mobile1 Music,9,32,16,70723,Eden Hason,['israeli mediterranean'],ככה כל יום
32,spotify:track:7rRyQDWc3y2zWPJvAbT3IO,"Metro the Savage, Noa Kirel, Boaz van de Beatz",DALE PROMO,Graph Pen Ltd. under exclusive license to D-Music,32,-1,1,69992,Metro the Savage,[],DALE PROMO
33,spotify:track:3rmo8F54jFF8OgYsqTxm5d,Ed Sheeran,Bad Habits,Atlantic Records UK,6,34,49,69468,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",=
34,spotify:track:3yyHRwblo5kk0fH9pfMP6M,"Marina Maximilian, Guy Mentesh",ביחד,Marina Maximilian under exclusive license to D-Music,14,33,90,68725,Marina Maximilian,['israeli pop'],ביחד
35,spotify:track:66iaD8MCoVnBtqUhuzdglT,Ran Danker,בית משוגעים,NMC United Entertainment Ltd.,1,47,65,67963,Ran Danker,"['festigal', 'israeli pop']",בית משוגעים
36,spotify:track:4aqlgwaZNzb94QuHP6y58X,"Omer Adam, Static & Ben El",לכאורה,P.A.I LTD / Gaga Booking,12,31,13,67879,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לכאורה
37,spotify:track:3RBpmZJ0YG9abVBXI2U1UO,Eden Hason,את חסרה לי,Mobile1 Music,1,44,101,67529,Eden Hason,['israeli mediterranean'],אלבום 2
38,spotify:track:1HhNoOuqm1a5MXYEgAFl8o,"Imagine Dragons, JID, Arcane, League of Legends",Enemy (with JID) - from the series Arcane League of Legends,Kid Ina Korner / Interscope,1,35,31,67262,Imagine Dragons,"['modern rock', 'pop', 'rock']",Mercury - Act 1
39,spotify:track:50nfwKoDiSYg8zOCREWAm5,Ed Sheeran,Shivers,Atlantic Records UK,14,42,38,66812,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",=
40,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,51,84,66634,Eden Hason,['israeli mediterranean'],אלבום 2
41,spotify:track:6qi83Ret9Yok9PfZWzmdZk,"בנאל בן ציון, שירז אברהם",חסר/ה לי ברמות,Mobile1 Music,13,36,15,66315,בנאל בן ציון,['israeli pop'],חסר/ה לי ברמות
42,spotify:track:2B4GHvToeLTOBB4QLzW3Ni,Farruko,Pepas,Sony Music Latin,7,28,41,65489,Farruko,"['reggaeton', 'trap latino', 'urbano latino']",La 167
43,spotify:track:4fouWK6XVHhzl78KzQ1UjL,GAYLE,abcdefu,Atlantic/Arthouse Records,7,39,28,64491,GAYLE,"['alt z', 'modern alternative pop']",abcdefu
44,spotify:track:6SuC1LItQ9V9SjET2EvvtD,"Agam Buhbut, Shahar Saul",באתי להציל אותך,2021 ZI Productions BY PIL LTD,11,48,31,64422,Agam Buhbut,['israeli mediterranean'],באתי להציל אותך
45,spotify:track:18asYwWugKjjsihZ0YvRxO,"Tiësto, Ava Max",The Motto,Atlantic Records,25,50,24,63886,Tiësto,"['big room', 'brostep', 'dutch edm', 'edm', 'house', 'pop dance', 'progressive electro house', 'slap house', 'trance']",The Motto
46,spotify:track:5Z9KJZvQzH6PFmb8SNkxuk,"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),Columbia,1,40,45,63649,Lil Nas X,['lgbtq+ hip hop'],MONTERO
47,spotify:track:06JvOZ39sK8D8SqiqfaxDU,"Kanye West, XXXTENTACION",True Love,Columbia,47,-1,1,63528,Kanye West,"['chicago rap', 'hip hop', 'rap']",True Love
48,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,Jasmin Moallem,יחפים,Helicon Music,15,52,26,62285,Jasmin Moallem,['israeli pop'],יחפים
49,spotify:track:6JIC3hbC28JZKZ8AlAqX8h,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,EMI,13,53,39,60409,Elton John,"['glam rock', 'mellow gold', 'piano rock', 'rock']",The Lockdown Sessions
50,spotify:track:2O1af1DbXF7paOr7O5CRst,Avi Aburomi,ספרי להם הכל,2022 Avi Aburomi BY PIL LTD,50,-1,1,58652,Avi Aburomi,['israeli pop'],ספרי להם הכל
