rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
11,spotify:track:1dkljZlzg37FoGtUJ1EsxQ,Osher Cohen,איפה אתה,Helicon Aroma Music Ltd./ P.A.I Ltd.,9,9,4,196062,Osher Cohen,['israeli mediterranean'],THE LAST EPISODE
12,spotify:track:6nSQvSGrFykSmDIOetK94r,Jasmin Moallem,יהיה טוב,Helicon Music,1,13,40,160018,Jasmin Moallem,['israeli pop'],אין עולם
13,spotify:track:44GSjYhBxuuKx0ikN5Dmag,"Omer Adam, Jasmin Moallem",יהיה טוב & מים שקופים,P.A.I LTD / Jasmin Moallem,2,12,27,158664,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",יהיה טוב & מים שקופים
14,spotify:track:3rUGC1vUpkDG9CZFHMur1t,Tate McRae,greedy,RCA Records Label,6,16,25,155809,Tate McRae,['pop'],greedy
15,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,15,19,7,146299,Teddy Swims,[],I've Tried Everything But Therapy (Part 1)
16,spotify:track:3cXhJh34pRLkZegiL5cfy9,ששון איפרם שאולוב,כשיגמר לכם הקיץ,Mobile1 Music,11,17,21,146125,ששון איפרם שאולוב,['israeli pop'],כשיגמר לכם הקיץ
17,spotify:track:0E9S1H3TktlpHmGyuKEfkL,יגל אושרי,לצאת מדיכאון,Liam Productions under exclusive license to D-Music,1,15,29,140633,יגל אושרי,['israeli pop'],לצאת מדיכאון
18,spotify:track:3QCWA9RzAPb4Xw4BagADFq,Osher Cohen,ככה וככה,Helicon Aroma Music Ltd./ P.A.I Ltd.,2,21,39,131837,Osher Cohen,['israeli mediterranean'],Part II
19,spotify:track:1pizAMAnDm5kDUSBKY3SPk,Osher Cohen,עד שיירד הסהר,Helicon Aroma Music Ltd./ P.A.I Ltd.,6,14,4,130738,Osher Cohen,['israeli mediterranean'],THE LAST EPISODE
20,spotify:track:0QDGzInNYjTlYI28Xq7slK,"Doli & Penn, Eden Hason",לאהוב אותך כל יום,Dolev Ram / Penn Hazut / Sarit Productions under exclusive license to D-Music,1,26,42,130198,Doli & Penn,['israeli pop'],לאהוב אותך כל יום
21,spotify:track:6oTChqDVAXNxJrg57siTxB,Hanan Ben Ari,עטלף עיוור,Hanan Ben Ari under exclusive license to D-Music,13,22,43,129492,Hanan Ben Ari,['israeli pop'],יש כאן יותר מזה
22,spotify:track:5zdau2dtmOUHF3CJ3odKfb,ששון איפרם שאולוב,נתראה בגלגול הבא,Mobile1 Music,18,20,17,129069,ששון איפרם שאולוב,['israeli pop'],נתראה בגלגול הבא
23,spotify:track:4wEFTT1fmFfsLY1K7Y40Cy,"Peled, Nastia Rod",עזבת ת'בית,Mobile1 Music,5,24,30,126851,Peled,"['israeli hip hop', 'israeli trap']",TATE WE MADE IT
24,spotify:track:3yqs30JY1zriDdlN2di2gI,"ששון איפרם שאולוב, Odeya",הדם שלי,Mobile1 Music,14,28,7,125443,ששון איפרם שאולוב,['israeli pop'],הדם שלי
25,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,Jasmin Moallem,יחפים,Helicon Music,4,27,118,123016,Jasmin Moallem,['israeli pop'],יחפים
26,spotify:track:3w0w2T288dec0mgeZZqoNN,"¥$, Kanye West, Ty Dolla $ign",CARNIVAL,Ye,26,43,4,121004,¥$,[],VULTURES 1
27,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,18,116,118411,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע
28,spotify:track:3U5JVgI2x4rDyHGObzJfNf,Natasha Bedingfield,Unwritten,Sony Music CG,20,23,8,117893,Natasha Bedingfield,"['dance pop', 'pop', 'post-teen pop']",Unwritten
29,spotify:track:6IVIMUcrykPBQqWVA0g7zw,"STILLA, Ness",חרבו דרבו,2023 Maman Productions & Va’ad Ha Bait Records by PIL ltd,1,25,17,109081,סטילה,['israeli hip hop'],חרבו דרבו
30,spotify:track:3qhlB30KknSejmIvZZLjOD,Djo,End of Beginning,Djo,30,99,2,106050,Djo,"['pov: indie', 'psychedelic pop']",DECIDE
31,spotify:track:0CBpvL8Z0NRdazbJ4HDm9M,Osher Cohen,תרקדי (7.10.23),Helicon Aroma Music Ltd./ P.A.I Ltd.,10,31,18,105459,Osher Cohen,['israeli mediterranean'],תרקדי (7.10.23)
32,spotify:track:7BcRDWY4VTCvRRHoobFWWo,"Tuna, Jasmin Moallem",סהרה - Live,NaNa Disc,1,29,90,105310,Tuna,"['israeli hip hop', 'israeli pop']",סהרה (Live)
33,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,30,94,102968,Eden Hason,['israeli mediterranean'],עושה לי צרות
34,spotify:track:2foTZaysNY65xcTXlQKxg4,Odeya,אם אתה שלי,Helicon Aroma Music Ltd.,33,41,5,102816,אודיה,['israeli pop'],אם אתה שלי
35,spotify:track:1saT4tObMScARIwT4wTv0W,Ravid Plotnik,נתראה בגלגול הבא,NaNa Disc,23,36,217,101321,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",ועכשיו לחלק האומנותי
36,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,37,176,100505,Eden Hason,['israeli mediterranean'],אלבום 2
37,spotify:track:7AYmToZ5y67fBjq4RLFbuq,Beyoncé,TEXAS HOLD 'EM,Parkwood Entertainment/Columbia,37,42,3,100172,Beyoncé,"['pop', 'r&b']",TEXAS HOLD 'EM
38,spotify:track:60BOR51eeN8A3wYIrElggH,"Osher Cohen, Odeya",אני פה,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,2,34,56,97169,Osher Cohen,['israeli mediterranean'],אושר
39,spotify:track:4xhsWYTOGcal8zt0J161CU,Jack Harlow,Lovin On Me,Generation Now/Atlantic,31,39,15,96328,Jack Harlow,"['deep underground hip hop', 'hip hop', 'kentucky hip hop', 'pop rap', 'rap']",Lovin On Me
40,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,32,38,87,93945,Arctic Monkeys,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",AM
41,spotify:track:3RBpmZJ0YG9abVBXI2U1UO,Eden Hason,את חסרה לי,Mobile1 Music,1,47,193,93531,Eden Hason,['israeli mediterranean'],אלבום 2
42,spotify:track:1kuGVB7EU95pJObxwvfwKS,Olivia Rodrigo,vampire,Olivia Rodrigo PS,9,46,36,91995,Olivia Rodrigo,['pop'],GUTS
43,spotify:track:3mCCFs2hdDM2mObzARzxOg,"STILLA, Ness",תיק קטן,2023 Va’ad Ha Bait records By PIL LTD,1,35,45,91808,סטילה,['israeli hip hop'],תיק קטן
44,spotify:track:0PfvEnfj3hHl7zlc0WcfGY,Ravid Plotnik,‏שלווה בארמונותייך,NaNa Disc,23,40,98,91532,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",תוך כדי תנועה
45,spotify:track:5oi46p5BbFdvgI0bAeu1rX,Eyal Golan,עם ישראל חי,Liam Productions under exclusive license to D-Music,7,32,20,89358,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",עם ישראל חי
46,spotify:track:5mjYQaktjmjcMKcUIcqz4s,Kenya Grace,Strangers,Warner Records/Major Recordings,7,45,27,88172,Kenya Grace,['singer-songwriter pop'],Strangers
47,spotify:track:7DSAEUvxU8FajXtRloy8M0,Miley Cyrus,Flowers,Columbia,1,48,58,87584,Miley Cyrus,['pop'],Endless Summer Vacation
48,spotify:track:2KBtuxA73fMKyj37wr1XKM,Omer Adam,סטלות,P.A.I LTD,13,51,28,87004,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סטלות
49,spotify:track:3X0WwsNHfSqpd85A9Iggr2,"Hanan Ben Ari, Peer Tasi",38 וחוץ מכדורגל,Peer Tasi / Hanan Ben Ari under eclusive license to D-Music,13,44,25,86041,Hanan Ben Ari,['israeli pop'],38 וחוץ מכדורגל
50,spotify:track:6xtqda5h0wlcFn3WdI4pb6,Tuna,כל הכוכבים,NaNa Disc,19,100,107,85300,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע
