rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
1,spotify:track:4RyMByXc5HfKc3b8wqwOso,Peer Tasi,אהבה חולה,Peer Tasi LTD under exclusive license to D-Music,1,1,19,196677,Peer Tasi,['israeli mediterranean'],רדיו שטח
2,spotify:track:6dUregFbvUNqHP5nphqesK,Noa Kirel,Unicorn,KAN Israeli Public Broadcasting Corporation under exclusive license to D-Music,1,2,6,168007,Noa Kirel,['israeli pop'],Unicorn
3,spotify:track:4DHcnVTT87F0zZhRPYmZ3B,Miley Cyrus,Flowers,Columbia,1,4,13,163537,Miley Cyrus,['pop'],Endless Summer Vacation
4,spotify:track:1zZ9bah4HU0TtICQzCFXp3,"Avi Aburomi, Mor",אין אותנו יותר (By Tamar Yahalomy & Yonatan Kalimi),2023 Avi Aburomi By PIL LTD,3,6,11,160525,Avi Aburomi,['israeli pop'],אין אותנו יותר (By Tamar Yahalomy & Yonatan Kalimi)
5,spotify:track:3zhFqDzJZfnc8L5QkGWWG6,Benaia Barabi,קרן שמש,B.B Productions Ltd. under exclusive license to D-Music,1,5,39,157600,Benaia Barabi,['israeli mediterranean'],קרן שמש
6,spotify:track:60BOR51eeN8A3wYIrElggH,"Osher Cohen, Odeya",אני פה,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,3,3,9,156145,Osher Cohen,['israeli mediterranean'],אושר
7,spotify:track:1Rh5r9vUOumJ1sbPuv3dkO,Eden Hason,עד שתבואי עד אליי,Mobile1 Music,5,7,20,146180,Eden Hason,['israeli mediterranean'],עד שתבואי עד אליי
8,spotify:track:7BcRDWY4VTCvRRHoobFWWo,"Tuna, Jasmin Moallem",סהרה - Live,NaNa Disc,1,8,43,134252,Tuna,"['israeli hip hop', 'israeli pop']",סהרה (Live)
9,spotify:track:2QUuLcqNlQUFOuMm4osKdN,Peer Tasi,38,Peer Tasi LTD under exclusive license to D-Music,8,10,19,130181,Peer Tasi,['israeli mediterranean'],רדיו שטח
10,spotify:track:3idINUuyRidKbQiMFt6EkU,"Gal Adam, NOROZ",משוגעת,P.A.I LTD / NOROZ under exclusive license to D-Music,4,11,25,126200,Gal Adam,['israeli mediterranean'],משוגעת
