rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
21,spotify:track:60BOR51eeN8A3wYIrElggH,"Osher Cohen, Odeya",אני פה,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,21,-1,1,113461,Osher Cohen,['israeli mediterranean'],אושר
22,spotify:track:6EUHRgL59SPenygocr5G9j,Osher Cohen,כלום,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,22,-1,1,107446,Osher Cohen,['israeli mediterranean'],אושר
23,spotify:track:5A3bEckI7AjWTguGqZOzUm,Noa Kirel,פנתרה,Noa Kirel under exclusive license to NMC United Entertainment Ltd.,1,21,27,100918,Noa Kirel,['israeli pop'],פנתרה
24,spotify:track:5mHdCZtVyb4DcJw8799hZp,"RAYE, 070 Shake",Escapism.,Human Re Sources,23,24,11,100347,RAYE,"['uk contemporary r&b', 'uk pop']",My 21st Century Blues
25,spotify:track:2XNXcmwubbt8MJYlQRb4V2,Odeya,אינטלקטוערס,Helicon Aroma Music Ltd.,6,19,30,96937,אודיה,['israeli pop'],אינטלקטוערס
26,spotify:track:5I0WaR0LpN4Kn1zwbvd145,"E-Z, Noa Kirel",גושפנקא,Unicell,26,28,9,90484,E-Z,['israeli hip hop'],אייקון
27,spotify:track:05KQMm1vL6MnJkgobUtwft,Omer Adam,לבד על המיטה,P.A.I LTD,2,35,54,88512,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לבד על המיטה
28,spotify:track:6uCZdJ3p3hrfi6mRKVtt7k,Osher Cohen,תראי אהובתי,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,28,-1,1,87092,Osher Cohen,['israeli mediterranean'],אושר
29,spotify:track:0QHEIqNKsMoOY5urbzN48u,Meghan Trainor,Made You Look,Epic,12,33,16,86908,Meghan Trainor,"['hip pop', 'pop']",Takin' It Back
30,spotify:track:4fYte8ZvTK14NEhAOZocBi,OneRepublic,I Ain't Worried,Mosley Music/Interscope Records,14,32,34,86458,OneRepublic,"['piano rock', 'pop']",OneRepublic (Japan Paradise Tour Edition)
31,spotify:track:3hpaRxH73ciJCuH6QcNWXO,Eden Hason,מטפסים על הקירות,Mobile1 Music,6,27,28,85811,Eden Hason,['israeli mediterranean'],מטפסים על הקירות
32,spotify:track:6Eds9y8ZiQHcIegsEIVcYP,"Avraham Tal, Eden Hason",את חסרה לי & אורות,Mobile1 Music,11,22,19,84539,Avraham Tal,['israeli pop'],את חסרה לי & אורות
33,spotify:track:2G1o9Mq8KpamOwJPZLuJc7,"Full Trunk, Jimbo J",סתלבט בקיבוץ,NaNa Disc,2,23,41,83676,Full Trunk,['israeli rock'],ממותה
34,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,21,34,66,80971,Tom Odell,['chill pop'],Long Way Down
35,spotify:track:4nrPB8O7Y7wsOCJdgXkthe,"Bizarrap, Shakira","Shakira: Bzrp Music Sessions, Vol. 53",DALE PLAY Records,19,29,5,79239,Bizarrap,"['argentine hip hop', 'pop venezolano', 'trap argentino', 'trap latino', 'urbano latino']","Shakira: Bzrp Music Sessions, Vol. 53"
36,spotify:track:2PpTUW96jjJYr8ib8RUnUu,Tuna,י'א 2,Anana Ltd.,36,44,128,79009,Tuna,"['israeli hip hop', 'israeli pop']",טונהפארק
37,spotify:track:0SmY5bTuls1ccput6QhHSA,Adir Getz,"אני אוהב, אני מכור, אני שרוף",Unicell,18,38,34,78169,Adir Getz,['israeli mediterranean'],"אני אוהב, אני מכור, אני שרוף"
38,spotify:track:0WtM2NBVQNNJLh6scP13H8,"Rema, Selena Gomez",Calm Down (with Selena Gomez),Mavin Records / Jonzing World,29,36,23,76946,Rema,"['afrobeats', 'nigerian pop']",Calm Down (with Selena Gomez)
39,spotify:track:4W1G1xlxcirdtXosgsR0m0,Agam Buhbut,קופידון (Prod. By Triangle),2022 Z.I. Productions BY PIL LTD,10,30,22,76768,Agam Buhbut,['israeli mediterranean'],קופידון (Prod. By Triangle)
40,spotify:track:7Jeh9SPQdyULPmdIqTNo3y,"Tuna, Margalit Tzan'ani",כנפיים - Live,NaNa Disc,25,31,4,76188,Tuna,"['israeli hip hop', 'israeli pop']",כנפיים (Live)
41,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,41,41,32,75974,Arctic Monkeys,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",AM
42,spotify:track:3RBpmZJ0YG9abVBXI2U1UO,Eden Hason,את חסרה לי,Mobile1 Music,1,40,138,75176,Eden Hason,['israeli mediterranean'],אלבום 2
43,spotify:track:6tldCcfbfXkLApFllqab7S,"Omer Adam, Idan Raichel",מדברים בשקט (מתוך חזרות למופע NEXT),P.A.I LTD / Helicon Aroma Music LTD / Next,28,46,11,74438,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",מדברים בשקט (מתוך חזרות למופע NEXT)
44,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,26,121,74018,Eden Hason,['israeli mediterranean'],אלבום 2
45,spotify:track:5odlY52u43F5BjByhxg7wg,JVKE,golden hour,JVKE,32,42,18,72051,JVKE,"['modern indie pop', 'pov: indie', 'singer-songwriter pop']",this is what ____ feels like (Vol. 1-4)
46,spotify:track:3uidHx3If1PWAOCMcCdkNH,Tuna,סהרה,NaNa Disc,10,39,61,71329,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע
47,spotify:track:6AQbmUe0Qwf5PZnt4HmTXv,"PinkPantheress, Ice Spice",Boy's a liar Pt. 2,Warner Records,47,-1,1,70276,PinkPantheress,['bedroom pop'],Boy's a liar Pt. 2
48,spotify:track:561jH07mF1jHuk7KlaeF0s,Eminem,Mockingbird,Aftermath,26,43,18,70249,Eminem,"['detroit hip hop', 'hip hop', 'rap']",Encore (Deluxe Version)
49,spotify:track:4b5dVRUzTCy0ngxobUX2DG,Peer Tasi,חורף בחלון,Peer Tasi LTD under exclusive license to D-Music,49,49,20,69185,Peer Tasi,['israeli mediterranean'],פרק א' נגמר
50,spotify:track:3yyHRwblo5kk0fH9pfMP6M,"Marina Maximilian, Guy Mentesh",ביחד,Marina Maximilian under exclusive license to D-Music,14,52,127,69110,Marina Maximilian,['israeli pop'],ביחד
