rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
1,spotify:track:0yLdNVWF3Srea0uzk55zFn,Miley Cyrus,Flowers,Columbia,1,1,2,460852,Miley Cyrus,['pop'],Flowers
2,spotify:track:4hTFq8sHEVSDXIxTVe4qHJ,Omer Adam,אני,P.A.I LTD,1,3,6,190042,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",אני
3,spotify:track:3zhFqDzJZfnc8L5QkGWWG6,Benaia Barabi,קרן שמש,B.B Productions Ltd. under exclusive license to D-Music,1,2,28,186460,Benaia Barabi,['israeli mediterranean'],קרן שמש
4,spotify:track:4RyMByXc5HfKc3b8wqwOso,Peer Tasi,אהבה חולה,Peer Tasi LTD under exclusive license to D-Music,4,8,8,180387,Peer Tasi,['israeli mediterranean'],רדיו שטח
5,spotify:track:7BcRDWY4VTCvRRHoobFWWo,"Tuna, Jasmin Moallem",סהרה - Live,NaNa Disc,1,5,32,172053,Tuna,"['israeli hip hop', 'israeli pop']",סהרה (Live)
6,spotify:track:1bd0D0cXcpGeJXsn2Xt8lc,"Odeya, רואי אדם",האמת,Helicon Aroma Music Ltd.,3,4,16,157282,אודיה,['israeli pop'],האמת
7,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,SZA,Kill Bill,Top Dawg Entertainment/RCA Records,7,7,7,157236,SZA,"['pop', 'r&b', 'rap']",SOS
8,spotify:track:3idINUuyRidKbQiMFt6EkU,"Gal Adam, NOROZ",משוגעת,P.A.I LTD / NOROZ under exclusive license to D-Music,4,12,14,146682,Gal Adam,['israeli mediterranean'],משוגעת
9,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,6,36,143354,Eden Hason,['israeli mediterranean'],עושה לי צרות
10,spotify:track:2dHHgzDwk4BJdRwy9uXhTO,"Metro Boomin, The Weeknd, 21 Savage",Creepin' (with The Weeknd & 21 Savage),Republic Records,10,10,8,138265,Metro Boomin,['rap'],HEROES & VILLAINS
11,spotify:track:1Rh5r9vUOumJ1sbPuv3dkO,Eden Hason,עד שתבואי עד אליי,Mobile1 Music,11,15,9,135943,Eden Hason,['israeli mediterranean'],עד שתבואי עד אליי
12,spotify:track:4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",I'm Good (Blue),Parlophone UK,5,11,22,135921,David Guetta,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",I'm Good (Blue)
13,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,21,58,135756,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע
14,spotify:track:3nqQXoyQOWXiESFLlDF1hG,"Sam Smith, Kim Petras",Unholy (feat. Kim Petras),Capitol Records UK / EMI,4,14,18,135182,Sam Smith,"['pop', 'uk pop']",Unholy (feat. Kim Petras)
15,spotify:track:6clAq1cGO4PYimAmzelTmL,Shira Margalit,אחותי כבר לא סובלת אותך,Anana Ltd,12,13,9,133653,Shira Margalit,['israeli pop'],אחותי כבר לא סובלת אותך
16,spotify:track:0iTSkLz9biPGVXqTSrkkNd,"Odeya, Noa Kirel",מאמי,Helicon Aroma Music Ltd./ Noa Kirel under exclusive license to NMC United Entertainment Ltd,5,9,6,133461,אודיה,['israeli pop'],מאמי
17,spotify:track:2QUuLcqNlQUFOuMm4osKdN,Peer Tasi,38,Peer Tasi LTD under exclusive license to D-Music,17,20,8,132190,Peer Tasi,['israeli mediterranean'],רדיו שטח
18,spotify:track:0urIdTVIjmPX5i9dsIusQj,Odeya,החיים שלי אחריך,Helicon Aroma Music Ltd.,4,16,9,128344,אודיה,['israeli pop'],החיים שלי אחריך
19,spotify:track:2XNXcmwubbt8MJYlQRb4V2,Odeya,אינטלקטוערס,Helicon Aroma Music Ltd.,6,19,27,119844,אודיה,['israeli pop'],אינטלקטוערס
20,spotify:track:5A3bEckI7AjWTguGqZOzUm,Noa Kirel,פנתרה,Noa Kirel under exclusive license to NMC United Entertainment Ltd.,1,17,24,115934,Noa Kirel,['israeli pop'],פנתרה
21,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,1,23,43,109487,Harry Styles,['pop'],Harry's House
22,spotify:track:4nrPB8O7Y7wsOCJdgXkthe,"Bizarrap, Shakira","Shakira: Bzrp Music Sessions, Vol. 53",DALE PLAY Records,22,53,2,104435,Bizarrap,"['argentine hip hop', 'pop venezolano', 'trap argentino', 'trap latino', 'urbano latino']","Shakira: Bzrp Music Sessions, Vol. 53"
23,spotify:track:5WxVXxCMRnvxUKFq40ELwq,"RAYE, 070 Shake",Escapism.,Human Re Sources,23,26,8,101530,RAYE,"['uk contemporary r&b', 'uk pop']",Escapism. (Sped Up)
24,spotify:track:4W1G1xlxcirdtXosgsR0m0,Agam Buhbut,קופידון (Prod. By Triangle),2022 Z.I. Productions BY PIL LTD,10,25,19,100672,Agam Buhbut,['israeli mediterranean'],קופידון (Prod. By Triangle)
25,spotify:track:307xzW2nYqkHpnQpt6JM1T,Noa Kirel,Gone,Atlantic Records,18,18,2,99221,Noa Kirel,['israeli pop'],Gone
26,spotify:track:0QHEIqNKsMoOY5urbzN48u,Meghan Trainor,Made You Look,Epic,12,30,13,96146,Meghan Trainor,"['hip pop', 'pop']",Takin' It Back
27,spotify:track:6Eds9y8ZiQHcIegsEIVcYP,"Avraham Tal, Eden Hason",את חסרה לי & אורות,Mobile1 Music,11,24,16,95765,Avraham Tal,['israeli pop'],את חסרה לי & אורות
28,spotify:track:2G1o9Mq8KpamOwJPZLuJc7,"Full Trunk, Jimbo J",סתלבט בקיבוץ,NaNa Disc,2,41,38,91807,Full Trunk,['israeli rock'],ממותה
29,spotify:track:3xtK7rFrJvL5hrBu4vFgf7,"Anna Zak, Eden Ben Zaken, Nunu",ראשון בבוקר,Sarit Productions LTD / Helicon Aroma Music LTD / Itmodels / Neomi Aharoni Gal under exclusive license to D-Music,18,27,7,88160,Anna Zak,['israeli pop'],ראשון בבוקר
30,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,21,28,63,87950,Tom Odell,['chill pop'],Long Way Down
31,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,I Ain't Worried,Interscope Records,14,31,31,87439,OneRepublic,"['piano rock', 'pop']","I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")"
32,spotify:track:0SmY5bTuls1ccput6QhHSA,Adir Getz,"אני אוהב, אני מכור, אני שרוף",Unicell,18,29,31,86098,Adir Getz,['israeli mediterranean'],"אני אוהב, אני מכור, אני שרוף"
33,spotify:track:05KQMm1vL6MnJkgobUtwft,Omer Adam,לבד על המיטה,P.A.I LTD,2,67,51,84646,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לבד על המיטה
34,spotify:track:7Jeh9SPQdyULPmdIqTNo3y,"Tuna, Margalit Tzan'ani",כנפיים - Live,NaNa Disc,34,-1,1,84351,Tuna,"['israeli hip hop', 'israeli pop']",כנפיים (Live)
35,spotify:track:3uidHx3If1PWAOCMcCdkNH,Tuna,סהרה,NaNa Disc,10,32,58,83791,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע
36,spotify:track:3hpaRxH73ciJCuH6QcNWXO,Eden Hason,מטפסים על הקירות,Mobile1 Music,6,40,25,82959,Eden Hason,['israeli mediterranean'],מטפסים על הקירות
37,spotify:track:0WtM2NBVQNNJLh6scP13H8,"Rema, Selena Gomez",Calm Down (with Selena Gomez),Mavin Records / Jonzing World,37,50,20,81970,Rema,"['afrobeats', 'nigerian pop']",Calm Down (with Selena Gomez)
38,spotify:track:6tldCcfbfXkLApFllqab7S,"Omer Adam, Idan Raichel",מדברים בשקט (מתוך חזרות למופע NEXT),P.A.I LTD / Helicon Aroma Music LTD / Next,28,37,8,81422,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",מדברים בשקט (מתוך חזרות למופע NEXT)
39,spotify:track:5I0WaR0LpN4Kn1zwbvd145,"E-Z, Noa Kirel",גושפנקא,Unicell,39,54,6,79984,E-Z,['israeli hip hop'],אייקון
40,spotify:track:561jH07mF1jHuk7KlaeF0s,Eminem,Mockingbird,Aftermath,26,34,15,79579,Eminem,"['detroit hip hop', 'hip hop', 'rap']",Encore (Deluxe Version)
41,spotify:track:5odlY52u43F5BjByhxg7wg,JVKE,golden hour,JVKE,32,33,15,78954,JVKE,"['modern indie pop', 'pov: indie', 'singer-songwriter pop']",this is what ____ feels like (Vol. 1-4)
42,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,38,118,75874,Eden Hason,['israeli mediterranean'],אלבום 2
43,spotify:track:5e4PVtYVBu9BpJVhmQhIvS,Hanan Ben Ari,שמש,Hanan Ben Ari / Mor Dahan under exclusive license to D-Music,26,39,177,75603,Hanan Ben Ari,['israeli pop'],שמש
44,spotify:track:2PpTUW96jjJYr8ib8RUnUu,Tuna,י'א 2,Anana Ltd.,38,58,125,73895,Tuna,"['israeli hip hop', 'israeli pop']",טונהפארק
45,spotify:track:6zJejIfVYLgjud3lTk4DLB,Rosa Linn,SNAP,Nvak Collective,20,57,27,72091,Rosa Linn,['alt z'],SNAP PACK
46,spotify:track:1P0xKMVqb9xFoyuwezNTpB,Eyal Golan,ואת אינך,Liam Productions under exclusive license to D-Music,23,35,4,71957,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",ואת אינך
47,spotify:track:1bDbXMyjaUIooNwFE9wn0N,"Drake, 21 Savage",Rich Flex,OVO / Republic Records,11,46,12,71478,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Her Loss
48,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,43,49,29,71361,Arctic Monkeys,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",AM
49,spotify:track:6d8ZHsSyTg6ABLkWNCZdSy,Avi Aburomi,מה עובר לך בראש,2022 Avi Aburomi BY PIL LTD,18,61,23,70674,Avi Aburomi,['israeli pop'],מה עובר לך בראש
50,spotify:track:67PF7VLcYEKKF82ziNf9Ur,"Shahar Saul, Agam Buhbut, NOROZ",דובשנייה,Mobile1 Music,2,51,53,70387,שחר סאול,['israeli hip hop'],דובשנייה
