rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name
37,spotify:track:6W6ssWo1mqA9bLTo47Alsz,"Jasmin Moallem, Mergui",צונאמי,Helicon Music,12,41,26,84760,Jasmin Moallem,['israeli pop'],אין עולם
38,spotify:track:1rmxF8VNLZ2gXwwzqGJ9tJ,"Eden Hason, Jasmin Moallem, Israel Bidur",שושנים עצובות (ישראל בידור),Sarit Productions LTD / Jasmin Moallem under exclusive license to D-Music,8,38,77,84575,Eden Hason,['israeli mediterranean'],שושנים עצובות (ישראל בידור)
39,spotify:track:2HafqoJbgXdtjwCOvNEF14,iñigo quintero,Si No Estás,Acqustic,5,33,8,82696,iñigo quintero,[],Si No Estás
40,spotify:track:1saT4tObMScARIwT4wTv0W,Ravid Plotnik,נתראה בגלגול הבא,NaNa Disc,26,46,203,81892,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",ועכשיו לחלק האומנותי
41,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,38,48,73,81276,Arctic Monkeys,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",AM
42,spotify:track:6oTChqDVAXNxJrg57siTxB,Hanan Ben Ari,עטלף עיוור,Hanan Ben Ari under exclusive license to D-Music,13,35,29,80579,Hanan Ben Ari,['israeli pop'],יש כאן יותר מזה
43,spotify:track:5JGVm5Xshr1IlNlW9phZFQ,Eden Hason,לא תראה אותי בוכה,Mobile1 Music,18,47,22,80318,Eden Hason,['israeli mediterranean'],לא תראה אותי בוכה
44,spotify:track:3Q6d64XJr20cHQtRd07YGj,"Omer Adam, David Broza",סיגליות,P.A.I LTD,37,40,26,80271,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סוף העולם
45,spotify:track:56y1jOTK0XSvJzVv9vHQBK,Doja Cat,Paint The Town Red,Kemosabe Records/RCA Records,5,42,17,80168,Doja Cat,"['dance pop', 'pop']",Scarlet
46,spotify:track:6NUzJGlQORUv6NjUwcefr8,Eyal Golan,עיר נמל,Liam Productions under exclusive license to D-Music,11,39,36,79575,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",2023
47,spotify:track:1zZ9bah4HU0TtICQzCFXp3,"Avi Aburomi, Mor",אין אותנו יותר (By Tamar Yahalomy & Yonatan Kalimi),2023 Avi Aburomi By PIL LTD,2,50,44,78993,Avi Aburomi,['israeli pop'],אין אותנו יותר (By Tamar Yahalomy & Yonatan Kalimi)
48,spotify:track:2PpTUW96jjJYr8ib8RUnUu,Tuna,י'א 2,Anana Ltd.,21,53,169,78437,Tuna,"['israeli hip hop', 'israeli pop']",טונהפארק
49,spotify:track:1Rh5r9vUOumJ1sbPuv3dkO,Eden Hason,עד שתבואי עד אליי,Mobile1 Music,5,51,53,78305,Eden Hason,['israeli mediterranean'],עד שתבואי עד אליי
50,spotify:track:4ZGe1hugAeejCOd7TWGiz0,Inbal Bibi,אף פעם לא לבד,Universal Music Israel,34,43,15,77379,Inbal Bibi,['israeli pop'],אף פעם לא לבד
