rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
1,spotify:track:78FrkrO3KgizjXDObyFvzW,Static,צ'יק צ'ק,Mobile1 Music,1,3,9,465070,Static,[],צ'יק צ'ק,Israeli
2,spotify:track:3CZdlwKHGTvfveatbfKD3q,ששון איפרם שאולוב,תמיד אוהב אותי,Mobile1 Music,1,1,7,451139,ששון איפרם שאולוב,['israeli pop'],תמיד אוהב אותי,Israeli
3,spotify:track:1ChZJDdEU5tR4ZrLeuDh5u,Osher Cohen,לופ,Helicon Aroma Music Ltd. / P.A.I Ltd.,1,2,8,410368,Osher Cohen,['israeli mediterranean'],לופ,Israeli
4,spotify:track:5nYFRLTLrqiETyy6LUPfhQ,"STILLA, Ness",מגדלים,2024 Va’ad Ha Bait records & Maman Productions by PIL ltd,1,4,17,379563,סטילה,['israeli hip hop'],מגדלים,Israeli
5,spotify:track:40i7ilG9ltStXi09E5m32E,Odeya,בן אדם,Helicon Aroma Music Ltd.,3,5,11,323526,אודיה,['israeli pop'],ילדה של אמונה,Israeli
6,spotify:track:3FihyZ7YA7vrNiSUfWww10,"STILLA, Ness",באמפרים,2024 Va’ad Ha Bait records & Maman Productions by PIL ltd,1,7,24,313684,סטילה,['israeli hip hop'],באמפרים,Israeli
7,spotify:track:4L5Uj4Dt6rjFL0H7hl2qHF,Omer Adam,עברנו הכל,P.A.I LTD,6,6,8,312672,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",עברנו הכל,Israeli
8,spotify:track:34KzX8fwFPLchmOvYBDap0,"Osher Cohen, Noa Kirel",אין אותי,Helicon Aroma Music Ltd. / P.A.I Ltd.,1,8,16,292606,Osher Cohen,['israeli mediterranean'],NEXT EPISODE,Israeli
9,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,7,10,12,260043,Lady Gaga,"['art pop', 'dance pop', 'pop']",Die With A Smile,International
10,spotify:track:7AlqKFiOM5X7nJdtbwvsi6,Jasmin Moallem,דאמ,Helicon Music,3,9,13,244301,Jasmin Moallem,['israeli pop'],דאמ,Israeli
