rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
16,spotify:track:75FEaRjZTKLhTrFGsfMUXR,Kate Bush,Running Up That Hill (A Deal With God),Fish People,11,18,5,98111,Kate Bush,"['art pop', 'art rock', 'baroque pop', 'new wave pop', 'permanent wave', 'piano rock', 'singer-songwriter']",Hounds Of Love,International
17,spotify:track:1vWHfVDGAx5QqtK6lVsiP1,"Dana International, Static & Ben El, Static",אחלה גבר,Mobile1 Music,13,13,3,97447,Static & Ben El,"['israeli pop', 'jewish pop']",אחלה גבר,Israeli
18,spotify:track:6i2SQujw0VIv4LPkF5oFqB,Omer Adam,תמיד שלך,P.A.I LTD,18,-1,1,92647,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",תמיד שלך,Israeli
19,spotify:track:4DgyTAwiSJsT5u5EljsImB,"Noa Kirel, Itay Galo",פעמון,Noa Kirel / Itay Galo under exclusive license to NMC United Entertainment Ltd.,4,19,15,91724,Noa Kirel,['israeli pop'],פעמון,Israeli
20,spotify:track:7rNA5Jwu23g7PaXcMwfLdq,Eden Hason,מדליקה לי הכל,Mobile1 Music,7,17,35,91606,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
21,spotify:track:57BFhpG4Iq4Zgnoz2X6zbT,"Osher Cohen, Nadav Navi Aharoni",חמישי שישי,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,20,20,8,88643,Osher Cohen,['israeli mediterranean'],חמישי שישי,Israeli
22,spotify:track:1ZEsqzNBQqyC7VLRTUDopj,"Mor, Avi Aburomi",חצי שלי,2022 Avi Aburomi & Sarit Productions BY PIL LTD,10,21,14,83429,Mor,['israeli pop'],חצי שלי,Israeli
23,spotify:track:2O1af1DbXF7paOr7O5CRst,Avi Aburomi,ספרי להם הכל,2022 Avi Aburomi BY PIL LTD,23,28,5,82749,Avi Aburomi,['israeli pop'],ספרי להם הכל,Israeli
24,spotify:track:79h6P8bV0ENtq6Vmhkpewr,Odeya,אם הייתי צריכה,A.M Music Productions LTD,7,22,31,80576,אודיה,['israeli pop'],אם הייתי צריכה,Israeli
25,spotify:track:16tcNezkJ5VETVDVC4m7gj,Mergui,לא להיות לבד,Mobile1 Music,17,36,36,79423,Mergui,['israeli pop'],לא להיות לבד,Israeli
26,spotify:track:2KukL7UlQ8TdvpaA7bY3ZJ,Beyoncé,BREAK MY SOUL,Parkwood Entertainment/Columbia,26,112,2,79122,Beyoncé,"['pop', 'r&b']",BREAK MY SOUL,International
27,spotify:track:58HvfVOeJY7lUuCqF0m3ly,Elley Duhé,MIDDLE OF THE NIGHT,Not Fit For Society/RCA Records,14,24,22,77799,Elley Duhé,['alt z'],MIDDLE OF THE NIGHT,International
28,spotify:track:2DB4DdfCFMw1iaR6JaR03a,"Camila Cabello, Ed Sheeran",Bam Bam (feat. Ed Sheeran),Epic,23,25,17,77446,Camila Cabello,"['dance pop', 'pop']",Familia,International
29,spotify:track:1qEmFfgcLObUfQm0j1W2CK,Harry Styles,Late Night Talking,Columbia,7,23,6,77104,Harry Styles,['pop'],Harry's House,International
30,spotify:track:4OuoS8NAur7tj6rMDpTVjJ,Maya Dadon,כמו שאני,Icon Artist Management under exclusive license to D-Music,8,26,14,76378,Maya Dadon,['israeli pop'],כמו שאני,Israeli
31,spotify:track:6xGruZOHLs39ZbVccQTuPZ,Joji,Glimpse of Us,88rising Music,30,30,3,74970,Joji,['viral pop'],Glimpse of Us,International
32,spotify:track:3F5CgOj3wFlRv51JsHbxhe,"Drake, 21 Savage",Jimmy Cooks (feat. 21 Savage),OVO,27,27,2,74133,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']","Honestly, Nevermind",International
33,spotify:track:2liUMhNvpAxRNVAGnz8jNJ,"Static & Ben El, Netta",אפס מאמץ,Mobile1 Music,1,29,52,73644,Static & Ben El,"['israeli pop', 'jewish pop']",שבעה ירחים,Israeli
34,spotify:track:3uUuGVFu1V7jTQL60S1r8z,"Lost Frequencies, Calum Scott",Where Are You Now,Epic Amsterdam,18,31,38,71134,Lost Frequencies,"['belgian edm', 'edm', 'pop dance', 'tropical house']",Where Are You Now,International
35,spotify:track:6sADtPKtORAMZP3GQhOsHv,Ishay Ribo,סיבת הסיבות,2021 Ishay Ribo BY PIL LTD,8,40,70,68812,Ishay Ribo,['israeli pop'],סיבת הסיבות,Israeli
36,spotify:track:2ICsg0MAobTLg4VVjW2iE5,Osher Cohen,אהובי לב אדום,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,36,38,8,68638,Osher Cohen,['israeli mediterranean'],אהובי לב אדום,Israeli
37,spotify:track:05KQMm1vL6MnJkgobUtwft,Omer Adam,לבד על המיטה,P.A.I LTD,2,34,21,68248,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לבד על המיטה,Israeli
38,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,Jasmin Moallem,יחפים,Helicon Music,15,42,30,66619,Jasmin Moallem,['israeli pop'],יחפים,Israeli
39,spotify:track:0wHFktze2PHC5jDt3B17DC,Jack Harlow,First Class,Generation Now/Atlantic,15,32,12,64968,Jack Harlow,"['deep underground hip hop', 'hip hop', 'kentucky hip hop', 'pop rap', 'rap']",Come Home The Kids Miss You,International
40,spotify:track:5PjdY0CKGZdEuoNab3yDmX,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),Columbia,2,35,51,64769,The Kid LAROI,['australian hip hop'],F*CK LOVE 3: OVER YOU,International
41,spotify:track:26ffnwQVV4votOweWSwpeN,Narkis,הולכת איתך,session42,2,33,53,64313,Narkis,['israeli pop'],הולכת איתך,Israeli
42,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,39,88,63998,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
43,spotify:track:3yyHRwblo5kk0fH9pfMP6M,"Marina Maximilian, Guy Mentesh",ביחד,Marina Maximilian under exclusive license to D-Music,14,45,94,63141,Marina Maximilian,['israeli pop'],ביחד,Israeli
44,spotify:track:4FdGfK3PKb9rlyoG342H8e,Eden Ben Zaken,WTF,Sarit Productions LTD / Helicon Aroma Music Ltd. under exclusive license to D-Music,23,37,7,62260,Eden Ben Zaken,"['israeli mediterranean', 'israeli pop']",עם או בלי לאהוב,Israeli
45,spotify:track:66iaD8MCoVnBtqUhuzdglT,Ran Danker,בית משוגעים,NMC United Entertainment Ltd.,1,44,69,62179,Ran Danker,"['festigal', 'israeli pop']",בית משוגעים,Israeli
46,spotify:track:6SuC1LItQ9V9SjET2EvvtD,"Agam Buhbut, Shahar Saul",באתי להציל אותך,2021 ZI Productions BY PIL LTD,11,43,35,60701,Agam Buhbut,['israeli mediterranean'],באתי להציל אותך,Israeli
47,spotify:track:3RBpmZJ0YG9abVBXI2U1UO,Eden Hason,את חסרה לי,Mobile1 Music,1,46,105,59823,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
48,spotify:track:18asYwWugKjjsihZ0YvRxO,"Tiësto, Ava Max",The Motto,Atlantic Records,25,47,28,59421,Tiësto,"['big room', 'brostep', 'dutch edm', 'edm', 'house', 'pop dance', 'progressive electro house', 'slap house', 'trance']",The Motto,International
49,spotify:track:4Ow0gCGxYfOcyiCuZOt9mp,Avraham Tal,שבוע טוב,Digistage,17,53,107,58167,Avraham Tal,['israeli pop'],שבוע טוב,Israeli
50,spotify:track:70Vsir4Wan3TrEzGCIZy0l,Eden Hason,ככה כל יום,Mobile1 Music,9,48,20,58139,Eden Hason,['israeli mediterranean'],ככה כל יום,Israeli
